_id	_cws.staal.foc10.nav.ppmi_weight.bound	_count.staal.foc10.nav.ppmi_weight.bound	_cws.staal.foc10.nav.ppmi_sel.bound	_count.staal.foc10.nav.ppmi_sel.bound	_cws.staal.foc10.nav.no_ppmi.bound	_count.staal.foc10.nav.no_ppmi.bound	_cws.staal.foc10.all.ppmi_weight.bound	_count.staal.foc10.all.ppmi_weight.bound	_cws.staal.foc10.all.ppmi_sel.bound	_count.staal.foc10.all.ppmi_sel.bound	_cws.staal.foc10.all.no_ppmi.bound	_count.staal.foc10.all.no_ppmi.bound	_cws.staal.foc5.nav.ppmi_weight.bound	_count.staal.foc5.nav.ppmi_weight.bound	_cws.staal.foc5.nav.ppmi_sel.bound	_count.staal.foc5.nav.ppmi_sel.bound	_cws.staal.foc5.nav.no_ppmi.bound	_count.staal.foc5.nav.no_ppmi.bound	_cws.staal.foc5.all.ppmi_weight.bound	_count.staal.foc5.all.ppmi_weight.bound	_cws.staal.foc5.all.ppmi_sel.bound	_count.staal.foc5.all.ppmi_sel.bound	_cws.staal.foc5.all.no_ppmi.bound	_count.staal.foc5.all.no_ppmi.bound
staal/noun/parool_20010616_145/25	bel/noun;gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj;spiegel_DIM/noun	6	bel/noun;gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj;spiegel_DIM/noun	6	bel/noun;gloeilamp/noun;hard/adj;muziek/noun;pvc/noun;roest_vrij/adj;spiegel_DIM/noun	7	bel/noun;gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj;spiegel_DIM/noun	6	bel/noun;gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj;spiegel_DIM/noun	6	bel/noun;gloeilamp/noun;hard/adj;muziek/noun;pvc/noun;roest_vrij/adj;spiegel_DIM/noun	7	gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj	4	gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj	4	gloeilamp/noun;hard/adj;muziek/noun;pvc/noun;roest_vrij/adj	5	gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj	4	gloeilamp/noun;hard/adj;pvc/noun;roest_vrij/adj	4	gloeilamp/noun;hard/adj;muziek/noun;pvc/noun;roest_vrij/adj	5
staal/noun/parool_20020720_83/74	Amerikaans/adj;heffing/noun;stel_vrij/verb	3	Amerikaans/adj;heffing/noun;stel_vrij/verb	3	Amerikaans/adj;heffing/noun;regering/noun;stel_vrij/verb;wil/verb;zal/verb	6	Amerikaans/adj;de/det;heffing/noun;meer/det;stel_vrij/verb;van/prep	6	Amerikaans/adj;de/det;heffing/noun;meer/det;stel_vrij/verb;van/prep	6	Amerikaans/adj;de/det;heffing/noun;meer/det;nog/adv;regering/noun;stel_vrij/verb;van/prep;wil/verb;zal/verb	10	Amerikaans/adj;heffing/noun;stel_vrij/verb	3	Amerikaans/adj;heffing/noun;stel_vrij/verb	3	Amerikaans/adj;heffing/noun;regering/noun;stel_vrij/verb;zal/verb	5	Amerikaans/adj;de/det;heffing/noun;meer/det;stel_vrij/verb;van/prep	6	Amerikaans/adj;de/det;heffing/noun;meer/det;stel_vrij/verb;van/prep	6	Amerikaans/adj;de/det;heffing/noun;meer/det;nog/adv;regering/noun;stel_vrij/verb;van/prep;zal/verb	9
staal/noun/parool_19990603_7/140	bedrijf/noun;ben/verb;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	6	bedrijf/noun;ben/verb;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	6	bedrijf/noun;ben/verb;half/adj;jaar/noun;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	8	bedrijf/noun;ben/verb;die/pron;een/det;in/prep;met/prep;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	10	bedrijf/noun;ben/verb;die/pron;een/det;in/prep;met/prep;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	10	al/adv;bedrijf/noun;ben/verb;die/pron;een/det;elkaar/pron;half/adj;in/prep;jaar/noun;met/prep;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	14	ben/verb;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	5	ben/verb;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	5	ben/verb;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	5	ben/verb;een/det;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	6	ben/verb;een/det;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	6	al/adv;ben/verb;een/det;miljoen/noun;produceer/verb;ton/noun;werknemer/noun	7
staal/noun/parool_19990305_73/481	lever/verb	1	lever/verb	1	doe/verb;lever/verb	2	de/det;die/pron;in/prep;lever/verb;tegenstelling/prep;tot/prep;vooral/adv	7	de/det;die/pron;in/prep;lever/verb;tegenstelling/prep;tot/prep;vooral/adv	7	aan/prep;de/det;die/pron;doe/verb;in/prep;lever/verb;tegenstelling/prep;tot/prep;vanuit/prep;vooral/adv	10		0		0	doe/verb	1	de/det;die/pron;in/prep;tegenstelling/prep;tot/prep	5	de/det;die/pron;in/prep;tegenstelling/prep;tot/prep	5	de/det;die/pron;doe/verb;in/prep;tegenstelling/prep;tot/prep	6
staal/noun/parool_20010417_38/493	ander/adj;sector/noun;technologie_aandeel/noun;verlies/noun	4	ander/adj;sector/noun;technologie_aandeel/noun;verlies/noun	4	ander/adj;sector/noun;sta/verb;technologie_aandeel/noun;verlies/noun	5	ander/adj;de/det;op/prep;sector/noun;technologie_aandeel/noun;verlies/noun;zoals/prep	7	ander/adj;de/det;op/prep;sector/noun;technologie_aandeel/noun;verlies/noun;zoals/prep	7	ander/adj;de/det;ook/adv;op/prep;sector/noun;sta/verb;technologie_aandeel/noun;verlies/noun;zoals/prep	9	ander/adj;sector/noun;verlies/noun	3	ander/adj;sector/noun;verlies/noun	3	ander/adj;sector/noun;verlies/noun	3	ander/adj;op/prep;sector/noun;verlies/noun;zoals/prep	5	ander/adj;op/prep;sector/noun;verlies/noun;zoals/prep	5	ander/adj;ook/adv;op/prep;sector/noun;verlies/noun;zoals/prep	6
staal/noun/parool_20010505_50/594	maak/verb;markt/noun;overschot/noun;zaak_bank/noun	4	maak/verb;markt/noun;overschot/noun;zaak_bank/noun	4	maak/verb;markt/noun;overschot/noun;zaak_bank/noun;zorg/noun	5	de/det;het/det;maak/verb;markt/noun;op/prep;overschot/noun;zaak_bank/noun	7	de/det;het/det;maak/verb;markt/noun;op/prep;overschot/noun;zaak_bank/noun	7	aan/prep;de/det;het/det;maak/verb;markt/noun;om/prep;op/prep;overschot/noun;zaak_bank/noun;zich/pron;zorg/noun	11	markt/noun;overschot/noun	2	markt/noun;overschot/noun	2	markt/noun;overschot/noun;zorg/noun	3	de/det;het/det;markt/noun;op/prep;overschot/noun	5	de/det;het/det;markt/noun;op/prep;overschot/noun	5	aan/prep;de/det;het/det;markt/noun;om/prep;op/prep;overschot/noun;zorg/noun	8
staal/noun/parool_20000819_96/175	1995/noun;bied/verb;boks_sport/noun;extreem/adj;koppeling/noun;piercings/noun;vlees/noun;word/verb	8	1995/noun;bied/verb;boks_sport/noun;extreem/adj;koppeling/noun;piercings/noun;vlees/noun;word/verb	8	1995/noun;bied/verb;boks_sport/noun;extreem/adj;illustreer/verb;koppeling/noun;piercings/noun;vlees/noun;word/verb	9	1995/noun;bied/verb;boks_sport/noun;de/det;door/prep;extreem/adj;koppeling/noun;piercings/noun;tussen/prep;van/prep;vlees/noun;word/verb	12	1995/noun;bied/verb;boks_sport/noun;de/det;door/prep;extreem/adj;koppeling/noun;piercings/noun;tussen/prep;van/prep;vlees/noun;word/verb	12	1995/noun;bied/verb;boks_sport/noun;de/det;door/prep;extreem/adj;illustreer/verb;koppeling/noun;middel/prep;piercings/noun;tussen/prep;van/prep;vlees/noun;word/verb	14	extreem/adj;koppeling/noun;vlees/noun	3	extreem/adj;koppeling/noun;vlees/noun	3	extreem/adj;illustreer/verb;koppeling/noun;vlees/noun	4	door/prep;extreem/adj;koppeling/noun;tussen/prep;van/prep;vlees/noun	6	door/prep;extreem/adj;koppeling/noun;tussen/prep;van/prep;vlees/noun	6	door/prep;extreem/adj;illustreer/verb;koppeling/noun;middel/prep;tussen/prep;van/prep;vlees/noun	8
staal/noun/parool_20040524_41/81	ben/verb;betonnen/adj;dak/noun;glas/noun;paal/noun	5	ben/verb;betonnen/adj;dak/noun;glas/noun;paal/noun	5	ben/verb;betonnen/adj;dak/noun;glas/noun;paal/noun;rust/noun	6	ben/verb;betonnen/adj;dak/noun;glas/noun;het/det;op/prep;paal/noun;van/prep	8	ben/verb;betonnen/adj;dak/noun;glas/noun;het/det;op/prep;paal/noun;van/prep	8	ben/verb;betonnen/adj;dak/noun;glas/noun;het/det;op/prep;paal/noun;rust/noun;van/prep	9	ben/verb;betonnen/adj;dak/noun;glas/noun;paal/noun	5	ben/verb;betonnen/adj;dak/noun;glas/noun;paal/noun	5	ben/verb;betonnen/adj;dak/noun;glas/noun;paal/noun;rust/noun	6	ben/verb;betonnen/adj;dak/noun;glas/noun;op/prep;paal/noun;van/prep	7	ben/verb;betonnen/adj;dak/noun;glas/noun;op/prep;paal/noun;van/prep	7	ben/verb;betonnen/adj;dak/noun;glas/noun;op/prep;paal/noun;rust/noun;van/prep	8
staal/noun/parool_20010903_13/211	draag/verb;gehuld/adj;honderden/noun;leer/noun;man/noun;rubber/noun	6	draag/verb;gehuld/adj;honderden/noun;leer/noun;man/noun;rubber/noun	6	draag/verb;gehuld/adj;honderden/noun;leer/noun;man/noun;middernacht/noun;rubber/noun	7	de/det;draag/verb;gehuld/adj;honderden/noun;in/prep;leer/noun;man/noun;rubber/noun;tot/prep	9	de/det;draag/verb;gehuld/adj;honderden/noun;in/prep;leer/noun;man/noun;rubber/noun;tot/prep	9	al/adv;de/det;draag/verb;gehuld/adj;honderden/noun;in/prep;leer/noun;man/noun;middernacht/noun;rubber/noun;tot/prep;wat/det;ze/pron	13	gehuld/adj;leer/noun;man/noun;rubber/noun	4	gehuld/adj;leer/noun;man/noun;rubber/noun	4	gehuld/adj;leer/noun;man/noun;rubber/noun	4	gehuld/adj;in/prep;leer/noun;man/noun;rubber/noun	5	gehuld/adj;in/prep;leer/noun;man/noun;rubber/noun	5	gehuld/adj;in/prep;leer/noun;man/noun;rubber/noun;ze/pron	6
staal/noun/parool_20040720_01/40	ben/verb;druppel/noun;roest_vrij/adj	3	ben/verb;druppel/noun;roest_vrij/adj	3	ben/verb;druppel/noun;roest_vrij/adj	3	ben/verb;de/det;druppel/noun;roest_vrij/adj;van/prep	5	ben/verb;de/det;druppel/noun;roest_vrij/adj;van/prep	5	ben/verb;de/det;druppel/noun;roest_vrij/adj;van/prep	5	ben/verb;druppel/noun;roest_vrij/adj	3	ben/verb;druppel/noun;roest_vrij/adj	3	ben/verb;druppel/noun;roest_vrij/adj	3	ben/verb;druppel/noun;roest_vrij/adj;van/prep	4	ben/verb;druppel/noun;roest_vrij/adj;van/prep	4	ben/verb;druppel/noun;roest_vrij/adj;van/prep	4
staal/noun/parool_20040706_59/179	beeld/noun;bevind/verb;bouw_keet/noun;gevormd/adj;grillig/adj;ijzer/noun;oerwoud/noun;tientallen/noun;verroest/adj;woon_wagen/noun	10	beeld/noun;bevind/verb;bouw_keet/noun;gevormd/adj;grillig/adj;ijzer/noun;oerwoud/noun;tientallen/noun;verroest/adj;woon_wagen/noun	10	beeld/noun;bevind/verb;bouw_keet/noun;caravan/noun;gevormd/adj;grillig/adj;ijzer/noun;oerwoud/noun;tientallen/noun;verroest/adj;woon_wagen/noun	11	beeld/noun;bevind/verb;bouw_keet/noun;een/det;gevormd/adj;grillig/adj;ijzer/noun;oerwoud/noun;tientallen/noun;van/prep;verroest/adj;woon_wagen/noun	12	beeld/noun;bevind/verb;bouw_keet/noun;een/det;gevormd/adj;grillig/adj;ijzer/noun;oerwoud/noun;tientallen/noun;van/prep;verroest/adj;woon_wagen/noun	12	beeld/noun;bevind/verb;bouw_keet/noun;caravan/noun;een/det;gevormd/adj;grillig/adj;ijzer/noun;oerwoud/noun;tientallen/noun;van/prep;verroest/adj;woon_wagen/noun;zich/pron	14	beeld/noun;bevind/verb;oerwoud/noun;tientallen/noun;verroest/adj	5	beeld/noun;bevind/verb;oerwoud/noun;tientallen/noun;verroest/adj	5	beeld/noun;bevind/verb;oerwoud/noun;tientallen/noun;verroest/adj	5	beeld/noun;bevind/verb;een/det;oerwoud/noun;tientallen/noun;van/prep;verroest/adj	7	beeld/noun;bevind/verb;een/det;oerwoud/noun;tientallen/noun;van/prep;verroest/adj	7	beeld/noun;bevind/verb;een/det;oerwoud/noun;tientallen/noun;van/prep;verroest/adj;zich/pron	8
staal/noun/parool_20000616_52/340	auto_fabriek/noun;druk/noun;hoogwaardig/adj;levering/noun;neem_af/verb;procent/noun;zwaar/adj	7	auto_fabriek/noun;druk/noun;hoogwaardig/adj;levering/noun;neem_af/verb;procent/noun;zwaar/adj	7	auto_fabriek/noun;druk/noun;hoogwaardig/adj;levering/noun;neem_af/verb;procent/noun;zwaar/adj	7	auto_fabriek/noun;die/pron;druk/noun;het/det;hoogwaardig/adj;levering/noun;neem_af/verb;onder/prep;procent/noun;van/prep;zwaar/adj	11	auto_fabriek/noun;die/pron;druk/noun;het/det;hoogwaardig/adj;levering/noun;neem_af/verb;onder/prep;procent/noun;van/prep;zwaar/adj	11	aan/prep;auto_fabriek/noun;die/pron;druk/noun;het/det;hoogwaardig/adj;levering/noun;neem_af/verb;onder/prep;procent/noun;van/prep;zwaar/adj	12	druk/noun;hoogwaardig/adj;neem_af/verb;procent/noun;zwaar/adj	5	druk/noun;hoogwaardig/adj;neem_af/verb;procent/noun;zwaar/adj	5	druk/noun;hoogwaardig/adj;neem_af/verb;procent/noun;zwaar/adj	5	druk/noun;het/det;hoogwaardig/adj;neem_af/verb;onder/prep;procent/noun;van/prep;zwaar/adj	8	druk/noun;het/det;hoogwaardig/adj;neem_af/verb;onder/prep;procent/noun;van/prep;zwaar/adj	8	druk/noun;het/det;hoogwaardig/adj;neem_af/verb;onder/prep;procent/noun;van/prep;zwaar/adj	8
staal/noun/parool_20030430_37/30	ben/verb;besta/verb;geladen/adj;rail/noun;transport/noun;wagon/noun	6	ben/verb;besta/verb;geladen/adj;rail/noun;transport/noun;wagon/noun	6	ben/verb;besta/verb;geladen/adj;loop/verb;rail/noun;transport/noun;wagon/noun	7	ben/verb;besta/verb;de/det;er/adv;geladen/adj;het/det;met/prep;rail/noun;transport/noun;uit/prep;wagon/noun	11	ben/verb;besta/verb;de/det;er/adv;geladen/adj;het/det;met/prep;rail/noun;transport/noun;uit/prep;wagon/noun	11	ben/verb;besta/verb;de/det;er/adv;geladen/adj;het/det;loop/verb;met/prep;rail/noun;transport/noun;uit/prep;wagon/noun	12	geladen/adj;wagon/noun	2	geladen/adj;wagon/noun	2	geladen/adj;wagon/noun	2	er/adv;geladen/adj;met/prep;uit/prep;wagon/noun	5	er/adv;geladen/adj;met/prep;uit/prep;wagon/noun	5	er/adv;geladen/adj;met/prep;uit/prep;wagon/noun	5
staal/noun/parool_20000517_152/434	begeef/verb;beton/noun;onmiddellijk/adj;wand/noun	4	begeef/verb;beton/noun;onmiddellijk/adj;wand/noun	4	begeef/verb;beton/noun;doe/verb;er/noun;het/noun;onmiddellijk/adj;wand/noun	7	begeef/verb;beton/noun;elk/det;er/adv;het/det;meer/adv;onmiddellijk/adj;tot/prep;wand/noun	9	begeef/verb;beton/noun;elk/det;er/adv;het/det;meer/adv;onmiddellijk/adj;tot/prep;wand/noun	9	begeef/verb;beton/noun;dan/adv;doe/verb;elk/det;er/adv;er/noun;het/det;het/noun;meer/adv;niet/adv;onmiddellijk/adj;tot/prep;wand/noun	14	begeef/verb;beton/noun	2	begeef/verb;beton/noun	2	begeef/verb;beton/noun	2	begeef/verb;beton/noun;elk/det;er/adv;tot/prep	5	begeef/verb;beton/noun;elk/det;er/adv;tot/prep	5	begeef/verb;beton/noun;dan/adv;elk/det;er/adv;tot/prep	6
staal/noun/parool_19990809_35/994	ben/verb;beton/noun;bouwmateriaal/noun;even_waardig/adj;hout/noun;steen/noun	6	ben/verb;beton/noun;bouwmateriaal/noun;even_waardig/adj;hout/noun;steen/noun	6	ben/verb;beton/noun;bouwmateriaal/noun;even_waardig/adj;hout/noun;steen/noun	6	ben/verb;beton/noun;bouwmateriaal/noun;dat/pron;een/det;even_waardig/adj;hout/noun;steen/noun	8	ben/verb;beton/noun;bouwmateriaal/noun;dat/pron;een/det;even_waardig/adj;hout/noun;steen/noun	8	aan/prep;ben/verb;beton/noun;bouwmateriaal/noun;dat/pron;een/det;even_waardig/adj;hout/noun;steen/noun	9	beton/noun;hout/noun;steen/noun	3	beton/noun;hout/noun;steen/noun	3	beton/noun;hout/noun;steen/noun	3	beton/noun;hout/noun;steen/noun	3	beton/noun;hout/noun;steen/noun	3	aan/prep;beton/noun;hout/noun;steen/noun	4
staal/noun/parool_20000607_77/89	ben/verb;duizenden/noun;keer/noun;kool/noun;miljoen/noun;rook/noun;rubber/noun;zweet/noun	8	ben/verb;duizenden/noun;keer/noun;kool/noun;miljoen/noun;rook/noun;rubber/noun;zweet/noun	8	ben/verb;duizenden/noun;geboren/verb;keer/noun;kool/noun;miljoen/noun;rook/noun;rubber/noun;zweet/noun	9	ben/verb;duizenden/noun;hier/adv;keer/noun;kool/noun;miljoen/noun;rook/noun;rubber/noun;uit/prep;zweet/noun	10	ben/verb;duizenden/noun;hier/adv;keer/noun;kool/noun;miljoen/noun;rook/noun;rubber/noun;uit/prep;zweet/noun	10	ben/verb;duizenden/noun;geboren/verb;hier/adv;keer/noun;kool/noun;miljoen/noun;rook/noun;rubber/noun;uit/prep;zweet/noun	11	keer/noun;kool/noun;rook/noun;rubber/noun	4	keer/noun;kool/noun;rook/noun;rubber/noun	4	geboren/verb;keer/noun;kool/noun;rook/noun;rubber/noun	5	keer/noun;kool/noun;rook/noun;rubber/noun;uit/prep	5	keer/noun;kool/noun;rook/noun;rubber/noun;uit/prep	5	geboren/verb;keer/noun;kool/noun;rook/noun;rubber/noun;uit/prep	6
staal/noun/parool_20030510_29/232	aanblik/noun;bied/verb;geheel/noun;groot/adj;reusachtig/adj;stoel/noun;water/noun	7	aanblik/noun;bied/verb;geheel/noun;groot/adj;reusachtig/adj;stoel/noun;water/noun	7	aanblik/noun;bied/verb;deel/noun;geheel/noun;groot/adj;reusachtig/adj;stoel/noun;water/noun	8	aanblik/noun;bied/verb;de/det;een/det;geheel/noun;groot/adj;het/det;in/prep;reusachtig/adj;stoel/noun;van/prep;water/noun	12	aanblik/noun;bied/verb;de/det;een/det;geheel/noun;groot/adj;het/det;in/prep;reusachtig/adj;stoel/noun;van/prep;water/noun	12	aanblik/noun;bied/verb;de/det;deel/noun;een/det;geheel/noun;groot/adj;het/det;in/prep;reusachtig/adj;stoel/noun;van/prep;voor/prep;water/noun	14	groot/adj;reusachtig/adj;stoel/noun	3	groot/adj;reusachtig/adj;stoel/noun	3	deel/noun;groot/adj;reusachtig/adj;stoel/noun	4	een/det;groot/adj;in/prep;reusachtig/adj;stoel/noun	5	een/det;groot/adj;in/prep;reusachtig/adj;stoel/noun	5	deel/noun;een/det;groot/adj;in/prep;reusachtig/adj;stoel/noun;voor/prep	7
staal/noun/parool_20010501_78/202	ben/verb;hard/adj;kalk/noun;productie/noun;toevoeging/noun;word/verb	6	ben/verb;hard/adj;kalk/noun;productie/noun;toevoeging/noun;word/verb	6	ben/verb;hard/adj;kalk/noun;mogelijk/adj;productie/noun;toevoeging/noun;veel/adj;vondst/noun;word/verb	9	ben/verb;de/det;door/prep;hard/adj;het/det;kalk/noun;productie/noun;toevoeging/noun;van/prep;word/verb	10	ben/verb;de/det;door/prep;hard/adj;het/det;kalk/noun;productie/noun;toevoeging/noun;van/prep;word/verb	10	aan/prep;ben/verb;de/det;door/prep;hard/adj;het/det;kalk/noun;mogelijk/adj;productie/noun;toevoeging/noun;van/prep;veel/adj;vondst/noun;word/verb	14	hard/adj;productie/noun;toevoeging/noun;word/verb	4	hard/adj;productie/noun;toevoeging/noun;word/verb	4	hard/adj;mogelijk/adj;productie/noun;toevoeging/noun;veel/adj;word/verb	6	door/prep;hard/adj;het/det;productie/noun;toevoeging/noun;van/prep;word/verb	7	door/prep;hard/adj;het/det;productie/noun;toevoeging/noun;van/prep;word/verb	7	door/prep;hard/adj;het/det;mogelijk/adj;productie/noun;toevoeging/noun;van/prep;veel/adj;word/verb	9
staal/noun/parool_20020319_105/11	Brits_Nederlands/adj;aluminium/noun;investeer/verb;staal_bedrijf/noun;ver/adj	5	Brits_Nederlands/adj;aluminium/noun;investeer/verb;staal_bedrijf/noun;ver/adj	5	Brits_Nederlands/adj;aluminium/noun;investeer/verb;staal_bedrijf/noun;ver/adj;zal/verb	6	Brits_Nederlands/adj;aluminium/noun;het/det;in/prep;investeer/verb;staal_bedrijf/noun;ver/adj	7	Brits_Nederlands/adj;aluminium/noun;het/det;in/prep;investeer/verb;staal_bedrijf/noun;ver/adj	7	Brits_Nederlands/adj;aluminium/noun;het/det;in/prep;investeer/verb;staal_bedrijf/noun;ver/adj;zal/verb	8	aluminium/noun;investeer/verb;ver/adj	3	aluminium/noun;investeer/verb;ver/adj	3	aluminium/noun;investeer/verb;ver/adj;zal/verb	4	aluminium/noun;in/prep;investeer/verb;ver/adj	4	aluminium/noun;in/prep;investeer/verb;ver/adj	4	aluminium/noun;in/prep;investeer/verb;ver/adj;zal/verb	5
staal/noun/parool_20010203_136/4018	ga_toe/verb;hout/noun;meest/adj;ruig/adj;tuig_op/verb	5	ga_toe/verb;hout/noun;meest/adj;ruig/adj;tuig_op/verb	5	er/noun;ga_toe/verb;hout/noun;meest/adj;ruig/adj;tuig_op/verb;vaak/adj	7	de/det;ga_toe/verb;het/det;hout/noun;meest/adj;ruig/adj;sommige/det;tuig_op/verb;van/prep	9	de/det;ga_toe/verb;het/det;hout/noun;meest/adj;ruig/adj;sommige/det;tuig_op/verb;van/prep	9	aan/prep;de/det;er/noun;ga_toe/verb;het/det;hout/noun;meest/adj;ruig/adj;sommige/det;toe/part;tuig_op/verb;vaak/adj;van/prep	13	ga_toe/verb;hout/noun	2	ga_toe/verb;hout/noun	2	er/noun;ga_toe/verb;hout/noun	3	ga_toe/verb;het/det;hout/noun;sommige/det;van/prep	5	ga_toe/verb;het/det;hout/noun;sommige/det;van/prep	5	er/noun;ga_toe/verb;het/det;hout/noun;sommige/det;van/prep	6
staal/noun/parool_20021002_96/109	bijnaam/noun;man/noun	2	bijnaam/noun;man/noun	2	ben_kwijt/verb;bijnaam/noun;jaar/noun;man/noun;noem/verb	5	bijnaam/noun;de/det;die/det;kwijt/part;man/noun;van/prep	6	bijnaam/noun;de/det;die/det;kwijt/part;man/noun;van/prep	6	al/adv;ben_kwijt/verb;bijnaam/noun;de/det;die/det;hem/pron;jaar/noun;kwijt/part;man/noun;noem/verb;van/prep	11	bijnaam/noun;man/noun	2	bijnaam/noun;man/noun	2	ben_kwijt/verb;bijnaam/noun;man/noun;noem/verb	4	bijnaam/noun;de/det;die/det;man/noun;van/prep	5	bijnaam/noun;de/det;die/det;man/noun;van/prep	5	ben_kwijt/verb;bijnaam/noun;de/det;die/det;hem/pron;man/noun;noem/verb;van/prep	8
staal/noun/parool_20000510_5/108	afval_bak/noun;gevel/noun;roest_vrij/adj;span/verb;strak/adj;verlichting/noun;word/verb	7	afval_bak/noun;gevel/noun;roest_vrij/adj;span/verb;strak/adj;verlichting/noun;word/verb	7	afval_bak/noun;gevel/noun;kom/verb;roest_vrij/adj;span/verb;strak/adj;verlichting/noun;word/verb	8	afval_bak/noun;de/det;er/adv;gevel/noun;met/prep;roest_vrij/adj;span/verb;strak/adj;tussen/prep;van/prep;verlichting/noun;word/verb	12	afval_bak/noun;de/det;er/adv;gevel/noun;met/prep;roest_vrij/adj;span/verb;strak/adj;tussen/prep;van/prep;verlichting/noun;word/verb	12	afval_bak/noun;de/det;er/adv;gevel/noun;kom/verb;met/prep;roest_vrij/adj;span/verb;strak/adj;tussen/prep;van/prep;verlichting/noun;word/verb	13	afval_bak/noun;gevel/noun;roest_vrij/adj;strak/adj;word/verb	5	afval_bak/noun;gevel/noun;roest_vrij/adj;strak/adj;word/verb	5	afval_bak/noun;gevel/noun;kom/verb;roest_vrij/adj;strak/adj;word/verb	6	afval_bak/noun;de/det;gevel/noun;roest_vrij/adj;strak/adj;tussen/prep;van/prep;word/verb	8	afval_bak/noun;de/det;gevel/noun;roest_vrij/adj;strak/adj;tussen/prep;van/prep;word/verb	8	afval_bak/noun;de/det;gevel/noun;kom/verb;roest_vrij/adj;strak/adj;tussen/prep;van/prep;word/verb	9
staal/noun/parool_19991009_15/61	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;uitzicht/noun;verdieping/noun	6	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;uitzicht/noun;verdieping/noun	6	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;uitzicht/noun;verdieping/noun;zal/verb	7	aluminium/noun;de/det;een/det;glas/noun;hoog/adj;men/pron;pilaar/noun;uitzicht/noun;van/prep;verdieping/noun	10	aluminium/noun;de/det;een/det;glas/noun;hoog/adj;men/pron;pilaar/noun;uitzicht/noun;van/prep;verdieping/noun	10	aluminium/noun;de/det;een/det;glas/noun;hoog/adj;men/pron;over/prep;pilaar/noun;uitzicht/noun;van/prep;vanaf/prep;verdieping/noun;zal/verb	13	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;verdieping/noun	5	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;verdieping/noun	5	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;verdieping/noun;zal/verb	6	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;van/prep;verdieping/noun	6	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;van/prep;verdieping/noun	6	aluminium/noun;glas/noun;hoog/adj;pilaar/noun;van/prep;verdieping/noun;zal/verb	7
staal/noun/parool_20030517_62/236	blootstelling/noun;schijf_DIM/noun;tast_aan/verb;verga/verb;word/verb;zuurstof/noun	6	blootstelling/noun;schijf_DIM/noun;tast_aan/verb;verga/verb;word/verb;zuurstof/noun	6	blootstelling/noun;schijf_DIM/noun;tast_aan/verb;verga/verb;word/verb;zuurstof/noun	6	bij/prep;blootstelling/noun;de/det;door/prep;schijf_DIM/noun;tast_aan/verb;verga/verb;word/verb;zuurstof/noun	9	bij/prep;blootstelling/noun;de/det;door/prep;schijf_DIM/noun;tast_aan/verb;verga/verb;word/verb;zuurstof/noun	9	aan/prep;bij/prep;blootstelling/noun;de/det;door/prep;net/adv;schijf_DIM/noun;tast_aan/verb;verga/verb;word/verb;ze/pron;zuurstof/noun	12	blootstelling/noun;tast_aan/verb;word/verb	3	blootstelling/noun;tast_aan/verb;word/verb	3	blootstelling/noun;tast_aan/verb;word/verb	3	bij/prep;blootstelling/noun;de/det;door/prep;tast_aan/verb;word/verb	6	bij/prep;blootstelling/noun;de/det;door/prep;tast_aan/verb;word/verb	6	bij/prep;blootstelling/noun;de/det;door/prep;net/adv;tast_aan/verb;word/verb;ze/pron	8
