_id	_cws.spot.foc10.nav.ppmi_weight.bound	_count.spot.foc10.nav.ppmi_weight.bound	_cws.spot.foc10.nav.ppmi_sel.bound	_count.spot.foc10.nav.ppmi_sel.bound	_cws.spot.foc10.nav.no_ppmi.bound	_count.spot.foc10.nav.no_ppmi.bound	_cws.spot.foc10.all.ppmi_weight.bound	_count.spot.foc10.all.ppmi_weight.bound	_cws.spot.foc10.all.ppmi_sel.bound	_count.spot.foc10.all.ppmi_sel.bound	_cws.spot.foc10.all.no_ppmi.bound	_count.spot.foc10.all.no_ppmi.bound	_cws.spot.foc5.nav.ppmi_weight.bound	_count.spot.foc5.nav.ppmi_weight.bound	_cws.spot.foc5.nav.ppmi_sel.bound	_count.spot.foc5.nav.ppmi_sel.bound	_cws.spot.foc5.nav.no_ppmi.bound	_count.spot.foc5.nav.no_ppmi.bound	_cws.spot.foc5.all.ppmi_weight.bound	_count.spot.foc5.all.ppmi_weight.bound	_cws.spot.foc5.all.ppmi_sel.bound	_count.spot.foc5.all.ppmi_sel.bound	_cws.spot.foc5.all.no_ppmi.bound	_count.spot.foc5.all.no_ppmi.bound
spot/noun/nrc_handelsblad_20020501_104/276	ben/verb;mikpunt/noun;verveel/verb	3	ben/verb;mikpunt/noun;verveel/verb	3	ben/verb;ga/verb;mikpunt/noun;niveau/noun;tegenstander/noun;verveel/verb	6	ben/verb;de/det;hijzelf/pron;mikpunt/noun;van/prep;verveel/verb;zonder/prep	7	ben/verb;de/det;hijzelf/pron;mikpunt/noun;van/prep;verveel/verb;zonder/prep	7	ben/verb;dat/det;de/det;ga/verb;het/det;hijzelf/pron;mikpunt/noun;niveau/noun;nu/adv;steeds/adv;tegenstander/noun;van/prep;verveel/verb;zonder/prep	14	mikpunt/noun	1	mikpunt/noun	1	mikpunt/noun;tegenstander/noun	2	de/det;mikpunt/noun;van/prep;zonder/prep	4	de/det;mikpunt/noun;van/prep;zonder/prep	4	de/det;het/det;mikpunt/noun;steeds/adv;tegenstander/noun;van/prep;zonder/prep	7
spot/noun/nrc_handelsblad_20020803_120/2075	hot/noun;instabiliteit/noun;maak/verb;veroorzaak/verb	4	hot/noun;instabiliteit/noun;maak/verb;veroorzaak/verb	4	hot/noun;instabiliteit/noun;jaar/noun;kan/verb;kom/adj;maak/verb;veroorzaak/verb;zorg/noun	8	de/det;die/pron;hot/noun;instabiliteit/noun;maak/verb;veroorzaak/verb;zich/pron	7	de/det;die/pron;hot/noun;instabiliteit/noun;maak/verb;veroorzaak/verb;zich/pron	7	de/det;die/pron;hot/noun;instabiliteit/noun;jaar/noun;kan/verb;kom/adj;maak/verb;over/prep;veroorzaak/verb;zich/pron;zorg/noun	12	hot/noun	1	hot/noun	1	hot/noun;jaar/noun;kom/adj;zorg/noun	4	de/det;die/pron;hot/noun;zich/pron	4	de/det;die/pron;hot/noun;zich/pron	4	de/det;die/pron;hot/noun;jaar/noun;kom/adj;over/prep;zich/pron;zorg/noun	8
spot/noun/nrc_handelsblad_20001121_119/338	drijf/verb;gebukt/adj;geneigd/adj	3	drijf/verb;gebukt/adj;geneigd/adj	3	drijf/verb;gebukt/adj;geneigd/adj	3	anderzijds/adv;de/det;drijf/verb;enerzijds/adv;gebukt/adj;geneigd/adj;onder/prep	7	anderzijds/adv;de/det;drijf/verb;enerzijds/adv;gebukt/adj;geneigd/adj;onder/prep	7	anderzijds/adv;de/det;drijf/verb;enerzijds/adv;gebukt/adj;geneigd/adj;onder/prep	7	drijf/verb;geneigd/adj	2	drijf/verb;geneigd/adj	2	drijf/verb;geneigd/adj	2	anderzijds/adv;de/det;drijf/verb;geneigd/adj	4	anderzijds/adv;de/det;drijf/verb;geneigd/adj	4	anderzijds/adv;de/det;drijf/verb;geneigd/adj	4
spot/noun/nrc_handelsblad_20040320_307/77	object/noun;soft/adj;transport_sector/noun;vitaal/adj	4	object/noun;soft/adj;transport_sector/noun;vitaal/adj	4	kom_binnen/verb;mogelijk/adj;object/noun;soft/adj;transport_sector/noun;vitaal/adj	6	de/det;object/noun;soft/adj;transport_sector/noun;vitaal/adj	5	de/det;object/noun;soft/adj;transport_sector/noun;vitaal/adj	5	de/det;in/prep;kom_binnen/verb;mogelijk/adj;object/noun;soft/adj;transport_sector/noun;vitaal/adj	8	soft/adj;transport_sector/noun	2	soft/adj;transport_sector/noun	2	kom_binnen/verb;mogelijk/adj;soft/adj;transport_sector/noun	4	soft/adj;transport_sector/noun	2	soft/adj;transport_sector/noun	2	kom_binnen/verb;mogelijk/adj;soft/adj;transport_sector/noun	4
spot/noun/nrc_handelsblad_20020313_115/172	drijf/verb;geweigerd/adj;uitverkocht/adj;vul/verb	4	drijf/verb;geweigerd/adj;uitverkocht/adj;vul/verb	4	drijf/verb;geweigerd/adj;uitverkocht/adj;vul/verb	4	de/det;die/pron;drijf/verb;geweigerd/adj;met/prep;uitverkocht/adj;vul/verb	7	de/det;die/pron;drijf/verb;geweigerd/adj;met/prep;uitverkocht/adj;vul/verb	7	de/det;die/pron;drijf/verb;geweigerd/adj;het/det;met/prep;uitverkocht/adj;vul/verb	8	drijf/verb;geweigerd/adj	2	drijf/verb;geweigerd/adj	2	drijf/verb;geweigerd/adj	2	de/det;die/pron;drijf/verb;geweigerd/adj;met/prep	5	de/det;die/pron;drijf/verb;geweigerd/adj;met/prep	5	de/det;die/pron;drijf/verb;geweigerd/adj;het/det;met/prep	6
spot/noun/nrc_handelsblad_20010607_6/33	Griek/noun;cartoonisten/noun;mikpunt/noun	3	Griek/noun;cartoonisten/noun;mikpunt/noun	3	Griek/noun;cartoonisten/noun;mikpunt/noun	3	Griek/noun;cartoonisten/noun;een/det;mikpunt/noun;van/prep;vooral/adv	6	Griek/noun;cartoonisten/noun;een/det;mikpunt/noun;van/prep;vooral/adv	6	Griek/noun;cartoonisten/noun;een/det;mikpunt/noun;van/prep;veel/det;voor/prep;vooral/adv	8	cartoonisten/noun;mikpunt/noun	2	cartoonisten/noun;mikpunt/noun	2	cartoonisten/noun;mikpunt/noun	2	cartoonisten/noun;een/det;mikpunt/noun;van/prep	4	cartoonisten/noun;een/det;mikpunt/noun;van/prep	4	cartoonisten/noun;een/det;mikpunt/noun;van/prep;voor/prep	5
spot/noun/nrc_handelsblad_20000512_150/1639	drijf/verb;gesluierd/adj;serieus/adj;vrouw/noun	4	drijf/verb;gesluierd/adj;serieus/adj;vrouw/noun	4	bladzij/noun;drijf/verb;gesluierd/adj;jong/adj;laat/adj;neem/verb;serieus/adj;vrouw/noun	8	de/det;die/pron;drijf/verb;gesluierd/adj;heel/adv;met/prep;op/prep;serieus/adj;vrouw/noun;zichzelf/pron	10	de/det;die/pron;drijf/verb;gesluierd/adj;heel/adv;met/prep;op/prep;serieus/adj;vrouw/noun;zichzelf/pron	10	bladzij/noun;de/det;die/pron;drijf/verb;gesluierd/adj;heel/adv;jong/adj;laat/adj;met/prep;neem/verb;op/prep;serieus/adj;vrouw/noun;zichzelf/pron	14	drijf/verb;gesluierd/adj;vrouw/noun	3	drijf/verb;gesluierd/adj;vrouw/noun	3	drijf/verb;gesluierd/adj;jong/adj;vrouw/noun	4	de/det;die/pron;drijf/verb;gesluierd/adj;met/prep;vrouw/noun	6	de/det;die/pron;drijf/verb;gesluierd/adj;met/prep;vrouw/noun	6	de/det;die/pron;drijf/verb;gesluierd/adj;jong/adj;met/prep;vrouw/noun	7
spot/noun/nrc_handelsblad_19990702_92/646	drijf_op/verb;hamer/verb;macho/noun;tekst/noun	4	drijf_op/verb;hamer/verb;macho/noun;tekst/noun	4	drijf_op/verb;financieel/adj;hamer/verb;macho/noun;onafhankelijkheid/noun;tekst/noun	6	de/det;drijf_op/verb;hamer/verb;macho/noun;met/prep;tekst/noun;ze/pron	7	de/det;drijf_op/verb;hamer/verb;macho/noun;met/prep;tekst/noun;ze/pron	7	de/det;drijf_op/verb;financieel/adj;hamer/verb;macho/noun;met/prep;onafhankelijkheid/noun;op/part;tekst/noun;ze/pron	10	drijf_op/verb;hamer/verb;macho/noun;tekst/noun	4	drijf_op/verb;hamer/verb;macho/noun;tekst/noun	4	drijf_op/verb;hamer/verb;macho/noun;tekst/noun	4	de/det;drijf_op/verb;hamer/verb;macho/noun;met/prep;tekst/noun;ze/pron	7	de/det;drijf_op/verb;hamer/verb;macho/noun;met/prep;tekst/noun;ze/pron	7	de/det;drijf_op/verb;hamer/verb;macho/noun;met/prep;tekst/noun;ze/pron	7
spot/noun/nrc_handelsblad_20031114_42/437	keer/noun;uitzending/noun;word/verb;zend_uit/verb;zing/verb	5	keer/noun;uitzending/noun;word/verb;zend_uit/verb;zing/verb	5	keer/noun;partij/noun;politiek/adj;uitzending/noun;word/verb;zend_uit/verb;zing/verb	7	de/det;een/det;keer/noun;tijdens/prep;uitzending/noun;word/verb;zend_uit/verb;zing/verb	8	de/det;een/det;keer/noun;tijdens/prep;uitzending/noun;word/verb;zend_uit/verb;zing/verb	8	de/det;een/det;keer/noun;partij/noun;politiek/adj;tijdens/prep;uitzending/noun;voor/prep;word/verb;zend_uit/verb;zing/verb	11	keer/noun;word/verb;zend_uit/verb	3	keer/noun;word/verb;zend_uit/verb	3	keer/noun;partij/noun;politiek/adj;word/verb;zend_uit/verb	5	de/det;keer/noun;word/verb;zend_uit/verb	4	de/det;keer/noun;word/verb;zend_uit/verb	4	de/det;keer/noun;partij/noun;politiek/adj;word/verb;zend_uit/verb	6
spot/noun/nrc_handelsblad_20020809_143/2302	belicht/verb;breed/adj;bundel/noun;gebruik/verb;gespreid/adj;verrassing/noun;word/verb	7	belicht/verb;breed/adj;bundel/noun;gebruik/verb;gespreid/adj;verrassing/noun;word/verb	7	belicht/verb;breed/adj;bundel/noun;gebruik/verb;gespreid/adj;groot/adj;methode/noun;verrassing/noun;word/verb	9	belicht/verb;breed/adj;bundel/noun;een/det;gebruik/verb;gespreid/adj;van/prep;verrassing/noun;word/verb	9	belicht/verb;breed/adj;bundel/noun;een/det;gebruik/verb;gespreid/adj;van/prep;verrassing/noun;word/verb	9	belicht/verb;breed/adj;bundel/noun;een/det;gebruik/verb;geen/det;gespreid/adj;groot/adj;methode/noun;mijn/det;van/prep;verrassing/noun;word/verb;zeer/adv	14	belicht/verb;breed/adj;gebruik/verb;word/verb	4	belicht/verb;breed/adj;gebruik/verb;word/verb	4	belicht/verb;breed/adj;gebruik/verb;word/verb	4	belicht/verb;breed/adj;gebruik/verb;van/prep;word/verb	5	belicht/verb;breed/adj;gebruik/verb;van/prep;word/verb	5	belicht/verb;breed/adj;gebruik/verb;geen/det;van/prep;word/verb;zeer/adv	7
spot/noun/nrc_handelsblad_20030830_167/412	dam/noun;pak/noun;stek/noun;steven/noun	4	dam/noun;pak/noun;stek/noun;steven/noun	4	bak/noun;bied/verb;dam/noun;geef/verb;pak/noun;staat/noun;stek/noun;steven/noun	8	dam/noun;pak/noun;stek/noun;steven/noun	4	dam/noun;pak/noun;stek/noun;steven/noun	4	bak/noun;bied/verb;dam/noun;geef/verb;pak/noun;staat/noun;stek/noun;steven/noun	8	pak/noun;stek/noun	2	pak/noun;stek/noun	2	bied/verb;pak/noun;stek/noun	3	pak/noun;stek/noun	2	pak/noun;stek/noun	2	bied/verb;pak/noun;stek/noun	3
spot/noun/nrc_handelsblad_20010202_154/161	actualiteit_programma/noun;commentaar/noun;grinnik/adj;piep/noun;vaak/adj;volg/verb;zend_uit/verb	7	actualiteit_programma/noun;commentaar/noun;grinnik/adj;piep/noun;vaak/adj;volg/verb;zend_uit/verb	7	actualiteit_programma/noun;commentaar/noun;grinnik/adj;heb/verb;piep/noun;vaak/adj;volg/verb;zend_uit/verb	8	actualiteit_programma/noun;commentaar/noun;de/det;door/prep;grinnik/adj;immer/adv;piep/noun;vaak/adj;volg/verb;zend_uit/verb;zo/adv	11	actualiteit_programma/noun;commentaar/noun;de/det;door/prep;grinnik/adj;immer/adv;piep/noun;vaak/adj;volg/verb;zend_uit/verb;zo/adv	11	actualiteit_programma/noun;al/adv;commentaar/noun;de/det;door/prep;grinnik/adj;heb/verb;immer/adv;piep/noun;vaak/adj;volg/verb;zend_uit/verb;zo/adv	13	actualiteit_programma/noun;vaak/adj;zend_uit/verb	3	actualiteit_programma/noun;vaak/adj;zend_uit/verb	3	actualiteit_programma/noun;heb/verb;vaak/adj;zend_uit/verb	4	actualiteit_programma/noun;de/det;vaak/adj;zend_uit/verb;zo/adv	5	actualiteit_programma/noun;de/det;vaak/adj;zend_uit/verb;zo/adv	5	actualiteit_programma/noun;al/adv;de/det;heb/verb;vaak/adj;zend_uit/verb;zo/adv	7
spot/noun/nrc_handelsblad_19990702_36/56	ben/verb;fictie/noun;herinner/verb;serieus/adj;voorwerp/noun	5	ben/verb;fictie/noun;herinner/verb;serieus/adj;voorwerp/noun	5	ben/verb;eerder/adj;fictie/noun;herinner/verb;kan/verb;leger/noun;serieus/adj;voorwerp/noun	8	ben/verb;fictie/noun;herinner/verb;serieus/adj;van/prep;voorwerp/noun	6	ben/verb;fictie/noun;herinner/verb;serieus/adj;van/prep;voorwerp/noun	6	ben/verb;eerder/adj;fictie/noun;herinner/verb;het/det;in/prep;kan/verb;leger/noun;serieus/adj;van/prep;voorwerp/noun	11	fictie/noun;serieus/adj;voorwerp/noun	3	fictie/noun;serieus/adj;voorwerp/noun	3	eerder/adj;fictie/noun;serieus/adj;voorwerp/noun	4	fictie/noun;serieus/adj;van/prep;voorwerp/noun	4	fictie/noun;serieus/adj;van/prep;voorwerp/noun	4	eerder/adj;fictie/noun;in/prep;serieus/adj;van/prep;voorwerp/noun	6
spot/noun/nrc_handelsblad_20010618_16/230	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1	red/verb	1
spot/noun/nrc_handelsblad_20000214_51/888	auteur/noun;bijtend/adj;kunstenaar/noun;miskend/adj;wraak/noun	5	auteur/noun;bijtend/adj;kunstenaar/noun;miskend/adj;wraak/noun	5	auteur/noun;bijtend/adj;kunstenaar/noun;miskend/adj;waarschuw/verb;wraak/noun	6	auteur/noun;bijtend/adj;de/det;kunstenaar/noun;met/prep;miskend/adj;van/prep;wraak/noun	8	auteur/noun;bijtend/adj;de/det;kunstenaar/noun;met/prep;miskend/adj;van/prep;wraak/noun	8	auteur/noun;bijtend/adj;de/det;kunstenaar/noun;met/prep;miskend/adj;van/prep;voor/prep;waarschuw/verb;wraak/noun	10	auteur/noun;bijtend/adj	2	auteur/noun;bijtend/adj	2	auteur/noun;bijtend/adj;waarschuw/verb	3	auteur/noun;bijtend/adj;de/det;met/prep	4	auteur/noun;bijtend/adj;de/det;met/prep	4	auteur/noun;bijtend/adj;de/det;met/prep;voor/prep;waarschuw/verb	6
spot/noun/nrc_handelsblad_20001202_164/2607	fel/adj;heel/adj;sta/verb;zijkant/noun	4	fel/adj;heel/adj;sta/verb;zijkant/noun	4	er/noun;fel/adj;heel/adj;sta/verb;stel_op/verb;zijkant/noun;zorg/verb	7	de/det;die/pron;er/adv;fel/adj;gedurende/prep;heel/adj;sta/verb;zijkant/noun	8	de/det;die/pron;er/adv;fel/adj;gedurende/prep;heel/adj;sta/verb;zijkant/noun	8	aan/prep;de/det;die/pron;er/adv;er/noun;fel/adj;gedurende/prep;heel/adj;het/det;nu/adv;sta/verb;stel_op/verb;voor/prep;zijkant/noun;zorg/verb	15	fel/adj;sta/verb;zijkant/noun	3	fel/adj;sta/verb;zijkant/noun	3	er/noun;fel/adj;sta/verb;stel_op/verb;zijkant/noun;zorg/verb	6	de/det;die/pron;fel/adj;sta/verb;zijkant/noun	5	de/det;die/pron;fel/adj;sta/verb;zijkant/noun	5	de/det;die/pron;er/noun;fel/adj;nu/adv;sta/verb;stel_op/verb;voor/prep;zijkant/noun;zorg/verb	10
spot/noun/nrc_handelsblad_20020817_6/45	cynicus/noun;drijf/verb;duurzaam/adj;wereld_top/noun	4	cynicus/noun;drijf/verb;duurzaam/adj;wereld_top/noun	4	cynicus/noun;drijf/verb;duurzaam/adj;eind/noun;maand/noun;ontwikkeling/noun;wereld_top/noun	7	alweer/adv;cynicus/noun;de/det;die/pron;drijf/verb;duurzaam/adj;met/prep;wereld_top/noun	8	alweer/adv;cynicus/noun;de/det;die/pron;drijf/verb;duurzaam/adj;met/prep;wereld_top/noun	8	alweer/adv;cynicus/noun;de/det;deze/det;die/pron;drijf/verb;duurzaam/adj;eind/noun;maand/noun;met/prep;ontwikkeling/noun;over/prep;wereld_top/noun	13	cynicus/noun;drijf/verb;duurzaam/adj;wereld_top/noun	4	cynicus/noun;drijf/verb;duurzaam/adj;wereld_top/noun	4	cynicus/noun;drijf/verb;duurzaam/adj;wereld_top/noun	4	alweer/adv;cynicus/noun;de/det;drijf/verb;duurzaam/adj;met/prep;wereld_top/noun	7	alweer/adv;cynicus/noun;de/det;drijf/verb;duurzaam/adj;met/prep;wereld_top/noun	7	alweer/adv;cynicus/noun;de/det;drijf/verb;duurzaam/adj;met/prep;over/prep;wereld_top/noun	8
spot/noun/nrc_handelsblad_19991113_160/1947	journalistiek/noun;kom_over/verb;student/noun;vroeg/adj;vrolijk/adj	5	journalistiek/noun;kom_over/verb;student/noun;vroeg/adj;vrolijk/adj	5	journalistiek/noun;kom_over/verb;student/noun;vroeg/adj;vrolijk/adj	5	de/det;journalistiek/noun;kom_over/verb;met/prep;student/noun;van/prep;vroeg/adj;vrolijk/adj	8	de/det;journalistiek/noun;kom_over/verb;met/prep;student/noun;van/prep;vroeg/adj;vrolijk/adj	8	de/det;in/prep;journalistiek/noun;kom_over/verb;met/prep;student/noun;van/prep;vergelijking/prep;vroeg/adj;vrolijk/adj	10	kom_over/verb;vrolijk/adj	2	kom_over/verb;vrolijk/adj	2	kom_over/verb;vrolijk/adj	2	kom_over/verb;met/prep;van/prep;vrolijk/adj	4	kom_over/verb;met/prep;van/prep;vrolijk/adj	4	in/prep;kom_over/verb;met/prep;van/prep;vergelijking/prep;vrolijk/adj	6
spot/noun/nrc_handelsblad_20020510_115/360	arena/noun;introduceer/verb;maak_gebruik/verb	3	arena/noun;introduceer/verb;maak_gebruik/verb	3	arena/noun;introduceer/verb;maak_gebruik/verb;meer/adj;politiek/adj	5	alleen/adv;arena/noun;de/det;hij/pron;introduceer/verb;maak_gebruik/verb	6	alleen/adv;arena/noun;de/det;hij/pron;introduceer/verb;maak_gebruik/verb	6	alleen/adv;arena/noun;de/det;hij/pron;in/prep;introduceer/verb;maak_gebruik/verb;meer/adj;niet/adv;politiek/adj	10	introduceer/verb	1	introduceer/verb	1	introduceer/verb;politiek/adj	2	alleen/adv;de/det;hij/pron;introduceer/verb	4	alleen/adv;de/det;hij/pron;introduceer/verb	4	alleen/adv;de/det;hij/pron;in/prep;introduceer/verb;niet/adv;politiek/adj	7
spot/noun/nrc_handelsblad_20010219_139/49	ben/verb;stem/noun;zweem/noun	3	ben/verb;stem/noun;zweem/noun	3	ben/verb;stem/noun;verliefd/adj;zeg/verb;zweem/noun	5	ben/verb;een/det;hij/pron;met/prep;stem/noun;van/prep;zijn/det;zweem/noun	8	ben/verb;een/det;hij/pron;met/prep;stem/noun;van/prep;zijn/det;zweem/noun	8	ben/verb;een/det;hij/pron;in/prep;met/prep;stem/noun;van/prep;verliefd/adj;zeg/verb;zijn/det;zweem/noun	11	stem/noun;zweem/noun	2	stem/noun;zweem/noun	2	stem/noun;zweem/noun	2	een/det;hij/pron;met/prep;stem/noun;van/prep;zijn/det;zweem/noun	7	een/det;hij/pron;met/prep;stem/noun;van/prep;zijn/det;zweem/noun	7	een/det;hij/pron;in/prep;met/prep;stem/noun;van/prep;zijn/det;zweem/noun	8
spot/noun/nrc_handelsblad_20000501_33/651	criticus/noun;drijf/verb;even/adj;gelegenheid/noun;grijp_aan/verb	5	criticus/noun;drijf/verb;even/adj;gelegenheid/noun;grijp_aan/verb	5	criticus/noun;drijf/verb;even/adj;gelegenheid/noun;grijp_aan/verb	5	aan/part;criticus/noun;de/det;drijf/verb;even/adj;gelegenheid/noun;grijp_aan/verb;met/prep;zijn/det	9	aan/part;criticus/noun;de/det;drijf/verb;even/adj;gelegenheid/noun;grijp_aan/verb;met/prep;zijn/det	9	aan/part;criticus/noun;de/det;drijf/verb;even/adj;gelegenheid/noun;grijp_aan/verb;met/prep;nog/adv;zijn/det	10	drijf/verb;even/adj	2	drijf/verb;even/adj	2	drijf/verb;even/adj	2	aan/part;de/det;drijf/verb;even/adj;met/prep;zijn/det	6	aan/part;de/det;drijf/verb;even/adj;met/prep;zijn/det	6	aan/part;de/det;drijf/verb;even/adj;met/prep;nog/adv;zijn/det	7
spot/noun/nrc_handelsblad_20011008_17/822	drijf/verb;hilarisch/adj;raciaal/adj;sport_beoefening/noun;verslaving/noun;vooroordeel/noun	6	drijf/verb;hilarisch/adj;raciaal/adj;sport_beoefening/noun;verslaving/noun;vooroordeel/noun	6	drijf/verb;hilarisch/adj;raciaal/adj;sport_beoefening/noun;verslaving/noun;vooroordeel/noun	6	de/det;drijf/verb;hilarisch/adj;met/prep;raciaal/adj;sport_beoefening/noun;verslaving/noun;vooroordeel/noun	8	de/det;drijf/verb;hilarisch/adj;met/prep;raciaal/adj;sport_beoefening/noun;verslaving/noun;vooroordeel/noun	8	aan/prep;de/det;drijf/verb;hilarisch/adj;met/prep;over/prep;raciaal/adj;sport_beoefening/noun;verslaving/noun;vooroordeel/noun	10	drijf/verb;hilarisch/adj;raciaal/adj;sport_beoefening/noun;vooroordeel/noun	5	drijf/verb;hilarisch/adj;raciaal/adj;sport_beoefening/noun;vooroordeel/noun	5	drijf/verb;hilarisch/adj;raciaal/adj;sport_beoefening/noun;vooroordeel/noun	5	de/det;drijf/verb;hilarisch/adj;met/prep;raciaal/adj;sport_beoefening/noun;vooroordeel/noun	7	de/det;drijf/verb;hilarisch/adj;met/prep;raciaal/adj;sport_beoefening/noun;vooroordeel/noun	7	de/det;drijf/verb;hilarisch/adj;met/prep;raciaal/adj;sport_beoefening/noun;vooroordeel/noun	7
spot/noun/nrc_handelsblad_19991230_4/284	drama/noun;fris/noun;mengeling/noun;vertolkt/adj;word/verb	5	drama/noun;fris/noun;mengeling/noun;vertolkt/adj;word/verb	5	drama/noun;fris/noun;mengeling/noun;mooi/adj;vertolkt/adj;word/verb	6	drama/noun;een/det;fris/noun;mengeling/noun;met/prep;van/prep;vertolkt/adj;word/verb	8	drama/noun;een/det;fris/noun;mengeling/noun;met/prep;van/prep;vertolkt/adj;word/verb	8	drama/noun;een/det;fris/noun;mengeling/noun;met/prep;mooi/adj;van/prep;vertolkt/adj;word/verb	9	drama/noun;mengeling/noun;vertolkt/adj	3	drama/noun;mengeling/noun;vertolkt/adj	3	drama/noun;mengeling/noun;mooi/adj;vertolkt/adj	4	drama/noun;een/det;mengeling/noun;vertolkt/adj	4	drama/noun;een/det;mengeling/noun;vertolkt/adj	4	drama/noun;een/det;mengeling/noun;mooi/adj;vertolkt/adj	5
spot/noun/nrc_handelsblad_20030528_27/302	artikel/noun;deugdzaam/adj;drijf/verb;krant/noun;mens/noun	5	artikel/noun;deugdzaam/adj;drijf/verb;krant/noun;mens/noun	5	artikel/noun;beschuldig/verb;deugdzaam/adj;drijf/verb;krant/noun;mens/noun	6	artikel/noun;de/det;deugdzaam/adj;drijf/verb;krant/noun;mens/noun;met/prep;zijn/det	8	artikel/noun;de/det;deugdzaam/adj;drijf/verb;krant/noun;mens/noun;met/prep;zijn/det	8	artikel/noun;beschuldig/verb;de/det;deugdzaam/adj;drijf/verb;in/prep;krant/noun;mens/noun;met/prep;zijn/det	10	artikel/noun;deugdzaam/adj;drijf/verb;mens/noun	4	artikel/noun;deugdzaam/adj;drijf/verb;mens/noun	4	artikel/noun;deugdzaam/adj;drijf/verb;mens/noun	4	artikel/noun;de/det;deugdzaam/adj;drijf/verb;mens/noun;met/prep;zijn/det	7	artikel/noun;de/det;deugdzaam/adj;drijf/verb;mens/noun;met/prep;zijn/det	7	artikel/noun;de/det;deugdzaam/adj;drijf/verb;mens/noun;met/prep;zijn/det	7
spot/noun/nrc_handelsblad_20000103_71/295	bezie/verb;mild/adj;wereld/noun	3	bezie/verb;mild/adj;wereld/noun	3	bezie/verb;kom/verb;man/noun;mild/adj;wereld/noun	5	als/prep;bezie/verb;de/det;die/pron;een/det;hij/pron;met/prep;mild/adj;voren/adv;wereld/noun	10	als/prep;bezie/verb;de/det;die/pron;een/det;hij/pron;met/prep;mild/adj;voren/adv;wereld/noun	10	als/prep;bezie/verb;de/det;die/pron;een/det;hij/pron;kom/verb;man/noun;met/prep;mild/adj;naar/prep;voren/adv;wereld/noun	13	bezie/verb;mild/adj;wereld/noun	3	bezie/verb;mild/adj;wereld/noun	3	bezie/verb;man/noun;mild/adj;wereld/noun	4	bezie/verb;de/det;die/pron;een/det;met/prep;mild/adj;wereld/noun	7	bezie/verb;de/det;die/pron;een/det;met/prep;mild/adj;wereld/noun	7	bezie/verb;de/det;die/pron;een/det;man/noun;met/prep;mild/adj;wereld/noun	8
spot/noun/nrc_handelsblad_20000311_42/81	culpa/noun;drijf/verb	2	culpa/noun;drijf/verb	2	culpa/noun;drijf/verb	2	culpa/noun;de/det;drijf/verb;een/det;zelfs/adv	5	culpa/noun;de/det;drijf/verb;een/det;zelfs/adv	5	culpa/noun;de/det;drijf/verb;een/det;zelfs/adv;één/pron	6	drijf/verb	1	drijf/verb	1	drijf/verb	1	de/det;drijf/verb;een/det;zelfs/adv	4	de/det;drijf/verb;een/det;zelfs/adv	4	de/det;drijf/verb;een/det;zelfs/adv	4
spot/noun/nrc_handelsblad_20030505_49/218	camera_toezicht/noun;extra/adj;hot/noun;lijf/noun;lijk/verb;maatregel/noun;politie_inzet/noun;schrijf/verb	8	camera_toezicht/noun;extra/adj;hot/noun;lijf/noun;lijk/verb;maatregel/noun;politie_inzet/noun;schrijf/verb	8	camera_toezicht/noun;extra/adj;hot/noun;lijf/noun;lijk/verb;maatregel/noun;politie_inzet/noun;schrijf/verb	8	als/prep;camera_toezicht/noun;extra/adj;hem/pron;hot/noun;lijf/noun;lijk/verb;maatregel/noun;op/prep;politie_inzet/noun;schrijf/verb	11	als/prep;camera_toezicht/noun;extra/adj;hem/pron;hot/noun;lijf/noun;lijk/verb;maatregel/noun;op/prep;politie_inzet/noun;schrijf/verb	11	als/prep;camera_toezicht/noun;extra/adj;hem/pron;het/det;hot/noun;lijf/noun;lijk/verb;maatregel/noun;op/prep;politie_inzet/noun;schrijf/verb	12	extra/adj;hot/noun;lijk/verb;politie_inzet/noun	4	extra/adj;hot/noun;lijk/verb;politie_inzet/noun	4	extra/adj;hot/noun;lijk/verb;politie_inzet/noun	4	extra/adj;hem/pron;hot/noun;lijk/verb;op/prep;politie_inzet/noun	6	extra/adj;hem/pron;hot/noun;lijk/verb;op/prep;politie_inzet/noun	6	extra/adj;hem/pron;het/det;hot/noun;lijk/verb;op/prep;politie_inzet/noun	7
