_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
hoop.foc5.nav.ppmi_weight.bound.min1.soc4.all.5000	-0.29853870432318025	-0.14622438086507716	377	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	4_4	298	hoop	0.2954691236981521
hoop.foc5.nav.ppmi_weight.bound.min1.soc4.all.10000	-0.30456951435527535	-0.16197276542648187	377	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	4_4	298	hoop	0.28579665505778157
hoop.foc5.nav.ppmi_weight.bound.min1.soc4.all.foc	-0.34289898244648565	-0.1788133756837965	377	1	nav	bound	ppmi_weight	5_5	foc	377	all	4_4	298	hoop	0.3167178190037104
hoop.foc5.nav.ppmi_weight.bound.min1.soc10.all.5000	-0.3087088714881903	-0.10924011110474154	377	1	nav	bound	ppmi_weight	5_5	5000	5e3	all	10_10	298	hoop	0.28783062979857355
hoop.foc5.nav.ppmi_weight.bound.min1.soc10.all.10000	-0.3110400787353168	-0.12771196524156317	377	1	nav	bound	ppmi_weight	5_5	10000	1e4	all	10_10	298	hoop	0.2843548042843817
hoop.foc5.nav.ppmi_weight.bound.min1.soc10.all.foc	-0.35198934663100473	-0.14364883555759841	377	1	nav	bound	ppmi_weight	5_5	foc	377	all	10_10	298	hoop	0.30246234407160344
hoop.foc5.nav.ppmi_sel.bound.min1.soc4.nav.5000	-0.334475383974114	0.05938918845670562	377	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	298	hoop	0.2916889757123435
hoop.foc5.nav.ppmi_sel.bound.min1.soc4.nav.10000	-0.3524796819803039	0.0590130046873075	377	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	298	hoop	0.28535566831463477
hoop.foc5.nav.ppmi_sel.bound.min1.soc4.nav.foc	-0.35958104369110905	0.01798590707333762	377	1	nav	bound	ppmi_sel	5_5	foc	377	nav	4_4	298	hoop	0.3077218176211369
hoop.foc5.nav.ppmi_sel.bound.min1.soc10.nav.5000	-0.3127331070090748	0.04837540635064479	377	1	nav	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	298	hoop	0.28734586292200676
hoop.foc5.nav.ppmi_sel.bound.min1.soc10.nav.10000	-0.3212917376619205	0.03719760990620575	377	1	nav	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	298	hoop	0.2817471057338231
hoop.foc5.nav.ppmi_sel.bound.min1.soc10.nav.foc	-0.33942392737481947	0.01165663686742777	377	1	nav	bound	ppmi_sel	5_5	foc	377	nav	10_10	298	hoop	0.3004058076983991
hoop.foc5.nav.ppmi_sel.bound.min1.soc4.all.5000	-0.3304270203680574	0.062389953973403516	377	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	4_4	298	hoop	0.29374151121859726
hoop.foc5.nav.ppmi_sel.bound.min1.soc4.all.10000	-0.33243727402241235	0.05501068518293824	377	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	4_4	298	hoop	0.28802516536833866
hoop.foc5.nav.ppmi_sel.bound.min1.soc4.all.foc	-0.35958400912693417	0.01798597785797015	377	1	nav	bound	ppmi_sel	5_5	foc	377	all	4_4	298	hoop	0.3077218176211369
hoop.foc5.nav.ppmi_sel.bound.min1.soc10.all.5000	-0.30739872440934884	0.05205482336339766	377	1	nav	bound	ppmi_sel	5_5	5000	5e3	all	10_10	298	hoop	0.28741264125800026
hoop.foc5.nav.ppmi_sel.bound.min1.soc10.all.10000	-0.30542971765592725	0.040973934121859124	377	1	nav	bound	ppmi_sel	5_5	10000	1e4	all	10_10	298	hoop	0.28561449928919086
hoop.foc5.nav.ppmi_sel.bound.min1.soc10.all.foc	-0.33942388331965057	0.011656603200477275	377	1	nav	bound	ppmi_sel	5_5	foc	377	all	10_10	298	hoop	0.30027916288160045
hoop.foc5.nav.no_ppmi.bound.min1.soc4.nav.5000	-0.28284040848422787	0.19673161090538147	603	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	4_4	313	hoop	0.2778467882912851
hoop.foc5.nav.no_ppmi.bound.min1.soc4.nav.10000	-0.2979141744049175	0.1936497327638894	603	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	4_4	313	hoop	0.2722845226330684
hoop.foc5.nav.no_ppmi.bound.min1.soc4.nav.foc	-0.2735435157481078	0.14392957211249305	603	1	nav	bound	no_ppmi	5_5	foc	603	nav	4_4	313	hoop	0.30170977778974717
hoop.foc5.nav.no_ppmi.bound.min1.soc10.nav.5000	-0.2702929213075887	0.22303871316531	603	1	nav	bound	no_ppmi	5_5	5000	5e3	nav	10_10	313	hoop	0.2762990002886339
hoop.foc5.nav.no_ppmi.bound.min1.soc10.nav.10000	-0.2744447631449303	0.20852854319563885	603	1	nav	bound	no_ppmi	5_5	10000	1e4	nav	10_10	313	hoop	0.27066010348243386
hoop.foc5.nav.no_ppmi.bound.min1.soc10.nav.foc	-0.2670234301566206	0.16124898531560672	603	1	nav	bound	no_ppmi	5_5	foc	603	nav	10_10	313	hoop	0.294193323799809
hoop.foc5.nav.no_ppmi.bound.min1.soc4.all.5000	-0.2749039511512643	0.20117177943152437	603	1	nav	bound	no_ppmi	5_5	5000	5e3	all	4_4	313	hoop	0.2791267290780165
hoop.foc5.nav.no_ppmi.bound.min1.soc4.all.10000	-0.27746895261081495	0.19178063619633542	603	1	nav	bound	no_ppmi	5_5	10000	1e4	all	4_4	313	hoop	0.27512428073801865
hoop.foc5.nav.no_ppmi.bound.min1.soc4.all.foc	-0.2735438406441501	0.14392935734149856	603	1	nav	bound	no_ppmi	5_5	foc	603	all	4_4	313	hoop	0.3014644052835659
hoop.foc5.nav.no_ppmi.bound.min1.soc10.all.5000	-0.26296203085523084	0.23087248444439526	603	1	nav	bound	no_ppmi	5_5	5000	5e3	all	10_10	313	hoop	0.2763417899617406
hoop.foc5.nav.no_ppmi.bound.min1.soc10.all.10000	-0.2619114227945461	0.21477401288100617	603	1	nav	bound	no_ppmi	5_5	10000	1e4	all	10_10	313	hoop	0.2745908308713615
hoop.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.26702352893047965	0.16124899053743127	603	1	nav	bound	no_ppmi	5_5	foc	603	all	10_10	313	hoop	0.2948751762182686
hoop.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	0.11103023020041668	-0.38555390101652076	470	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	319	hoop	0.28131687658503784
hoop.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	0.1180679696544155	-0.4208095521778682	470	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	319	hoop	0.27557804983408507
hoop.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	0.09187307387978566	-0.38503989373371045	470	1	all	bound	ppmi_weight	5_5	foc	470	nav	4_4	319	hoop	0.2887134079830348
hoop.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	0.008202635989913588	-0.33867919172351213	470	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	319	hoop	0.2840444078461078
hoop.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	0.0015583068306079147	-0.38404508612030275	470	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	319	hoop	0.27940478089405374
hoop.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.004452454900643855	-0.3421351935971007	470	1	all	bound	ppmi_weight	5_5	foc	470	nav	10_10	319	hoop	0.29368103868118905
