_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
blik.foc5.all.no_ppmi.bound.min1.soc4.nav.foc	0.378672642560088	-0.02235026626834466	687	1	all	bound	no_ppmi	5_5	foc	687	nav	4_4	280	blik	0.250010567889469
blik.foc5.all.no_ppmi.bound.min1.soc10.nav.5000	0.32315923205237923	0.02726805169114868	687	1	all	bound	no_ppmi	5_5	5000	5e3	nav	10_10	280	blik	0.24629386063755662
blik.foc5.all.no_ppmi.bound.min1.soc10.nav.10000	0.32442570351509925	0.01225679542647537	687	1	all	bound	no_ppmi	5_5	10000	1e4	nav	10_10	280	blik	0.2430960707735964
blik.foc5.all.no_ppmi.bound.min1.soc10.nav.foc	0.26033889996816667	-0.002819179019146912	687	1	all	bound	no_ppmi	5_5	foc	687	nav	10_10	280	blik	0.24739352533511974
blik.foc5.all.no_ppmi.bound.min1.soc4.all.5000	0.45261981828269005	0.020533145870771832	687	1	all	bound	no_ppmi	5_5	5000	5e3	all	4_4	280	blik	0.2501048711892719
blik.foc5.all.no_ppmi.bound.min1.soc4.all.10000	0.4583658802418326	0.006028659157623325	687	1	all	bound	no_ppmi	5_5	10000	1e4	all	4_4	280	blik	0.24455875574108316
blik.foc5.all.no_ppmi.bound.min1.soc4.all.foc	0.3786726722074078	-0.02235026670990003	687	1	all	bound	no_ppmi	5_5	foc	687	all	4_4	280	blik	0.250010567889469
blik.foc5.all.no_ppmi.bound.min1.soc10.all.5000	0.33800310262241007	0.039120361060877906	687	1	all	bound	no_ppmi	5_5	5000	5e3	all	10_10	280	blik	0.24506558798376593
blik.foc5.all.no_ppmi.bound.min1.soc10.all.10000	0.31980194456781585	0.017834880784800493	687	1	all	bound	no_ppmi	5_5	10000	1e4	all	10_10	280	blik	0.24690726362885923
blik.foc5.all.no_ppmi.bound.min1.soc10.all.foc	0.260338982818967	-0.0028191528367801453	687	1	all	bound	no_ppmi	5_5	foc	687	all	10_10	280	blik	0.24740797888960978
