_id	_cws.blik.foc10.nav.ppmi_weight.bound	_count.blik.foc10.nav.ppmi_weight.bound	_cws.blik.foc10.nav.ppmi_sel.bound	_count.blik.foc10.nav.ppmi_sel.bound	_cws.blik.foc10.nav.no_ppmi.bound	_count.blik.foc10.nav.no_ppmi.bound	_cws.blik.foc10.all.ppmi_weight.bound	_count.blik.foc10.all.ppmi_weight.bound	_cws.blik.foc10.all.ppmi_sel.bound	_count.blik.foc10.all.ppmi_sel.bound	_cws.blik.foc10.all.no_ppmi.bound	_count.blik.foc10.all.no_ppmi.bound	_cws.blik.foc5.nav.ppmi_weight.bound	_count.blik.foc5.nav.ppmi_weight.bound	_cws.blik.foc5.nav.ppmi_sel.bound	_count.blik.foc5.nav.ppmi_sel.bound	_cws.blik.foc5.nav.no_ppmi.bound	_count.blik.foc5.nav.no_ppmi.bound	_cws.blik.foc5.all.ppmi_weight.bound	_count.blik.foc5.all.ppmi_weight.bound	_cws.blik.foc5.all.ppmi_sel.bound	_count.blik.foc5.all.ppmi_sel.bound	_cws.blik.foc5.all.no_ppmi.bound	_count.blik.foc5.all.no_ppmi.bound
blik/noun/nrc_handelsblad_20020426_21/33	luik/noun;trek_op/verb	2	luik/noun;trek_op/verb	2	ben/verb;geheel/adj;huis/noun;luik/noun;sluit/verb;trek_op/verb;woon/verb	7	altijd/adv;dat/pron;de/det;een/det;hij/pron;luik/noun;trek_op/verb;uit/prep	8	altijd/adv;dat/pron;de/det;een/det;hij/pron;luik/noun;trek_op/verb;uit/prep	8	altijd/adv;ben/verb;dat/pron;de/det;een/det;geheel/adj;hij/pron;huis/noun;in/prep;luik/noun;sluit/verb;trek_op/verb;uit/prep;woon/verb	14	luik/noun;trek_op/verb	2	luik/noun;trek_op/verb	2	geheel/adj;luik/noun;trek_op/verb	3	dat/pron;de/det;luik/noun;trek_op/verb;uit/prep	5	dat/pron;de/det;luik/noun;trek_op/verb;uit/prep	5	dat/pron;de/det;geheel/adj;luik/noun;trek_op/verb;uit/prep	6
blik/noun/nrc_handelsblad_20010313_55/809	bekritiseer/verb;grauw/adj;inkt_zwart/adj;kat/noun	4	bekritiseer/verb;grauw/adj;inkt_zwart/adj;kat/noun	4	bekritiseer/verb;grauw/adj;heb/verb;inkt_zwart/adj;kat/noun;terecht/adj;word/verb	7	bekritiseer/verb;grauw/adj;inkt_zwart/adj;kat/noun	4	bekritiseer/verb;grauw/adj;inkt_zwart/adj;kat/noun	4	alle/det;bekritiseer/verb;deze/det;grauw/adj;heb/verb;inkt_zwart/adj;kat/noun;om/prep;terecht/adj;word/verb	10	inkt_zwart/adj;kat/noun	2	inkt_zwart/adj;kat/noun	2	inkt_zwart/adj;kat/noun	2	inkt_zwart/adj;kat/noun	2	inkt_zwart/adj;kat/noun	2	alle/det;deze/det;inkt_zwart/adj;kat/noun;om/prep	5
blik/noun/nrc_handelsblad_20031112_100/362	bot/adj;collega/noun;richting/noun;verliefd/adj	4	bot/adj;collega/noun;richting/noun;verliefd/adj	4	beschuldig/verb;bot/adj;collega/noun;maak/verb;richting/noun;verliefd/adj	6	bot/adj;collega/noun;de/det;een/det;richting/noun;verliefd/adj;zijn/det	7	bot/adj;collega/noun;de/det;een/det;richting/noun;verliefd/adj;zijn/det	7	beschuldig/verb;bot/adj;collega/noun;de/det;een/det;in/prep;maak/verb;richting/noun;te/adv;van/prep;verliefd/adj;zijn/det	12	collega/noun;richting/noun;verliefd/adj	3	collega/noun;richting/noun;verliefd/adj	3	collega/noun;richting/noun;verliefd/adj	3	collega/noun;de/det;een/det;richting/noun;verliefd/adj	5	collega/noun;de/det;een/det;richting/noun;verliefd/adj	5	collega/noun;de/det;een/det;in/prep;richting/noun;te/adv;van/prep;verliefd/adj	8
blik/noun/nrc_handelsblad_20040506_133/462	boekenkast/noun;dring/verb;nergens/noun;sympathie/noun;weemoedig/adj	5	boekenkast/noun;dring/verb;nergens/noun;sympathie/noun;weemoedig/adj	5	boekenkast/noun;dring/verb;laat/adj;lig/verb;nergens/noun;sympathie/noun;weemoedig/adj	7	boekenkast/noun;de/det;door/prep;dring/verb;een/det;nergens/noun;op/prep;sympathie/noun;vooral/adv;weemoedig/adj;zijn/det	11	boekenkast/noun;de/det;door/prep;dring/verb;een/det;nergens/noun;op/prep;sympathie/noun;vooral/adv;weemoedig/adj;zijn/det	11	boekenkast/noun;de/det;door/prep;dring/verb;een/det;laat/adj;lig/verb;nergens/noun;op/prep;sympathie/noun;van/prep;vooral/adv;weemoedig/adj;zijn/det	14	boekenkast/noun;weemoedig/adj	2	boekenkast/noun;weemoedig/adj	2	boekenkast/noun;laat/adj;weemoedig/adj	3	boekenkast/noun;de/det;door/prep;een/det;op/prep;weemoedig/adj	6	boekenkast/noun;de/det;door/prep;een/det;op/prep;weemoedig/adj	6	boekenkast/noun;de/det;door/prep;een/det;laat/adj;op/prep;van/prep;weemoedig/adj	8
blik/noun/nrc_handelsblad_20010111_49/1047	bühne/noun;richt/verb;sta/verb	3	bühne/noun;richt/verb;sta/verb	3	ben/verb;bühne/noun;richt/verb;sta/verb;zover/adj	5	bühne/noun;de/det;ik/pron;op/prep;richt/verb;sta/verb	6	bühne/noun;de/det;ik/pron;op/prep;richt/verb;sta/verb	6	ben/verb;bühne/noun;de/det;dus/adv;ik/pron;inmiddels/adv;op/prep;richt/verb;sta/verb;zover/adj	10	richt/verb	1	richt/verb	1	richt/verb;zover/adj	2	ik/pron;op/prep;richt/verb	3	ik/pron;op/prep;richt/verb	3	dus/adv;ik/pron;op/prep;richt/verb;zover/adj	5
blik/noun/nrc_handelsblad_20020424_99/174	kijk_op/verb;man/noun;ongeschikt/adj;onvergetelijk/adj	4	kijk_op/verb;man/noun;ongeschikt/adj;onvergetelijk/adj	4	ben/verb;huwelijk/noun;kijk_op/verb;man/noun;ongeschikt/adj;onvergetelijk/adj	6	de/det;kijk_op/verb;man/noun;naar/prep;ongeschikt/adj;onvergetelijk/adj	6	de/det;kijk_op/verb;man/noun;naar/prep;ongeschikt/adj;onvergetelijk/adj	6	ben/verb;de/det;het/det;huwelijk/noun;kijk_op/verb;man/noun;naar/prep;ongeschikt/adj;onvergetelijk/adj;voor/prep	10	kijk_op/verb;onvergetelijk/adj	2	kijk_op/verb;onvergetelijk/adj	2	ben/verb;kijk_op/verb;onvergetelijk/adj	3	de/det;kijk_op/verb;naar/prep;onvergetelijk/adj	4	de/det;kijk_op/verb;naar/prep;onvergetelijk/adj	4	ben/verb;de/det;kijk_op/verb;naar/prep;onvergetelijk/adj	5
blik/noun/nrc_handelsblad_20000412_47/435	inlevingsvermogen/noun;prachtig/adj;scherp/adj	3	inlevingsvermogen/noun;prachtig/adj;scherp/adj	3	heb/verb;inlevingsvermogen/noun;prachtig/adj;scherp/adj;situatie/noun;sterk/adj;zet_neer/verb	7	een/det;inlevingsvermogen/noun;met/prep;prachtig/adj;scherp/adj	5	een/det;inlevingsvermogen/noun;met/prep;prachtig/adj;scherp/adj	5	een/det;heb/verb;inlevingsvermogen/noun;met/prep;prachtig/adj;scherp/adj;situatie/noun;sterk/adj;zet_neer/verb	9	inlevingsvermogen/noun;prachtig/adj;scherp/adj	3	inlevingsvermogen/noun;prachtig/adj;scherp/adj	3	inlevingsvermogen/noun;prachtig/adj;scherp/adj;situatie/noun;sterk/adj;zet_neer/verb	6	een/det;inlevingsvermogen/noun;prachtig/adj;scherp/adj	4	een/det;inlevingsvermogen/noun;prachtig/adj;scherp/adj	4	een/det;inlevingsvermogen/noun;prachtig/adj;scherp/adj;situatie/noun;sterk/adj;zet_neer/verb	7
blik/noun/nrc_handelsblad_20020515_42/332	kijk_heen/verb	1	kijk_heen/verb	1	dag/noun;doe/verb;kijk_heen/verb;laat/adj;zal/verb	5	de/det;een/det;eens/adv;heen/part;ik/pron;kijk_heen/verb;met/prep;mij/pron;wat/pron	9	de/det;een/det;eens/adv;heen/part;ik/pron;kijk_heen/verb;met/prep;mij/pron;wat/pron	9	dag/noun;de/det;doe/verb;een/det;eens/adv;heen/part;ik/pron;kijk_heen/verb;laat/adj;met/prep;mij/pron;nu/adv;om/prep;wat/pron;zal/verb	15		0		0	zal/verb	1	een/det;heen/part;ik/pron;met/prep;mij/pron;wat/pron	6	een/det;heen/part;ik/pron;met/prep;mij/pron;wat/pron	6	een/det;heen/part;ik/pron;met/prep;mij/pron;om/prep;wat/pron;zal/verb	8
blik/noun/nrc_handelsblad_20030714_78/115		0		0	finale/noun;gelijk/adj;gelukkig/adj	3	mijn/det	1	mijn/det	1	finale/noun;gelijk/adj;gelukkig/adj;in/prep;mijn/det	5		0		0	finale/noun;gelijk/adj	2		0		0	finale/noun;gelijk/adj;in/prep	3
blik/noun/nrc_handelsblad_20011208_27/1513	boek/noun;toekomst/noun	2	boek/noun;toekomst/noun	2	besluit/verb;boek/noun;toekomst/noun	3	boek/noun;de/det;een/det;met/prep;op/prep;toekomst/noun	6	boek/noun;de/det;een/det;met/prep;op/prep;toekomst/noun	6	besluit/verb;boek/noun;de/det;een/det;het/det;met/prep;op/prep;toekomst/noun	8	boek/noun;toekomst/noun	2	boek/noun;toekomst/noun	2	besluit/verb;boek/noun;toekomst/noun	3	boek/noun;de/det;een/det;met/prep;op/prep;toekomst/noun	6	boek/noun;de/det;een/det;met/prep;op/prep;toekomst/noun	6	besluit/verb;boek/noun;de/det;een/det;het/det;met/prep;op/prep;toekomst/noun	8
blik/noun/nrc_handelsblad_20020122_82/116	mismoedig/adj;werp/verb	2	mismoedig/adj;werp/verb	2	Iraaks/adj;medewerker/noun;mismoedig/adj;uur/noun;werp/verb	5	die/pron;een/det;hij/pron;hun/det;mismoedig/adj;op/prep;werp/verb;zijn/det	8	die/pron;een/det;hij/pron;hun/det;mismoedig/adj;op/prep;werp/verb;zijn/det	8	's/adv;Iraaks/adj;aan/prep;die/pron;een/det;hij/pron;hun/det;medewerker/noun;middags/adv;mismoedig/adj;om/prep;op/prep;uur/noun;werp/verb;zijn/det	15	mismoedig/adj;werp/verb	2	mismoedig/adj;werp/verb	2	Iraaks/adj;medewerker/noun;mismoedig/adj;werp/verb	4	een/det;hij/pron;mismoedig/adj;op/prep;werp/verb;zijn/det	6	een/det;hij/pron;mismoedig/adj;op/prep;werp/verb;zijn/det	6	Iraaks/adj;een/det;hij/pron;medewerker/noun;mismoedig/adj;op/prep;werp/verb;zijn/det	8
blik/noun/nrc_handelsblad_20031007_73/38	modern/adj;ontegenzeggelijk/adj;stoffig/adj	3	modern/adj;ontegenzeggelijk/adj;stoffig/adj	3	ben/verb;modern/adj;ontegenzeggelijk/adj;stoffig/adj;voordeel/noun;werk/noun	6	de/det;modern/adj;ontegenzeggelijk/adj;stoffig/adj;uit/prep	5	de/det;modern/adj;ontegenzeggelijk/adj;stoffig/adj;uit/prep	5	ben/verb;de/det;deze/det;het/det;modern/adj;ontegenzeggelijk/adj;stoffig/adj;uit/prep;van/prep;voordeel/noun;werk/noun	11	modern/adj;ontegenzeggelijk/adj	2	modern/adj;ontegenzeggelijk/adj	2	ben/verb;modern/adj;ontegenzeggelijk/adj;voordeel/noun;werk/noun	5	modern/adj;ontegenzeggelijk/adj	2	modern/adj;ontegenzeggelijk/adj	2	ben/verb;deze/det;het/det;modern/adj;ontegenzeggelijk/adj;van/prep;voordeel/noun;werk/noun	8
blik/noun/nrc_handelsblad_20030523_90/291	aandacht/noun;meesterschap/noun	2	aandacht/noun;meesterschap/noun	2	Duits/adj;Frans/adj;Italiaans/adj;aandacht/noun;drama/noun;meesterschap/noun;word/verb	7	aandacht/noun;de/det;meesterschap/noun;op/prep	4	aandacht/noun;de/det;meesterschap/noun;op/prep	4	Duits/adj;Frans/adj;Italiaans/adj;aandacht/noun;de/det;drama/noun;het/det;in/prep;meesterschap/noun;op/prep;van/prep;voor/prep;word/verb	13		0		0	Frans/adj;drama/noun	2	de/det;op/prep	2	de/det;op/prep	2	Frans/adj;de/det;drama/noun;op/prep;voor/prep	5
blik/noun/nrc_handelsblad_20001027_140/871	beschouwd/adj;imitatie/noun;schaduwzijde/noun;vervolg/noun	4	beschouwd/adj;imitatie/noun;schaduwzijde/noun;vervolg/noun	4	beschouwd/adj;imitatie/noun;schaduwzijde/noun;verschil/adj;vervolg/noun	5	Spielbergs/det;beschouwd/adj;de/det;imitatie/noun;op/prep;schaduwzijde/noun;vervolg/noun	7	Spielbergs/det;beschouwd/adj;de/det;imitatie/noun;op/prep;schaduwzijde/noun;vervolg/noun	7	Spielbergs/det;als/prep;beschouwd/adj;de/det;imitatie/noun;op/prep;schaduwzijde/noun;van/prep;verschil/adj;vervolg/noun;wel/adv	11	beschouwd/adj;schaduwzijde/noun	2	beschouwd/adj;schaduwzijde/noun	2	beschouwd/adj;schaduwzijde/noun	2	Spielbergs/det;beschouwd/adj;de/det;op/prep;schaduwzijde/noun	5	Spielbergs/det;beschouwd/adj;de/det;op/prep;schaduwzijde/noun	5	Spielbergs/det;als/prep;beschouwd/adj;de/det;op/prep;schaduwzijde/noun;van/prep;wel/adv	8
blik/noun/nrc_handelsblad_20020412_190/200	moeiteloos/adj;posterijen/noun;publiek/noun	3	moeiteloos/adj;posterijen/noun;publiek/noun	3	ben/verb;beroep/noun;doe/verb;groot/adj;moeiteloos/adj;posterijen/noun;publiek/noun;titel/noun	8	de/det;moeiteloos/adj;op/prep;posterijen/noun;publiek/noun	5	de/det;moeiteloos/adj;op/prep;posterijen/noun;publiek/noun	5	ben/verb;beroep/noun;de/det;doe/verb;gezien/prep;groot/adj;het/det;moeiteloos/adj;op/prep;posterijen/noun;publiek/noun;titel/noun;van/prep	13	posterijen/noun;publiek/noun	2	posterijen/noun;publiek/noun	2	doe/verb;groot/adj;posterijen/noun;publiek/noun	4	op/prep;posterijen/noun;publiek/noun	3	op/prep;posterijen/noun;publiek/noun	3	doe/verb;groot/adj;het/det;op/prep;posterijen/noun;publiek/noun	6
blik/noun/nrc_handelsblad_20010829_54/65	ontkom/verb;oom/noun;sluip/verb;tante/noun	4	ontkom/verb;oom/noun;sluip/verb;tante/noun	4	ontkom/verb;oom/noun;sluip/verb;tante/noun	4	de/det;ontkom/verb;oom/noun;sluip/verb;tante/noun;ze/pron	6	de/det;ontkom/verb;oom/noun;sluip/verb;tante/noun;ze/pron	6	aan/prep;de/det;om/prep;ontkom/verb;oom/noun;sluip/verb;tante/noun;van/prep;ze/pron	9	oom/noun;tante/noun	2	oom/noun;tante/noun	2	oom/noun;tante/noun	2	oom/noun;tante/noun	2	oom/noun;tante/noun	2	aan/prep;oom/noun;tante/noun;van/prep	4
blik/noun/nrc_handelsblad_19991224_53/725	afstandelijk/adj;sober/adj;tegelijkertijd/adj	3	afstandelijk/adj;sober/adj;tegelijkertijd/adj	3	afstandelijk/adj;ben/verb;maak/verb;sober/adj;tegelijkertijd/adj	5	afstandelijk/adj;die/pron;eenzelfde/det;met/prep;sober/adj;stuk/adv;tegelijkertijd/adj;voor/adv;ze/pron	9	afstandelijk/adj;die/pron;eenzelfde/det;met/prep;sober/adj;stuk/adv;tegelijkertijd/adj;voor/adv;ze/pron	9	afstandelijk/adj;ben/verb;die/pron;eenzelfde/det;maak/verb;met/prep;sober/adj;stuk/adv;tegelijkertijd/adj;voor/adv;ze/pron	11	afstandelijk/adj;sober/adj;tegelijkertijd/adj	3	afstandelijk/adj;sober/adj;tegelijkertijd/adj	3	afstandelijk/adj;maak/verb;sober/adj;tegelijkertijd/adj	4	afstandelijk/adj;die/pron;eenzelfde/det;met/prep;sober/adj;tegelijkertijd/adj;ze/pron	7	afstandelijk/adj;die/pron;eenzelfde/det;met/prep;sober/adj;tegelijkertijd/adj;ze/pron	7	afstandelijk/adj;die/pron;eenzelfde/det;maak/verb;met/prep;sober/adj;tegelijkertijd/adj;ze/pron	8
blik/noun/nrc_handelsblad_20040320_177/103	auto/noun;glas/noun;klink/verb	3	auto/noun;glas/noun;klink/verb	3	auto/noun;glas/noun;klink/verb	3	auto/noun;door/prep;een/det;glas/noun;heen/part;klink/verb	6	auto/noun;door/prep;een/det;glas/noun;heen/part;klink/verb	6	aan/prep;auto/noun;door/prep;een/det;glas/noun;heen/part;klink/verb	7	glas/noun;klink/verb	2	glas/noun;klink/verb	2	glas/noun;klink/verb	2	door/prep;glas/noun;heen/part;klink/verb	4	door/prep;glas/noun;heen/part;klink/verb	4	door/prep;glas/noun;heen/part;klink/verb	4
blik/noun/nrc_handelsblad_20040318_152/235	ander/adj;ene/adj;hoek/noun	3	ander/adj;ene/adj;hoek/noun	3	ander/adj;ben/verb;ene/adj;hoek/noun;schiet/verb;schijn/noun	6	ander/adj;de/det;ene/adj;hoek/noun;naar/prep;zijn/det	6	ander/adj;de/det;ene/adj;hoek/noun;naar/prep;zijn/det	6	ander/adj;ben/verb;dat/det;de/det;ene/adj;hoek/noun;naar/prep;schiet/verb;schijn/noun;van/prep;zijn/det	11	ene/adj	1	ene/adj	1	ben/verb;ene/adj;schiet/verb;schijn/noun	4	ene/adj;naar/prep;zijn/det	3	ene/adj;naar/prep;zijn/det	3	ben/verb;ene/adj;naar/prep;schiet/verb;schijn/noun;van/prep;zijn/det	7
blik/noun/nrc_handelsblad_20020629_119/1105	avond/noun;guitig/adj;loop/verb;paradeer/verb	4	avond/noun;guitig/adj;loop/verb;paradeer/verb	4	avond/noun;guitig/adj;loop/verb;paradeer/verb	4	avond/noun;bijna/adv;de/det;een/det;elk/det;guitig/adj;hij/pron;loop/verb;met/prep;paradeer/verb	10	avond/noun;bijna/adv;de/det;een/det;elk/det;guitig/adj;hij/pron;loop/verb;met/prep;paradeer/verb	10	avond/noun;bijna/adv;de/det;een/det;elk/det;guitig/adj;hij/pron;loop/verb;met/prep;over/prep;paradeer/verb	11	guitig/adj;loop/verb;paradeer/verb	3	guitig/adj;loop/verb;paradeer/verb	3	guitig/adj;loop/verb;paradeer/verb	3	de/det;een/det;guitig/adj;hij/pron;loop/verb;met/prep;paradeer/verb	7	de/det;een/det;guitig/adj;hij/pron;loop/verb;met/prep;paradeer/verb	7	de/det;een/det;guitig/adj;hij/pron;loop/verb;met/prep;over/prep;paradeer/verb	8
blik/noun/nrc_handelsblad_20000323_59/155	dwing/verb;raamkozijn/noun;toehoorder/noun;wereld/noun	4	dwing/verb;raamkozijn/noun;toehoorder/noun;wereld/noun	4	dwing/verb;raamkozijn/noun;toehoorder/noun;wereld/noun	4	achter/prep;de/det;dwing/verb;een/det;hij/pron;op/prep;raamkozijn/noun;toehoorder/noun;vanzelf/adv;wereld/noun;zijn/det	11	achter/prep;de/det;dwing/verb;een/det;hij/pron;op/prep;raamkozijn/noun;toehoorder/noun;vanzelf/adv;wereld/noun;zijn/det	11	achter/prep;als/prep;de/det;dwing/verb;een/det;het/det;hij/pron;op/prep;raamkozijn/noun;toehoorder/noun;tot/prep;vanzelf/adv;wereld/noun;zijn/det	14	wereld/noun	1	wereld/noun	1	wereld/noun	1	achter/prep;de/det;een/det;op/prep;vanzelf/adv;wereld/noun	6	achter/prep;de/det;een/det;op/prep;vanzelf/adv;wereld/noun	6	achter/prep;als/prep;de/det;een/det;het/det;op/prep;tot/prep;vanzelf/adv;wereld/noun	9
blik/noun/nrc_handelsblad_20010818_66/337	cockpit/noun;opgemaakt/adj;perfect/adj;stoer/adj;wissel_uit/verb	5	cockpit/noun;opgemaakt/adj;perfect/adj;stoer/adj;wissel_uit/verb	5	cockpit/noun;opgemaakt/adj;perfect/adj;piloot/noun;stoer/adj;wissel_uit/verb	6	cockpit/noun;de/det;die/pron;met/prep;opgemaakt/adj;perfect/adj;stoer/adj;wissel_uit/verb	8	cockpit/noun;de/det;die/pron;met/prep;opgemaakt/adj;perfect/adj;stoer/adj;wissel_uit/verb	8	cockpit/noun;de/det;die/pron;in/prep;met/prep;opgemaakt/adj;perfect/adj;piloot/noun;stoer/adj;wissel_uit/verb	10	cockpit/noun;opgemaakt/adj;perfect/adj;wissel_uit/verb	4	cockpit/noun;opgemaakt/adj;perfect/adj;wissel_uit/verb	4	cockpit/noun;opgemaakt/adj;perfect/adj;wissel_uit/verb	4	cockpit/noun;de/det;die/pron;met/prep;opgemaakt/adj;perfect/adj;wissel_uit/verb	7	cockpit/noun;de/det;die/pron;met/prep;opgemaakt/adj;perfect/adj;wissel_uit/verb	7	cockpit/noun;de/det;die/pron;in/prep;met/prep;opgemaakt/adj;perfect/adj;wissel_uit/verb	8
blik/noun/nrc_handelsblad_20031205f_120/45	vader/noun;voedsel/noun	2	vader/noun;voedsel/noun	2	fabriek/noun;heb/verb;maak/verb;vader/noun;voedsel/noun;word/verb	6	een/det;vader/noun;voedsel/noun;waar/adv;zijn/det	5	een/det;vader/noun;voedsel/noun;waar/adv;zijn/det	5	een/det;fabriek/noun;heb/verb;in/prep;maak/verb;vader/noun;voedsel/noun;waar/adv;word/verb;zijn/det	10	voedsel/noun	1	voedsel/noun	1	fabriek/noun;maak/verb;voedsel/noun;word/verb	4	een/det;voedsel/noun;waar/adv	3	een/det;voedsel/noun;waar/adv	3	een/det;fabriek/noun;in/prep;maak/verb;voedsel/noun;waar/adv;word/verb	7
blik/noun/nrc_handelsblad_19990403_18/1656	Westers/adj;afbeelding/noun;interessant/adj;kijk/verb	4	Westers/adj;afbeelding/noun;interessant/adj;kijk/verb	4	Westers/adj;afbeelding/noun;interessant/adj;kijk/verb;ziekte/noun	5	Westers/adj;afbeelding/noun;een/det;interessant/adj;je/pron;kijk/verb;met/prep	7	Westers/adj;afbeelding/noun;een/det;interessant/adj;je/pron;kijk/verb;met/prep	7	Westers/adj;afbeelding/noun;als/prep;een/det;interessant/adj;je/pron;kijk/verb;met/prep;van/prep;ziekte/noun	10	Westers/adj;interessant/adj;kijk/verb	3	Westers/adj;interessant/adj;kijk/verb	3	Westers/adj;interessant/adj;kijk/verb	3	Westers/adj;een/det;interessant/adj;je/pron;kijk/verb;met/prep	6	Westers/adj;een/det;interessant/adj;je/pron;kijk/verb;met/prep	6	Westers/adj;als/prep;een/det;interessant/adj;je/pron;kijk/verb;met/prep	7
blik/noun/nrc_handelsblad_20001205_121/399	belachelijk/adj;jongen/noun;meisje/noun;overdaad/noun;puber/noun;star/adj;tic/noun	7	belachelijk/adj;jongen/noun;meisje/noun;overdaad/noun;puber/noun;star/adj;tic/noun	7	belachelijk/adj;jongen/noun;meisje/noun;overdaad/noun;puber/noun;star/adj;taal/noun;tic/noun;zwaar/adj	9	belachelijk/adj;de/det;een/det;jongen/noun;meisje/noun;overdaad/noun;puber/noun;star/adj;tic/noun	9	belachelijk/adj;de/det;een/det;jongen/noun;meisje/noun;overdaad/noun;puber/noun;star/adj;tic/noun	9	aan/prep;belachelijk/adj;de/det;een/det;het/det;jongen/noun;mee/part;meisje/noun;overdaad/noun;puber/noun;star/adj;taal/noun;tic/noun;zwaar/adj	14	jongen/noun;meisje/noun;overdaad/noun;star/adj	4	jongen/noun;meisje/noun;overdaad/noun;star/adj	4	jongen/noun;meisje/noun;overdaad/noun;star/adj	4	de/det;jongen/noun;meisje/noun;overdaad/noun;star/adj	5	de/det;jongen/noun;meisje/noun;overdaad/noun;star/adj	5	de/det;het/det;jongen/noun;meisje/noun;overdaad/noun;star/adj	6
blik/noun/nrc_handelsblad_20010118_106/365	stoeprand/noun;zeg/verb;zorgelijk/adj	3	stoeprand/noun;zeg/verb;zorgelijk/adj	3	baan/noun;blijf/verb;stoeprand/noun;zeg/verb;zorgelijk/adj	5	de/det;een/det;langs/prep;met/prep;op/prep;overeind/adv;stoeprand/noun;zeg/verb;zorgelijk/adj	9	de/det;een/det;langs/prep;met/prep;op/prep;overeind/adv;stoeprand/noun;zeg/verb;zorgelijk/adj	9	baan/noun;blijf/verb;de/det;een/det;langs/prep;met/prep;op/prep;overeind/adv;stoeprand/noun;zeg/verb;zorgelijk/adj	11	stoeprand/noun;zeg/verb;zorgelijk/adj	3	stoeprand/noun;zeg/verb;zorgelijk/adj	3	stoeprand/noun;zeg/verb;zorgelijk/adj	3	de/det;een/det;langs/prep;met/prep;op/prep;stoeprand/noun;zeg/verb;zorgelijk/adj	8	de/det;een/det;langs/prep;met/prep;op/prep;stoeprand/noun;zeg/verb;zorgelijk/adj	8	de/det;een/det;langs/prep;met/prep;op/prep;stoeprand/noun;zeg/verb;zorgelijk/adj	8
blik/noun/nrc_handelsblad_20020604_38/588	koffie/noun	1	koffie/noun	1	ga_mis/verb;kan/verb;koffie/noun;kom/verb	4	alles/pron;de/det;koffie/noun;uit/prep;van/pron	5	alles/pron;de/det;koffie/noun;uit/prep;van/pron	5	alles/pron;de/det;er/adv;ga_mis/verb;het/det;kan/verb;koffie/noun;kom/verb;nog/adv;uit/prep;van/pron	11	koffie/noun	1	koffie/noun	1	kan/verb;koffie/noun;kom/verb	3	de/det;koffie/noun;uit/prep;van/pron	4	de/det;koffie/noun;uit/prep;van/pron	4	de/det;er/adv;het/det;kan/verb;koffie/noun;kom/verb;nog/adv;uit/prep;van/pron	9
blik/noun/nrc_handelsblad_20010315_169/391	emotie/noun;ironie/noun;mild/adj;toon/verb	4	emotie/noun;ironie/noun;mild/adj;toon/verb	4	emotie/noun;ironie/noun;mens/noun;mild/adj;toon/verb	5	de/det;een/det;emotie/noun;ironie/noun;met/prep;mild/adj;toon/verb	7	de/det;een/det;emotie/noun;ironie/noun;met/prep;mild/adj;toon/verb	7	de/det;een/det;emotie/noun;ironie/noun;mens/noun;met/prep;mild/adj;toon/verb;van/prep	9	ironie/noun;mild/adj;toon/verb	3	ironie/noun;mild/adj;toon/verb	3	ironie/noun;mild/adj;toon/verb	3	een/det;ironie/noun;met/prep;mild/adj;toon/verb	5	een/det;ironie/noun;met/prep;mild/adj;toon/verb	5	een/det;ironie/noun;met/prep;mild/adj;toon/verb	5
blik/noun/nrc_handelsblad_20010214_24/386	afspraakje/noun;ander/adj;brief_DIM/noun;gedraging/noun;genegenheid/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	8	afspraakje/noun;ander/adj;brief_DIM/noun;gedraging/noun;genegenheid/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	8	afspraakje/noun;ander/adj;ben/verb;brief_DIM/noun;gedraging/noun;genegenheid/noun;het/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	10	afspraakje/noun;ander/adj;brief_DIM/noun;gedraging/noun;genegenheid/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	8	afspraakje/noun;ander/adj;brief_DIM/noun;gedraging/noun;genegenheid/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	8	afspraakje/noun;ander/adj;ben/verb;brief_DIM/noun;gedraging/noun;genegenheid/noun;het/det;het/noun;van/prep;vertoon/noun;wederzijds/adj;wissel_uit/verb	12	ander/adj;brief_DIM/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	5	ander/adj;brief_DIM/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	5	ander/adj;brief_DIM/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	5	ander/adj;brief_DIM/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	5	ander/adj;brief_DIM/noun;vertoon/noun;wederzijds/adj;wissel_uit/verb	5	ander/adj;brief_DIM/noun;van/prep;vertoon/noun;wederzijds/adj;wissel_uit/verb	6
