_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	-0.15799739244571376	0.049580485522494104	489	1	all	bound	ppmi_weight	5_5	foc	489	all	4_4	279	horde	0.23415041277934845
horde.foc5.all.ppmi_weight.bound.min1.soc10.all.5000	0.23176447647353343	0.03822075896707567	489	1	all	bound	ppmi_weight	5_5	5000	5e3	all	10_10	279	horde	0.21285772497100622
horde.foc5.all.ppmi_weight.bound.min1.soc10.all.10000	0.15903486864319988	-0.42309904481980004	489	1	all	bound	ppmi_weight	5_5	10000	1e4	all	10_10	279	horde	0.2094751693738091
horde.foc5.all.ppmi_weight.bound.min1.soc10.all.foc	-0.22900901463310586	-0.3038855478381945	489	1	all	bound	ppmi_weight	5_5	foc	489	all	10_10	279	horde	0.22236103064061266
horde.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	-0.35787010986694034	0.054203042391200565	489	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	279	horde	0.18354748183718744
horde.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	-0.23931763007517506	-0.07920524804473424	489	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	279	horde	0.18601638528209155
horde.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.1711049988679056	0.11542944074310646	489	1	all	bound	ppmi_sel	5_5	foc	489	nav	4_4	279	horde	0.21928101726949906
horde.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.3754315549726012	-0.2919450754532311	489	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	279	horde	0.20161641752860482
horde.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.3230529097083397	0.27345163906000075	489	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	279	horde	0.1934872250801555
horde.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.2731473194567895	0.37255606909745953	489	1	all	bound	ppmi_sel	5_5	foc	489	nav	10_10	279	horde	0.21278374959479854
horde.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	-0.3517718411374942	0.11578926359005631	489	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	279	horde	0.18617026283521826
horde.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	-0.32169712914404014	-0.07844972259469518	489	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	279	horde	0.18031441441851528
horde.foc5.all.ppmi_sel.bound.min1.soc4.all.foc	0.19982338040883024	-0.032103613837132075	489	1	all	bound	ppmi_sel	5_5	foc	489	all	4_4	279	horde	0.22077739110116137
horde.foc5.all.ppmi_sel.bound.min1.soc10.all.5000	0.46085468379497774	0.07190596847441087	489	1	all	bound	ppmi_sel	5_5	5000	5e3	all	10_10	279	horde	0.20591402541074444
horde.foc5.all.ppmi_sel.bound.min1.soc10.all.10000	0.22807970935898647	0.2953299523516024	489	1	all	bound	ppmi_sel	5_5	10000	1e4	all	10_10	279	horde	0.19333690581828353
horde.foc5.all.ppmi_sel.bound.min1.soc10.all.foc	0.4194317783539725	0.18504295636268844	489	1	all	bound	ppmi_sel	5_5	foc	489	all	10_10	279	horde	0.21278374959479854
horde.foc5.all.no_ppmi.bound.min1.soc4.nav.5000	-0.19456245594320346	-0.17996599190173054	688	1	all	bound	no_ppmi	5_5	5000	5e3	nav	4_4	279	horde	0.13107863113841012
horde.foc5.all.no_ppmi.bound.min1.soc4.nav.10000	-0.12715698073800205	-0.15700612980117787	688	1	all	bound	no_ppmi	5_5	10000	1e4	nav	4_4	279	horde	0.1429647040601132
