_id	_cws.horde.foc10.nav.ppmi_weight.bound	_count.horde.foc10.nav.ppmi_weight.bound	_cws.horde.foc10.nav.ppmi_sel.bound	_count.horde.foc10.nav.ppmi_sel.bound	_cws.horde.foc10.nav.no_ppmi.bound	_count.horde.foc10.nav.no_ppmi.bound	_cws.horde.foc10.all.ppmi_weight.bound	_count.horde.foc10.all.ppmi_weight.bound	_cws.horde.foc10.all.ppmi_sel.bound	_count.horde.foc10.all.ppmi_sel.bound	_cws.horde.foc10.all.no_ppmi.bound	_count.horde.foc10.all.no_ppmi.bound	_cws.horde.foc5.nav.ppmi_weight.bound	_count.horde.foc5.nav.ppmi_weight.bound	_cws.horde.foc5.nav.ppmi_sel.bound	_count.horde.foc5.nav.ppmi_sel.bound	_cws.horde.foc5.nav.no_ppmi.bound	_count.horde.foc5.nav.no_ppmi.bound	_cws.horde.foc5.all.ppmi_weight.bound	_count.horde.foc5.all.ppmi_weight.bound	_cws.horde.foc5.all.ppmi_sel.bound	_count.horde.foc5.all.ppmi_sel.bound	_cws.horde.foc5.all.no_ppmi.bound	_count.horde.foc5.all.no_ppmi.bound
horde/noun/volkskrant_19990726_80/186	bewondering/noun;geval_wel/verb;glimlach/adj;laat/verb;sport_park/noun	5.0	bewondering/noun;geval_wel/verb;glimlach/adj;laat/verb;sport_park/noun	5.0	bewondering/noun;geval_wel/verb;glimlach/adj;laat/verb;sport_park/noun	5.0	bewondering/noun;de/det;geval_wel/verb;glimlach/adj;laat/verb;op/prep;sport_park/noun;zich/pron	8	bewondering/noun;de/det;geval_wel/verb;glimlach/adj;laat/verb;op/prep;sport_park/noun;zich/pron	8	bewondering/noun;de/det;geval_wel/verb;glimlach/adj;laat/verb;op/prep;sport_park/noun;van/prep;zich/pron	9	bewondering/noun;geval_wel/verb;glimlach/adj	3.0	bewondering/noun;geval_wel/verb;glimlach/adj	3.0	bewondering/noun;geval_wel/verb;glimlach/adj	3.0	bewondering/noun;de/det;geval_wel/verb;glimlach/adj	4.0	bewondering/noun;de/det;geval_wel/verb;glimlach/adj	4.0	bewondering/noun;de/det;geval_wel/verb;glimlach/adj;van/prep	5.0
horde/noun/volkskrant_19990930_150/690	gnomen/noun;heel/adj;heelal/noun;kijk_toe/verb;race/noun;tribune/noun	6.0	gnomen/noun;heel/adj;heelal/noun;kijk_toe/verb;race/noun;tribune/noun	6.0	ander/adj;bewoner/noun;gnomen/noun;heel/adj;heelal/noun;kijk_toe/verb;race/noun;tribune/noun	8.0	de/det;een/det;gnomen/noun;heel/adj;heelal/noun;kijk_toe/verb;op/prep;race/noun;tribune/noun;zomaar/adv	10	de/det;een/det;gnomen/noun;heel/adj;heelal/noun;kijk_toe/verb;op/prep;race/noun;tribune/noun;zomaar/adv	10	ander/adj;bewoner/noun;de/det;een/det;gnomen/noun;heel/adj;heelal/noun;het/det;kijk_toe/verb;niet/adv;op/prep;race/noun;toe/part;tribune/noun;van/prep;zomaar/adv	16	gnomen/noun;heel/adj;kijk_toe/verb;tribune/noun	4.0	gnomen/noun;heel/adj;kijk_toe/verb;tribune/noun	4.0	ander/adj;gnomen/noun;heel/adj;kijk_toe/verb;tribune/noun	5.0	de/det;gnomen/noun;heel/adj;kijk_toe/verb;op/prep;tribune/noun	6.0	de/det;gnomen/noun;heel/adj;kijk_toe/verb;op/prep;tribune/noun	6.0	ander/adj;de/det;gnomen/noun;heel/adj;kijk_toe/verb;op/prep;tribune/noun	7.0
horde/noun/volkskrant_20000129_100/31	haal/verb	1.0	haal/verb	1.0	haal/verb;verhaal/noun;wil/verb	3.0	cum_suis/adv;de/det;haal/verb	3	cum_suis/adv;de/det;haal/verb	3	bij/prep;cum_suis/adv;de/det;haal/verb;verhaal/noun;wil/verb	6	haal/verb	1.0	haal/verb	1.0	haal/verb;verhaal/noun;wil/verb	3.0	de/det;haal/verb	2.0	de/det;haal/verb	2.0	bij/prep;de/det;haal/verb;verhaal/noun;wil/verb	5.0
horde/noun/volkskrant_20000314_39/70	bezit/noun;blank/adj;boer/noun;dag/noun;grond_gebied/noun;neem/verb	6.0	bezit/noun;blank/adj;boer/noun;dag/noun;grond_gebied/noun;neem/verb	6.0	bezit/noun;blank/adj;boer/noun;dag/noun;grond_gebied/noun;neem/verb;tijd/noun	7.0	bezit/noun;blank/adj;boer/noun;dag/noun;de/det;grond_gebied/noun;neem/verb	7	bezit/noun;blank/adj;boer/noun;dag/noun;de/det;grond_gebied/noun;neem/verb	7	bezit/noun;blank/adj;boer/noun;dag/noun;de/det;enkel/det;grond_gebied/noun;het/det;in/prep;neem/verb;ruim/adv;tijd/noun;van/prep	13	bezit/noun;dag/noun;grond_gebied/noun;neem/verb	4.0	bezit/noun;dag/noun;grond_gebied/noun;neem/verb	4.0	bezit/noun;dag/noun;grond_gebied/noun;neem/verb;tijd/noun	5.0	bezit/noun;dag/noun;de/det;grond_gebied/noun;neem/verb	5.0	bezit/noun;dag/noun;de/det;grond_gebied/noun;neem/verb	5.0	bezit/noun;dag/noun;de/det;enkel/det;grond_gebied/noun;het/det;neem/verb;tijd/noun;van/prep	9.0
horde/noun/volkskrant_20000325_76/199	vrees/verb	1.0	vrees/verb	1.0	vrees/verb	1.0	de/det;vrees/verb;ze/pron	3	de/det;vrees/verb;ze/pron	3	de/det;vrees/verb;ze/pron	3	vrees/verb	1.0	vrees/verb	1.0	vrees/verb	1.0	de/det;vrees/verb;ze/pron	3.0	de/det;vrees/verb;ze/pron	3.0	de/det;vrees/verb;ze/pron	3.0
horde/noun/volkskrant_20000411_51/146	beknel/verb;jong/adj;storm_aan/adj;voel/verb	4.0	beknel/verb;jong/adj;storm_aan/adj;voel/verb	4.0	beknel/verb;jong/adj;storm_aan/adj;voel/verb;wil/verb	5.0	beknel/verb;de/det;door/prep;jong/adj;storm_aan/adj;voel/verb;zich/pron	7	beknel/verb;de/det;door/prep;jong/adj;storm_aan/adj;voel/verb;zich/pron	7	beknel/verb;de/det;door/prep;jong/adj;meer/adv;niet/adv;storm_aan/adj;van/prep;voel/verb;wil/verb;zich/pron	11	jong/adj;storm_aan/adj	2.0	jong/adj;storm_aan/adj	2.0	jong/adj;storm_aan/adj	2.0	de/det;jong/adj;storm_aan/adj;zich/pron	4.0	de/det;jong/adj;storm_aan/adj;zich/pron	4.0	de/det;jong/adj;niet/adv;storm_aan/adj;van/prep;zich/pron	6.0
horde/noun/volkskrant_20000508_124/543	laat/adj	1.0	laat/adj	1.0	ben/verb;erg/adj;laat/adj;zwaar/adj	4.0	die/det;laat/adj	2	die/det;laat/adj	2	ben/verb;die/det;erg/adj;laat/adj;wel/adv;zwaar/adj	6	laat/adj	1.0	laat/adj	1.0	ben/verb;erg/adj;laat/adj;zwaar/adj	4.0	die/det;laat/adj	2.0	die/det;laat/adj	2.0	ben/verb;die/det;erg/adj;laat/adj;wel/adv;zwaar/adj	6.0
horde/noun/volkskrant_20000525_123/307	fan/noun;geinig/adj;podium/noun;reuze/adj	4.0	fan/noun;geinig/adj;podium/noun;reuze/adj	4.0	ben/verb;fan/noun;geinig/adj;podium/noun;reuze/adj	5.0	een/det;fan/noun;geinig/adj;op/prep;podium/noun;reuze/adj	6	een/det;fan/noun;geinig/adj;op/prep;podium/noun;reuze/adj	6	ben/verb;een/det;fan/noun;geinig/adj;het/det;op/prep;podium/noun;reuze/adj	8	fan/noun;podium/noun	2.0	fan/noun;podium/noun	2.0	ben/verb;fan/noun;podium/noun	3.0	een/det;fan/noun;op/prep;podium/noun	4.0	een/det;fan/noun;op/prep;podium/noun	4.0	ben/verb;een/det;fan/noun;op/prep;podium/noun	5.0
horde/noun/volkskrant_20000527_74/463	neem/verb	1.0	neem/verb	1.0	ben/verb;euro/noun;herstel/noun;mogelijk/adj;neem/verb	5.0	boven/prep;de/det;een/det;neem/verb	4	boven/prep;de/det;een/det;neem/verb	4	ben/verb;boven/prep;de/det;deze/det;een/det;euro/noun;herstel/noun;mogelijk/adj;neem/verb;tot/prep	10	neem/verb	1.0	neem/verb	1.0	ben/verb;euro/noun;herstel/noun;neem/verb	4.0	een/det;neem/verb	2.0	een/det;neem/verb	2.0	ben/verb;deze/det;een/det;euro/noun;herstel/noun;neem/verb	6.0
horde/noun/volkskrant_20000715_47/652	becommentarieer/verb;kind/noun;laat/verb;volg/verb	4.0	becommentarieer/verb;kind/noun;laat/verb;volg/verb	4.0	becommentarieer/verb;doe/verb;kind/noun;laat/verb;volg/verb	5.0	becommentarieer/verb;een/det;kind/noun;laat/verb;volg/verb	5	becommentarieer/verb;een/det;kind/noun;laat/verb;volg/verb	5	al/adv;becommentarieer/verb;doe/verb;een/det;kind/noun;laat/verb;ons/det;volg/verb	8	becommentarieer/verb;kind/noun;volg/verb	3.0	becommentarieer/verb;kind/noun;volg/verb	3.0	becommentarieer/verb;kind/noun;volg/verb	3.0	becommentarieer/verb;een/det;kind/noun;volg/verb	4.0	becommentarieer/verb;een/det;kind/noun;volg/verb	4.0	al/adv;becommentarieer/verb;een/det;kind/noun;volg/verb	5.0
horde/noun/volkskrant_20000802_83/433	laat/adj;loop/adj;prompt/adj;struikel/verb	4.0	laat/adj;loop/adj;prompt/adj;struikel/verb	4.0	laat/adj;loop/adj;prompt/adj;struikel/verb	4.0	de/det;die/pron;laat/adj;loop/adj;naast/prep;op/prep;prompt/adj;struikel/verb	8	de/det;die/pron;laat/adj;loop/adj;naast/prep;op/prep;prompt/adj;struikel/verb	8	de/det;die/pron;laat/adj;loop/adj;naast/prep;op/prep;prompt/adj;struikel/verb	8	laat/adj;loop/adj;struikel/verb	3.0	laat/adj;loop/adj;struikel/verb	3.0	laat/adj;loop/adj;struikel/verb	3.0	de/det;laat/adj;loop/adj;naast/prep;op/prep;struikel/verb	6.0	de/det;laat/adj;loop/adj;naast/prep;op/prep;struikel/verb	6.0	de/det;laat/adj;loop/adj;naast/prep;op/prep;struikel/verb	6.0
horde/noun/volkskrant_20000920_89/194	daadwerkelijk/adj;doek/noun;nationalist/noun;opgefokt/adj	4.0	daadwerkelijk/adj;doek/noun;nationalist/noun;opgefokt/adj	4.0	ben/verb;bewust/adj;daadwerkelijk/adj;doek/noun;krijg/verb;nationalist/noun;opgefokt/adj;zal/verb	8.0	daadwerkelijk/adj;doek/noun;een/det;nationalist/noun;opgefokt/adj	5	daadwerkelijk/adj;doek/noun;een/det;nationalist/noun;opgefokt/adj	5	ben/verb;bewust/adj;daadwerkelijk/adj;doek/noun;een/det;het/det;krijg/verb;nationalist/noun;niet/adv;opgefokt/adj;zal/verb	11	daadwerkelijk/adj;doek/noun;nationalist/noun;opgefokt/adj	4.0	daadwerkelijk/adj;doek/noun;nationalist/noun;opgefokt/adj	4.0	bewust/adj;daadwerkelijk/adj;doek/noun;nationalist/noun;opgefokt/adj	5.0	daadwerkelijk/adj;doek/noun;een/det;nationalist/noun;opgefokt/adj	5.0	daadwerkelijk/adj;doek/noun;een/det;nationalist/noun;opgefokt/adj	5.0	bewust/adj;daadwerkelijk/adj;doek/noun;een/det;het/det;nationalist/noun;opgefokt/adj	7.0
horde/noun/volkskrant_20010202_80/408	buitenlands/adj;haal_in/verb;land/noun;natie/noun	4.0	buitenlands/adj;haal_in/verb;land/noun;natie/noun	4.0	Duits/adj;buitenlands/adj;haal_in/verb;land/noun;natie/noun;regering/noun;verdediger/noun;wil/verb	8.0	als/prep;buitenlands/adj;de/det;die/pron;haal_in/verb;land/noun;natie/noun;op/part	8	als/prep;buitenlands/adj;de/det;die/pron;haal_in/verb;land/noun;natie/noun;op/part	8	Duits/adj;als/prep;buitenlands/adj;de/det;die/pron;haal_in/verb;het/det;in/part;land/noun;natie/noun;op/part;regering/noun;tegen/prep;van/prep;verdediger/noun;wil/verb	16	buitenlands/adj;land/noun;natie/noun	3.0	buitenlands/adj;land/noun;natie/noun	3.0	Duits/adj;buitenlands/adj;land/noun;natie/noun;regering/noun	5.0	buitenlands/adj;de/det;die/pron;land/noun;natie/noun	5.0	buitenlands/adj;de/det;die/pron;land/noun;natie/noun	5.0	Duits/adj;buitenlands/adj;de/det;die/pron;het/det;land/noun;natie/noun;regering/noun;tegen/prep	9.0
horde/noun/volkskrant_20010322_78/1393	beveel/verb;kom/verb;wild/adj;zwijn/noun	4.0	beveel/verb;kom/verb;wild/adj;zwijn/noun	4.0	beveel/verb;heb/verb;kom/verb;wild/adj;zwijn/noun	5.0	beveel/verb;die/pron;een/det;kom/verb;langs/adv;wild/adj;ze/pron;zwijn/noun	8	beveel/verb;die/pron;een/det;kom/verb;langs/adv;wild/adj;ze/pron;zwijn/noun	8	beveel/verb;die/pron;een/det;heb/verb;kom/verb;langs/adv;wild/adj;ze/pron;zwijn/noun	9	kom/verb;wild/adj;zwijn/noun	3.0	kom/verb;wild/adj;zwijn/noun	3.0	kom/verb;wild/adj;zwijn/noun	3.0	die/pron;een/det;kom/verb;langs/adv;wild/adj;zwijn/noun	6.0	die/pron;een/det;kom/verb;langs/adv;wild/adj;zwijn/noun	6.0	die/pron;een/det;kom/verb;langs/adv;wild/adj;zwijn/noun	6.0
horde/noun/volkskrant_20010606_63/840	ga/verb;open/adj;vlakte/noun;vluchteling/noun;zie/verb	5.0	ga/verb;open/adj;vlakte/noun;vluchteling/noun;zie/verb	5.0	ga/verb;gebeur/verb;open/adj;vlakte/noun;vluchteling/noun;zie/verb	6.0	de/det;ga/verb;ik/pron;open/adj;straks/adv;vlakte/noun;vluchteling/noun;zie/verb	8	de/det;ga/verb;ik/pron;open/adj;straks/adv;vlakte/noun;vluchteling/noun;zie/verb	8	al/adv;de/det;ga/verb;gebeur/verb;het/det;ik/pron;open/adj;straks/adv;van/prep;vlakte/noun;vluchteling/noun;zie/verb	12	open/adj;vlakte/noun;vluchteling/noun	3.0	open/adj;vlakte/noun;vluchteling/noun	3.0	gebeur/verb;open/adj;vlakte/noun;vluchteling/noun	4.0	de/det;open/adj;straks/adv;vlakte/noun;vluchteling/noun	5.0	de/det;open/adj;straks/adv;vlakte/noun;vluchteling/noun	5.0	al/adv;de/det;gebeur/verb;open/adj;straks/adv;vlakte/noun;vluchteling/noun	7.0
horde/noun/volkskrant_20010716_88/470	deelnemer_veld/noun;ver/adj	2.0	deelnemer_veld/noun;ver/adj	2.0	deelnemer_veld/noun;heb/verb;rest/noun;ver/adj	4.0	achter/prep;de/det;deelnemer_veld/noun;ver/adj;ze/pron;zich/pron	6	achter/prep;de/det;deelnemer_veld/noun;ver/adj;ze/pron;zich/pron	6	achter/prep;de/det;deelnemer_veld/noun;heb/verb;het/det;na/prep;rest/noun;van/prep;ver/adj;ze/pron;zich/pron	11					heb/verb;rest/noun	2.0	de/det;ze/pron	2.0	de/det;ze/pron	2.0	de/det;heb/verb;na/prep;rest/noun;van/prep;ze/pron	6.0
horde/noun/volkskrant_20011106_80/86	bezetting/noun;razend/adj;resulteer/verb	3.0	bezetting/noun;razend/adj;resulteer/verb	3.0	bezetting/noun;razend/adj;resulteer/verb;vrij/adj	4.0	bezetting/noun;de/det;door/prep;razend/adj;resulteer/verb	5	bezetting/noun;de/det;door/prep;razend/adj;resulteer/verb	5	bezetting/noun;de/det;door/prep;het/det;in/prep;razend/adj;resulteer/verb;van/prep;vrij/adj	9	razend/adj	1.0	razend/adj	1.0	razend/adj;vrij/adj	2.0	door/prep;razend/adj	2.0	door/prep;razend/adj	2.0	door/prep;het/det;razend/adj;van/prep;vrij/adj	5.0
horde/noun/volkskrant_20011128_66/419	neem/verb;verzoening/noun	2.0	neem/verb;verzoening/noun	2.0	ben/verb;neem/verb;stel_voor/verb;verzoening/noun	4.0	de/det;neem/verb;verzoening/noun	3	de/det;neem/verb;verzoening/noun	3	ben/verb;de/det;neem/verb;niet/adv;pas/adv;stel_voor/verb;verzoening/noun;voor/part	8	neem/verb	1.0	neem/verb	1.0	ben/verb;neem/verb	2.0	de/det;neem/verb	2.0	de/det;neem/verb	2.0	ben/verb;de/det;neem/verb;pas/adv	4.0
horde/noun/volkskrant_20011211_114/34	doorstart/noun;neem_weg/verb	2.0	doorstart/noun;neem_weg/verb	2.0	ben/verb;directeur/noun;doorstart/noun;neem_weg/verb	4.0	doorstart/noun;een/det;neem_weg/verb;nu/adv	4	doorstart/noun;een/det;neem_weg/verb;nu/adv	4	aldus/prep;alle/det;ben/verb;directeur/noun;doorstart/noun;een/det;neem_weg/verb;nu/adv;voor/prep	9	neem_weg/verb	1.0	neem_weg/verb	1.0	ben/verb;neem_weg/verb	2.0	een/det;neem_weg/verb;nu/adv	3.0	een/det;neem_weg/verb;nu/adv	3.0	alle/det;ben/verb;een/det;neem_weg/verb;nu/adv;voor/prep	6.0
horde/noun/volkskrant_20011217_48/1252	bega/verb;begin/verb;grens/noun;hulpverlener/noun;lente/noun;sta_klaar/verb;vluchteling/noun	7.0	bega/verb;begin/verb;grens/noun;hulpverlener/noun;lente/noun;sta_klaar/verb;vluchteling/noun	7.0	bega/verb;begin/verb;grens/noun;hulpverlener/noun;lente/noun;misdaad/noun;sta_klaar/verb;vluchteling/noun	8.0	bega/verb;begin/verb;de/det;grens/noun;hulpverlener/noun;hun/det;lente/noun;sta_klaar/verb;vluchteling/noun	9	bega/verb;begin/verb;de/det;grens/noun;hulpverlener/noun;hun/det;lente/noun;sta_klaar/verb;vluchteling/noun	9	bega/verb;begin/verb;bij/prep;de/det;er/adv;grens/noun;hulpverlener/noun;hun/det;in/prep;lente/noun;misdaad/noun;sta_klaar/verb;vluchteling/noun;voor/prep	14	grens/noun;hulpverlener/noun;sta_klaar/verb;vluchteling/noun	4.0	grens/noun;hulpverlener/noun;sta_klaar/verb;vluchteling/noun	4.0	grens/noun;hulpverlener/noun;sta_klaar/verb;vluchteling/noun	4.0	grens/noun;hulpverlener/noun;sta_klaar/verb;vluchteling/noun	4.0	grens/noun;hulpverlener/noun;sta_klaar/verb;vluchteling/noun	4.0	bij/prep;er/adv;grens/noun;hulpverlener/noun;sta_klaar/verb;vluchteling/noun;voor/prep	7.0
horde/noun/volkskrant_20020220_38/767	gelukkig/adj;onverdeeld/adj;toerist/noun	3.0	gelukkig/adj;onverdeeld/adj;toerist/noun	3.0	ben/verb;gelukkig/adj;inwoner/noun;onverdeeld/adj;toerist/noun	5.0	de/det;gelukkig/adj;onverdeeld/adj;toerist/noun	4	de/det;gelukkig/adj;onverdeeld/adj;toerist/noun	4	ben/verb;de/det;gelukkig/adj;inwoner/noun;met/prep;niet/adv;onverdeeld/adj;toerist/noun;van/prep	9	gelukkig/adj;onverdeeld/adj;toerist/noun	3.0	gelukkig/adj;onverdeeld/adj;toerist/noun	3.0	gelukkig/adj;onverdeeld/adj;toerist/noun	3.0	de/det;gelukkig/adj;onverdeeld/adj;toerist/noun	4.0	de/det;gelukkig/adj;onverdeeld/adj;toerist/noun	4.0	de/det;gelukkig/adj;met/prep;niet/adv;onverdeeld/adj;toerist/noun	6.0
horde/noun/volkskrant_20020321_163/570	meisje/noun;raak/verb;speel_toe/verb	3.0	meisje/noun;raak/verb;speel_toe/verb	3.0	meisje/noun;raak/verb;speel_toe/verb	3.0	een/det;meisje/noun;raak/verb;speel_toe/verb	4	een/det;meisje/noun;raak/verb;speel_toe/verb	4	altijd/adv;dat/pron;een/det;in/prep;meisje/noun;met/prep;raak/verb;speel_toe/verb	8	meisje/noun;raak/verb	2.0	meisje/noun;raak/verb	2.0	meisje/noun;raak/verb	2.0	een/det;meisje/noun;raak/verb	3.0	een/det;meisje/noun;raak/verb	3.0	altijd/adv;een/det;meisje/noun;met/prep;raak/verb	5.0
horde/noun/volkskrant_20020413_98/50	indrukwekkend/adj;rond_rit/noun;vergezel/verb	3.0	indrukwekkend/adj;rond_rit/noun;vergezel/verb	3.0	indrukwekkend/adj;militair/noun;niets/noun;rond_rit/noun;vergezel/verb	5.0	de/det;elk/det;indrukwekkend/adj;rond_rit/noun;vergezel/verb	5	de/det;elk/det;indrukwekkend/adj;rond_rit/noun;vergezel/verb	5	de/det;elk/det;indrukwekkend/adj;militair/noun;niet/adv;niets/noun;rond_rit/noun;van/prep;vergezel/verb;voor/prep	10	indrukwekkend/adj;rond_rit/noun;vergezel/verb	3.0	indrukwekkend/adj;rond_rit/noun;vergezel/verb	3.0	indrukwekkend/adj;militair/noun;niets/noun;rond_rit/noun;vergezel/verb	5.0	elk/det;indrukwekkend/adj;rond_rit/noun;vergezel/verb	4.0	elk/det;indrukwekkend/adj;rond_rit/noun;vergezel/verb	4.0	elk/det;indrukwekkend/adj;militair/noun;niet/adv;niets/noun;rond_rit/noun;vergezel/verb;voor/prep	8.0
horde/noun/volkskrant_20020506_80/637	1939/noun;geplunderd/adj;herbouwd/adj;verwoest/verb;word/verb	5.0	1939/noun;geplunderd/adj;herbouwd/adj;verwoest/verb;word/verb	5.0	1939/noun;geplunderd/adj;herbouwd/adj;verwoest/verb;word/verb	5.0	1939/noun;door/prep;geplunderd/adj;herbouwd/adj;verwoest/verb;word/verb	6	1939/noun;door/prep;geplunderd/adj;herbouwd/adj;verwoest/verb;word/verb	6	1939/noun;door/prep;geplunderd/adj;herbouwd/adj;het/det;in/prep;opnieuw/adv;uit/prep;verwoest/verb;word/verb	10	geplunderd/adj;herbouwd/adj;word/verb	3.0	geplunderd/adj;herbouwd/adj;word/verb	3.0	geplunderd/adj;herbouwd/adj;word/verb	3.0	door/prep;geplunderd/adj;herbouwd/adj;word/verb	4.0	door/prep;geplunderd/adj;herbouwd/adj;word/verb	4.0	door/prep;geplunderd/adj;herbouwd/adj;het/det;uit/prep;word/verb	6.0
horde/noun/volkskrant_20020615_188/38	aap/noun;timmer/verb;type_machine/noun;wetenschap/noun	4.0	aap/noun;timmer/verb;type_machine/noun;wetenschap/noun	4.0	aap/noun;ben/verb;meest/adj;timmer/verb;type_machine/noun;wetenschap/noun	6.0	aap/noun;de/det;die/pron;een/det;hun/det;op/prep;timmer/verb;type_machine/noun;wetenschap/noun	9	aap/noun;de/det;die/pron;een/det;hun/det;op/prep;timmer/verb;type_machine/noun;wetenschap/noun	9	aap/noun;ben/verb;de/det;die/pron;een/det;hun/det;meest/adj;op/prep;timmer/verb;type_machine/noun;wetenschap/noun	11	aap/noun;timmer/verb;wetenschap/noun	3.0	aap/noun;timmer/verb;wetenschap/noun	3.0	aap/noun;ben/verb;meest/adj;timmer/verb;wetenschap/noun	5.0	aap/noun;de/det;die/pron;een/det;hun/det;op/prep;timmer/verb;wetenschap/noun	8.0	aap/noun;de/det;die/pron;een/det;hun/det;op/prep;timmer/verb;wetenschap/noun	8.0	aap/noun;ben/verb;de/det;die/pron;een/det;hun/det;meest/adj;op/prep;timmer/verb;wetenschap/noun	10.0
horde/noun/volkskrant_20020722_31/196	begrijp/verb;zwart/adj	2.0	begrijp/verb;zwart/adj	2.0	ander/adj;begrijp/verb;ben/verb;deel/noun;heb/verb;zwart/adj	6.0	begrijp/verb;die/pron;nog/adv;zwart/adj	4	begrijp/verb;die/pron;nog/adv;zwart/adj	4	ander/adj;begrijp/verb;ben/verb;deel/noun;die/pron;heb/verb;niet/adv;nog/adv;steeds/adv;uit/prep;van/prep;zwart/adj	12	zwart/adj	1.0	zwart/adj	1.0	ben/verb;zwart/adj	2.0	die/pron;zwart/adj	2.0	die/pron;zwart/adj	2.0	ben/verb;die/pron;zwart/adj	3.0
horde/noun/volkskrant_20020817_57/189	agent/noun;beschermd/adj;bestorm/verb;bus_lading/noun;televisie_journalist/noun;winkel_DIM/noun	6.0	agent/noun;beschermd/adj;bestorm/verb;bus_lading/noun;televisie_journalist/noun;winkel_DIM/noun	6.0	agent/noun;beschermd/adj;bestorm/verb;bus_lading/noun;klein/adj;televisie_journalist/noun;weet/verb;winkel_DIM/noun	8.0	agent/noun;beschermd/adj;bestorm/verb;bus_lading/noun;de/det;een/det;televisie_journalist/noun;winkel_DIM/noun	8	agent/noun;beschermd/adj;bestorm/verb;bus_lading/noun;de/det;een/det;televisie_journalist/noun;winkel_DIM/noun	8	agent/noun;beschermd/adj;bestorm/verb;bus_lading/noun;de/det;een/det;enkel/det;er/adv;klein/adj;televisie_journalist/noun;van/prep;weet/verb;winkel_DIM/noun;zij/pron	14	bestorm/verb;televisie_journalist/noun;winkel_DIM/noun	3.0	bestorm/verb;televisie_journalist/noun;winkel_DIM/noun	3.0	bestorm/verb;klein/adj;televisie_journalist/noun;winkel_DIM/noun	4.0	bestorm/verb;de/det;een/det;televisie_journalist/noun;winkel_DIM/noun	5.0	bestorm/verb;de/det;een/det;televisie_journalist/noun;winkel_DIM/noun	5.0	bestorm/verb;de/det;een/det;enkel/det;klein/adj;televisie_journalist/noun;winkel_DIM/noun	7.0
horde/noun/volkskrant_20020824_12/1357	Romeins/adj;barbaars/adj;ga/verb;poort/noun;sta/verb;uiteindelijk/adj	6.0	Romeins/adj;barbaars/adj;ga/verb;poort/noun;sta/verb;uiteindelijk/adj	6.0	Romeins/adj;barbaars/adj;ben/verb;ga/verb;poort/noun;sta/verb;uiteindelijk/adj	7.0	Romeins/adj;barbaars/adj;de/det;die/pron;ga/verb;poort/noun;sta/verb;uiteindelijk/adj	8	Romeins/adj;barbaars/adj;de/det;die/pron;ga/verb;poort/noun;sta/verb;uiteindelijk/adj	8	Romeins/adj;aan/prep;barbaars/adj;ben/verb;de/det;die/pron;ga/verb;het/det;maar/adv;niet/adv;ook/adv;poort/noun;sta/verb;uiteindelijk/adj	14	barbaars/adj;poort/noun;sta/verb;uiteindelijk/adj	4.0	barbaars/adj;poort/noun;sta/verb;uiteindelijk/adj	4.0	barbaars/adj;poort/noun;sta/verb;uiteindelijk/adj	4.0	barbaars/adj;de/det;die/pron;poort/noun;sta/verb;uiteindelijk/adj	6.0	barbaars/adj;de/det;die/pron;poort/noun;sta/verb;uiteindelijk/adj	6.0	aan/prep;barbaars/adj;de/det;die/pron;niet/adv;poort/noun;sta/verb;uiteindelijk/adj	8.0
horde/noun/volkskrant_20020829_132/607	jaag_op/verb;parkoers/noun	2.0	jaag_op/verb;parkoers/noun	2.0	deel/noun;fel/adj;jaag_op/verb;parkoers/noun	4.0	als/prep;door/prep;een/det;jaag_op/verb;parkoers/noun	5	als/prep;door/prep;een/det;jaag_op/verb;parkoers/noun	5	als/prep;deel/noun;door/prep;een/det;fel/adj;het/det;in/prep;jaag_op/verb;met/prep;parkoers/noun	10	parkoers/noun	1.0	parkoers/noun	1.0	fel/adj;parkoers/noun	2.0	als/prep;een/det;parkoers/noun	3.0	als/prep;een/det;parkoers/noun	3.0	als/prep;een/det;fel/adj;in/prep;met/prep;parkoers/noun	6.0
horde/noun/volkskrant_20020918_60/305	betoger/noun;grijp_aan/verb;protesteer/verb	3.0	betoger/noun;grijp_aan/verb;protesteer/verb	3.0	betoger/noun;eerst/adj;grijp_aan/verb;het/adj;jaar/noun;protesteer/verb;voor/adj	7.0	aan/part;betoger/noun;de/det;grijp_aan/verb;protesteer/verb	5	aan/part;betoger/noun;de/det;grijp_aan/verb;protesteer/verb	5	aan/part;betoger/noun;de/det;eerst/adj;grijp_aan/verb;het/adj;jaar/noun;meer/adv;onder/adv;protesteer/verb;sinds/prep;tegen/prep;voor/adj	13	betoger/noun;grijp_aan/verb	2.0	betoger/noun;grijp_aan/verb	2.0	betoger/noun;eerst/adj;grijp_aan/verb;het/adj;jaar/noun	5.0	aan/part;betoger/noun;grijp_aan/verb	3.0	aan/part;betoger/noun;grijp_aan/verb	3.0	aan/part;betoger/noun;eerst/adj;grijp_aan/verb;het/adj;jaar/noun;sinds/prep	7.0
