_id	_cws.goedkoop.foc10.nav.weight.bound	_count.goedkoop.foc10.nav.weight.bound	_cws.goedkoop.foc10.nav.selection.bound	_count.goedkoop.foc10.nav.selection.bound	_cws.goedkoop.foc10.nav.no.bound	_count.goedkoop.foc10.nav.no.bound	_cws.goedkoop.foc10.all.weight.bound	_count.goedkoop.foc10.all.weight.bound	_cws.goedkoop.foc10.all.selection.bound	_count.goedkoop.foc10.all.selection.bound	_cws.goedkoop.foc10.all.no.bound	_count.goedkoop.foc10.all.no.bound	_cws.goedkoop.foc5.nav.weight.bound	_count.goedkoop.foc5.nav.weight.bound	_cws.goedkoop.foc5.nav.selection.bound	_count.goedkoop.foc5.nav.selection.bound	_cws.goedkoop.foc5.nav.no.bound	_count.goedkoop.foc5.nav.no.bound	_cws.goedkoop.foc5.all.weight.bound	_count.goedkoop.foc5.all.weight.bound	_cws.goedkoop.foc5.all.selection.bound	_count.goedkoop.foc5.all.selection.bound	_cws.goedkoop.foc5.all.no.bound	_count.goedkoop.foc5.all.no.bound
goedkoop/adj/nrc_handelsblad_20020413_210/587	braaksel/noun;lawaaierig/adj;slecht/adj;stroom/noun;teken_film/noun	5	braaksel/noun;lawaaierig/adj;slecht/adj;stroom/noun;teken_film/noun	5	braaksel/noun;eindeloos/adj;getekend/adj;lawaaierig/adj;slecht/adj;stroom/noun;teken_film/noun	7	braaksel/noun;die/pron;lawaaierig/adj;slecht/adj;stroom/noun;teken_film/noun	6	braaksel/noun;die/pron;lawaaierig/adj;slecht/adj;stroom/noun;teken_film/noun	6	braaksel/noun;de/det;die/pron;door/prep;eindeloos/adj;getekend/adj;lawaaierig/adj;slecht/adj;stroom/noun;teken_film/noun;van/prep	11	braaksel/noun;lawaaierig/adj;slecht/adj;teken_film/noun	4	braaksel/noun;lawaaierig/adj;slecht/adj;teken_film/noun	4	braaksel/noun;getekend/adj;lawaaierig/adj;slecht/adj;teken_film/noun	5	braaksel/noun;die/pron;lawaaierig/adj;slecht/adj;teken_film/noun	5	braaksel/noun;die/pron;lawaaierig/adj;slecht/adj;teken_film/noun	5	braaksel/noun;die/pron;door/prep;getekend/adj;lawaaierig/adj;slecht/adj;teken_film/noun;van/prep	8
goedkoop/adj/nrc_handelsblad_20010727_68/48	consumptie/noun;gevolg/noun;kwaliteit/noun;mogelijk/adj;schadelijk/adj;verkoop/noun	6	consumptie/noun;gevolg/noun;kwaliteit/noun;mogelijk/adj;schadelijk/adj;verkoop/noun	6	consumptie/noun;gevolg/noun;kwaliteit/noun;mogelijk/adj;schadelijk/adj;staak/verb;verkoop/noun	7	consumptie/noun;gevolg/noun;kwaliteit/noun;mogelijk/adj;schadelijk/adj;verkoop/noun	6	consumptie/noun;gevolg/noun;kwaliteit/noun;mogelijk/adj;schadelijk/adj;verkoop/noun	6	consumptie/noun;de/det;gevolg/noun;kwaliteit/noun;mogelijk/adj;schadelijk/adj;staak/verb;van/prep;verkoop/noun;wegens/prep	10	kwaliteit/noun;mogelijk/adj;schadelijk/adj	3	kwaliteit/noun;mogelijk/adj;schadelijk/adj	3	kwaliteit/noun;mogelijk/adj;schadelijk/adj	3	kwaliteit/noun;mogelijk/adj;schadelijk/adj	3	kwaliteit/noun;mogelijk/adj;schadelijk/adj	3	kwaliteit/noun;mogelijk/adj;schadelijk/adj;wegens/prep	4
goedkoop/adj/nrc_handelsblad_20000126_47/1572	kom/verb;lijk/verb;markt/noun;model/noun;ton/noun	5	kom/verb;lijk/verb;markt/noun;model/noun;ton/noun	5	kom/verb;lig/verb;lijk/verb;markt/noun;model/noun;reeks/noun;ton/noun	7	die/pron;een/det;kom/verb;lijk/verb;markt/noun;model/noun;ton/noun;voor/prep	8	die/pron;een/det;kom/verb;lijk/verb;markt/noun;model/noun;ton/noun;voor/prep	8	de/det;die/pron;een/det;er/adv;kom/verb;lig/verb;lijk/verb;markt/noun;model/noun;reeks/noun;ton/noun;tussen/prep;voor/prep	13	kom/verb;markt/noun;model/noun;ton/noun	4	kom/verb;markt/noun;model/noun;ton/noun	4	kom/verb;markt/noun;model/noun;reeks/noun;ton/noun	5	die/pron;een/det;kom/verb;markt/noun;model/noun;ton/noun;voor/prep	7	die/pron;een/det;kom/verb;markt/noun;model/noun;ton/noun;voor/prep	7	de/det;die/pron;een/det;er/adv;kom/verb;markt/noun;model/noun;reeks/noun;ton/noun;voor/prep	10
goedkoop/adj/nrc_handelsblad_20010227_63/34	gemiddeld/adj;procent/noun;word/verb	3	gemiddeld/adj;procent/noun;word/verb	3	begin/noun;gemiddeld/adj;jaar/noun;procent/noun;word/verb	5	gemiddeld/adj;procent/noun;word/verb	3	gemiddeld/adj;procent/noun;word/verb	3	begin/noun;dit/det;gemiddeld/adj;jaar/noun;procent/noun;weer/adv;word/verb	7	procent/noun	1	procent/noun	1	jaar/noun;procent/noun	2	procent/noun	1	procent/noun	1	dit/det;jaar/noun;procent/noun;weer/adv	4
goedkoop/adj/volkskrant_20001214_10/246	dreig/verb;knel/noun;kom/verb	3	dreig/verb;knel/noun;kom/verb	3	bewoner/noun;dreig/verb;knel/noun;kom/verb;voorzitter/noun	5	dreig/verb;knel/noun;kom/verb	3	dreig/verb;knel/noun;kom/verb	3	bewoner/noun;de/det;dreig/verb;er/adv;geen/det;in/prep;knel/noun;kom/verb;van/prep;voorzitter/noun	10	dreig/verb;knel/noun	2	dreig/verb;knel/noun	2	bewoner/noun;dreig/verb;knel/noun	3	dreig/verb;knel/noun	2	dreig/verb;knel/noun	2	bewoner/noun;de/det;dreig/verb;in/prep;knel/noun;van/prep	6
goedkoop/adj/volkskrant_20020413_74/452	ben/verb;week_DIM/noun	2	ben/verb;week_DIM/noun	2	ben/verb;week_DIM/noun	2	ben/verb;een/det;je/pron;week_DIM/noun	4	ben/verb;een/det;je/pron;week_DIM/noun	4	ben/verb;een/det;hem/pron;je/pron;week_DIM/noun	5	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;een/det	2	ben/verb;een/det	2	ben/verb;een/det	2
goedkoop/adj/volkskrant_20020418_46/643	arbeid/noun;land/noun;papier/noun;wil/verb	4	arbeid/noun;land/noun;papier/noun;wil/verb	4	arbeid/noun;belasting_geld/noun;krijg/verb;land/noun;papier/noun;wil/verb	6	arbeid/noun;hun/det;land/noun;papier/noun;wel/adv;wil/verb	6	arbeid/noun;hun/det;land/noun;papier/noun;wel/adv;wil/verb	6	arbeid/noun;belasting_geld/noun;dit/det;geen/det;hun/det;krijg/verb;land/noun;papier/noun;wel/adv;wil/verb	10	arbeid/noun;land/noun;wil/verb	3	arbeid/noun;land/noun;wil/verb	3	arbeid/noun;belasting_geld/noun;land/noun;wil/verb	4	arbeid/noun;hun/det;land/noun;wel/adv;wil/verb	5	arbeid/noun;hun/det;land/noun;wel/adv;wil/verb	5	arbeid/noun;belasting_geld/noun;dit/det;hun/det;land/noun;wel/adv;wil/verb	7
goedkoop/adj/volkskrant_20010111_127/337	auto/noun;inferieur/adj;plaatselijk/adj;succes/noun;type/noun	5	auto/noun;inferieur/adj;plaatselijk/adj;succes/noun;type/noun	5	auto/noun;inferieur/adj;plaatselijk/adj;succes/noun;type/noun	5	auto/noun;een/det;inferieur/adj;plaatselijk/adj;succes/noun;type/noun	6	auto/noun;een/det;inferieur/adj;plaatselijk/adj;succes/noun;type/noun	6	auto/noun;de/det;een/det;het/det;inferieur/adj;plaatselijk/adj;succes/noun;tot/prep;type/noun;van/prep	10	auto/noun;inferieur/adj;plaatselijk/adj;type/noun	4	auto/noun;inferieur/adj;plaatselijk/adj;type/noun	4	auto/noun;inferieur/adj;plaatselijk/adj;type/noun	4	auto/noun;een/det;inferieur/adj;plaatselijk/adj;type/noun	5	auto/noun;een/det;inferieur/adj;plaatselijk/adj;type/noun	5	auto/noun;de/det;een/det;inferieur/adj;plaatselijk/adj;type/noun	6
goedkoop/adj/volkskrant_20030807_40/119	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb;zon/noun	4	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb;zon/noun	4	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb;zon/noun	4	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb	3	consument/noun;veel/adj;wil/verb;zon/noun	4
goedkoop/adj/volkskrant_19990710_142/635	arbeid_kracht/noun;ben/verb;natuurlijk/adj	3	arbeid_kracht/noun;ben/verb;natuurlijk/adj	3	arbeid_kracht/noun;ben/verb;natuurlijk/adj	3	arbeid_kracht/noun;ben/verb;een/det;natuurlijk/adj	4	arbeid_kracht/noun;ben/verb;een/det;natuurlijk/adj	4	arbeid_kracht/noun;ben/verb;een/det;ik/pron;natuurlijk/adj	5	arbeid_kracht/noun;ben/verb;natuurlijk/adj	3	arbeid_kracht/noun;ben/verb;natuurlijk/adj	3	arbeid_kracht/noun;ben/verb;natuurlijk/adj	3	arbeid_kracht/noun;ben/verb;een/det;natuurlijk/adj	4	arbeid_kracht/noun;ben/verb;een/det;natuurlijk/adj	4	arbeid_kracht/noun;ben/verb;een/det;ik/pron;natuurlijk/adj	5
goedkoop/adj/volkskrant_20010117_55/401	ben/verb;veel/adj;was_poeder/noun	3	ben/verb;veel/adj;was_poeder/noun	3	ben/verb;veel/adj;was_poeder/noun	3	ben/verb;hier/adv;nou/adv;ook/adv;toch/adv;veel/adj;was_poeder/noun	7	ben/verb;hier/adv;nou/adv;ook/adv;toch/adv;veel/adj;was_poeder/noun	7	al/adv;ben/verb;de/det;hier/adv;nou/adv;ook/adv;toch/adv;veel/adj;was_poeder/noun	9	veel/adj;was_poeder/noun	2	veel/adj;was_poeder/noun	2	veel/adj;was_poeder/noun	2	ook/adv;veel/adj;was_poeder/noun	3	ook/adv;veel/adj;was_poeder/noun	3	al/adv;de/det;ook/adv;veel/adj;was_poeder/noun	5
goedkoop/adj/volkskrant_20040623_55/280	analist/noun;ben/verb	2	analist/noun;ben/verb	2	analist/noun;ben/verb;zeg/verb	3	analist/noun;ben/verb;die/pron;een/det	4	analist/noun;ben/verb;die/pron;een/det	4	analist/noun;ben/verb;de/det;die/pron;een/det;van/prep;zeg/verb	7	ben/verb	1	ben/verb	1	ben/verb;zeg/verb	2	ben/verb;die/pron	2	ben/verb;die/pron	2	ben/verb;de/det;die/pron;zeg/verb	4
goedkoop/adj/volkskrant_20011110_26/277	telefoon/noun	1	telefoon/noun	1	halfuur/noun;hang/verb;telefoon/noun	3	een/det;telefoon/noun	2	een/det;telefoon/noun	2	aan/prep;de/det;een/det;halfuur/noun;hang/verb;telefoon/noun	6		0		0	halfuur/noun	1	een/det	1	een/det	1	aan/prep;de/det;een/det;halfuur/noun	4
goedkoop/adj/volkskrant_20040916_155/273	kan/verb;regeling/noun;wil/verb;word/verb	4	kan/verb;regeling/noun;wil/verb;word/verb	4	activiteit/noun;bereik/verb;doelstelling/noun;kan/verb;probeer/verb;regeling/noun;wil/verb;word/verb;zeg/verb	9	dat/det;die/pron;kan/verb;regeling/noun;wil/verb;word/verb	6	dat/det;die/pron;kan/verb;regeling/noun;wil/verb;word/verb	6	activiteit/noun;bereik/verb;dat/det;de/det;die/pron;doelstelling/noun;kan/verb;probeer/verb;regeling/noun;van/prep;wil/verb;word/verb;zeg/verb	13	word/verb	1	word/verb	1	activiteit/noun;bereik/verb;doelstelling/noun;word/verb	4	word/verb	1	word/verb	1	activiteit/noun;bereik/verb;doelstelling/noun;van/prep;word/verb	5
goedkoop/adj/volkskrant_20010920_16/898	bar/noun;bier/noun;poster/noun;schenk/verb;word/verb	5	bar/noun;bier/noun;poster/noun;schenk/verb;word/verb	5	bar/noun;bier/noun;gigantisch/adj;poster/noun;schenk/verb;waak/verb;word/verb	7	bar/noun;bier/noun;poster/noun;schenk/verb;waar/adv;word/verb	6	bar/noun;bier/noun;poster/noun;schenk/verb;waar/adv;word/verb	6	bar/noun;bier/noun;de/det;gigantisch/adj;over/prep;poster/noun;schenk/verb;van/prep;waak/verb;waar/adv;word/verb	11	bar/noun;bier/noun;schenk/verb;word/verb	4	bar/noun;bier/noun;schenk/verb;word/verb	4	bar/noun;bier/noun;schenk/verb;word/verb	4	bar/noun;bier/noun;schenk/verb;waar/adv;word/verb	5	bar/noun;bier/noun;schenk/verb;waar/adv;word/verb	5	bar/noun;bier/noun;de/det;over/prep;schenk/verb;waar/adv;word/verb	7
goedkoop/adj/volkskrant_20000505_54/28	Nederlands/adj;ben/verb;fles/noun;glas_bak/noun	4	Nederlands/adj;ben/verb;fles/noun;glas_bak/noun	4	Nederlands/adj;ben/verb;fles/noun;glas_bak/noun;oud/adj	5	Nederlands/adj;ben/verb;fles/noun;glas_bak/noun;uit/prep;voor/prep	6	Nederlands/adj;ben/verb;fles/noun;glas_bak/noun;uit/prep;voor/prep	6	Nederlands/adj;ben/verb;de/det;fles/noun;glas_bak/noun;meer/adv;onder/adv;oud/adj;uit/prep;voor/prep	10	ben/verb;fles/noun	2	ben/verb;fles/noun	2	ben/verb;fles/noun;oud/adj	3	ben/verb;fles/noun;uit/prep;voor/prep	4	ben/verb;fles/noun;uit/prep;voor/prep	4	ben/verb;de/det;fles/noun;oud/adj;uit/prep;voor/prep	6
goedkoop/adj/volkskrant_20000606_31/11	koffie/noun;kop_DIM/noun;scheep_af/verb	3	koffie/noun;kop_DIM/noun;scheep_af/verb	3	koffie/noun;kop_DIM/noun;laat/verb;scheep_af/verb	4	een/det;koffie/noun;kop_DIM/noun;niet/adv;scheep_af/verb;ze/pron	6	een/det;koffie/noun;kop_DIM/noun;niet/adv;scheep_af/verb;ze/pron	6	bij/prep;de/det;een/det;koffie/noun;kop_DIM/noun;laat/verb;meer/adv;met/prep;niet/adv;scheep_af/verb;ze/pron;zich/pron	12	koffie/noun;kop_DIM/noun;scheep_af/verb	3	koffie/noun;kop_DIM/noun;scheep_af/verb	3	koffie/noun;kop_DIM/noun;scheep_af/verb	3	een/det;koffie/noun;kop_DIM/noun;niet/adv;scheep_af/verb	5	een/det;koffie/noun;kop_DIM/noun;niet/adv;scheep_af/verb	5	bij/prep;de/det;een/det;koffie/noun;kop_DIM/noun;meer/adv;met/prep;niet/adv;scheep_af/verb	9
goedkoop/adj/volkskrant_20020418_135/361	bestel/verb;gerecht/noun;veilig/adj;zie_uit/verb	4	bestel/verb;gerecht/noun;veilig/adj;zie_uit/verb	4	bestel/verb;gerecht/noun;veilig/adj;zie_uit/verb	4	bestel/verb;dat/pron;gerecht/noun;veilig/adj;wel/adv;zie_uit/verb	6	bestel/verb;dat/pron;gerecht/noun;veilig/adj;wel/adv;zie_uit/verb	6	bestel/verb;dat/pron;gerecht/noun;het/det;ik/pron;veilig/adj;wel/adv;zie_uit/verb	8	bestel/verb;gerecht/noun;zie_uit/verb	3	bestel/verb;gerecht/noun;zie_uit/verb	3	bestel/verb;gerecht/noun;zie_uit/verb	3	bestel/verb;gerecht/noun;zie_uit/verb	3	bestel/verb;gerecht/noun;zie_uit/verb	3	bestel/verb;gerecht/noun;het/det;ik/pron;zie_uit/verb	5
goedkoop/adj/volkskrant_20010508_96/95	gauw/adj;kan/verb;sherry/noun	3	gauw/adj;kan/verb;sherry/noun	3	eigenlijk/adj;gauw/adj;geliefd/adj;kan/verb;medium/noun;sherry/noun	6	gauw/adj;kan/verb;niet/adv;sherry/noun	4	gauw/adj;kan/verb;niet/adv;sherry/noun	4	al/adv;de/det;eigenlijk/adj;gauw/adj;geliefd/adj;kan/verb;medium/noun;niet/adv;sherry/noun	9	kan/verb;sherry/noun	2	kan/verb;sherry/noun	2	geliefd/adj;kan/verb;medium/noun;sherry/noun	4	kan/verb;sherry/noun	2	kan/verb;sherry/noun	2	de/det;geliefd/adj;kan/verb;medium/noun;sherry/noun	5
goedkoop/adj/volkskrant_20000622_73/95	hotel/noun;moet/verb;vind/verb	3	hotel/noun;moet/verb;vind/verb	3	Amsterdams/adj;Brits/adj;festival/noun;hooligan/noun;hotel/noun;moet/verb;verbaas/verb;vind/verb	8	een/det;hotel/noun;moet/verb;niet/adv;toch/adv;vind/verb	6	een/det;hotel/noun;moet/verb;niet/adv;toch/adv;vind/verb	6	Amsterdams/adj;Brits/adj;de/det;een/det;festival/noun;hooligan/noun;hotel/noun;in/prep;moet/verb;niet/adv;over/prep;toch/adv;verbaas/verb;vind/verb;zich/pron;zijn/det	16	hotel/noun;vind/verb	2	hotel/noun;vind/verb	2	Amsterdams/adj;hooligan/noun;hotel/noun;vind/verb	4	hotel/noun;toch/adv;vind/verb	3	hotel/noun;toch/adv;vind/verb	3	Amsterdams/adj;hooligan/noun;hotel/noun;in/prep;toch/adv;vind/verb;zijn/det	7
goedkoop/adj/volkskrant_20010331_35/46	ben/verb;min/adj;riskant/adj	3	ben/verb;min/adj;riskant/adj	3	ben/verb;fuseer/verb;min/adj;riskant/adj	4	ben/verb;dat/det;min/adj;riskant/adj	4	ben/verb;dat/det;min/adj;riskant/adj	4	ben/verb;dat/det;fuseer/verb;min/adj;riskant/adj	5	ben/verb;min/adj;riskant/adj	3	ben/verb;min/adj;riskant/adj	3	ben/verb;fuseer/verb;min/adj;riskant/adj	4	ben/verb;dat/det;min/adj;riskant/adj	4	ben/verb;dat/det;min/adj;riskant/adj	4	ben/verb;dat/det;fuseer/verb;min/adj;riskant/adj	5
goedkoop/adj/volkskrant_20010308_4/151	ben/verb;eigen/adj;gulden/noun	3	ben/verb;eigen/adj;gulden/noun	3	ben/verb;eigen/adj;gulden/noun;klagend/adj;loop_mis/verb;miljoen/noun;zeggen/verb	7	ben/verb;die/pron;eigen/adj;gulden/noun;naar/prep	5	ben/verb;die/pron;eigen/adj;gulden/noun;naar/prep	5	ben/verb;de/det;die/pron;eigen/adj;gulden/noun;klagend/adj;loop_mis/verb;miljoen/noun;mis/part;naar/prep;zeggen/verb	11	ben/verb;eigen/adj;gulden/noun	3	ben/verb;eigen/adj;gulden/noun	3	ben/verb;eigen/adj;gulden/noun;miljoen/noun;zeggen/verb	5	ben/verb;die/pron;eigen/adj;gulden/noun;naar/prep	5	ben/verb;die/pron;eigen/adj;gulden/noun;naar/prep	5	ben/verb;die/pron;eigen/adj;gulden/noun;miljoen/noun;mis/part;naar/prep;zeggen/verb	8
goedkoop/adj/volkskrant_20010621_62/325	ben/verb;beperkt/adj;uitbreiding_mogelijkheid/noun	3	ben/verb;beperkt/adj;uitbreiding_mogelijkheid/noun	3	ben/verb;beperkt/adj;functie/noun;idee/noun;uitbreiding_mogelijkheid/noun	5	ben/verb;beperkt/adj;bijvoorbeeld/adv;een/det;minder/det;uitbreiding_mogelijkheid/noun	6	ben/verb;beperkt/adj;bijvoorbeeld/adv;een/det;minder/det;uitbreiding_mogelijkheid/noun	6	ben/verb;beperkt/adj;bijvoorbeeld/adv;een/det;functie/noun;het/det;idee/noun;met/prep;minder/det;uitbreiding_mogelijkheid/noun	10	ben/verb;beperkt/adj	2	ben/verb;beperkt/adj	2	ben/verb;beperkt/adj;functie/noun;idee/noun	4	ben/verb;beperkt/adj;een/det	3	ben/verb;beperkt/adj;een/det	3	ben/verb;beperkt/adj;een/det;functie/noun;het/det;idee/noun;met/prep	7
goedkoop/adj/volkskrant_19991005_15/291	ben/verb;bespaar/verb;groen/adj;kantoor_ruimte/noun;werkgever/noun;werknemer/noun;zogeheten/adj	7	ben/verb;bespaar/verb;groen/adj;kantoor_ruimte/noun;werkgever/noun;werknemer/noun;zogeheten/adj	7	ben/verb;bespaar/verb;groen/adj;kantoor_ruimte/noun;provincie/noun;weide/noun;werkgever/noun;werknemer/noun;zogeheten/adj	9	ben/verb;bespaar/verb;groen/adj;hun/det;kantoor_ruimte/noun;waar/adv;werkgever/noun;werknemer/noun;zogeheten/adj	9	ben/verb;bespaar/verb;groen/adj;hun/det;kantoor_ruimte/noun;waar/adv;werkgever/noun;werknemer/noun;zogeheten/adj	9	ben/verb;bespaar/verb;de/det;groen/adj;hun/det;kantoor_ruimte/noun;op/prep;provincie/noun;waar/adv;weide/noun;werkgever/noun;werknemer/noun;zogeheten/adj	13	ben/verb;bespaar/verb;kantoor_ruimte/noun;werkgever/noun	4	ben/verb;bespaar/verb;kantoor_ruimte/noun;werkgever/noun	4	ben/verb;bespaar/verb;kantoor_ruimte/noun;provincie/noun;werkgever/noun	5	ben/verb;bespaar/verb;kantoor_ruimte/noun;waar/adv;werkgever/noun	5	ben/verb;bespaar/verb;kantoor_ruimte/noun;waar/adv;werkgever/noun	5	ben/verb;bespaar/verb;de/det;kantoor_ruimte/noun;provincie/noun;waar/adv;werkgever/noun	7
goedkoop/adj/volkskrant_19991208_73/151	aandeel/noun;ben/verb;fonds/noun;gewoon/adj;procent/noun;stuk/noun	6	aandeel/noun;ben/verb;fonds/noun;gewoon/adj;procent/noun;stuk/noun	6	aandeel/noun;ben/verb;fonds/noun;gewoon/adj;procent/noun;stuk/noun	6	aandeel/noun;ben/verb;fonds/noun;gewoon/adj;hun/det;procent/noun;stuk/noun	7	aandeel/noun;ben/verb;fonds/noun;gewoon/adj;hun/det;procent/noun;stuk/noun	7	aandeel/noun;ben/verb;de/det;fonds/noun;gewoon/adj;hun/det;in/prep;procent/noun;stuk/noun;tot/prep	10	aandeel/noun;ben/verb;gewoon/adj;procent/noun;stuk/noun	5	aandeel/noun;ben/verb;gewoon/adj;procent/noun;stuk/noun	5	aandeel/noun;ben/verb;gewoon/adj;procent/noun;stuk/noun	5	aandeel/noun;ben/verb;gewoon/adj;procent/noun;stuk/noun	5	aandeel/noun;ben/verb;gewoon/adj;procent/noun;stuk/noun	5	aandeel/noun;ben/verb;gewoon/adj;procent/noun;stuk/noun;tot/prep	6
goedkoop/adj/volkskrant_20010315_88/465	ben/verb;internationaal/adj;makkelijk/adj;netwerk/noun;site/noun	5	ben/verb;internationaal/adj;makkelijk/adj;netwerk/noun;site/noun	5	ben/verb;internationaal/adj;maak_uit/verb;makkelijk/adj;netwerk/noun;site/noun	6	ben/verb;dat/det;een/det;internationaal/adj;makkelijk/adj;netwerk/noun;site/noun	7	ben/verb;dat/det;een/det;internationaal/adj;makkelijk/adj;netwerk/noun;site/noun	7	ben/verb;dat/det;de/det;een/det;internationaal/adj;maak_uit/verb;makkelijk/adj;netwerk/noun;site/noun;van/prep	10	ben/verb;makkelijk/adj;site/noun	3	ben/verb;makkelijk/adj;site/noun	3	ben/verb;maak_uit/verb;makkelijk/adj;site/noun	4	ben/verb;dat/det;makkelijk/adj;site/noun	4	ben/verb;dat/det;makkelijk/adj;site/noun	4	ben/verb;dat/det;de/det;maak_uit/verb;makkelijk/adj;site/noun	6
goedkoop/adj/volkskrant_20040320_38/344	aangetrokken/adj;arbeid/noun;belasting/noun;grond/noun;laag/adj;voordelig/adj	6	aangetrokken/adj;arbeid/noun;belasting/noun;grond/noun;laag/adj;voordelig/adj	6	aangetrokken/adj;arbeid/noun;belasting/noun;grond/noun;laag/adj;voordelig/adj	6	aangetrokken/adj;arbeid/noun;belasting/noun;grond/noun;laag/adj;voordelig/adj	6	aangetrokken/adj;arbeid/noun;belasting/noun;grond/noun;laag/adj;voordelig/adj	6	aangetrokken/adj;arbeid/noun;belasting/noun;de/det;door/prep;grond/noun;laag/adj;met/prep;voordelig/adj	9	aangetrokken/adj;arbeid/noun;grond/noun;voordelig/adj	4	aangetrokken/adj;arbeid/noun;grond/noun;voordelig/adj	4	aangetrokken/adj;arbeid/noun;grond/noun;voordelig/adj	4	aangetrokken/adj;arbeid/noun;grond/noun;voordelig/adj	4	aangetrokken/adj;arbeid/noun;grond/noun;voordelig/adj	4	aangetrokken/adj;arbeid/noun;de/det;door/prep;grond/noun;voordelig/adj	6
goedkoop/adj/volkskrant_20040918_extra_25/380	stuk/noun	1	stuk/noun	1	stuk/noun	1	een/det;ook/adv;stuk/noun	3	een/det;ook/adv;stuk/noun	3	bij/prep;een/det;ook/adv;stuk/noun	4	stuk/noun	1	stuk/noun	1	stuk/noun	1	een/det;ook/adv;stuk/noun	3	een/det;ook/adv;stuk/noun	3	bij/prep;een/det;ook/adv;stuk/noun	4
goedkoop/adj/volkskrant_20000630_138/245	Japans/adj;papier/noun;penseel/noun	3	Japans/adj;papier/noun;penseel/noun	3	Japans/adj;papier/noun;penseel/noun;rond/adj;vloeiend/adj	5	Japans/adj;die/pron;papier/noun;penseel/noun;tegenstelling/prep;vanouds/adv;veel/det	7	Japans/adj;die/pron;papier/noun;penseel/noun;tegenstelling/prep;vanouds/adv;veel/det	7	Japans/adj;de/det;die/pron;dit/det;in/prep;met/prep;papier/noun;penseel/noun;rond/adj;tegenstelling/prep;tot/prep;vanouds/adv;veel/det;vloeiend/adj	14	Japans/adj;papier/noun	2	Japans/adj;papier/noun	2	Japans/adj;papier/noun;rond/adj	3	Japans/adj;die/pron;papier/noun	3	Japans/adj;die/pron;papier/noun	3	Japans/adj;die/pron;met/prep;papier/noun;rond/adj	5
goedkoop/adj/volkskrant_20000411_54/167	12-jarige/adj;kan/verb;reis/verb	3	12-jarige/adj;kan/verb;reis/verb	3	12-jarige/adj;buit/noun;heb/verb;jongen/noun;kan/verb;reis/verb	6	12-jarige/adj;je/pron;kan/verb;reis/verb	4	12-jarige/adj;je/pron;kan/verb;reis/verb	4	12-jarige/adj;als/prep;bij/prep;buit/noun;de/det;heb/verb;in/prep;je/pron;jongen/noun;kan/verb;reis/verb;van/prep;zich/pron	13	12-jarige/adj;kan/verb;reis/verb	3	12-jarige/adj;kan/verb;reis/verb	3	12-jarige/adj;buit/noun;jongen/noun;kan/verb;reis/verb	5	12-jarige/adj;je/pron;kan/verb;reis/verb	4	12-jarige/adj;je/pron;kan/verb;reis/verb	4	12-jarige/adj;buit/noun;je/pron;jongen/noun;kan/verb;reis/verb;van/prep	7
goedkoop/adj/volkskrant_20010324_21/335	kan/verb;laag/adj;markt/noun;product/noun;winst/noun	5	kan/verb;laag/adj;markt/noun;product/noun;winst/noun	5	heb/verb;kan/verb;laag/adj;lig/verb;markt/noun;neem/verb;product/noun;winst/noun	8	een/det;eveneens/adv;kan/verb;laag/adj;markt/noun;product/noun;toch/adv;winst/noun	8	een/det;eveneens/adv;kan/verb;laag/adj;markt/noun;product/noun;toch/adv;winst/noun	8	de/det;een/det;eveneens/adv;heb/verb;het/det;kan/verb;laag/adj;lig/verb;markt/noun;met/prep;neem/verb;op/prep;product/noun;toch/adv;winst/noun	15	kan/verb;markt/noun;product/noun	3	kan/verb;markt/noun;product/noun	3	heb/verb;kan/verb;lig/verb;markt/noun;product/noun	5	eveneens/adv;kan/verb;markt/noun;product/noun;toch/adv	5	eveneens/adv;kan/verb;markt/noun;product/noun;toch/adv	5	de/det;eveneens/adv;heb/verb;het/det;kan/verb;lig/verb;markt/noun;op/prep;product/noun;toch/adv	10
