	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
goedkoop/adj/de_standaard_20020518_01_77/192/L7	goedkoop/adj/de_standaard_20020518_01_77/192	L7	met	prep	met/prep	met	True	L	8	-0.038191567999999995	4230163.0	6281.0
goedkoop/adj/de_standaard_20020518_01_77/192/L8	goedkoop/adj/de_standaard_20020518_01_77/192	L8	u	pron	u/pron	u	True	L	9	0.024395842	233365.0	368.0
goedkoop/adj/de_standaard_20020518_01_77/192/L9	goedkoop/adj/de_standaard_20020518_01_77/192	L9	omdat	comp	omdat/comp	omdat	True	L	10			
goedkoop/adj/de_standaard_20020518_01_77/192/L10	goedkoop/adj/de_standaard_20020518_01_77/192	L10	geniet	verb	geniet/verb	geniet	True	L	11	-0.17705403	44272.0	57.0
goedkoop/adj/de_standaard_20020518_01_77/192/L11	goedkoop/adj/de_standaard_20020518_01_77/192	L11	u	pron	u/pron	u	True	L	12	0.024395842	233365.0	368.0
goedkoop/adj/de_standaard_20020518_01_77/192/L12	goedkoop/adj/de_standaard_20020518_01_77/192	L12	dat	comp	dat/comp	dat	True	L	13			
goedkoop/adj/de_standaard_20020518_01_77/192/L13	goedkoop/adj/de_standaard_20020518_01_77/192	L13	privé_voordeel	noun	privé_voordeel/noun	privévoordeel	True	L	14			
goedkoop/adj/de_standaard_20020518_01_77/192/L14	goedkoop/adj/de_standaard_20020518_01_77/192	L14	het	det	het/det	het	True	L	15	-0.066581026	11650779.0	16800.0
goedkoop/adj/de_standaard_20020518_01_77/192/L15	goedkoop/adj/de_standaard_20020518_01_77/192	L15	aan	prep	aan/prep	aan	True	L	16	-0.19266529999999998	2153601.0	2740.0
goedkoop/adj/de_standaard_20020518_01_77/192/R0	goedkoop/adj/de_standaard_20020518_01_77/192	R0	lening	noun	lening/noun	lening	True	R	1	2.3055482000000005	14710.0	227.0
goedkoop/adj/de_standaard_20020518_01_77/192/R1	goedkoop/adj/de_standaard_20020518_01_77/192	R1	die	pron	die/pron	die	True	R	2	0.0043216203000000005	2519801.0	3924.0
goedkoop/adj/de_standaard_20020518_01_77/192/R2	goedkoop/adj/de_standaard_20020518_01_77/192	R2	u	det	u/det	uw	True	R	3	0.124794714	63355.0	110.0
goedkoop/adj/de_standaard_20020518_01_77/192/R3	goedkoop/adj/de_standaard_20020518_01_77/192	R3	als	prep	als/prep	als	True	R	4	-0.007800844499999999	1263756.0	1938.0
goedkoop/adj/de_standaard_20020518_01_77/192/R4	goedkoop/adj/de_standaard_20020518_01_77/192	R4	medewerker	noun	medewerker/noun	medewerker	True	R	5	-0.25409332	44624.0	53.0
goedkoop/adj/de_standaard_20020518_01_77/192/R5	goedkoop/adj/de_standaard_20020518_01_77/192	R5	van	prep	van/prep	van	True	R	6	-0.21945427	12638933.0	15641.0
goedkoop/adj/de_standaard_20020518_01_77/192/R6	goedkoop/adj/de_standaard_20020518_01_77/192	R6	de	det	de/det	de	True	R	7	-0.009065625	28074105.0	42862.0
goedkoop/adj/de_standaard_20020518_01_77/192/R7	goedkoop/adj/de_standaard_20020518_01_77/192	R7	bank	noun	bank/noun	bank	True	R	8	0.84192646	88074.0	314.0
goedkoop/adj/de_standaard_20020518_01_77/192/R8	goedkoop/adj/de_standaard_20020518_01_77/192	R8	heb	verb	heb/verb	hebt	True	R	9	-0.36080572	4034811.0	4322.0
goedkoop/adj/de_standaard_20020518_01_77/192/R9	goedkoop/adj/de_standaard_20020518_01_77/192	R9	kan	verb	kan/verb	kunnen	True	R	10	0.573743	1969534.0	5394.0
goedkoop/adj/de_standaard_20020518_01_77/192/R10	goedkoop/adj/de_standaard_20020518_01_77/192	R10	sluit_af	verb	sluit_af/verb	afsluiten	True	R	11			
goedkoop/adj/de_standaard_20020518_01_77/192/R11	goedkoop/adj/de_standaard_20020518_01_77/192	R11	.	punct	./punct	.	True	R	12			
goedkoop/adj/de_standaard_20020518_01_77/192/R12	goedkoop/adj/de_standaard_20020518_01_77/192	R12	sentence_delimiter	none	none	</sentence>	none	R	13			
goedkoop/adj/de_standaard_20020518_01_77/192/R13	goedkoop/adj/de_standaard_20020518_01_77/192	R13	sentence_delimiter	none	none	<sentence>	none	R	14			
goedkoop/adj/de_standaard_20020518_01_77/192/R14	goedkoop/adj/de_standaard_20020518_01_77/192	R14	alles	noun	alles/noun	Alles	False	R	15	0.03422762	209596.0	335.0
goedkoop/adj/de_standaard_20020518_01_77/192/R15	goedkoop/adj/de_standaard_20020518_01_77/192	R15	wat	pron	wat/pron	wat	False	R	16	-0.21197277	598351.0	748.0
goedkoop/adj/de_standaard_20041113_01_168/312/L0	goedkoop/adj/de_standaard_20041113_01_168/312	L0	het	det	het/det	Het	True	L	1	-0.066581026	11650779.0	16800.0
goedkoop/adj/de_standaard_20041113_01_168/312/L1	goedkoop/adj/de_standaard_20041113_01_168/312	L1	sentence_delimiter	none	none	<sentence>	none	L	2			
goedkoop/adj/de_standaard_20041113_01_168/312/L2	goedkoop/adj/de_standaard_20041113_01_168/312	L2	sentence_delimiter	none	none	</sentence>	none	L	3			
goedkoop/adj/de_standaard_20041113_01_168/312/L3	goedkoop/adj/de_standaard_20041113_01_168/312	L3	.	punct	./punct	.	False	L	4			
goedkoop/adj/de_standaard_20041113_01_168/312/L4	goedkoop/adj/de_standaard_20041113_01_168/312	L4	geprijsd	adj	geprijsd/adj	geprijsd	False	L	5			
goedkoop/adj/de_standaard_20041113_01_168/312/L5	goedkoop/adj/de_standaard_20041113_01_168/312	L5	aantrekkelijk	adj	aantrekkelijk/adj	aantrekkelijk	False	L	6			
goedkoop/adj/de_standaard_20041113_01_168/312/L6	goedkoop/adj/de_standaard_20041113_01_168/312	L6	erg	adj	erg/adj	erg	False	L	7	0.49489605	149936.0	380.0
goedkoop/adj/de_standaard_20041113_01_168/312/L7	goedkoop/adj/de_standaard_20041113_01_168/312	L7	ben	verb	ben/verb	is	False	L	8	0.41230032	9938754.0	23138.0
goedkoop/adj/de_standaard_20041113_01_168/312/L8	goedkoop/adj/de_standaard_20041113_01_168/312	L8	,	punct	,/punct	,	False	L	9			
goedkoop/adj/de_standaard_20041113_01_168/312/L9	goedkoop/adj/de_standaard_20041113_01_168/312	L9	accent	noun	accent/noun	accenten	False	L	10			
goedkoop/adj/de_standaard_20041113_01_168/312/L10	goedkoop/adj/de_standaard_20041113_01_168/312	L10	rood	adj	rood/adj	rode	False	L	11			
goedkoop/adj/de_standaard_20041113_01_168/312/L11	goedkoop/adj/de_standaard_20041113_01_168/312	L11	met	prep	met/prep	met	False	L	12	-0.038191567999999995	4230163.0	6281.0
goedkoop/adj/de_standaard_20041113_01_168/312/L12	goedkoop/adj/de_standaard_20041113_01_168/312	L12	wit	noun	wit/noun	wit	False	L	13			
goedkoop/adj/de_standaard_20041113_01_168/312/L13	goedkoop/adj/de_standaard_20041113_01_168/312	L13	en	vg	en/vg	en	False	L	14			
goedkoop/adj/de_standaard_20041113_01_168/312/L14	goedkoop/adj/de_standaard_20041113_01_168/312	L14	zwart	noun	zwart/noun	zwart	False	L	15			
goedkoop/adj/de_standaard_20041113_01_168/312/L15	goedkoop/adj/de_standaard_20041113_01_168/312	L15	in	prep	in/prep	in	False	L	16	-0.1738838	9492181.0	12266.0
goedkoop/adj/de_standaard_20041113_01_168/312/R0	goedkoop/adj/de_standaard_20041113_01_168/312	R0	stuk	noun	stuk/noun	stuk	True	R	1	1.554337	114181.0	835.0
goedkoop/adj/de_standaard_20041113_01_168/312/R1	goedkoop/adj/de_standaard_20041113_01_168/312	R1	-	punct	-/punct	-	True	R	2			
goedkoop/adj/de_standaard_20041113_01_168/312/R2	goedkoop/adj/de_standaard_20041113_01_168/312	R2	een	det	een/det	een	True	R	3	0.10414596	11075723.0	18973.0
goedkoop/adj/de_standaard_20041113_01_168/312/R3	goedkoop/adj/de_standaard_20041113_01_168/312	R3	ring	noun	ring/noun	ring	True	R	4	-0.62640136	12189.0	10.0
goedkoop/adj/de_standaard_20041113_01_168/312/R4	goedkoop/adj/de_standaard_20041113_01_168/312	R4	-	punct	-/punct	-	True	R	5			
goedkoop/adj/de_standaard_20041113_01_168/312/R5	goedkoop/adj/de_standaard_20041113_01_168/312	R5	kost	verb	kost/verb	kost	True	R	6	1.9354651999999999	100118.0	1060.0
goedkoop/adj/de_standaard_20041113_01_168/312/R6	goedkoop/adj/de_standaard_20041113_01_168/312	R6	7,90	num	7,90/num	7,90	True	R	7			
goedkoop/adj/de_standaard_20041113_01_168/312/R7	goedkoop/adj/de_standaard_20041113_01_168/312	R7	euro	noun	euro/noun	euro	True	R	8	1.2995691999999999	357235.0	2001.0
goedkoop/adj/de_standaard_20041113_01_168/312/R8	goedkoop/adj/de_standaard_20041113_01_168/312	R8	,	punct	,/punct	,	True	R	9			
goedkoop/adj/de_standaard_20041113_01_168/312/R9	goedkoop/adj/de_standaard_20041113_01_168/312	R9	het	adj	het/adj	het	True	R	10	-0.2898969	169158.0	195.0
goedkoop/adj/de_standaard_20041113_01_168/312/R10	goedkoop/adj/de_standaard_20041113_01_168/312	R10	duurste	adj	duurste/adj	duurste	True	R	11			
goedkoop/adj/de_standaard_20041113_01_168/312/R11	goedkoop/adj/de_standaard_20041113_01_168/312	R11	-	punct	-/punct	-	True	R	12			
goedkoop/adj/de_standaard_20041113_01_168/312/R12	goedkoop/adj/de_standaard_20041113_01_168/312	R12	een	det	een/det	een	True	R	13	0.10414596	11075723.0	18973.0
goedkoop/adj/de_standaard_20041113_01_168/312/R13	goedkoop/adj/de_standaard_20041113_01_168/312	R13	vest	noun	vest/noun	vest	True	R	14	0.9082238000000001	2095.0	8.0
goedkoop/adj/de_standaard_20041113_01_168/312/R14	goedkoop/adj/de_standaard_20041113_01_168/312	R14	-	punct	-/punct	-	True	R	15			
goedkoop/adj/de_standaard_20041113_01_168/312/R15	goedkoop/adj/de_standaard_20041113_01_168/312	R15	169	num	169/num	169	True	R	16			
goedkoop/adj/de_standaard_19991020_01_111/146/L0	goedkoop/adj/de_standaard_19991020_01_111/146	L0	een	det	een/det	een	True	L	1	0.10414596	11075723.0	18973.0
goedkoop/adj/de_standaard_19991020_01_111/146/L1	goedkoop/adj/de_standaard_19991020_01_111/146	L1	na	prep	na/prep	na	True	L	2	-0.7820093000000001	796990.0	560.0
goedkoop/adj/de_standaard_19991020_01_111/146/L2	goedkoop/adj/de_standaard_19991020_01_111/146	L2	0-2_achterstand	noun	0-2_achterstand/noun	0-2-achterstand	True	L	3			
goedkoop/adj/de_standaard_19991020_01_111/146/L3	goedkoop/adj/de_standaard_19991020_01_111/146	L3	op	prep	op/prep	op	True	L	4	-0.17927769	4502370.0	5790.0
goedkoop/adj/de_standaard_19991020_01_111/146/L4	goedkoop/adj/de_standaard_19991020_01_111/146	L4	kwartier	noun	kwartier/noun	kwartier	True	L	5	-1.2280113000000001	19843.0	9.0
goedkoop/adj/de_standaard_19991020_01_111/146/L5	goedkoop/adj/de_standaard_19991020_01_111/146	L5	een	det	een/det	een	True	L	6	0.10414596	11075723.0	18973.0
goedkoop/adj/de_standaard_19991020_01_111/146/L6	goedkoop/adj/de_standaard_19991020_01_111/146	L6	goed	noun	goed/noun	goed	True	L	7	0.94138753	28880.0	114.0
goedkoop/adj/de_standaard_19991020_01_111/146/L7	goedkoop/adj/de_standaard_19991020_01_111/146	L7	na	prep	na/prep	na	True	L	8	-0.7820093000000001	796990.0	560.0
goedkoop/adj/de_standaard_19991020_01_111/146/L8	goedkoop/adj/de_standaard_19991020_01_111/146	L8	al	adv	al/adv	Al	True	L	9	-0.19491798	1066466.0	1357.0
goedkoop/adj/de_standaard_19991020_01_111/146/L9	goedkoop/adj/de_standaard_19991020_01_111/146	L9	sentence_delimiter	none	none	<sentence>	none	L	10			
goedkoop/adj/de_standaard_19991020_01_111/146/L10	goedkoop/adj/de_standaard_19991020_01_111/146	L10	sentence_delimiter	none	none	</sentence>	none	L	11			
goedkoop/adj/de_standaard_19991020_01_111/146/L11	goedkoop/adj/de_standaard_19991020_01_111/146	L11	.	punct	./punct	.	False	L	12			
goedkoop/adj/de_standaard_19991020_01_111/146/L12	goedkoop/adj/de_standaard_19991020_01_111/146	L12	Barcelona	name	Barcelona/name	Barcelona	False	L	13			
goedkoop/adj/de_standaard_19991020_01_111/146/L13	goedkoop/adj/de_standaard_19991020_01_111/146	L13	tegen	prep	tegen/prep	tegen	False	L	14	-0.5069424	727647.0	673.0
goedkoop/adj/de_standaard_19991020_01_111/146/L14	goedkoop/adj/de_standaard_19991020_01_111/146	L14	2-4-thuisnederlaag	noun	2-4-thuisnederlaag/noun	2-4-thuisnederlaag	False	L	15			
goedkoop/adj/de_standaard_19991020_01_111/146/L15	goedkoop/adj/de_standaard_19991020_01_111/146	L15	fors	adj	fors/adj	forse	False	L	16			
goedkoop/adj/de_standaard_19991020_01_111/146/R0	goedkoop/adj/de_standaard_19991020_01_111/146	R0	strafschop_doelpunt	noun	strafschop_doelpunt/noun	strafschopdoelpunt	True	R	1	0.9281783000000001	254.0	1.0
goedkoop/adj/de_standaard_19991020_01_111/146/R1	goedkoop/adj/de_standaard_19991020_01_111/146	R1	van	prep	van/prep	van	True	R	2	-0.21945427	12638933.0	15641.0
goedkoop/adj/de_standaard_19991020_01_111/146/R2	goedkoop/adj/de_standaard_19991020_01_111/146	R2	Rivaldo	name	Rivaldo/name	Rivaldo	True	R	3			
goedkoop/adj/de_standaard_19991020_01_111/146/R3	goedkoop/adj/de_standaard_19991020_01_111/146	R3	en	vg	en/vg	en	True	R	4			
goedkoop/adj/de_standaard_19991020_01_111/146/R4	goedkoop/adj/de_standaard_19991020_01_111/146	R4	een	det	een/det	een	True	R	5	0.10414596	11075723.0	18973.0
goedkoop/adj/de_standaard_19991020_01_111/146/R5	goedkoop/adj/de_standaard_19991020_01_111/146	R5	treffer	noun	treffer/noun	treffer	True	R	6	-0.9516256999999999	16814.0	10.0
goedkoop/adj/de_standaard_19991020_01_111/146/R6	goedkoop/adj/de_standaard_19991020_01_111/146	R6	van	prep	van/prep	van	True	R	7	-0.21945427	12638933.0	15641.0
goedkoop/adj/de_standaard_19991020_01_111/146/R7	goedkoop/adj/de_standaard_19991020_01_111/146	R7	Luis	name	Luis/name	Luis	True	R	8			
goedkoop/adj/de_standaard_19991020_01_111/146/R8	goedkoop/adj/de_standaard_19991020_01_111/146	R8	Enrique	name	Enrique/name	Enrique	True	R	9			
goedkoop/adj/de_standaard_19991020_01_111/146/R9	goedkoop/adj/de_standaard_19991020_01_111/146	R9	,	punct	,/punct	,	True	R	10			
goedkoop/adj/de_standaard_19991020_01_111/146/R10	goedkoop/adj/de_standaard_19991020_01_111/146	R10	blijk	verb	blijk/verb	bleek	True	R	11	0.21066843	279801.0	535.0
goedkoop/adj/de_standaard_19991020_01_111/146/R11	goedkoop/adj/de_standaard_19991020_01_111/146	R11	de	det	de/det	de	True	R	12	-0.009065625	28074105.0	42862.0
goedkoop/adj/de_standaard_19991020_01_111/146/R12	goedkoop/adj/de_standaard_19991020_01_111/146	R12	ploeg	noun	ploeg/noun	ploeg	True	R	13			
goedkoop/adj/de_standaard_19991020_01_111/146/R13	goedkoop/adj/de_standaard_19991020_01_111/146	R13	van	prep	van/prep	van	True	R	14	-0.21945427	12638933.0	15641.0
goedkoop/adj/de_standaard_19991020_01_111/146/R14	goedkoop/adj/de_standaard_19991020_01_111/146	R14	Wenger	name	Wenger/name	Wenger	True	R	15			
goedkoop/adj/de_standaard_19991020_01_111/146/R15	goedkoop/adj/de_standaard_19991020_01_111/146	R15	achterin	pp	achterin/pp	achterin	True	R	16			
goedkoop/adj/de_standaard_19991203_01_2/545/L0	goedkoop/adj/de_standaard_19991203_01_2/545	L0	de	det	de/det	de	True	L	1	-0.009065625	28074105.0	42862.0
goedkoop/adj/de_standaard_19991203_01_2/545/L1	goedkoop/adj/de_standaard_19991203_01_2/545	L1	van	prep	van/prep	VAN	True	L	2	-0.21945427	12638933.0	15641.0
goedkoop/adj/de_standaard_19991203_01_2/545/L2	goedkoop/adj/de_standaard_19991203_01_2/545	L2	sentence_delimiter	none	none	<sentence>	none	L	3			
goedkoop/adj/de_standaard_19991203_01_2/545/L3	goedkoop/adj/de_standaard_19991203_01_2/545	L3	sentence_delimiter	none	none	</sentence>	none	L	4			
goedkoop/adj/de_standaard_19991203_01_2/545/L4	goedkoop/adj/de_standaard_19991203_01_2/545	L4	""""	punct	"""/punct"	""""	False	L	5			
goedkoop/adj/de_standaard_19991203_01_2/545/L5	goedkoop/adj/de_standaard_19991203_01_2/545	L5	.	punct	./punct	.	False	L	6			
goedkoop/adj/de_standaard_19991203_01_2/545/L6	goedkoop/adj/de_standaard_19991203_01_2/545	L6	leid	verb	leid/verb	leiden	False	L	7	-0.08455148	124304.0	176.0
goedkoop/adj/de_standaard_19991203_01_2/545/L7	goedkoop/adj/de_standaard_19991203_01_2/545	L7	kan	verb	kan/verb	kan	False	L	8	0.573743	1969534.0	5394.0
goedkoop/adj/de_standaard_19991203_01_2/545/L8	goedkoop/adj/de_standaard_19991203_01_2/545	L8	ervaring	noun	ervaring/noun	ervaringen	False	L	9			
goedkoop/adj/de_standaard_19991203_01_2/545/L9	goedkoop/adj/de_standaard_19991203_01_2/545	L9	en	vg	en/vg	en	False	L	10			
goedkoop/adj/de_standaard_19991203_01_2/545/L10	goedkoop/adj/de_standaard_19991203_01_2/545	L10	indruk	noun	indruk/noun	indrukken	False	L	11	-0.63136244	48582.0	40.0
goedkoop/adj/de_standaard_19991203_01_2/545/L11	goedkoop/adj/de_standaard_19991203_01_2/545	L11	verschil	adj	verschil/adj	verschillende	False	L	12			
goedkoop/adj/de_standaard_19991203_01_2/545/L12	goedkoop/adj/de_standaard_19991203_01_2/545	L12	tot	prep	tot/prep	tot	False	L	13	-0.020313272	1139189.0	1722.0
goedkoop/adj/de_standaard_19991203_01_2/545/L13	goedkoop/adj/de_standaard_19991203_01_2/545	L13	glas	noun	glas/noun	glas	False	L	14			
goedkoop/adj/de_standaard_19991203_01_2/545/L14	goedkoop/adj/de_standaard_19991203_01_2/545	L14	ander	adj	ander/adj	ander	False	L	15	0.21092439	663512.0	1268.0
goedkoop/adj/de_standaard_19991203_01_2/545/L15	goedkoop/adj/de_standaard_19991203_01_2/545	L15	een	det	een/det	een	False	L	16	0.10414596	11075723.0	18973.0
goedkoop/adj/de_standaard_19991203_01_2/545/R0	goedkoop/adj/de_standaard_19991203_01_2/545	R0	glas_reeks	noun	glas_reeks/noun	glazenreeksen	True	R	1			
goedkoop/adj/de_standaard_19991203_01_2/545/R1	goedkoop/adj/de_standaard_19991203_01_2/545	R1	heb_op	verb	heb_op/verb	heeft	True	R	2	-0.5986521	4712.0	4.0
goedkoop/adj/de_standaard_19991203_01_2/545/R2	goedkoop/adj/de_standaard_19991203_01_2/545	R2	Baudouin	name	Baudouin/name	Baudouin	True	R	3			
goedkoop/adj/de_standaard_19991203_01_2/545/R3	goedkoop/adj/de_standaard_19991203_01_2/545	R3	Meyhui	name	Meyhui/name	Meyhui	True	R	4			
goedkoop/adj/de_standaard_19991203_01_2/545/R4	goedkoop/adj/de_standaard_19991203_01_2/545	R4	geen	det	geen/det	geen	True	R	5	-0.045250315	1048752.0	1540.0
goedkoop/adj/de_standaard_19991203_01_2/545/R5	goedkoop/adj/de_standaard_19991203_01_2/545	R5	hoog	adj	hoog/adj	hoge	True	R	6	0.1970178	284594.0	534.0
goedkoop/adj/de_standaard_19991203_01_2/545/R6	goedkoop/adj/de_standaard_19991203_01_2/545	R6	pet	noun	pet/noun	pet	True	R	7	-0.10163377	4310.0	6.0
goedkoop/adj/de_standaard_19991203_01_2/545/R7	goedkoop/adj/de_standaard_19991203_01_2/545	R7	op	part	op/part	op	True	R	8	-0.29452723	540823.0	620.0
goedkoop/adj/de_standaard_19991203_01_2/545/R8	goedkoop/adj/de_standaard_19991203_01_2/545	R8	.	punct	./punct	.	True	R	9			
goedkoop/adj/de_standaard_19991203_01_2/545/R9	goedkoop/adj/de_standaard_19991203_01_2/545	R9	sentence_delimiter	none	none	</sentence>	none	R	10			
goedkoop/adj/de_standaard_19991203_01_2/545/R10	goedkoop/adj/de_standaard_19991203_01_2/545	R10	sentence_delimiter	none	none	<sentence>	none	R	11			
goedkoop/adj/de_standaard_19991203_01_2/545/R11	goedkoop/adj/de_standaard_19991203_01_2/545	R11	hij	pron	hij/pron	Hij	False	R	12	-0.7914683000000001	2403923.0	1688.0
goedkoop/adj/de_standaard_19991203_01_2/545/R12	goedkoop/adj/de_standaard_19991203_01_2/545	R12	vind	verb	vind/verb	vindt	False	R	13	0.3028591	541702.0	1131.0
goedkoop/adj/de_standaard_19991203_01_2/545/R13	goedkoop/adj/de_standaard_19991203_01_2/545	R13	dat	comp	dat/comp	dat	False	R	14			
goedkoop/adj/de_standaard_19991203_01_2/545/R14	goedkoop/adj/de_standaard_19991203_01_2/545	R14	elk	det	elk/det	elke	False	R	15	-0.0434127	249085.0	368.0
goedkoop/adj/de_standaard_19991203_01_2/545/R15	goedkoop/adj/de_standaard_19991203_01_2/545	R15	kelder_mee_ster	noun	kelder_mee_ster/noun	keldermeester	False	R	16			
goedkoop/adj/de_standaard_20021029_01_76/1478/L0	goedkoop/adj/de_standaard_20021029_01_76/1478	L0	een	det	een/det	een	True	L	1	0.10414596	11075723.0	18973.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L1	goedkoop/adj/de_standaard_20021029_01_76/1478	L1	lees_editie	noun	lees_editie/noun	leeseditie	True	L	2			
goedkoop/adj/de_standaard_20021029_01_76/1478/L2	goedkoop/adj/de_standaard_20021029_01_76/1478	L2	de	det	de/det	de	True	L	3	-0.009065625	28074105.0	42862.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L3	goedkoop/adj/de_standaard_20021029_01_76/1478	L3	van	prep	van/prep	van	True	L	4	-0.21945427	12638933.0	15641.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L4	goedkoop/adj/de_standaard_20021029_01_76/1478	L4	als	comp	als/comp	als	True	L	5			
goedkoop/adj/de_standaard_20021029_01_76/1478/L5	goedkoop/adj/de_standaard_20021029_01_76/1478	L5	,	punct	,/punct	,	True	L	6			
goedkoop/adj/de_standaard_20021029_01_76/1478/L6	goedkoop/adj/de_standaard_20021029_01_76/1478	L6	ben	verb	ben/verb	is	True	L	7	0.41230032	9938754.0	23138.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L7	goedkoop/adj/de_standaard_20021029_01_76/1478	L7	raadpleeg	verb	raadpleeg/verb	raadplegen	True	L	8	-0.12438456	5913.0	8.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L8	goedkoop/adj/de_standaard_20021029_01_76/1478	L8	te	comp	te/comp	te	True	L	9			
goedkoop/adj/de_standaard_20021029_01_76/1478/L9	goedkoop/adj/de_standaard_20021029_01_76/1478	L9	bibliotheek	noun	bibliotheek/noun	bibliotheken	True	L	10	-0.11316505	16954.0	23.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L10	goedkoop/adj/de_standaard_20021029_01_76/1478	L10	in	prep	in/prep	in	True	L	11	-0.1738838	9492181.0	12266.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L11	goedkoop/adj/de_standaard_20021029_01_76/1478	L11	iedereen	pron	iedereen/pron	iedereen	True	L	12	-0.0609289	168069.0	244.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L12	goedkoop/adj/de_standaard_20021029_01_76/1478	L12	voor	prep	voor/prep	voor	True	L	13	0.30578184	3806927.0	7939.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L13	goedkoop/adj/de_standaard_20021029_01_76/1478	L13	werk	noun	werk/noun	werk	True	L	14	-0.2846701	260426.0	302.0
goedkoop/adj/de_standaard_20021029_01_76/1478/L14	goedkoop/adj/de_standaard_20021029_01_76/1478	L14	wetenschappelijk	adj	wetenschappelijk/adj	wetenschappelijk	True	L	15			
goedkoop/adj/de_standaard_20021029_01_76/1478/L15	goedkoop/adj/de_standaard_20021029_01_76/1478	L15	zorgvuldig	adj	zorgvuldig/adj	zorgvuldige	True	L	16			
goedkoop/adj/de_standaard_20021029_01_76/1478/R0	goedkoop/adj/de_standaard_20021029_01_76/1478	R0	uitgave	noun	uitgave/noun	uitgave	True	R	1	0.67639285	19766.0	60.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R1	goedkoop/adj/de_standaard_20021029_01_76/1478	R1	maak	verb	maak/verb	gemaakt	True	R	2	0.60930413	801559.0	2272.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R2	goedkoop/adj/de_standaard_20021029_01_76/1478	R2	word	verb	word/verb	werd	True	R	3	0.3632289	3486710.0	7730.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R3	goedkoop/adj/de_standaard_20021029_01_76/1478	R3	,	punct	,/punct	,	True	R	4			
goedkoop/adj/de_standaard_20021029_01_76/1478/R4	goedkoop/adj/de_standaard_20021029_01_76/1478	R4	zodat	comp	zodat/comp	zodat	True	R	5			
goedkoop/adj/de_standaard_20021029_01_76/1478/R5	goedkoop/adj/de_standaard_20021029_01_76/1478	R5	de	det	de/det	de	True	R	6	-0.009065625	28074105.0	42862.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R6	goedkoop/adj/de_standaard_20021029_01_76/1478	R6	tekst	noun	tekst/noun	tekst	True	R	7	-0.9298609	57540.0	35.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R7	goedkoop/adj/de_standaard_20021029_01_76/1478	R7	ook	adv	ook/adv	ook	True	R	8	0.27227125	2214625.0	4501.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R8	goedkoop/adj/de_standaard_20021029_01_76/1478	R8	voor	prep	voor/prep	voor	True	R	9	0.30578184	3806927.0	7939.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R9	goedkoop/adj/de_standaard_20021029_01_76/1478	R9	de	det	de/det	de	True	R	10	-0.009065625	28074105.0	42862.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R10	goedkoop/adj/de_standaard_20021029_01_76/1478	R10	minvermogende	adj	minvermogende/adj	minvermogende	True	R	11			
goedkoop/adj/de_standaard_20021029_01_76/1478/R11	goedkoop/adj/de_standaard_20021029_01_76/1478	R11	Clausliefhebber	noun	Clausliefhebber/noun	Clausliefhebber	True	R	12			
goedkoop/adj/de_standaard_20021029_01_76/1478/R12	goedkoop/adj/de_standaard_20021029_01_76/1478	R12	beschikbaar	fixed	beschikbaar/fixed	beschikbaar	True	R	13			
goedkoop/adj/de_standaard_20021029_01_76/1478/R13	goedkoop/adj/de_standaard_20021029_01_76/1478	R13	kom	verb	kom/verb	komt	True	R	14	0.032872856	973909.0	1553.0
goedkoop/adj/de_standaard_20021029_01_76/1478/R14	goedkoop/adj/de_standaard_20021029_01_76/1478	R14	.	punct	./punct	.	True	R	15			
goedkoop/adj/de_standaard_20021029_01_76/1478/R15	goedkoop/adj/de_standaard_20021029_01_76/1478	R15	sentence_delimiter	none	none	</sentence>	none	R	16			
goedkoop/adj/de_standaard_20000110_01_77/403/L0	goedkoop/adj/de_standaard_20000110_01_77/403	L0	aanzienlijk	adj	aanzienlijk/adj	aanzienlijk	True	L	1	1.6804633000000002	19714.0	163.0
goedkoop/adj/de_standaard_20000110_01_77/403/L1	goedkoop/adj/de_standaard_20000110_01_77/403	L1	ben	verb	ben/verb	is	True	L	2	0.41230032	9938754.0	23138.0
goedkoop/adj/de_standaard_20000110_01_77/403/L2	goedkoop/adj/de_standaard_20000110_01_77/403	L2	inseminatie	noun	inseminatie/noun	inseminatie	True	L	3	1.3277402	344.0	2.0
