_id	batch	majority_conf	majority_sense	majority_agreement
goedkoop/adj/algemeen_dagblad_20020705_77/307	goedkoop_5	0.3897420895996061	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000321_37/425	goedkoop_5	-0.17036962531954036	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20000715_181/1206	goedkoop_5	0.5139940519087596	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20000624_154/1488	goedkoop_5	0.5989838154978271	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20010310_29/884	goedkoop_5	0.15415901630303058	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000722_120/118	goedkoop_5	-0.8204803456756298	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20030906_103/188	goedkoop_5	-0.23798308809505672	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19990519_91/71	goedkoop_5	-1.5669003729678086	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20020617_99/486	goedkoop_5	1.3058388929241673	goedkoop_4	1
goedkoop/adj/algemeen_dagblad_20020330_81/77	goedkoop_5	0.44253064193292896	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20000525_1/205	goedkoop_5	-1.858218632848793	goedkoop_2	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20010802_109/526	goedkoop_5	0.5931768804087438	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20010217_204/8	goedkoop_5	0.6517723678311499	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20010607_7/110	goedkoop_5	0.6517723678311499	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_20010212_9/752	goedkoop_5	0.5931768804087438	goedkoop_1	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20000325_21/275	goedkoop_5	-0.4298485131797265	goedkoop_4	0.6666666666666666
goedkoop/adj/algemeen_dagblad_20011107_173/424	goedkoop_5	0.6517723678311499	goedkoop_1	1
goedkoop/adj/algemeen_dagblad_19991118_119/229	goedkoop_5	-0.2643244354934113	goedkoop_1	1
goedkoop/adj/de_morgen_20020717_01_133/124	goedkoop_5	-0.7437111020270579	goedkoop_4	0.6666666666666666
goedkoop/adj/de_morgen_20021030_01_131/133	goedkoop_5	-1.1276326864846495	no_agreement	0.3333333333333333
goedkoop/adj/de_morgen_20010126_01_210/1041	goedkoop_5	-0.9811008012220902	goedkoop_4	0.6666666666666666
goedkoop/adj/de_morgen_19990519_01_101/333	goedkoop_5	0.15415901630303058	goedkoop_1	1
goedkoop/adj/de_morgen_20010703_01_17/760	goedkoop_5	0.15415901630303058	goedkoop_1	1
goedkoop/adj/de_morgen_20020611_01_98/909	goedkoop_5	0.9442966918071152	goedkoop_2	0.6666666666666666
goedkoop/adj/de_morgen_20010612_01_28/226	goedkoop_5	-1.1276326864846495	goedkoop_1	1
goedkoop/adj/de_morgen_19990707_01_29/613	goedkoop_5	-0.29066578289176587	goedkoop_1	1
goedkoop/adj/de_morgen_20030106_01_91/829	goedkoop_5	-0.1532431468834351	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20010615_01_25/611	goedkoop_5	0.3634007422012515	goedkoop_1	1
goedkoop/adj/de_morgen_20000405_01_78/259	goedkoop_5	0.3634007422012515	goedkoop_1	1
goedkoop/adj/de_morgen_19990202_01_86/365	goedkoop_5	-0.8204803456756298	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20000510_01_108/492	goedkoop_5	0.15415901630303058	goedkoop_1	1
goedkoop/adj/de_morgen_20040126_01_22/2019	goedkoop_5	-0.05508270959519035	goedkoop_1	1
goedkoop/adj/de_morgen_20010303_01_188/139	goedkoop_6	0.8235558816128189	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_19990305_01_117/165	goedkoop_6	0.825812528515449	goedkoop_1	1
goedkoop/adj/de_morgen_20020206_01_141/26	goedkoop_6	0.08717947202376414	goedkoop_2	0.6666666666666666
goedkoop/adj/de_morgen_19990403_01_0/639	goedkoop_6	0.21106823628411603	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20010113_01_282/499	goedkoop_6	-0.11705993834395471	goedkoop_1	1
goedkoop/adj/de_morgen_20030414_01_133/419	goedkoop_6	0.8235558816128189	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20020801_01_25/259	goedkoop_6	0.2242603724054996	goedkoop_1	1
goedkoop/adj/de_morgen_19990518_01_26/310	goedkoop_6	-0.6080544066614759	no_agreement	0.3333333333333333
goedkoop/adj/de_morgen_20021026_01_135/1078	goedkoop_6	0.37393452997356635	goedkoop_1	1
goedkoop/adj/de_morgen_19990805_01_93/484	goedkoop_6	-0.7186120944539041	no_agreement	0.3333333333333333
goedkoop/adj/de_morgen_19990709_01_19/642	goedkoop_6	-1.5517557575046683	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20020731_01_29/581	goedkoop_6	-0.8152640550283867	goedkoop_1	0.6666666666666666
goedkoop/adj/de_morgen_20010423_01_28/1752	goedkoop_6	1.2776905270573313	goedkoop_1	1
