pmi	raw_freq	raw_co	cw
-1.4454168	3050	1	leefbaar/adj
-0.4648989	3408	3	leen_uit/verb
1.6073778	21910	154	leg_aan/verb
1.553353	4234	28	leg_bloot/verb
1.4157925	5921	34	leg_stil/verb
1.1851634	124304	572	leid/verb
0.6686065	8714	24	lengte/noun
-1.0073196	19569	10	leraar/noun
0.34080032	19140	38	letterlijk/adj
-1.0901124	72064	34	leuk/adj
0.09832846	150208	233	leven/noun
0.8358721	72903	236	lever_op/verb
-0.1553745	31642	38	lezer/noun
-0.4405076	4441	4	libero/noun
1.6670882	37206	278	lichaam/noun
-0.10870672	34085	43	licht/noun
-0.7169787	107912	74	lid/noun
-0.72271216	64492	44	lief/adj
0.3060849	291510	558	lig/verb
0.17952502	233946	394	lijk/verb
1.1399719	47841	211	lijn/noun
-0.46250096	16934	15	liter/noun
-0.40367758	1078	1	lob/noun
-0.27893698	19631	21	logisch/adj
0.6960906	177403	501	loop/verb
0.0111714015	7684	11	loop_uiteen/adj
0.63530827	7917	21	los/verb
0.14124808	1233	2	lus/noun
-0.42682165	801559	736	maak/verb
1.5293225	3444	22	maak_buit/verb
-0.88263667	24042	14	maal/noun
-0.27217868	284554	304	maand/noun
1.2897667	2582	13	maandag_ochtend/noun
-0.23982769	480969	534	maar/adv
-0.38856393	26127	25	maatschappelijk/adj
0.11029907	4479	7	machteloos/adj
-0.5742116	401159	317	mag/verb
0.12373027	12570	20	maker/noun
-0.2079758	43633	50	makkelijk/adj
0.19901066	381643	654	man/noun
-0.35356316	139815	139	manier/noun
0.10971985	3817	6	manipuleer/verb
0.57193154	30351	76	materiaal/noun
0.07280493	4606	7	materie/noun
-0.07606613	72129	94	mee/adv
0.10599941	56065	88	meen/verb
-0.32582214	444374	451	meer/adj
0.34452906	429100	853	meer/adv
-0.41452125	192090	179	meest/adj
0.12837897	81418	130	meisje/noun
-1.2271284	2432	1	memoires/noun
0.28137922	166196	312	men/pron
-0.42014137	4325	4	menigte/noun
-0.49095976	538442	464	mens/noun
0.92567354	27021	96	menselijk/adj
0.021653196	20129	29	merk/noun
0.18626921	40458	69	merk/verb
0.3553394	13503	27	mes/noun
-0.31012675	4230163	4369	met/prep
0.8126795	4393	14	metalen/adj
0.123414166	127413	204	meteen/adv
0.91232467	1143	4	meter_hoog/adj
0.13943699	15451	25	middag/noun
1.5503079	48001	319	middel/noun
0.08646664	15596	24	midden/adv
-0.5720842	564919	450	mijn/det
-0.26602814	46412	50	militair/adj
-0.7246664	359331	243	miljoen/noun
-0.7062389	40453	28	minder/det
1.6927452	528	4	mineraalwater/noun
-0.32150105	229276	231	minister/noun
0.19890118	1169	2	ministerschap/noun
0.0043024016	34626	49	minstens/adv
-0.32747883	128910	131	minuut/noun
1.947984	8862	87	misdrijf/noun
-0.4483051	2238	2	miserie/noun
-1.1922041	2344	1	misplaatst/adj
-0.21110898	153063	175	misschien/adv
1.1590198	4476	20	modder/noun
2.5313406	343	6	modder_stroom/noun
0.37851754	44228	91	modern/adj
-0.22858478	91972	103	moeder/noun
-0.40612045	136220	128	moeilijk/adj
-0.34611857	42056	42	moeite/noun
-0.17584838	1557442	1838	moet/verb
0.5508406	213777	522	mogelijk/adj
-0.23615791	142407	159	moment/noun
0.30692068	49969	96	momenteel/adj
0.13425948	3106	5	monnik/noun
-0.6658962	158026	114	mooi/adj
0.5479064	31978	78	muur/noun
0.052553587	12566	18	n/noun
2.6908543	50531	1050	na/part
0.077006996	796990	1207	na/prep
0.6070636	2321	6	naald/noun
0.431365	1512452	3271	naar/prep
0.6633632	8471	23	nader/verb
-0.05243889	33504	45	namelijk/adv
4.420604	2144	249	nandrolon/noun
-0.2911071	85915	90	nationaal/adj
-0.37147915	149989	146	natuurlijk/adj
1.4487467	673	4	navigatie_systeem/noun
0.25714633	1653	3	nazaat/noun
0.78273684	33567	103	nederlaag/noun
1.6733272	4531	34	nederzetting/noun
-0.23857242	312837	346	neem/verb
-0.15397327	33124	40	negatief/adj
1.6893802	17723	135	nergens/adv
-0.2987927	187091	196	net/adv
0.06632606	22574	34	neus/noun
0.12377152	101844	162	niemand/pron
-0.41978794	3455007	3198	niet/adv
-0.20164002	210486	242	niets/noun
0.032828726	669062	964	nieuw/adj
1.0965545	476	2	nieuwbouw_project/noun
0.086647846	29018	45	nochtans/adv
-0.047955032	168407	226	nodig/adj
0.32557142	1683041	3280	nog/adv
0.14638779	25118	41	noodzakelijk/adj
-0.3160869	235945	242	nooit/adv
0.32477865	6647	13	nota/noun
-0.50473136	21184	18	noteer/verb
-0.8976715	22732	13	nou/adv
-0.20238756	803160	926	nu/adv
-0.6006775	85984	66	nummer/noun
1.8417217	4316	38	nummerplaat/noun
0.8163899	1259	4	oerwoud/noun
0.61601573	7293	19	oeuvre/noun
-0.4579715	71246	63	oktober/noun
-0.32401094	28835	29	olympisch/adj
-0.28713745	500648	529	om/prep
0.4791943	43016	98	omgeving/noun
-0.6730931	14146	10	omstreden/adj
0.7650443	1326	4	onbehagen/noun
-0.04801427	68830	92	ondanks/prep
-0.09165808	414521	532	onder/prep
2.483013	1556	26	ondergronds/adv
-1.1482419	33516	15	onderwerp/noun
1.0053072	161749	620	onderzoek/noun
1.3141098	29731	155	onderzoeker/noun
-1.126535	2189	1	ongelijkheid/noun
0.12854618	21829	35	ongetwijfeld/adv
-0.22573534	470011	528	ons/det
0.06635819	29878	45	ons/noun
-0.23656955	232248	259	ons/pron
-0.0037287155	12156	17	onschuldig/adj
3.4919283	39984	1843	ontbreek/verb
1.4466867	45068	269	ontdek/verb
0.98185605	548	2	onthoofd/adj
-0.13321042	31865	39	ontken/verb
-0.58613586	5095	4	ontpop/verb
-0.103258386	72241	92	ontsta/verb
1.0877123	6255	26	ontvoering/noun
1.9216707	2526	24	ontvreemd/verb
-0.3119284	10661	11	oog/verb
0.9822536	2934	11	ooggetuige/noun
-0.25607726	106607	116	ooit/adv
0.028723385	2214625	3221	ook/adv
0.12296324	84444	134	oorlog/noun
0.69435304	133314	374	op/adj
-0.25621942	17364	19	op/adv
-0.079253435	540823	702	op/part
0.5996477	4502370	11519	op/prep
0.7839978	1959	6	op_doffer/noun
0.5866843	161924	406	opnieuw/adv
-0.62556463	6700	5	oprichter/noun
-0.49046838	16218	14	origineel/adj
0.25781596	243584	443	oud/adj
-0.707531	2873	2	oudsher/adv
0.0042100134	1300877	1837	over/prep
3.2209132	1092	38	over_weg/noun
0.85357666	39909	132	overal/adv
1.3149377	5885	31	overeen/part
-0.57970476	5091	4	overheers/verb
-0.25435418	92672	101	overheid/noun
-0.08130892	62813	82	overigens/adv
1.8284676	695	6	overslag/noun
-0.11854715	11210	14	overtuigend/adj
2.3328118	7450	103	overvaller/noun
0.24371524	3899	7	overweldigend/adj
0.181438	44574	75	overwinning/noun
-0.43904713	13252	12	overzicht/noun
-0.20244789	136924	158	paar/noun
0.7210119	15254	44	pad/noun
-0.25490046	49701	51	pagina/noun
-0.1797855	22078	26	pak/noun
2.9596703	222	6	pak_DIM_dienst/noun
-0.5468892	33416	27	pak_aan/verb
0.30220252	27034	51	pak_op/verb
-0.21279293	22826	26	pand/noun
0.92477155	293	1	papier_fabriek/noun
1.6870961	4083	31	papieren/adj
1.6652147	25202	185	parket/noun
-0.8466431	195439	118	partij/noun
-0.6451827	2709	2	partij_DIM/noun
-0.17162858	163211	194	pas/adv
0.6302644	232898	615	per/prep
-0.21460131	78068	89	periode/noun
-0.15149131	49896	60	personeel/noun
-0.015652038	56188	78	persoon/noun
-0.40970722	64356	60	plaats/verb
1.517992	17762	114	plaatse/noun
-0.20816164	29659	34	plaatselijk/adj
-0.082526855	777	1	plagiaat/noun
0.14115134	159236	259	ploeg/noun
0.900516	7481	26	ploeg_maat/noun
-0.027992556	29082	40	plots/adj
0.43850434	918	2	pluis_uit/verb
-0.4184288	7583	7	pluk/verb
2.147364	2088	25	poeder/noun
0.18889703	44673	76	poging/noun
1.587851	185518	1255	politie/noun
0.81703466	632	2	politie_inspecteur/noun
0.59101427	5136	13	politiemens/noun
-0.54447323	40543	33	populair/adj
-0.473978	18296	16	portret/noun
-1.1626211	45391	20	positie/noun
0.13377088	5596	9	pot_DIM/noun
-0.9776985	77615	41	praat/verb
-0.6588719	43891	32	prachtig/adj
-0.43338138	46964	43	precies/adj
-0.06570621	25753	34	precies/adv
-1.00988	73125	37	premier/noun
-1.3683144	5573	2	principieel/adj
0.12050307	150013	239	probeer/verb
-1.279392	5084	2	problematiek/noun
-1.0498195	480632	236	procent/noun
