cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_2	ann_1	ann_3	ann_4	votes
heet/adj/nrc_handelsblad_20001020_146/182/L0	heet/adj/nrc_handelsblad_20001020_146/182	L0	te	adv	te/adv	te	True	L	1	1.6764296000000003	407519	883	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L1	heet/adj/nrc_handelsblad_20001020_146/182	L1	het	det	het/det	het	True	L	2	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L2	heet/adj/nrc_handelsblad_20001020_146/182	L2	als	comp	als/comp	als	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L3	heet/adj/nrc_handelsblad_20001020_146/182	L3	ben_weg	verb	ben_weg/verb	wegwezen	True	L	4	-0.21200272	15268	5	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L4	heet/adj/nrc_handelsblad_20001020_146/182	L4	mogelijk	adj	mogelijk/adj	mogelijk	True	L	5	-0.21393517	213777	70	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L5	heet/adj/nrc_handelsblad_20001020_146/182	L5	snel	adj	snel/adj	snel	True	L	6	0.22625922	230240	117	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L6	heet/adj/nrc_handelsblad_20001020_146/182	L6	zo	adv	zo/adv	zo	True	L	7	0.74730885	748301	643	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L7	heet/adj/nrc_handelsblad_20001020_146/182	L7	:	punct	:/punct	:	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L8	heet/adj/nrc_handelsblad_20001020_146/182	L8	Srebrenica_scenario	noun	Srebrenica_scenario/noun	Srebrenica-scenario	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L9	heet/adj/nrc_handelsblad_20001020_146/182	L9	het	det	het/det	het	True	L	10	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L10	heet/adj/nrc_handelsblad_20001020_146/182	L10	op	prep	op/prep	op	True	L	11	0.07248061	4502370	1959	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L11	heet/adj/nrc_handelsblad_20001020_146/182	L11	veel	adj	veel/adj	veel	True	L	12	-0.06542281	425020	162	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L12	heet/adj/nrc_handelsblad_20001020_146/182	L12	verdacht	adj	verdacht/adj	verdacht	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L13	heet/adj/nrc_handelsblad_20001020_146/182	L13	lijk	verb	lijk/verb	lijkt	True	L	14	0.22669418	233946	119	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L14	heet/adj/nrc_handelsblad_20001020_146/182	L14	vraag	noun	vraag/noun	vragen	True	L	15	-0.24166715	181894	58	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R0	heet/adj/nrc_handelsblad_20001020_146/182	R0	onder	prep	onder/prep	onder	True	R	1	1.0159795	414521	464	TRUE	TRUE	FALSE	FALSE	2
heet/adj/nrc_handelsblad_20001020_146/182/R1	heet/adj/nrc_handelsblad_20001020_146/182	R1	de	det	de/det	de	True	R	2	0.14649855	28074105	13172	TRUE	TRUE	FALSE	FALSE	2
heet/adj/nrc_handelsblad_20001020_146/182/R2	heet/adj/nrc_handelsblad_20001020_146/182	R2	voet	noun	voet/noun	voeten	True	R	3	2.4237735000000002	50196	230	TRUE	TRUE	TRUE	FALSE	3
heet/adj/nrc_handelsblad_20001020_146/182/R3	heet/adj/nrc_handelsblad_20001020_146/182	R3	word	verb	word/verb	wordt	True	R	4	0.44066927	3486710	2197	FALSE	TRUE	FALSE	FALSE	1
heet/adj/nrc_handelsblad_20001020_146/182/R4	heet/adj/nrc_handelsblad_20001020_146/182	R4	,	punct	,/punct	,	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R5	heet/adj/nrc_handelsblad_20001020_146/182	R5	ongeacht	prep	ongeacht/prep	ongeacht	True	R	6	-0.46523532	3911	1	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R6	heet/adj/nrc_handelsblad_20001020_146/182	R6	de	det	de/det	de	True	R	7	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R7	heet/adj/nrc_handelsblad_20001020_146/182	R7	gevolg	noun	gevolg/noun	gevolgen	True	R	8	0.06204135	83213	36	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R8	heet/adj/nrc_handelsblad_20001020_146/182	R8	voor	prep	voor/prep	voor	True	R	9	-0.10629398	3806927	1383	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R9	heet/adj/nrc_handelsblad_20001020_146/182	R9	de	det	de/det	de	True	R	10	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R10	heet/adj/nrc_handelsblad_20001020_146/182	R10	plaatselijk	adj	plaatselijk/adj	plaatselijke	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R11	heet/adj/nrc_handelsblad_20001020_146/182	R11	bevolking	noun	bevolking/noun	bevolking	True	R	12	-0.63390183	51052	11	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R12	heet/adj/nrc_handelsblad_20001020_146/182	R12	.	punct	./punct	.	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R13	heet/adj/nrc_handelsblad_20001020_146/182	R13	sentence_delimiter	none	none	</sentence>	none	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R14	heet/adj/nrc_handelsblad_20001020_146/182	R14	sentence_delimiter	none	none	<sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20001020_146/182/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L0	heet/adj/nrc_handelsblad_20010921_21/507	L0	het	det	het/det	het	True	L	1	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L1	heet/adj/nrc_handelsblad_20010921_21/507	L1	als	comp	als/comp	Als	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L2	heet/adj/nrc_handelsblad_20010921_21/507	L2	(	punct	(/punct	(	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L3	heet/adj/nrc_handelsblad_20010921_21/507	L3	sentence_delimiter	none	none	<sentence>	none	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L4	heet/adj/nrc_handelsblad_20010921_21/507	L4	sentence_delimiter	none	none	</sentence>	none	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L5	heet/adj/nrc_handelsblad_20010921_21/507	L5	.	punct	./punct	.	False	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L6	heet/adj/nrc_handelsblad_20010921_21/507	L6	steek	verb	steek/verb	steken	False	L	7	0.066488594	60108	26	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L7	heet/adj/nrc_handelsblad_20010921_21/507	L7	omhoog	adv	omhoog/adv	omhoog	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L8	heet/adj/nrc_handelsblad_20010921_21/507	L8	stoep	noun	stoep/noun	stoep	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L9	heet/adj/nrc_handelsblad_20010921_21/507	L9	de	det	de/det	de	False	L	10	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L10	heet/adj/nrc_handelsblad_20010921_21/507	L10	uit	prep	uit/prep	uit	False	L	11	0.04838482	1135560	482	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L11	heet/adj/nrc_handelsblad_20010921_21/507	L11	stad	noun	stad/noun	stad	False	L	12	0.09219066	189573	84	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L12	heet/adj/nrc_handelsblad_20010921_21/507	L12	de	det	de/det	de	False	L	13	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L13	heet/adj/nrc_handelsblad_20010921_21/507	L13	in	prep	in/prep	in	False	L	14	0.24172923	9492181	4889	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L14	heet/adj/nrc_handelsblad_20010921_21/507	L14	overal	noun	overal/noun	overal	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R0	heet/adj/nrc_handelsblad_20010921_21/507	R0	ben	verb	ben/verb	is	True	R	1	0.16841711	9938754	4769	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R1	heet/adj/nrc_handelsblad_20010921_21/507	R1	in	prep	in/prep	in	True	R	2	0.24172923	9492181	4889	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R2	heet/adj/nrc_handelsblad_20010921_21/507	R2	de	det	de/det	de	True	R	3	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R3	heet/adj/nrc_handelsblad_20010921_21/507	R3	zomer	noun	zomer/noun	zomer	True	R	4	3.3420712999999997	51730	589	TRUE	TRUE	TRUE	FALSE	3
heet/adj/nrc_handelsblad_20010921_21/507/R4	heet/adj/nrc_handelsblad_20010921_21/507	R4	,	punct	,/punct	,	True	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R5	heet/adj/nrc_handelsblad_20010921_21/507	R5	en	vg	en/vg	en	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R6	heet/adj/nrc_handelsblad_20010921_21/507	R6	de	det	de/det	de	True	R	7	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R7	heet/adj/nrc_handelsblad_20010921_21/507	R7	brandweer	noun	brandweer/noun	brandweer	True	R	8	0.27369705	30254	16	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R8	heet/adj/nrc_handelsblad_20010921_21/507	R8	heb	verb	heb/verb	heeft	True	R	9	-0.36773524	4034811	1129	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R9	heet/adj/nrc_handelsblad_20010921_21/507	R9	de	det	de/det	de	True	R	10	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R10	heet/adj/nrc_handelsblad_20010921_21/507	R10	kraan	noun	kraan/noun	kraan	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R11	heet/adj/nrc_handelsblad_20010921_21/507	R11	niet	adv	niet/adv	niet	True	R	12	0.044620637000000005	3455007	1466	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R12	heet/adj/nrc_handelsblad_20010921_21/507	R12	nodig	adj	nodig/adj	nodig	True	R	13	-0.096959054	168407	62	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R13	heet/adj/nrc_handelsblad_20010921_21/507	R13	,	punct	,/punct	,	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R14	heet/adj/nrc_handelsblad_20010921_21/507	R14	dan	adv	dan/adv	dan	True	R	15	0.2120909	853168	430	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010921_21/507/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L0	heet/adj/nrc_handelsblad_20010718_12/314	L0	,	punct	,/punct	,	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L1	heet/adj/nrc_handelsblad_20010718_12/314	L1	lang	adj	lang/adj	lange	True	L	2	0.6882826	318300	257	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L2	heet/adj/nrc_handelsblad_20010718_12/314	L2	een	det	een/det	een	True	L	3	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L3	heet/adj/nrc_handelsblad_20010718_12/314	L3	van	prep	van/prep	van	True	L	4	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L4	heet/adj/nrc_handelsblad_20010718_12/314	L4	slot	noun	slot/noun	slot	True	L	5	0.4078217	21330	13	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L5	heet/adj/nrc_handelsblad_20010718_12/314	L5	het	det	het/det	het	True	L	6	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L6	heet/adj/nrc_handelsblad_20010718_12/314	L6	aan	prep	aan/prep	aan	True	L	7	-0.31145388	2153601	640	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L7	heet/adj/nrc_handelsblad_20010718_12/314	L7	,	punct	,/punct	,	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L8	heet/adj/nrc_handelsblad_20010718_12/314	L8	ook	adv	ook/adv	ook	True	L	9	-0.18026194	2214625	753	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L9	heet/adj/nrc_handelsblad_20010718_12/314	L9	dan	adv	dan/adv	dan	True	L	10	0.2120909	853168	430	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L10	heet/adj/nrc_handelsblad_20010718_12/314	L10	hoe	adj	hoe/adj	Hoe	True	L	11	0.3473417	327075	188	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L11	heet/adj/nrc_handelsblad_20010718_12/314	L11	sentence_delimiter	none	none	<sentence>	none	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L12	heet/adj/nrc_handelsblad_20010718_12/314	L12	sentence_delimiter	none	none	</sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L13	heet/adj/nrc_handelsblad_20010718_12/314	L13	.	punct	./punct	.	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L14	heet/adj/nrc_handelsblad_20010718_12/314	L14	volbreng	verb	volbreng/verb	volbrengen	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R0	heet/adj/nrc_handelsblad_20010718_12/314	R0	dag	noun	dag/noun	dag	True	R	1	0.77779925	388220	342	TRUE	TRUE	TRUE	FALSE	3
heet/adj/nrc_handelsblad_20010718_12/314/R1	heet/adj/nrc_handelsblad_20010718_12/314	R1	door	prep	door/prep	door	True	R	2	0.07518856	1310789	574	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R2	heet/adj/nrc_handelsblad_20010718_12/314	R2	de	det	de/det	de	True	R	3	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R3	heet/adj/nrc_handelsblad_20010718_12/314	R3	Alpen	name	Alpen/name	Alpen	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R4	heet/adj/nrc_handelsblad_20010718_12/314	R4	hang	verb	hang/verb	hing	True	R	5	0.50509953	63915	43	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R5	heet/adj/nrc_handelsblad_20010718_12/314	R5	ik	pron	ik/pron	ik	True	R	6	-0.33686915	2577275	749	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R6	heet/adj/nrc_handelsblad_20010718_12/314	R6	tegen	prep	tegen/prep	tegen	True	R	7	-0.56523746	727647	167	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R7	heet/adj/nrc_handelsblad_20010718_12/314	R7	de	det	de/det	de	True	R	8	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R8	heet/adj/nrc_handelsblad_20010718_12/314	R8	flank	noun	flank/noun	flank	True	R	9	0.23995513	3873	2	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R9	heet/adj/nrc_handelsblad_20010718_12/314	R9	van	prep	van/prep	van	True	R	10	-0.10328236	12638933	4621	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R10	heet/adj/nrc_handelsblad_20010718_12/314	R10	die	det	die/det	die	True	R	11	0.11220284	1365392	623	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R11	heet/adj/nrc_handelsblad_20010718_12/314	R11	Alpe	name	Alpe/name	Alpe	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R12	heet/adj/nrc_handelsblad_20010718_12/314	R12	d'Huez	name	d'Huez/name	d'Huez	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R13	heet/adj/nrc_handelsblad_20010718_12/314	R13	.	punct	./punct	.	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R14	heet/adj/nrc_handelsblad_20010718_12/314	R14	sentence_delimiter	none	none	</sentence>	none	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20010718_12/314/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L0	heet/adj/nrc_handelsblad_19991120_9/62	L0	drukkend	adj	drukkend/adj	drukkend	True	L	1	4.353661499999999	539	17	TRUE	TRUE	TRUE	FALSE	3
heet/adj/nrc_handelsblad_19991120_9/62/L1	heet/adj/nrc_handelsblad_19991120_9/62	L1	nu	adv	nu/adv	nu	True	L	2	-0.02681381	803160	318	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L2	heet/adj/nrc_handelsblad_19991120_9/62	L2	het	noun	het/noun	het	True	L	3	-0.07411554	764720	289	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L3	heet/adj/nrc_handelsblad_19991120_9/62	L3	of	comp	of/comp	of	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L4	heet/adj/nrc_handelsblad_19991120_9/62	L4	,	punct	,/punct	,	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L5	heet/adj/nrc_handelsblad_19991120_9/62	L5	weersomstandigheden	noun	weersomstandigheden/noun	weersomstandigheden	True	L	6	0.9557945	2849	3	TRUE	TRUE	FALSE	FALSE	2
heet/adj/nrc_handelsblad_19991120_9/62/L6	heet/adj/nrc_handelsblad_19991120_9/62	L6	alle	det	alle/det	alle	True	L	7	-0.3156334	422543	125	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L7	heet/adj/nrc_handelsblad_19991120_9/62	L7	onder	prep	onder/prep	onder	True	L	8	1.0159795	414521	464	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L8	heet/adj/nrc_handelsblad_19991120_9/62	L8	er	adv	er/adv	er	True	L	9	-0.014603617	1744977	700	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L9	heet/adj/nrc_handelsblad_19991120_9/62	L9	zit	verb	zit/verb	zitten	True	L	10	0.007904841	425170	174	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L10	heet/adj/nrc_handelsblad_19991120_9/62	L10	of	vg	of/vg	of	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L11	heet/adj/nrc_handelsblad_19991120_9/62	L11	sta	verb	sta/verb	staan	True	L	12	0.38985783	655795	393	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L12	heet/adj/nrc_handelsblad_19991120_9/62	L12	bedelaar	noun	bedelaar/noun	bedelaars	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L13	heet/adj/nrc_handelsblad_19991120_9/62	L13	de	det	de/det	De	True	L	14	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L14	heet/adj/nrc_handelsblad_19991120_9/62	L14	sentence_delimiter	none	none	<sentence>	none	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/L15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R0	heet/adj/nrc_handelsblad_19991120_9/62	R0	ben	verb	ben/verb	is	True	R	1	0.16841711	9938754	4769	FALSE	TRUE	FALSE	FALSE	1
heet/adj/nrc_handelsblad_19991120_9/62/R1	heet/adj/nrc_handelsblad_19991120_9/62	R1	of	comp	of/comp	of	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R2	heet/adj/nrc_handelsblad_19991120_9/62	R2	de	det	de/det	de	True	R	3	0.14649855	28074105	13172	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R3	heet/adj/nrc_handelsblad_19991120_9/62	R3	regen	noun	regen/noun	regen	True	R	4	0.8209481	16453	15	TRUE	FALSE	FALSE	FALSE	1
heet/adj/nrc_handelsblad_19991120_9/62/R4	heet/adj/nrc_handelsblad_19991120_9/62	R4	bij	prep	bij/prep	bij	True	R	5	-0.27201220000000004	1803877	556	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R5	heet/adj/nrc_handelsblad_19991120_9/62	R5	bak	noun	bak/noun	bakken	True	R	6	1.6723077000000002	8792	19	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R6	heet/adj/nrc_handelsblad_19991120_9/62	R6	naar	prep	naar/prep	naar	True	R	7	-0.030210095	1512452	594	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R7	heet/adj/nrc_handelsblad_19991120_9/62	R7	beneden	adv	beneden/adv	beneden	True	R	8	0.105483525	17699	8	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R8	heet/adj/nrc_handelsblad_19991120_9/62	R8	kom	verb	kom/verb	komt	True	R	9	-0.11598334	973909	352	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R9	heet/adj/nrc_handelsblad_19991120_9/62	R9	.	punct	./punct	.	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R10	heet/adj/nrc_handelsblad_19991120_9/62	R10	sentence_delimiter	none	none	</sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R11	heet/adj/nrc_handelsblad_19991120_9/62	R11	sentence_delimiter	none	none	<sentence>	none	R	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R12	heet/adj/nrc_handelsblad_19991120_9/62	R12	ook	adv	ook/adv	Ook	False	R	13	-0.18026194	2214625	753	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R13	heet/adj/nrc_handelsblad_19991120_9/62	R13	als	comp	als/comp	als	False	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R14	heet/adj/nrc_handelsblad_19991120_9/62	R14	het	det	het/det	het	False	R	15	0.21922335	11650779	5881	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_19991120_9/62/R15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20000919_115/2007/L0	heet/adj/nrc_handelsblad_20000919_115/2007	L0	een	det	een/det	een	True	L	1	0.21254325	11075723	5562	FALSE	FALSE	FALSE	FALSE	0
heet/adj/nrc_handelsblad_20000919_115/2007/L1	heet/adj/nrc_handelsblad_20000919_115/2007	L1	PvdA	name	PvdA/name	PvdA	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0
