_id	_cws.geestig.foc10.nav.weight.bound	_count.geestig.foc10.nav.weight.bound	_cws.geestig.foc10.nav.selection.bound	_count.geestig.foc10.nav.selection.bound	_cws.geestig.foc10.nav.no.bound	_count.geestig.foc10.nav.no.bound	_cws.geestig.foc10.all.weight.bound	_count.geestig.foc10.all.weight.bound	_cws.geestig.foc10.all.selection.bound	_count.geestig.foc10.all.selection.bound	_cws.geestig.foc10.all.no.bound	_count.geestig.foc10.all.no.bound	_cws.geestig.foc5.nav.weight.bound	_count.geestig.foc5.nav.weight.bound	_cws.geestig.foc5.nav.selection.bound	_count.geestig.foc5.nav.selection.bound	_cws.geestig.foc5.nav.no.bound	_count.geestig.foc5.nav.no.bound	_cws.geestig.foc5.all.weight.bound	_count.geestig.foc5.all.weight.bound	_cws.geestig.foc5.all.selection.bound	_count.geestig.foc5.all.selection.bound	_cws.geestig.foc5.all.no.bound	_count.geestig.foc5.all.no.bound
geestig/adj/het_laatste_nieuws_20000309_01_453/803	ben/verb;gast/noun;super/adj	3	ben/verb;gast/noun;super/adj	3	ben/verb;gast/noun;super/adj	3	ben/verb;een/det;gast/noun;super/adj	4	ben/verb;een/det;gast/noun;super/adj	4	ben/verb;een/det;gast/noun;super/adj	4	ben/verb;gast/noun;super/adj	3	ben/verb;gast/noun;super/adj	3	ben/verb;gast/noun;super/adj	3	ben/verb;een/det;gast/noun;super/adj	4	ben/verb;een/det;gast/noun;super/adj	4	ben/verb;een/det;gast/noun;super/adj	4
geestig/adj/het_laatste_nieuws_20040226_01_18/395	ben/verb;opvolging/noun;verzeker/verb	3	ben/verb;opvolging/noun;verzeker/verb	3	ben/verb;opvolging/noun;verzeker/verb	3	ben/verb;een/det;opvolging/noun;verzeker/verb	4	ben/verb;een/det;opvolging/noun;verzeker/verb	4	ben/verb;een/det;opvolging/noun;verzeker/verb	4	opvolging/noun;verzeker/verb	2	opvolging/noun;verzeker/verb	2	opvolging/noun;verzeker/verb	2	een/det;opvolging/noun;verzeker/verb	3	een/det;opvolging/noun;verzeker/verb	3	een/det;opvolging/noun;verzeker/verb	3
geestig/adj/het_laatste_nieuws_20001004_01_32/241	cineast/noun;komedie/noun;vinnig/adj	3	cineast/noun;komedie/noun;vinnig/adj	3	cineast/noun;komedie/noun;vinnig/adj	3	cineast/noun;een/det;komedie/noun;vinnig/adj;zijn/det	5	cineast/noun;een/det;komedie/noun;vinnig/adj;zijn/det	5	cineast/noun;een/det;komedie/noun;vinnig/adj;zijn/det	5	komedie/noun;vinnig/adj	2	komedie/noun;vinnig/adj	2	komedie/noun;vinnig/adj	2	een/det;komedie/noun;vinnig/adj	3	een/det;komedie/noun;vinnig/adj	3	een/det;komedie/noun;vinnig/adj	3
geestig/adj/het_laatste_nieuws_20001209_01_573/639	film/noun;intelligent/adj;onvoorspelbaar/adj;regisseur/noun	4	film/noun;intelligent/adj;onvoorspelbaar/adj;regisseur/noun	4	film/noun;intelligent/adj;onvoorspelbaar/adj;regisseur/noun	4	film/noun;intelligent/adj;onvoorspelbaar/adj;regisseur/noun	4	film/noun;intelligent/adj;onvoorspelbaar/adj;regisseur/noun	4	film/noun;intelligent/adj;onvoorspelbaar/adj;regisseur/noun	4	film/noun;intelligent/adj;onvoorspelbaar/adj	3	film/noun;intelligent/adj;onvoorspelbaar/adj	3	film/noun;intelligent/adj;onvoorspelbaar/adj	3	film/noun;intelligent/adj;onvoorspelbaar/adj	3	film/noun;intelligent/adj;onvoorspelbaar/adj	3	film/noun;intelligent/adj;onvoorspelbaar/adj	3
geestig/adj/het_laatste_nieuws_20030415_01_10/486	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3	gezang/noun;ludiek/adj;mis/verb	3
geestig/adj/het_laatste_nieuws_20040730_01_629/205	ben/verb;maak/verb	2	ben/verb;maak/verb	2	ben/verb;maak/verb	2	ben/verb;dat/det;maak/verb;ook/adv	4	ben/verb;dat/det;maak/verb;ook/adv	4	ben/verb;dat/det;maak/verb;ook/adv	4		0		0		0	ook/adv	1	ook/adv	1	ook/adv	1
geestig/adj/het_nieuwsblad_20000710_01_255/315	man/noun;scène/noun;speel/verb	3	man/noun;scène/noun;speel/verb	3	man/noun;scène/noun;speel/verb	3	een/det;man/noun;scène/noun;speel/verb	4	een/det;man/noun;scène/noun;speel/verb	4	een/det;man/noun;scène/noun;speel/verb	4	scène/noun;speel/verb	2	scène/noun;speel/verb	2	scène/noun;speel/verb	2	een/det;scène/noun;speel/verb	3	een/det;scène/noun;speel/verb	3	een/det;scène/noun;speel/verb	3
geestig/adj/het_nieuwsblad_19990715_01_20/295	geregeld/adj;gezel/noun;maak/verb;podium/noun;sketch/noun;spil/noun;vrij/adj	7	geregeld/adj;gezel/noun;maak/verb;podium/noun;sketch/noun;spil/noun;vrij/adj	7	geregeld/adj;gezel/noun;maak/verb;podium/noun;sketch/noun;spil/noun;vrij/adj	7	geregeld/adj;gezel/noun;maak/verb;podium/noun;sketch/noun;spil/noun;vrij/adj	7	geregeld/adj;gezel/noun;maak/verb;podium/noun;sketch/noun;spil/noun;vrij/adj	7	geregeld/adj;gezel/noun;maak/verb;podium/noun;sketch/noun;spil/noun;vrij/adj	7	podium/noun;sketch/noun;vrij/adj	3	podium/noun;sketch/noun;vrij/adj	3	podium/noun;sketch/noun;vrij/adj	3	podium/noun;sketch/noun;vrij/adj	3	podium/noun;sketch/noun;vrij/adj	3	podium/noun;sketch/noun;vrij/adj	3
geestig/adj/het_nieuwsblad_20020406_01_455/173	ben/verb;kick/noun;kom_boven/verb	3	ben/verb;kick/noun;kom_boven/verb	3	ben/verb;kick/noun;kom_boven/verb	3	ben/verb;boven/part;een/det;kick/noun;kom_boven/verb	5	ben/verb;boven/part;een/det;kick/noun;kom_boven/verb	5	ben/verb;boven/part;een/det;kick/noun;kom_boven/verb	5	ben/verb;kick/noun	2	ben/verb;kick/noun	2	ben/verb;kick/noun	2	ben/verb;een/det;kick/noun	3	ben/verb;een/det;kick/noun	3	ben/verb;een/det;kick/noun	3
geestig/adj/het_nieuwsblad_20040814_01_530/988	kan_mee/verb;lach/verb	2	kan_mee/verb;lach/verb	2	kan_mee/verb;lach/verb	2	kan_mee/verb;lach/verb;ze/pron	3	kan_mee/verb;lach/verb;ze/pron	3	kan_mee/verb;lach/verb;ze/pron	3	kan_mee/verb	1	kan_mee/verb	1	kan_mee/verb	1	kan_mee/verb	1	kan_mee/verb	1	kan_mee/verb	1
geestig/adj/het_nieuwsblad_19990731_01_323/364	ben/verb;duister/noun;reactie/noun	3	ben/verb;duister/noun;reactie/noun	3	ben/verb;duister/noun;reactie/noun	3	ben/verb;duister/noun;reactie/noun	3	ben/verb;duister/noun;reactie/noun	3	ben/verb;duister/noun;reactie/noun	3	ben/verb;reactie/noun	2	ben/verb;reactie/noun	2	ben/verb;reactie/noun	2	ben/verb;reactie/noun	2	ben/verb;reactie/noun	2	ben/verb;reactie/noun	2
geestig/adj/het_nieuwsblad_20010310_01_545/61	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4	ben/verb;doorgewinterd/adj;kwartet/noun;muzikant/noun	4
geestig/adj/het_nieuwsblad_20000607_01_612/788	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1	vriendelijk/adj	1
geestig/adj/het_nieuwsblad_20010404_01_598/351	ben/verb;on_ding/noun;spannend/adj	3	ben/verb;on_ding/noun;spannend/adj	3	ben/verb;on_ding/noun;spannend/adj	3	ben/verb;dat/pron;on_ding/noun;overmaat/adv;ramp/adv;spannend/adj	6	ben/verb;dat/pron;on_ding/noun;overmaat/adv;ramp/adv;spannend/adj	6	ben/verb;dat/pron;on_ding/noun;overmaat/adv;ramp/adv;spannend/adj	6	ben/verb;spannend/adj	2	ben/verb;spannend/adj	2	ben/verb;spannend/adj	2	ben/verb;ramp/adv;spannend/adj	3	ben/verb;ramp/adv;spannend/adj	3	ben/verb;ramp/adv;spannend/adj	3
geestig/adj/het_nieuwsblad_20020606_01_19/110	ben/verb;breng/verb	2	ben/verb;breng/verb	2	ben/verb;breng/verb	2	ben/verb;breng/verb;op/part	3	ben/verb;breng/verb;op/part	3	ben/verb;breng/verb;op/part	3	ben/verb;breng/verb	2	ben/verb;breng/verb	2	ben/verb;breng/verb	2	ben/verb;breng/verb;op/part	3	ben/verb;breng/verb;op/part	3	ben/verb;breng/verb;op/part	3
geestig/adj/het_nieuwsblad_20000415_01_557/687	leuk/adj;vind/verb	2	leuk/adj;vind/verb	2	leuk/adj;vind/verb	2	heel/adv;leuk/adj;vind/verb	3	heel/adv;leuk/adj;vind/verb	3	heel/adv;leuk/adj;vind/verb	3	leuk/adj	1	leuk/adj	1	leuk/adj	1	heel/adv;leuk/adj	2	heel/adv;leuk/adj	2	heel/adv;leuk/adj	2
