_id	_cws.gemeen.foc10.nav.weight.bound	_count.gemeen.foc10.nav.weight.bound	_cws.gemeen.foc10.nav.selection.bound	_count.gemeen.foc10.nav.selection.bound	_cws.gemeen.foc10.nav.no.bound	_count.gemeen.foc10.nav.no.bound	_cws.gemeen.foc10.all.weight.bound	_count.gemeen.foc10.all.weight.bound	_cws.gemeen.foc10.all.selection.bound	_count.gemeen.foc10.all.selection.bound	_cws.gemeen.foc10.all.no.bound	_count.gemeen.foc10.all.no.bound	_cws.gemeen.foc5.nav.weight.bound	_count.gemeen.foc5.nav.weight.bound	_cws.gemeen.foc5.nav.selection.bound	_count.gemeen.foc5.nav.selection.bound	_cws.gemeen.foc5.nav.no.bound	_count.gemeen.foc5.nav.no.bound	_cws.gemeen.foc5.all.weight.bound	_count.gemeen.foc5.all.weight.bound	_cws.gemeen.foc5.all.selection.bound	_count.gemeen.foc5.all.selection.bound	_cws.gemeen.foc5.all.no.bound	_count.gemeen.foc5.all.no.bound
gemeen/adj/nrc_handelsblad_20010703_91/594	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;speel/verb;spel/noun	10	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;speel/verb;spel/noun	10	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;speel/verb;spel/noun	10	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;een/det;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;met/prep;speel/verb;spel/noun	12	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;een/det;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;met/prep;speel/verb;spel/noun	12	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;een/det;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;met/prep;speel/verb;spel/noun	12	Colombiaans/adj;drugs_handelaar/noun;hooggeplaatst/adj;laat/verb;speel/verb;spel/noun	6	Colombiaans/adj;drugs_handelaar/noun;hooggeplaatst/adj;laat/verb;speel/verb;spel/noun	6	Colombiaans/adj;drugs_handelaar/noun;hooggeplaatst/adj;laat/verb;speel/verb;spel/noun	6	Colombiaans/adj;drugs_handelaar/noun;een/det;hooggeplaatst/adj;laat/verb;met/prep;speel/verb;spel/noun	8	Colombiaans/adj;drugs_handelaar/noun;een/det;hooggeplaatst/adj;laat/verb;met/prep;speel/verb;spel/noun	8	Colombiaans/adj;drugs_handelaar/noun;een/det;hooggeplaatst/adj;laat/verb;met/prep;speel/verb;spel/noun	8
gemeen/adj/nrc_handelsblad_19990710_23/200	streek/noun;verga/adj;vind/verb	3	streek/noun;verga/adj;vind/verb	3	streek/noun;verga/adj;vind/verb	3	een/det;met/prep;streek/noun;uitgerekend/adv;verga/adj;vind/verb;zo'n/det	7	een/det;met/prep;streek/noun;uitgerekend/adv;verga/adj;vind/verb;zo'n/det	7	een/det;met/prep;streek/noun;uitgerekend/adv;verga/adj;vind/verb;zo'n/det	7	streek/noun;vind/verb	2	streek/noun;vind/verb	2	streek/noun;vind/verb	2	een/det;streek/noun;uitgerekend/adv;vind/verb	4	een/det;streek/noun;uitgerekend/adv;vind/verb	4	een/det;streek/noun;uitgerekend/adv;vind/verb	4
gemeen/adj/nrc_handelsblad_20000225_146/668	heb/verb;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj	6	heb/verb;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj	6	heb/verb;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj	6	een/det;heb/verb;hij/pron;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj;zijn/det	9	een/det;heb/verb;hij/pron;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj;zijn/det	9	een/det;heb/verb;hij/pron;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj;zijn/det	9	spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	4	spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	4	spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	4	een/det;spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	5	een/det;spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	5	een/det;spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	5
gemeen/adj/nrc_handelsblad_20020411_38/490	geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj	9	geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj	9	geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj	9	als/prep;altijd/adv;geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj;zijn/det	12	als/prep;altijd/adv;geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj;zijn/det	12	als/prep;altijd/adv;geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj;zijn/det	12	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj	5	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj	5	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj	5	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj;zijn/det	6	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj;zijn/det	6	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj;zijn/det	6
gemeen/adj/nrc_handelsblad_20000413_40/43	dank/verb;heb/verb;oud_staatssecretaris/noun;postuur/noun	4	dank/verb;heb/verb;oud_staatssecretaris/noun;postuur/noun	4	dank/verb;heb/verb;oud_staatssecretaris/noun;postuur/noun	4	dank/verb;heb/verb;hij/pron;met/prep;niet/adv;oud_staatssecretaris/noun;postuur/noun	7	dank/verb;heb/verb;hij/pron;met/prep;niet/adv;oud_staatssecretaris/noun;postuur/noun	7	dank/verb;heb/verb;hij/pron;met/prep;niet/adv;oud_staatssecretaris/noun;postuur/noun	7	heb/verb;oud_staatssecretaris/noun;postuur/noun	3	heb/verb;oud_staatssecretaris/noun;postuur/noun	3	heb/verb;oud_staatssecretaris/noun;postuur/noun	3	heb/verb;hij/pron;met/prep;oud_staatssecretaris/noun;postuur/noun	5	heb/verb;hij/pron;met/prep;oud_staatssecretaris/noun;postuur/noun	5	heb/verb;hij/pron;met/prep;oud_staatssecretaris/noun;postuur/noun	5
gemeen/adj/nrc_handelsblad_20030927_221/363	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;zalm/noun	3	deler/noun;groot/adj;zalm/noun	3	deler/noun;groot/adj;zalm/noun	3	deler/noun;groot/adj;zalm/noun	3	deler/noun;groot/adj;zalm/noun	3	deler/noun;groot/adj;zalm/noun	3
gemeen/adj/nrc_handelsblad_20010824_130/246	hard/adj;kan/verb;knijp/verb;teen/noun	4	hard/adj;kan/verb;knijp/verb;teen/noun	4	hard/adj;kan/verb;knijp/verb;teen/noun	4	hard/adj;hun/det;je/pron;kan/verb;knijp/verb;met/prep;teen/noun;ze/pron	8	hard/adj;hun/det;je/pron;kan/verb;knijp/verb;met/prep;teen/noun;ze/pron	8	hard/adj;hun/det;je/pron;kan/verb;knijp/verb;met/prep;teen/noun;ze/pron	8	hard/adj;knijp/verb;teen/noun	3	hard/adj;knijp/verb;teen/noun	3	hard/adj;knijp/verb;teen/noun	3	hard/adj;hun/det;knijp/verb;met/prep;teen/noun	5	hard/adj;hun/det;knijp/verb;met/prep;teen/noun	5	hard/adj;hun/det;knijp/verb;met/prep;teen/noun	5
gemeen/adj/nrc_handelsblad_20040207_251/322	ben/verb;fantasie/noun;losbandig/adj;moeder/noun;publiceer/verb	5	ben/verb;fantasie/noun;losbandig/adj;moeder/noun;publiceer/verb	5	ben/verb;fantasie/noun;losbandig/adj;moeder/noun;publiceer/verb	5	ben/verb;een/det;fantasie/noun;heel/adv;hij/pron;losbandig/adj;moeder/noun;over/prep;publiceer/verb;zij/pron;zijn/det	11	ben/verb;een/det;fantasie/noun;heel/adv;hij/pron;losbandig/adj;moeder/noun;over/prep;publiceer/verb;zij/pron;zijn/det	11	ben/verb;een/det;fantasie/noun;heel/adv;hij/pron;losbandig/adj;moeder/noun;over/prep;publiceer/verb;zij/pron;zijn/det	11	ben/verb;fantasie/noun;moeder/noun;publiceer/verb	4	ben/verb;fantasie/noun;moeder/noun;publiceer/verb	4	ben/verb;fantasie/noun;moeder/noun;publiceer/verb	4	ben/verb;fantasie/noun;heel/adv;moeder/noun;over/prep;publiceer/verb;zijn/det	7	ben/verb;fantasie/noun;heel/adv;moeder/noun;over/prep;publiceer/verb;zijn/det	7	ben/verb;fantasie/noun;heel/adv;moeder/noun;over/prep;publiceer/verb;zijn/det	7
gemeen/adj/nrc_handelsblad_20000701_69/452	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2
gemeen/adj/nrc_handelsblad_20010615_14/657	deler/noun;groot/adj;heb/verb;mens/noun	4	deler/noun;groot/adj;heb/verb;mens/noun	4	deler/noun;groot/adj;heb/verb;mens/noun	4	deler/noun;groot/adj;heb/verb;mens/noun;met/prep;veel/det	6	deler/noun;groot/adj;heb/verb;mens/noun;met/prep;veel/det	6	deler/noun;groot/adj;heb/verb;mens/noun;met/prep;veel/det	6	deler/noun;groot/adj;heb/verb	3	deler/noun;groot/adj;heb/verb	3	deler/noun;groot/adj;heb/verb	3	deler/noun;groot/adj;heb/verb;met/prep	4	deler/noun;groot/adj;heb/verb;met/prep	4	deler/noun;groot/adj;heb/verb;met/prep	4
gemeen/adj/nrc_handelsblad_20011120_77/82	ben/verb;maak/verb;zaak/noun	3	ben/verb;maak/verb;zaak/noun	3	ben/verb;maak/verb;zaak/noun	3	ben/verb;maak/verb;met/prep;zaak/noun	4	ben/verb;maak/verb;met/prep;zaak/noun	4	ben/verb;maak/verb;met/prep;zaak/noun	4	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	maak/verb;met/prep;zaak/noun	3	maak/verb;met/prep;zaak/noun	3	maak/verb;met/prep;zaak/noun	3
gemeen/adj/nrc_handelsblad_20020802_155/126	1971/noun;citaat/noun;toneelstuk/noun	3	1971/noun;citaat/noun;toneelstuk/noun	3	1971/noun;citaat/noun;toneelstuk/noun	3	1971/noun;citaat/noun;die/pron;toneelstuk/noun	4	1971/noun;citaat/noun;die/pron;toneelstuk/noun	4	1971/noun;citaat/noun;die/pron;toneelstuk/noun	4	toneelstuk/noun	1	toneelstuk/noun	1	toneelstuk/noun	1	toneelstuk/noun	1	toneelstuk/noun	1	toneelstuk/noun	1
gemeen/adj/nrc_handelsblad_20011102_76/651	departement/noun;maak/verb;militie/noun;officieus/adj;zaak/noun	5	departement/noun;maak/verb;militie/noun;officieus/adj;zaak/noun	5	departement/noun;maak/verb;militie/noun;officieus/adj;zaak/noun	5	departement/noun;die/det;hun/det;maak/verb;met/prep;militie/noun;officieus/adj;soms/adv;zaak/noun	9	departement/noun;die/det;hun/det;maak/verb;met/prep;militie/noun;officieus/adj;soms/adv;zaak/noun	9	departement/noun;die/det;hun/det;maak/verb;met/prep;militie/noun;officieus/adj;soms/adv;zaak/noun	9	maak/verb;officieus/adj;zaak/noun	3	maak/verb;officieus/adj;zaak/noun	3	maak/verb;officieus/adj;zaak/noun	3	hun/det;maak/verb;met/prep;officieus/adj;soms/adv;zaak/noun	6	hun/det;maak/verb;met/prep;officieus/adj;soms/adv;zaak/noun	6	hun/det;maak/verb;met/prep;officieus/adj;soms/adv;zaak/noun	6
gemeen/adj/nrc_handelsblad_20010728_0/58	ben/verb;gebit/noun;goor/adj;het/noun;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;het/noun;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;het/noun;oog_DIM/noun	5	ben/verb;een/det;gebit/noun;goor/adj;het/noun;met/prep;oog_DIM/noun	7	ben/verb;een/det;gebit/noun;goor/adj;het/noun;met/prep;oog_DIM/noun	7	ben/verb;een/det;gebit/noun;goor/adj;het/noun;met/prep;oog_DIM/noun	7	ben/verb;gebit/noun;goor/adj;oog_DIM/noun	4	ben/verb;gebit/noun;goor/adj;oog_DIM/noun	4	ben/verb;gebit/noun;goor/adj;oog_DIM/noun	4	ben/verb;gebit/noun;goor/adj;met/prep;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;met/prep;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;met/prep;oog_DIM/noun	5
gemeen/adj/nrc_handelsblad_20000428_139/369	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5
gemeen/adj/nrc_handelsblad_19990406_75/551	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;verkrampt/adj	4
gemeen/adj/nrc_handelsblad_19990408_133/627	egoïstisch/adj;heb/verb;noem/verb	3	egoïstisch/adj;heb/verb;noem/verb	3	egoïstisch/adj;heb/verb;noem/verb	3	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;niet/adv;noem/verb;zichzelf/pron	7	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;niet/adv;noem/verb;zichzelf/pron	7	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;niet/adv;noem/verb;zichzelf/pron	7	egoïstisch/adj;heb/verb;noem/verb	3	egoïstisch/adj;heb/verb;noem/verb	3	egoïstisch/adj;heb/verb;noem/verb	3	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;noem/verb;zichzelf/pron	6	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;noem/verb;zichzelf/pron	6	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;noem/verb;zichzelf/pron	6
gemeen/adj/nrc_handelsblad_20031029_89/253	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	geen/det;maak/verb;met/prep;zaak/noun;ze/pron	5	geen/det;maak/verb;met/prep;zaak/noun;ze/pron	5	geen/det;maak/verb;met/prep;zaak/noun;ze/pron	5	zaak/noun	1	zaak/noun	1	zaak/noun	1	geen/det;met/prep;zaak/noun	3	geen/det;met/prep;zaak/noun	3	geen/det;met/prep;zaak/noun	3
gemeen/adj/nrc_handelsblad_20010309_46/402	ben/verb;deler/noun;duur_voort/adj;film/noun;groot/adj	5	ben/verb;deler/noun;duur_voort/adj;film/noun;groot/adj	5	ben/verb;deler/noun;duur_voort/adj;film/noun;groot/adj	5	ben/verb;deler/noun;die/pron;duur_voort/adj;een/det;film/noun;groot/adj	7	ben/verb;deler/noun;die/pron;duur_voort/adj;een/det;film/noun;groot/adj	7	ben/verb;deler/noun;die/pron;duur_voort/adj;een/det;film/noun;groot/adj	7	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;groot/adj	3
gemeen/adj/nrc_handelsblad_20020802_146/288	ben/verb;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	5	ben/verb;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	5	ben/verb;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	5	ben/verb;een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	7	ben/verb;een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	7	ben/verb;een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	7	gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	4	gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	4	gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	4	een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	6	een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	6	een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	6
gemeen/adj/nrc_handelsblad_20020205_106/500	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj;ze/pron	4	ben/verb;dood/adj;schrijnend/adj;ze/pron	4	ben/verb;dood/adj;schrijnend/adj;ze/pron	4	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3
gemeen/adj/nrc_handelsblad_20000913_26/259	coupé/noun;haal_adem/verb;stik/verb;volk/noun	4	coupé/noun;haal_adem/verb;stik/verb;volk/noun	4	coupé/noun;haal_adem/verb;stik/verb;volk/noun	4	coupé/noun;een/det;haal_adem/verb;midden/prep;stik/verb;volk/noun	6	coupé/noun;een/det;haal_adem/verb;midden/prep;stik/verb;volk/noun	6	coupé/noun;een/det;haal_adem/verb;midden/prep;stik/verb;volk/noun	6	haal_adem/verb;volk/noun	2	haal_adem/verb;volk/noun	2	haal_adem/verb;volk/noun	2	haal_adem/verb;midden/prep;volk/noun	3	haal_adem/verb;midden/prep;volk/noun	3	haal_adem/verb;midden/prep;volk/noun	3
gemeen/adj/nrc_handelsblad_19991201_25/569	ben/verb;het/noun;mens/noun	3	ben/verb;het/noun;mens/noun	3	ben/verb;het/noun;mens/noun	3	ben/verb;een/det;heel/adv;het/noun;mens/noun;weliswaar/adv	6	ben/verb;een/det;heel/adv;het/noun;mens/noun;weliswaar/adv	6	ben/verb;een/det;heel/adv;het/noun;mens/noun;weliswaar/adv	6	ben/verb;mens/noun	2	ben/verb;mens/noun	2	ben/verb;mens/noun	2	ben/verb;een/det;mens/noun	3	ben/verb;een/det;mens/noun	3	ben/verb;een/det;mens/noun	3
gemeen/adj/nrc_handelsblad_20020710_78/29	echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	6	echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	6	echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	6	beide/det;echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	7	beide/det;echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	7	beide/det;echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	7	film/noun;seconde/noun	2	film/noun;seconde/noun	2	film/noun;seconde/noun	2	beide/det;film/noun;seconde/noun	3	beide/det;film/noun;seconde/noun	3	beide/det;film/noun;seconde/noun	3
gemeen/adj/nrc_handelsblad_20010914_35/179		0		0		0		0		0		0		0		0		0		0		0		0
gemeen/adj/volkskrant_19990312_7/68	ben/verb;dik/adj;kijk/verb;log/adj;oog/noun	5	ben/verb;dik/adj;kijk/verb;log/adj;oog/noun	5	ben/verb;dik/adj;kijk/verb;log/adj;oog/noun	5	ben/verb;dik/adj;hij/pron;kijk/verb;log/adj;oog/noun;zijn/det	7	ben/verb;dik/adj;hij/pron;kijk/verb;log/adj;oog/noun;zijn/det	7	ben/verb;dik/adj;hij/pron;kijk/verb;log/adj;oog/noun;zijn/det	7	dik/adj;kijk/verb;log/adj;oog/noun	4	dik/adj;kijk/verb;log/adj;oog/noun	4	dik/adj;kijk/verb;log/adj;oog/noun	4	dik/adj;kijk/verb;log/adj;oog/noun;zijn/det	5	dik/adj;kijk/verb;log/adj;oog/noun;zijn/det	5	dik/adj;kijk/verb;log/adj;oog/noun;zijn/det	5
gemeen/adj/volkskrant_20031108_extra-artikelen_22/55	ben/verb;denk/verb;ding/noun;doe/verb;echt/adj;gevaarlijk/adj;mens/noun	7	ben/verb;denk/verb;ding/noun;doe/verb;echt/adj;gevaarlijk/adj;mens/noun	7	ben/verb;denk/verb;ding/noun;doe/verb;echt/adj;gevaarlijk/adj;mens/noun	7	ben/verb;denk/verb;ding/noun;doe/verb;echt/adj;gevaarlijk/adj;hij/pron;mens/noun;zo/adv	9	ben/verb;denk/verb;ding/noun;doe/verb;echt/adj;gevaarlijk/adj;hij/pron;mens/noun;zo/adv	9	ben/verb;denk/verb;ding/noun;doe/verb;echt/adj;gevaarlijk/adj;hij/pron;mens/noun;zo/adv	9	denk/verb;gevaarlijk/adj;mens/noun	3	denk/verb;gevaarlijk/adj;mens/noun	3	denk/verb;gevaarlijk/adj;mens/noun	3	denk/verb;gevaarlijk/adj;hij/pron;mens/noun	4	denk/verb;gevaarlijk/adj;hij/pron;mens/noun	4	denk/verb;gevaarlijk/adj;hij/pron;mens/noun	4
gemeen/adj/volkskrant_19990626_1/510	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;ik/pron;wel/adv;zo/adv	4	ben/verb;ik/pron;wel/adv;zo/adv	4	ben/verb;ik/pron;wel/adv;zo/adv	4	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;ik/pron;wel/adv;zo/adv	4	ben/verb;ik/pron;wel/adv;zo/adv	4	ben/verb;ik/pron;wel/adv;zo/adv	4
gemeen/adj/volkskrant_20020308_135/273	ben/verb;geestig/adj;geval/noun;opereer/adj	4	ben/verb;geestig/adj;geval/noun;opereer/adj	4	ben/verb;geestig/adj;geval/noun;opereer/adj	4	ben/verb;geestig/adj;geval/noun;opereer/adj;zijn/det	5	ben/verb;geestig/adj;geval/noun;opereer/adj;zijn/det	5	ben/verb;geestig/adj;geval/noun;opereer/adj;zijn/det	5	geestig/adj;opereer/adj	2	geestig/adj;opereer/adj	2	geestig/adj;opereer/adj	2	geestig/adj;opereer/adj;zijn/det	3	geestig/adj;opereer/adj;zijn/det	3	geestig/adj;opereer/adj;zijn/det	3
gemeen/adj/volkskrant_20010928_94/896	denk/verb;doe/verb;het/noun;vind/verb	4	denk/verb;doe/verb;het/noun;vind/verb	4	denk/verb;doe/verb;het/noun;vind/verb	4	denk/verb;doe/verb;het/noun;vind/verb;ze/pron;zo/adv	6	denk/verb;doe/verb;het/noun;vind/verb;ze/pron;zo/adv	6	denk/verb;doe/verb;het/noun;vind/verb;ze/pron;zo/adv	6	doe/verb	1	doe/verb	1	doe/verb	1	doe/verb;zo/adv	2	doe/verb;zo/adv	2	doe/verb;zo/adv	2
gemeen/adj/volkskrant_20001009_37/319	ben/verb;echt/adj	2	ben/verb;echt/adj	2	ben/verb;echt/adj	2	ben/verb;echt/adj;zo/adv	3	ben/verb;echt/adj;zo/adv	3	ben/verb;echt/adj;zo/adv	3	ben/verb;echt/adj	2	ben/verb;echt/adj	2	ben/verb;echt/adj	2	ben/verb;echt/adj;zo/adv	3	ben/verb;echt/adj;zo/adv	3	ben/verb;echt/adj;zo/adv	3
gemeen/adj/volkskrant_20020406_217/290	ben/verb;er/noun;gezicht/noun;het/noun;klein/adj;manifesteer/verb;pupil/noun	7	ben/verb;er/noun;gezicht/noun;het/noun;klein/adj;manifesteer/verb;pupil/noun	7	ben/verb;er/noun;gezicht/noun;het/noun;klein/adj;manifesteer/verb;pupil/noun	7	ben/verb;een/det;er/noun;gezicht/noun;het/noun;hun/det;klein/adj;manifesteer/verb;pupil/noun	9	ben/verb;een/det;er/noun;gezicht/noun;het/noun;hun/det;klein/adj;manifesteer/verb;pupil/noun	9	ben/verb;een/det;er/noun;gezicht/noun;het/noun;hun/det;klein/adj;manifesteer/verb;pupil/noun	9	ben/verb;er/noun;klein/adj;pupil/noun	4	ben/verb;er/noun;klein/adj;pupil/noun	4	ben/verb;er/noun;klein/adj;pupil/noun	4	ben/verb;een/det;er/noun;klein/adj;pupil/noun	5	ben/verb;een/det;er/noun;klein/adj;pupil/noun	5	ben/verb;een/det;er/noun;klein/adj;pupil/noun	5
gemeen/adj/volkskrant_20011119_85/161	ben/verb;pleeg_ouder/noun;woonhuis/noun	3	ben/verb;pleeg_ouder/noun;woonhuis/noun	3	ben/verb;pleeg_ouder/noun;woonhuis/noun	3	ben/verb;pleeg_ouder/noun;woonhuis/noun;zijn/det	4	ben/verb;pleeg_ouder/noun;woonhuis/noun;zijn/det	4	ben/verb;pleeg_ouder/noun;woonhuis/noun;zijn/det	4	pleeg_ouder/noun;woonhuis/noun	2	pleeg_ouder/noun;woonhuis/noun	2	pleeg_ouder/noun;woonhuis/noun	2	pleeg_ouder/noun;woonhuis/noun;zijn/det	3	pleeg_ouder/noun;woonhuis/noun;zijn/det	3	pleeg_ouder/noun;woonhuis/noun;zijn/det	3
