_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
stof.foc5.all.ppmi_sel.bound.min1.soc4.nav.5000	0.38580495175626767	-0.2579673785819603	569	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	4_4	320	stof	0.25744354604875436
stof.foc5.all.ppmi_sel.bound.min1.soc4.nav.10000	0.3961582733984155	-0.26522331474662736	569	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	4_4	320	stof	0.25376971497790135
stof.foc5.all.ppmi_sel.bound.min1.soc4.nav.foc	0.14345646058681064	-0.17913480259517944	569	1	all	bound	ppmi_sel	5_5	foc	569	nav	4_4	320	stof	0.23506844922682393
stof.foc5.all.ppmi_sel.bound.min1.soc10.nav.5000	0.21685811552290818	-0.16748264832063267	569	1	all	bound	ppmi_sel	5_5	5000	5e3	nav	10_10	320	stof	0.23920835831521792
stof.foc5.all.ppmi_sel.bound.min1.soc10.nav.10000	0.21147993338600649	-0.17926310223029712	569	1	all	bound	ppmi_sel	5_5	10000	1e4	nav	10_10	320	stof	0.23640371113491102
stof.foc5.all.ppmi_sel.bound.min1.soc10.nav.foc	0.05547987138094289	-0.1340356145522804	569	1	all	bound	ppmi_sel	5_5	foc	569	nav	10_10	320	stof	0.22002959285065
stof.foc5.all.ppmi_sel.bound.min1.soc4.all.5000	0.39154716112189664	-0.26237550978028706	569	1	all	bound	ppmi_sel	5_5	5000	5e3	all	4_4	320	stof	0.257196963012145
stof.foc5.all.ppmi_sel.bound.min1.soc4.all.10000	0.3997816058327407	-0.26779905232914136	569	1	all	bound	ppmi_sel	5_5	10000	1e4	all	4_4	320	stof	0.25728336284143727
stof.foc5.all.ppmi_sel.bound.min1.soc4.all.foc	0.14345646058685282	-0.17913480259519618	569	1	all	bound	ppmi_sel	5_5	foc	569	all	4_4	320	stof	0.23487707282979642
stof.foc5.all.ppmi_sel.bound.min1.soc10.all.5000	0.23529959843169268	-0.17859758251325528	569	1	all	bound	ppmi_sel	5_5	5000	5e3	all	10_10	320	stof	0.24459498957729847
stof.foc5.all.ppmi_sel.bound.min1.soc10.all.10000	0.2282347253936139	-0.1829869820697748	569	1	all	bound	ppmi_sel	5_5	10000	1e4	all	10_10	320	stof	0.24351119258595766
stof.foc5.all.ppmi_sel.bound.min1.soc10.all.foc	0.05547987138094194	-0.13403561455228413	569	1	all	bound	ppmi_sel	5_5	foc	569	all	10_10	320	stof	0.22001452191705928
stof.foc5.all.no_ppmi.bound.min1.soc4.nav.5000	0.4314576935415557	-0.17610553599003176	823	1	all	bound	no_ppmi	5_5	5000	5e3	nav	4_4	320	stof	0.24873839496455397
stof.foc5.all.no_ppmi.bound.min1.soc4.nav.10000	0.4447783829782815	-0.19207500543392916	823	1	all	bound	no_ppmi	5_5	10000	1e4	nav	4_4	320	stof	0.24516508835124864
stof.foc5.all.no_ppmi.bound.min1.soc4.nav.foc	0.2130799579287256	-0.1256729068008496	823	1	all	bound	no_ppmi	5_5	foc	823	nav	4_4	320	stof	0.22459502207693577
