cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_1	ann_2	ann_4	votes	conc_distance	conc_id
spot/noun/nrc_handelsblad_20040320_307/77/L3	spot/noun/nrc_handelsblad_20040320_307/77	L3	transport_sector	noun	transport_sector/noun	transportsector	True	L	4	3.0399966	744	2	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/nrc_handelsblad_20040320_307/77/L3
spot/noun/nrc_handelsblad_20040320_307/77/L4	spot/noun/nrc_handelsblad_20040320_307/77	L4	of	vg	of/vg	of	True	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/nrc_handelsblad_20040320_307/77/L4
spot/noun/nrc_handelsblad_20040320_307/77/L5	spot/noun/nrc_handelsblad_20040320_307/77	L5	energie	prefix	energie/prefix	energie-	True	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/nrc_handelsblad_20040320_307/77/L5
spot/noun/nrc_handelsblad_20040320_307/77/L6	spot/noun/nrc_handelsblad_20040320_307/77	L6	de	det	de/det	de	True	L	7	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/nrc_handelsblad_20040320_307/77/L6
spot/noun/nrc_handelsblad_20040320_307/77/L7	spot/noun/nrc_handelsblad_20040320_307/77	L7	in	prep	in/prep	in	True	L	8	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/nrc_handelsblad_20040320_307/77/L7
spot/noun/nrc_handelsblad_20040320_307/77/L8	spot/noun/nrc_handelsblad_20040320_307/77	L8	object	noun	object/noun	objecten	True	L	9	2.135764	6322	7	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/nrc_handelsblad_20040320_307/77/L8
spot/noun/nrc_handelsblad_20040320_307/77/L9	spot/noun/nrc_handelsblad_20040320_307/77	L9	vitaal	adj	vitaal/adj	vitale	True	L	10	1.660234	2910	2	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/nrc_handelsblad_20040320_307/77/L9
spot/noun/nrc_handelsblad_20040320_307/77/L10	spot/noun/nrc_handelsblad_20040320_307/77	L10	,	punct	,/punct	,	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/nrc_handelsblad_20040320_307/77/L10
spot/noun/nrc_handelsblad_20040320_307/77/L11	spot/noun/nrc_handelsblad_20040320_307/77	L11	instituut	noun	instituut/noun	instituten	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/nrc_handelsblad_20040320_307/77/L11
spot/noun/nrc_handelsblad_20040320_307/77/L12	spot/noun/nrc_handelsblad_20040320_307/77	L12	kwetsbaar	adj	kwetsbaar/adj	kwetsbare	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/nrc_handelsblad_20040320_307/77/L12
spot/noun/nrc_handelsblad_20040320_307/77/L13	spot/noun/nrc_handelsblad_20040320_307/77	L13	bij	prep	bij/prep	bij	True	L	14	-0.22069018	1803877	188	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/nrc_handelsblad_20040320_307/77/L13
spot/noun/nrc_handelsblad_20040320_307/77/L14	spot/noun/nrc_handelsblad_20040320_307/77	L14	personeel	noun	personeel/noun	personeel	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/nrc_handelsblad_20040320_307/77/L14
spot/noun/nrc_handelsblad_20040320_307/77/L15	spot/noun/nrc_handelsblad_20040320_307/77	L15	waaronder	pp	waaronder/pp	waaronder	True	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/nrc_handelsblad_20040320_307/77/L15
spot/noun/nrc_handelsblad_20040320_307/77/R0	spot/noun/nrc_handelsblad_20040320_307/77	R0	kom_binnen	verb	kom_binnen/verb	binnenkomt	True	R	1	-0.30421904	20773	2	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/nrc_handelsblad_20040320_307/77/R0
spot/noun/nrc_handelsblad_20040320_307/77/R1	spot/noun/nrc_handelsblad_20040320_307/77	R1	.	punct	./punct	.	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/nrc_handelsblad_20040320_307/77/R1
spot/noun/nrc_handelsblad_20040320_307/77/R2	spot/noun/nrc_handelsblad_20040320_307/77	R2	sentence_delimiter	none	none	</sentence>	none	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/nrc_handelsblad_20040320_307/77/delimiter
spot/noun/nrc_handelsblad_20040320_307/77/R3	spot/noun/nrc_handelsblad_20040320_307/77	R3	sentence_delimiter	none	none	<sentence>	none	R	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/nrc_handelsblad_20040320_307/77/delimiter
spot/noun/nrc_handelsblad_20040320_307/77/R4	spot/noun/nrc_handelsblad_20040320_307/77	R4	het	noun	het/noun	Het	False	R	5	-0.061599087000000004	764720	94	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/nrc_handelsblad_20040320_307/77/R2
spot/noun/nrc_handelsblad_20040320_307/77/R5	spot/noun/nrc_handelsblad_20040320_307/77	R5	ben	verb	ben/verb	is	False	R	6	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/nrc_handelsblad_20040320_307/77/R3
spot/noun/nrc_handelsblad_20040320_307/77/R6	spot/noun/nrc_handelsblad_20040320_307/77	R6	om	prep	om/prep	om	False	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/nrc_handelsblad_20040320_307/77/R4
spot/noun/nrc_handelsblad_20040320_307/77/R7	spot/noun/nrc_handelsblad_20040320_307/77	R7	die	det	die/det	die	False	R	8	0.27289018	1365392	235	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/nrc_handelsblad_20040320_307/77/R5
spot/noun/nrc_handelsblad_20040320_307/77/R8	spot/noun/nrc_handelsblad_20040320_307/77	R8	rede	noun	rede/noun	reden	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/nrc_handelsblad_20040320_307/77/R6
spot/noun/nrc_handelsblad_20040320_307/77/R9	spot/noun/nrc_handelsblad_20040320_307/77	R9	hoog	adj	hoog/adj	hoog	False	R	10	-0.61654097	284594	20	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/nrc_handelsblad_20040320_307/77/R7
spot/noun/nrc_handelsblad_20040320_307/77/R10	spot/noun/nrc_handelsblad_20040320_307/77	R10	tijd	adj	tijd/adj	tijd	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/nrc_handelsblad_20040320_307/77/R8
spot/noun/nrc_handelsblad_20040320_307/77/R11	spot/noun/nrc_handelsblad_20040320_307/77	R11	het	det	het/det	het	False	R	12	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/nrc_handelsblad_20040320_307/77/R9
spot/noun/nrc_handelsblad_20040320_307/77/R12	spot/noun/nrc_handelsblad_20040320_307/77	R12	personeel	noun	personeel/noun	personeel	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/nrc_handelsblad_20040320_307/77/R10
spot/noun/nrc_handelsblad_20040320_307/77/R13	spot/noun/nrc_handelsblad_20040320_307/77	R13	in	prep	in/prep	in	False	R	14	-9.7133714e-4	9492181	1232	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/nrc_handelsblad_20040320_307/77/R11
spot/noun/nrc_handelsblad_20040320_307/77/R14	spot/noun/nrc_handelsblad_20040320_307/77	R14	vele	adj	vele/adj	vele	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/nrc_handelsblad_20040320_307/77/R12
spot/noun/nrc_handelsblad_20040320_307/77/R15	spot/noun/nrc_handelsblad_20040320_307/77	R15	organisatie	noun	organisatie/noun	organisaties	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/nrc_handelsblad_20040320_307/77/R13
spot/noun/nrc_handelsblad_20020313_115/172/L0	spot/noun/nrc_handelsblad_20020313_115/172	L0	de	det	de/det	de	True	L	1	0.24799246	28074105	4683	FALSE	TRUE	FALSE	FALSE	1	1	spot/noun/nrc_handelsblad_20020313_115/172/L0
spot/noun/nrc_handelsblad_20020313_115/172/L1	spot/noun/nrc_handelsblad_20020313_115/172	L1	drijf	verb	drijf/verb	dreef	True	L	2	5.6292553	14391	521	TRUE	TRUE	TRUE	FALSE	3	2	spot/noun/nrc_handelsblad_20020313_115/172/L1
spot/noun/nrc_handelsblad_20020313_115/172/L2	spot/noun/nrc_handelsblad_20020313_115/172	L2	Komrij	name	Komrij/name	Komrij	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/nrc_handelsblad_20020313_115/172/L2
spot/noun/nrc_handelsblad_20020313_115/172/L3	spot/noun/nrc_handelsblad_20020313_115/172	L3	Gerrit	name	Gerrit/name	Gerrit	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/nrc_handelsblad_20020313_115/172/L3
spot/noun/nrc_handelsblad_20020313_115/172/L4	spot/noun/nrc_handelsblad_20020313_115/172	L4	sentence_delimiter	none	none	<sentence>	none	L	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/nrc_handelsblad_20020313_115/172/delimiter
spot/noun/nrc_handelsblad_20020313_115/172/L5	spot/noun/nrc_handelsblad_20020313_115/172	L5	sentence_delimiter	none	none	</sentence>	none	L	6	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/nrc_handelsblad_20020313_115/172/delimiter
spot/noun/nrc_handelsblad_20020313_115/172/L6	spot/noun/nrc_handelsblad_20020313_115/172	L6	""""	punct	"""/punct"	""""	False	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/nrc_handelsblad_20020313_115/172/L4
spot/noun/nrc_handelsblad_20020313_115/172/L7	spot/noun/nrc_handelsblad_20020313_115/172	L7	.	punct	./punct	.	False	L	8	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/nrc_handelsblad_20020313_115/172/L5
spot/noun/nrc_handelsblad_20020313_115/172/L8	spot/noun/nrc_handelsblad_20020313_115/172	L8	ben	verb	ben/verb	zijn	False	L	9	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/nrc_handelsblad_20020313_115/172/L6
spot/noun/nrc_handelsblad_20020313_115/172/L9	spot/noun/nrc_handelsblad_20020313_115/172	L9	moet	verb	moet/verb	moeten	False	L	10	-0.4447023	1557442	130	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/nrc_handelsblad_20020313_115/172/L7
spot/noun/nrc_handelsblad_20020313_115/172/L10	spot/noun/nrc_handelsblad_20020313_115/172	L10	hier	adv	hier/adv	hier	False	L	11	0.10689203	261019	38	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/nrc_handelsblad_20020313_115/172/L8
spot/noun/nrc_handelsblad_20020313_115/172/L11	spot/noun/nrc_handelsblad_20020313_115/172	L11	eigenlijk	adj	eigenlijk/adj	eigenlijk	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/nrc_handelsblad_20020313_115/172/L9
spot/noun/nrc_handelsblad_20020313_115/172/L12	spot/noun/nrc_handelsblad_20020313_115/172	L12	zal	verb	zal/verb	zou	False	L	13	-0.24903896	1661300	169	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/nrc_handelsblad_20020313_115/172/L10
spot/noun/nrc_handelsblad_20020313_115/172/L13	spot/noun/nrc_handelsblad_20020313_115/172	L13	,	punct	,/punct	,	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/nrc_handelsblad_20020313_115/172/L11
spot/noun/nrc_handelsblad_20020313_115/172/L14	spot/noun/nrc_handelsblad_20020313_115/172	L14	kneusjes	noun	kneusjes/noun	kneusjes	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/nrc_handelsblad_20020313_115/172/L12
spot/noun/nrc_handelsblad_20020313_115/172/L15	spot/noun/nrc_handelsblad_20020313_115/172	L15	voor	prep	voor/prep	voor	False	L	16	-0.01234055	3806927	488	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/nrc_handelsblad_20020313_115/172/L13
spot/noun/nrc_handelsblad_20020313_115/172/R0	spot/noun/nrc_handelsblad_20020313_115/172	R0	met	prep	met/prep	met	True	R	1	0.78020245	4230163	1203	FALSE	TRUE	FALSE	FALSE	1	1	spot/noun/nrc_handelsblad_20020313_115/172/R0
spot/noun/nrc_handelsblad_20020313_115/172/R1	spot/noun/nrc_handelsblad_20020313_115/172	R1	de	det	de/det	de	True	R	2	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/nrc_handelsblad_20020313_115/172/R1
spot/noun/nrc_handelsblad_20020313_115/172/R2	spot/noun/nrc_handelsblad_20020313_115/172	R2	geweigerd	adj	geweigerd/adj	geweigerden	True	R	3	3.7986980000000004	351	2	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/nrc_handelsblad_20020313_115/172/R2
spot/noun/nrc_handelsblad_20020313_115/172/R3	spot/noun/nrc_handelsblad_20020313_115/172	R3	die	pron	die/pron	die	True	R	4	0.37226020000000004	2519801	479	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/nrc_handelsblad_20020313_115/172/R3
spot/noun/nrc_handelsblad_20020313_115/172/R4	spot/noun/nrc_handelsblad_20020313_115/172	R4	het	det	het/det	het	True	R	5	-0.03227321	11650779	1469	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/nrc_handelsblad_20020313_115/172/R4
spot/noun/nrc_handelsblad_20020313_115/172/R5	spot/noun/nrc_handelsblad_20020313_115/172	R5	uitverkocht	adj	uitverkocht/adj	uitverkochte	True	R	6	0.90621954	3135	1	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/nrc_handelsblad_20020313_115/172/R5
spot/noun/nrc_handelsblad_20020313_115/172/R6	spot/noun/nrc_handelsblad_20020313_115/172	R6	Paradiso	name	Paradiso/name	Paradiso	True	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/nrc_handelsblad_20020313_115/172/R6
spot/noun/nrc_handelsblad_20020313_115/172/R7	spot/noun/nrc_handelsblad_20020313_115/172	R7	vul	verb	vul/verb	vulden	True	R	8	0.45780882	14567	3	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/nrc_handelsblad_20020313_115/172/R7
spot/noun/nrc_handelsblad_20020313_115/172/R8	spot/noun/nrc_handelsblad_20020313_115/172	R8	,	punct	,/punct	,	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/nrc_handelsblad_20020313_115/172/R8
spot/noun/nrc_handelsblad_20020313_115/172/R9	spot/noun/nrc_handelsblad_20020313_115/172	R9	maar	vg	maar/vg	maar	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/nrc_handelsblad_20020313_115/172/R9
spot/noun/nrc_handelsblad_20020313_115/172/R10	spot/noun/nrc_handelsblad_20020313_115/172	R10	`	punct	`/punct	`	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/nrc_handelsblad_20020313_115/172/R10
spot/noun/nrc_handelsblad_20020313_115/172/R11	spot/noun/nrc_handelsblad_20020313_115/172	R11	de	det	de/det	de	True	R	12	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/nrc_handelsblad_20020313_115/172/R11
spot/noun/nrc_handelsblad_20020313_115/172/R12	spot/noun/nrc_handelsblad_20020313_115/172	R12	overkant	noun	overkant/noun	overkant	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/nrc_handelsblad_20020313_115/172/R12
spot/noun/nrc_handelsblad_20020313_115/172/R13	spot/noun/nrc_handelsblad_20020313_115/172	R13	'	punct	'/punct	'	True	R	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/nrc_handelsblad_20020313_115/172/R13
spot/noun/nrc_handelsblad_20020313_115/172/R14	spot/noun/nrc_handelsblad_20020313_115/172	R14	moet	verb	moet/verb	moest	True	R	15	-0.4447023	1557442	130	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/nrc_handelsblad_20020313_115/172/R14
spot/noun/nrc_handelsblad_20020313_115/172/R15	spot/noun/nrc_handelsblad_20020313_115/172	R15	er	noun	er/noun	er	True	R	16	-0.09708108	665899	79	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/nrc_handelsblad_20020313_115/172/R15
spot/noun/nrc_handelsblad_20010607_6/33/L0	spot/noun/nrc_handelsblad_20010607_6/33	L0	van	prep	van/prep	van	True	L	1	0.040584682999999996	12638933	1714	TRUE	TRUE	FALSE	FALSE	2	1	spot/noun/nrc_handelsblad_20010607_6/33/L0
spot/noun/nrc_handelsblad_20010607_6/33/L1	spot/noun/nrc_handelsblad_20010607_6/33	L1	mikpunt	noun	mikpunt/noun	mikpunt	True	L	2	6.6784062	1315	135	TRUE	TRUE	TRUE	FALSE	3	2	spot/noun/nrc_handelsblad_20010607_6/33/L1
spot/noun/nrc_handelsblad_20010607_6/33/L2	spot/noun/nrc_handelsblad_20010607_6/33	L2	een	det	een/det	een	True	L	3	0.17397657	11075723	1719	TRUE	FALSE	FALSE	FALSE	1	3	spot/noun/nrc_handelsblad_20010607_6/33/L2
spot/noun/nrc_handelsblad_20010607_6/33/L3	spot/noun/nrc_handelsblad_20010607_6/33	L3	cartoonisten	noun	cartoonisten/noun	cartoonisten	True	L	4	4.6953697	210	3	FALSE	TRUE	FALSE	FALSE	1	4	spot/noun/nrc_handelsblad_20010607_6/33/L3
spot/noun/nrc_handelsblad_20010607_6/33/L4	spot/noun/nrc_handelsblad_20010607_6/33	L4	voor	prep	voor/prep	voor	True	L	5	-0.01234055	3806927	488	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/nrc_handelsblad_20010607_6/33/L4
spot/noun/nrc_handelsblad_20010607_6/33/L5	spot/noun/nrc_handelsblad_20010607_6/33	L5	vooral	adv	vooral/adv	vooral	True	L	6	0.3510034	333204	62	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/nrc_handelsblad_20010607_6/33/L5
spot/noun/nrc_handelsblad_20010607_6/33/L6	spot/noun/nrc_handelsblad_20010607_6/33	L6	en	vg	en/vg	en	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/nrc_handelsblad_20010607_6/33/L6
spot/noun/nrc_handelsblad_20010607_6/33/L7	spot/noun/nrc_handelsblad_20010607_6/33	L7	Griek	noun	Griek/noun	Grieken	True	L	8	0.37977803	5260	1	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/nrc_handelsblad_20010607_6/33/L7
spot/noun/nrc_handelsblad_20010607_6/33/L8	spot/noun/nrc_handelsblad_20010607_6/33	L8	veel	det	veel/det	veel	True	L	9	-0.06661738	287287	35	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/nrc_handelsblad_20010607_6/33/L8
spot/noun/nrc_handelsblad_20010607_6/33/L9	spot/noun/nrc_handelsblad_20010607_6/33	L9	voor	prep	voor/prep	voor	True	L	10	-0.01234055	3806927	488	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/nrc_handelsblad_20010607_6/33/L9
spot/noun/nrc_handelsblad_20010607_6/33/L10	spot/noun/nrc_handelsblad_20010607_6/33	L10	ben	verb	ben/verb	is	True	L	11	0.04941353	9938754	1360	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/nrc_handelsblad_20010607_6/33/L10
spot/noun/nrc_handelsblad_20010607_6/33/L11	spot/noun/nrc_handelsblad_20010607_6/33	L11	Cem	name	Cem/name	Cem	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/nrc_handelsblad_20010607_6/33/L11
spot/noun/nrc_handelsblad_20010607_6/33/L12	spot/noun/nrc_handelsblad_20010607_6/33	L12	Ismail	name	Ismail/name	Ismail	True	L	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/nrc_handelsblad_20010607_6/33/L12
spot/noun/nrc_handelsblad_20010607_6/33/L13	spot/noun/nrc_handelsblad_20010607_6/33	L13	en	vg	en/vg	en	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/nrc_handelsblad_20010607_6/33/L13
spot/noun/nrc_handelsblad_20010607_6/33/L14	spot/noun/nrc_handelsblad_20010607_6/33	L14	Papandreou	name	Papandreou/name	Papandreou	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	15	spot/noun/nrc_handelsblad_20010607_6/33/L14
spot/noun/nrc_handelsblad_20010607_6/33/L15	spot/noun/nrc_handelsblad_20010607_6/33	L15	Jorgos	name	Jorgos/name	Jorgos	True	L	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	16	spot/noun/nrc_handelsblad_20010607_6/33/L15
spot/noun/nrc_handelsblad_20010607_6/33/R0	spot/noun/nrc_handelsblad_20010607_6/33	R0	.	punct	./punct	.	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	1	spot/noun/nrc_handelsblad_20010607_6/33/R0
spot/noun/nrc_handelsblad_20010607_6/33/R1	spot/noun/nrc_handelsblad_20010607_6/33	R1	sentence_delimiter	none	none	</sentence>	none	R	2	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/nrc_handelsblad_20010607_6/33/delimiter
spot/noun/nrc_handelsblad_20010607_6/33/R2	spot/noun/nrc_handelsblad_20010607_6/33	R2	sentence_delimiter	none	none	<sentence>	none	R	3	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	-1	spot/noun/nrc_handelsblad_20010607_6/33/delimiter
spot/noun/nrc_handelsblad_20010607_6/33/R3	spot/noun/nrc_handelsblad_20010607_6/33	R3	de	det	de/det	De	False	R	4	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/nrc_handelsblad_20010607_6/33/R1
spot/noun/nrc_handelsblad_20010607_6/33/R4	spot/noun/nrc_handelsblad_20010607_6/33	R4	rechts	adj	rechts/adj	rechtse	False	R	5	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/nrc_handelsblad_20010607_6/33/R2
spot/noun/nrc_handelsblad_20010607_6/33/R5	spot/noun/nrc_handelsblad_20010607_6/33	R5	oppositie	noun	oppositie/noun	oppositie	False	R	6	0.26366875	23848	4	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/nrc_handelsblad_20010607_6/33/R3
spot/noun/nrc_handelsblad_20010607_6/33/R6	spot/noun/nrc_handelsblad_20010607_6/33	R6	en	vg	en/vg	en	False	R	7	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/nrc_handelsblad_20010607_6/33/R4
spot/noun/nrc_handelsblad_20010607_6/33/R7	spot/noun/nrc_handelsblad_20010607_6/33	R7	ook	adv	ook/adv	ook	False	R	8	0.07111409	2214625	311	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/nrc_handelsblad_20010607_6/33/R5
spot/noun/nrc_handelsblad_20010607_6/33/R8	spot/noun/nrc_handelsblad_20010607_6/33	R8	Papandreou	det	Papandreou/det	Papandreou's	False	R	9	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/nrc_handelsblad_20010607_6/33/R6
spot/noun/nrc_handelsblad_20010607_6/33/R9	spot/noun/nrc_handelsblad_20010607_6/33	R9	voorganger	noun	voorganger/noun	voorganger	False	R	10	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	8	spot/noun/nrc_handelsblad_20010607_6/33/R7
spot/noun/nrc_handelsblad_20010607_6/33/R10	spot/noun/nrc_handelsblad_20010607_6/33	R10	Pángalos	name	Pángalos/name	Pángalos	False	R	11	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	9	spot/noun/nrc_handelsblad_20010607_6/33/R8
spot/noun/nrc_handelsblad_20010607_6/33/R11	spot/noun/nrc_handelsblad_20010607_6/33	R11	stel	verb	stel/verb	stellen	False	R	12	-0.68067133	212176	14	FALSE	FALSE	FALSE	FALSE	0	10	spot/noun/nrc_handelsblad_20010607_6/33/R9
spot/noun/nrc_handelsblad_20010607_6/33/R12	spot/noun/nrc_handelsblad_20010607_6/33	R12	dat	comp	dat/comp	dat	False	R	13	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	11	spot/noun/nrc_handelsblad_20010607_6/33/R10
spot/noun/nrc_handelsblad_20010607_6/33/R13	spot/noun/nrc_handelsblad_20010607_6/33	R13	de	det	de/det	de	False	R	14	0.24799246	28074105	4683	FALSE	FALSE	FALSE	FALSE	0	12	spot/noun/nrc_handelsblad_20010607_6/33/R11
spot/noun/nrc_handelsblad_20010607_6/33/R14	spot/noun/nrc_handelsblad_20010607_6/33	R14	Grieks_Turks	adj	Grieks_Turks/adj	Grieks-Turkse	False	R	15	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	13	spot/noun/nrc_handelsblad_20010607_6/33/R12
spot/noun/nrc_handelsblad_20010607_6/33/R15	spot/noun/nrc_handelsblad_20010607_6/33	R15	toenadering	noun	toenadering/noun	toenadering	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	14	spot/noun/nrc_handelsblad_20010607_6/33/R13
spot/noun/nrc_handelsblad_20000512_150/1639/L0	spot/noun/nrc_handelsblad_20000512_150/1639	L0	de	det	de/det	de	True	L	1	0.24799246	28074105	4683	TRUE	FALSE	FALSE	FALSE	1	1	spot/noun/nrc_handelsblad_20000512_150/1639/L0
spot/noun/nrc_handelsblad_20000512_150/1639/L1	spot/noun/nrc_handelsblad_20000512_150/1639	L1	vrouw	noun	vrouw/noun	vrouwen	True	L	2	4.3040525999999996e-4	300299	39	FALSE	FALSE	FALSE	FALSE	0	2	spot/noun/nrc_handelsblad_20000512_150/1639/L1
spot/noun/nrc_handelsblad_20000512_150/1639/L2	spot/noun/nrc_handelsblad_20000512_150/1639	L2	gesluierd	adj	gesluierd/adj	gesluierde	True	L	3	2.488891	636	1	FALSE	FALSE	FALSE	FALSE	0	3	spot/noun/nrc_handelsblad_20000512_150/1639/L2
spot/noun/nrc_handelsblad_20000512_150/1639/L3	spot/noun/nrc_handelsblad_20000512_150/1639	L3	,	punct	,/punct	,	True	L	4	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	0	4	spot/noun/nrc_handelsblad_20000512_150/1639/L3
spot/noun/nrc_handelsblad_20000512_150/1639/L4	spot/noun/nrc_handelsblad_20000512_150/1639	L4	jong	adj	jong/adj	jonge	True	L	5	-0.30973540000000005	199012	19	FALSE	FALSE	FALSE	FALSE	0	5	spot/noun/nrc_handelsblad_20000512_150/1639/L4
spot/noun/nrc_handelsblad_20000512_150/1639/L5	spot/noun/nrc_handelsblad_20000512_150/1639	L5	bladzij	noun	bladzij/noun	bladzijde	True	L	6	-1.1172488999999999	26133	1	FALSE	FALSE	FALSE	FALSE	0	6	spot/noun/nrc_handelsblad_20000512_150/1639/L5
spot/noun/nrc_handelsblad_20000512_150/1639/L6	spot/noun/nrc_handelsblad_20000512_150/1639	L6	laat	adj	laat/adj	laatste	True	L	7	-0.28608212	520541	51	FALSE	FALSE	FALSE	FALSE	0	7	spot/noun/nrc_handelsblad_20000512_150/1639/L6
