_id	_cws.gekleurd.foc10.nav.weight.bound	_count.gekleurd.foc10.nav.weight.bound	_cws.gekleurd.foc10.nav.selection.bound	_count.gekleurd.foc10.nav.selection.bound	_cws.gekleurd.foc10.nav.no.bound	_count.gekleurd.foc10.nav.no.bound	_cws.gekleurd.foc10.all.weight.bound	_count.gekleurd.foc10.all.weight.bound	_cws.gekleurd.foc10.all.selection.bound	_count.gekleurd.foc10.all.selection.bound	_cws.gekleurd.foc10.all.no.bound	_count.gekleurd.foc10.all.no.bound	_cws.gekleurd.foc5.nav.weight.bound	_count.gekleurd.foc5.nav.weight.bound	_cws.gekleurd.foc5.nav.selection.bound	_count.gekleurd.foc5.nav.selection.bound	_cws.gekleurd.foc5.nav.no.bound	_count.gekleurd.foc5.nav.no.bound	_cws.gekleurd.foc5.all.weight.bound	_count.gekleurd.foc5.all.weight.bound	_cws.gekleurd.foc5.all.selection.bound	_count.gekleurd.foc5.all.selection.bound	_cws.gekleurd.foc5.all.no.bound	_count.gekleurd.foc5.all.no.bound
gekleurd/adj/parool_20020622_19/1228	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;lab/noun;verschil/adj	8	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;lab/noun;verschil/adj	8	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;lab/noun;verschil/adj	8	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;lab/noun;met/prep;verschil/adj	9	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;lab/noun;met/prep;verschil/adj	9	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;lab/noun;met/prep;verschil/adj	9	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;verschil/adj	7	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;verschil/adj	7	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;verschil/adj	7	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;met/prep;verschil/adj	8	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;met/prep;verschil/adj	8	antilichaam/noun;bal_DIM/noun;bekleed/verb;bloed/noun;buis_DIM/noun;klein/adj;met/prep;verschil/adj	8
gekleurd/adj/parool_20040504_79/326	druk_werk/noun;kaart/noun;lijn/noun;richting/noun;toon/verb	5	druk_werk/noun;kaart/noun;lijn/noun;richting/noun;toon/verb	5	druk_werk/noun;kaart/noun;lijn/noun;richting/noun;toon/verb	5	allerlei/det;druk_werk/noun;kaart/noun;lijn/noun;op/prep;richting/noun;toon/verb	7	allerlei/det;druk_werk/noun;kaart/noun;lijn/noun;op/prep;richting/noun;toon/verb	7	allerlei/det;druk_werk/noun;kaart/noun;lijn/noun;op/prep;richting/noun;toon/verb	7	druk_werk/noun;lijn/noun;richting/noun;toon/verb	4	druk_werk/noun;lijn/noun;richting/noun;toon/verb	4	druk_werk/noun;lijn/noun;richting/noun;toon/verb	4	allerlei/det;druk_werk/noun;lijn/noun;richting/noun;toon/verb	5	allerlei/det;druk_werk/noun;lijn/noun;richting/noun;toon/verb	5	allerlei/det;druk_werk/noun;lijn/noun;richting/noun;toon/verb	5
gekleurd/adj/parool_20010126_103/110	anders/adj;enorm/adj;hemel/noun;knal/noun;rookwolk/noun;waai/verb;wit/adj;zwart/adj	8	anders/adj;enorm/adj;hemel/noun;knal/noun;rookwolk/noun;waai/verb;wit/adj;zwart/adj	8	anders/adj;enorm/adj;hemel/noun;knal/noun;rookwolk/noun;waai/verb;wit/adj;zwart/adj	8	anders/adj;enorm/adj;hemel/noun;knal/noun;rookwolk/noun;waai/verb;weg/adv;wit/adj;zwart/adj	9	anders/adj;enorm/adj;hemel/noun;knal/noun;rookwolk/noun;waai/verb;weg/adv;wit/adj;zwart/adj	9	anders/adj;enorm/adj;hemel/noun;knal/noun;rookwolk/noun;waai/verb;weg/adv;wit/adj;zwart/adj	9	anders/adj;hemel/noun;rookwolk/noun;wit/adj;zwart/adj	5	anders/adj;hemel/noun;rookwolk/noun;wit/adj;zwart/adj	5	anders/adj;hemel/noun;rookwolk/noun;wit/adj;zwart/adj	5	anders/adj;hemel/noun;rookwolk/noun;wit/adj;zwart/adj	5	anders/adj;hemel/noun;rookwolk/noun;wit/adj;zwart/adj	5	anders/adj;hemel/noun;rookwolk/noun;wit/adj;zwart/adj	5
gekleurd/adj/parool_19991007_29/98	alleen/adj;scherm/noun	2	alleen/adj;scherm/noun	2	alleen/adj;scherm/noun	2	alleen/adj;dat/pron;een/det;met/prep;op/prep;scherm/noun;via/prep	7	alleen/adj;dat/pron;een/det;met/prep;op/prep;scherm/noun;via/prep	7	alleen/adj;dat/pron;een/det;met/prep;op/prep;scherm/noun;via/prep	7	scherm/noun	1	scherm/noun	1	scherm/noun	1	dat/pron;een/det;met/prep;op/prep;scherm/noun	5	dat/pron;een/det;met/prep;op/prep;scherm/noun	5	dat/pron;een/det;met/prep;op/prep;scherm/noun	5
gekleurd/adj/parool_20010119_9/598	Zuidafrikaans/adj;buurt/noun;jongen/noun	3	Zuidafrikaans/adj;buurt/noun;jongen/noun	3	Zuidafrikaans/adj;buurt/noun;jongen/noun	3	Zuidafrikaans/adj;buurt/noun;hun/det;jongen/noun;op/prep	5	Zuidafrikaans/adj;buurt/noun;hun/det;jongen/noun;op/prep	5	Zuidafrikaans/adj;buurt/noun;hun/det;jongen/noun;op/prep	5	jongen/noun	1	jongen/noun	1	jongen/noun	1	jongen/noun;op/prep	2	jongen/noun;op/prep	2	jongen/noun;op/prep	2
gekleurd/adj/parool_19990831_66/618	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	dat/pron;fel/adj;vergeleken/adj	3	dat/pron;fel/adj;vergeleken/adj	3	dat/pron;fel/adj;vergeleken/adj	3	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2	fel/adj;vergeleken/adj	2
gekleurd/adj/parool_20020417_36/105	er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	5	er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	5	er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	5	een/det;er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	6	een/det;er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	6	een/det;er/noun;lijn/noun;logo/noun;maak/verb;verf/noun	6	er/noun;lijn/noun;maak/verb	3	er/noun;lijn/noun;maak/verb	3	er/noun;lijn/noun;maak/verb	3	een/det;er/noun;lijn/noun;maak/verb	4	een/det;er/noun;lijn/noun;maak/verb	4	een/det;er/noun;lijn/noun;maak/verb	4
gekleurd/adj/parool_19990710_85/681	geef_af/verb;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	5	geef_af/verb;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	5	geef_af/verb;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	5	dan/adv;dat/pron;een/det;geef_af/verb;je/pron;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	9	dan/adv;dat/pron;een/det;geef_af/verb;je/pron;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	9	dan/adv;dat/pron;een/det;geef_af/verb;je/pron;signaal/noun;soort/noun;vriendin/noun;zoek_uit/verb	9	soort/noun;vriendin/noun;zoek_uit/verb	3	soort/noun;vriendin/noun;zoek_uit/verb	3	soort/noun;vriendin/noun;zoek_uit/verb	3	dat/pron;soort/noun;vriendin/noun;zoek_uit/verb	4	dat/pron;soort/noun;vriendin/noun;zoek_uit/verb	4	dat/pron;soort/noun;vriendin/noun;zoek_uit/verb	4
gekleurd/adj/parool_20021005_67/624	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;drama/noun;perspectief/noun	4	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3	Zuidafrikaans/adj;apartheid/noun;perspectief/noun	3
gekleurd/adj/parool_20000525_109/355	chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun	5	chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun	5	chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun	5	als/prep;chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun;welk/det;zowel/adv	8	als/prep;chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun;welk/det;zowel/adv	8	als/prep;chocolade/noun;hagel_slag/noun;omvat/verb;vlok/noun;voorraad/noun;welk/det;zowel/adv	8	hagel_slag/noun;voorraad/noun	2	hagel_slag/noun;voorraad/noun	2	hagel_slag/noun;voorraad/noun	2	als/prep;hagel_slag/noun;voorraad/noun;welk/det;zowel/adv	5	als/prep;hagel_slag/noun;voorraad/noun;welk/det;zowel/adv	5	als/prep;hagel_slag/noun;voorraad/noun;welk/det;zowel/adv	5
gekleurd/adj/parool_20000907_71/27	blond/adj;draag/verb;haar/noun;kort/adj	4	blond/adj;draag/verb;haar/noun;kort/adj	4	blond/adj;draag/verb;haar/noun;kort/adj	4	blond/adj;draag/verb;haar/det;haar/noun;kort/adj	5	blond/adj;draag/verb;haar/det;haar/noun;kort/adj	5	blond/adj;draag/verb;haar/det;haar/noun;kort/adj	5	blond/adj;haar/noun	2	blond/adj;haar/noun	2	blond/adj;haar/noun	2	blond/adj;haar/det;haar/noun	3	blond/adj;haar/det;haar/noun	3	blond/adj;haar/det;haar/noun	3
gekleurd/adj/parool_20040518_102/284	ben/verb;glas/noun	2	ben/verb;glas/noun	2	ben/verb;glas/noun	2	ben/verb;glas/noun;helemaal/adv;met/prep	4	ben/verb;glas/noun;helemaal/adv;met/prep	4	ben/verb;glas/noun;helemaal/adv;met/prep	4	ben/verb;glas/noun	2	ben/verb;glas/noun	2	ben/verb;glas/noun	2	ben/verb;glas/noun;met/prep	3	ben/verb;glas/noun;met/prep	3	ben/verb;glas/noun;met/prep	3
gekleurd/adj/parool_20030619_65/333	mobieltje/noun;verwissel/verb	2	mobieltje/noun;verwissel/verb	2	mobieltje/noun;verwissel/verb	2	je/pron;mobieltje/noun;verwissel/verb	3	je/pron;mobieltje/noun;verwissel/verb	3	je/pron;mobieltje/noun;verwissel/verb	3	mobieltje/noun;verwissel/verb	2	mobieltje/noun;verwissel/verb	2	mobieltje/noun;verwissel/verb	2	je/pron;mobieltje/noun;verwissel/verb	3	je/pron;mobieltje/noun;verwissel/verb	3	je/pron;mobieltje/noun;verwissel/verb	3
gekleurd/adj/parool_20020518_86/771	platteland_gemeente/noun;straat_beeld/noun;tamelijk/adj;zie_uit/verb	4	platteland_gemeente/noun;straat_beeld/noun;tamelijk/adj;zie_uit/verb	4	platteland_gemeente/noun;straat_beeld/noun;tamelijk/adj;zie_uit/verb	4	een/det;platteland_gemeente/noun;sowieso/adv;straat_beeld/noun;tamelijk/adj;uit/part;zie_uit/verb	7	een/det;platteland_gemeente/noun;sowieso/adv;straat_beeld/noun;tamelijk/adj;uit/part;zie_uit/verb	7	een/det;platteland_gemeente/noun;sowieso/adv;straat_beeld/noun;tamelijk/adj;uit/part;zie_uit/verb	7	platteland_gemeente/noun;tamelijk/adj;zie_uit/verb	3	platteland_gemeente/noun;tamelijk/adj;zie_uit/verb	3	platteland_gemeente/noun;tamelijk/adj;zie_uit/verb	3	een/det;platteland_gemeente/noun;sowieso/adv;tamelijk/adj;uit/part;zie_uit/verb	6	een/det;platteland_gemeente/noun;sowieso/adv;tamelijk/adj;uit/part;zie_uit/verb	6	een/det;platteland_gemeente/noun;sowieso/adv;tamelijk/adj;uit/part;zie_uit/verb	6
gekleurd/adj/parool_19990213_80/125	gegeven/noun;tint_DIM/noun;zorg/verb	3	gegeven/noun;tint_DIM/noun;zorg/verb	3	gegeven/noun;tint_DIM/noun;zorg/verb	3	een/det;gegeven/noun;tint_DIM/noun;zorg/verb	4	een/det;gegeven/noun;tint_DIM/noun;zorg/verb	4	een/det;gegeven/noun;tint_DIM/noun;zorg/verb	4	gegeven/noun;tint_DIM/noun	2	gegeven/noun;tint_DIM/noun	2	gegeven/noun;tint_DIM/noun	2	een/det;gegeven/noun;tint_DIM/noun	3	een/det;gegeven/noun;tint_DIM/noun	3	een/det;gegeven/noun;tint_DIM/noun	3
gekleurd/adj/parool_20020308_65/232	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5	colbert/noun;hemd/noun;neutraal/adj;pantalon/noun;schoen/noun	5
gekleurd/adj/parool_20030613_11/286	bedien/verb;bezoeker/noun;glasplaat/noun;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	7	bedien/verb;bezoeker/noun;glasplaat/noun;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	7	bedien/verb;bezoeker/noun;glasplaat/noun;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	7	bedien/verb;bezoeker/noun;die/det;glasplaat/noun;met/prep;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	9	bedien/verb;bezoeker/noun;die/det;glasplaat/noun;met/prep;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	9	bedien/verb;bezoeker/noun;die/det;glasplaat/noun;met/prep;ouderwets/adj;prachtig/adj;projector/noun;spoorbaan/noun	9	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4	bedien/verb;glasplaat/noun;ouderwets/adj;projector/noun	4
gekleurd/adj/parool_20040426_03/256	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;leerling/noun;stad/noun	5	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4	afkomst/noun;ben/verb;groot/adj;stad/noun	4
gekleurd/adj/parool_20000120_109/131		0		0		0	een/det	1	een/det	1	een/det	1		0		0		0	een/det	1	een/det	1	een/det	1
gekleurd/adj/parool_20041108_87/294	bedreig/adj;bekijk/verb;ben/verb;bril/noun;dubbelzinnig/adj;eenduidig/adj;internationaal/adj;werkelijkheid/noun	8	bedreig/adj;bekijk/verb;ben/verb;bril/noun;dubbelzinnig/adj;eenduidig/adj;internationaal/adj;werkelijkheid/noun	8	bedreig/adj;bekijk/verb;ben/verb;bril/noun;dubbelzinnig/adj;eenduidig/adj;internationaal/adj;werkelijkheid/noun	8	bedreig/adj;bekijk/verb;ben/verb;bril/noun;die/det;door/prep;dubbelzinnig/adj;eenduidig/adj;en/adv;internationaal/adj;over/adv;weer/adv;werkelijkheid/noun	13	bedreig/adj;bekijk/verb;ben/verb;bril/noun;die/det;door/prep;dubbelzinnig/adj;eenduidig/adj;en/adv;internationaal/adj;over/adv;weer/adv;werkelijkheid/noun	13	bedreig/adj;bekijk/verb;ben/verb;bril/noun;die/det;door/prep;dubbelzinnig/adj;eenduidig/adj;en/adv;internationaal/adj;over/adv;weer/adv;werkelijkheid/noun	13	bekijk/verb;ben/verb;bril/noun	3	bekijk/verb;ben/verb;bril/noun	3	bekijk/verb;ben/verb;bril/noun	3	bekijk/verb;ben/verb;bril/noun;die/det;door/prep;en/adv;over/adv;weer/adv	8	bekijk/verb;ben/verb;bril/noun;die/det;door/prep;en/adv;over/adv;weer/adv	8	bekijk/verb;ben/verb;bril/noun;die/det;door/prep;en/adv;over/adv;weer/adv	8
gekleurd/adj/parool_19990906_91/753	ben/verb;blank/adj;kind/noun;vriendin/noun	4	ben/verb;blank/adj;kind/noun;vriendin/noun	4	ben/verb;blank/adj;kind/noun;vriendin/noun	4	ben/verb;blank/adj;hun/det;kind/noun;vriendin/noun;wat/adv	6	ben/verb;blank/adj;hun/det;kind/noun;vriendin/noun;wat/adv	6	ben/verb;blank/adj;hun/det;kind/noun;vriendin/noun;wat/adv	6	blank/adj;kind/noun;vriendin/noun	3	blank/adj;kind/noun;vriendin/noun	3	blank/adj;kind/noun;vriendin/noun	3	blank/adj;hun/det;kind/noun;vriendin/noun	4	blank/adj;hun/det;kind/noun;vriendin/noun	4	blank/adj;hun/det;kind/noun;vriendin/noun	4
gekleurd/adj/parool_19990428_102/67	persoonlijk/adj	1	persoonlijk/adj	1	persoonlijk/adj	1	door/prep;persoonlijk/adj	2	door/prep;persoonlijk/adj	2	door/prep;persoonlijk/adj	2	persoonlijk/adj	1	persoonlijk/adj	1	persoonlijk/adj	1	door/prep;persoonlijk/adj	2	door/prep;persoonlijk/adj	2	door/prep;persoonlijk/adj	2
gekleurd/adj/parool_19990322_131/189	eigen/adj;er/noun;geef/verb;kop_DIM/noun;thee/noun	5	eigen/adj;er/noun;geef/verb;kop_DIM/noun;thee/noun	5	eigen/adj;er/noun;geef/verb;kop_DIM/noun;thee/noun	5	een/det;eigen/adj;er/noun;geef/verb;kop_DIM/noun;met/prep;thee/noun	7	een/det;eigen/adj;er/noun;geef/verb;kop_DIM/noun;met/prep;thee/noun	7	een/det;eigen/adj;er/noun;geef/verb;kop_DIM/noun;met/prep;thee/noun	7	geef/verb;kop_DIM/noun;thee/noun	3	geef/verb;kop_DIM/noun;thee/noun	3	geef/verb;kop_DIM/noun;thee/noun	3	geef/verb;kop_DIM/noun;met/prep;thee/noun	4	geef/verb;kop_DIM/noun;met/prep;thee/noun	4	geef/verb;kop_DIM/noun;met/prep;thee/noun	4
gekleurd/adj/parool_20020716_46/195	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj;wat/det	8	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj;wat/det	8	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj;wat/det	8	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;toef_DIM/noun;warm/adj	5	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj	7	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj	7	banaan/noun;blauw/adj;broodje/noun;een/det;met/prep;toef_DIM/noun;warm/adj	7
gekleurd/adj/parool_20000419_45/170	beweegreden/noun;licht/adj;onderhandeling_tafel/noun	3	beweegreden/noun;licht/adj;onderhandeling_tafel/noun	3	beweegreden/noun;licht/adj;onderhandeling_tafel/noun	3	beweegreden/noun;een/det;licht/adj;onderhandeling_tafel/noun	4	beweegreden/noun;een/det;licht/adj;onderhandeling_tafel/noun	4	beweegreden/noun;een/det;licht/adj;onderhandeling_tafel/noun	4	beweegreden/noun;licht/adj	2	beweegreden/noun;licht/adj	2	beweegreden/noun;licht/adj	2	beweegreden/noun;een/det;licht/adj	3	beweegreden/noun;een/det;licht/adj	3	beweegreden/noun;een/det;licht/adj	3
gekleurd/adj/parool_20001007_92/108	bontjas/noun;broek/noun;cowboy_hoed/noun;haar/noun;leren/adj;liefst/adj;oorbel/noun;rits/noun;tegenwoordig/adj	9	bontjas/noun;broek/noun;cowboy_hoed/noun;haar/noun;leren/adj;liefst/adj;oorbel/noun;rits/noun;tegenwoordig/adj	9	bontjas/noun;broek/noun;cowboy_hoed/noun;haar/noun;leren/adj;liefst/adj;oorbel/noun;rits/noun;tegenwoordig/adj	9	bontjas/noun;broek/noun;cowboy_hoed/noun;een/det;haar/noun;leren/adj;liefst/adj;met/prep;oorbel/noun;rits/noun;tegenwoordig/adj	11	bontjas/noun;broek/noun;cowboy_hoed/noun;een/det;haar/noun;leren/adj;liefst/adj;met/prep;oorbel/noun;rits/noun;tegenwoordig/adj	11	bontjas/noun;broek/noun;cowboy_hoed/noun;een/det;haar/noun;leren/adj;liefst/adj;met/prep;oorbel/noun;rits/noun;tegenwoordig/adj	11	bontjas/noun;cowboy_hoed/noun;haar/noun	3	bontjas/noun;cowboy_hoed/noun;haar/noun	3	bontjas/noun;cowboy_hoed/noun;haar/noun	3	bontjas/noun;cowboy_hoed/noun;een/det;haar/noun	4	bontjas/noun;cowboy_hoed/noun;een/det;haar/noun	4	bontjas/noun;cowboy_hoed/noun;een/det;haar/noun	4
gekleurd/adj/parool_20020720_101/266	huis/noun;verdeel/verb;vrolijk/adj	3	huis/noun;verdeel/verb;vrolijk/adj	3	huis/noun;verdeel/verb;vrolijk/adj	3	die/pron;huis/noun;verdeel/verb;vrolijk/adj	4	die/pron;huis/noun;verdeel/verb;vrolijk/adj	4	die/pron;huis/noun;verdeel/verb;vrolijk/adj	4	huis/noun;vrolijk/adj	2	huis/noun;vrolijk/adj	2	huis/noun;vrolijk/adj	2	huis/noun;vrolijk/adj	2	huis/noun;vrolijk/adj	2	huis/noun;vrolijk/adj	2
gekleurd/adj/algemeen_dagblad_20000929_72/201	bij/noun;kist/noun;zit/verb	3	bij/noun;kist/noun;zit/verb	3	bij/noun;kist/noun;zit/verb	3	bij/noun;een/det;elk/det;kist/noun;zit/verb	5	bij/noun;een/det;elk/det;kist/noun;zit/verb	5	bij/noun;een/det;elk/det;kist/noun;zit/verb	5	bij/noun;zit/verb	2	bij/noun;zit/verb	2	bij/noun;zit/verb	2	bij/noun;een/det;zit/verb	3	bij/noun;een/det;zit/verb	3	bij/noun;een/det;zit/verb	3
gekleurd/adj/algemeen_dagblad_20030621_140/253	er/noun;mens/noun;zit/verb	3	er/noun;mens/noun;zit/verb	3	er/noun;mens/noun;zit/verb	3	alleen/adv;er/noun;mens/noun;op/prep;zit/verb	5	alleen/adv;er/noun;mens/noun;op/prep;zit/verb	5	alleen/adv;er/noun;mens/noun;op/prep;zit/verb	5	er/noun;mens/noun;zit/verb	3	er/noun;mens/noun;zit/verb	3	er/noun;mens/noun;zit/verb	3	alleen/adv;er/noun;mens/noun;op/prep;zit/verb	5	alleen/adv;er/noun;mens/noun;op/prep;zit/verb	5	alleen/adv;er/noun;mens/noun;op/prep;zit/verb	5
gekleurd/adj/algemeen_dagblad_20011006_159/369	diep/adj;massa_ontslag/noun;omvang/noun;zwart/adj	4	diep/adj;massa_ontslag/noun;omvang/noun;zwart/adj	4	diep/adj;massa_ontslag/noun;omvang/noun;zwart/adj	4	diep/adj;hun/det;massa_ontslag/noun;omvang/noun;zwart/adj	5	diep/adj;hun/det;massa_ontslag/noun;omvang/noun;zwart/adj	5	diep/adj;hun/det;massa_ontslag/noun;omvang/noun;zwart/adj	5	diep/adj;omvang/noun;zwart/adj	3	diep/adj;omvang/noun;zwart/adj	3	diep/adj;omvang/noun;zwart/adj	3	diep/adj;omvang/noun;zwart/adj	3	diep/adj;omvang/noun;zwart/adj	3	diep/adj;omvang/noun;zwart/adj	3
gekleurd/adj/algemeen_dagblad_20000210_55/530	blank/adj;scholier/noun;school/noun;spreiding_beleid/noun;voer_in/verb;zwart/adj	6	blank/adj;scholier/noun;school/noun;spreiding_beleid/noun;voer_in/verb;zwart/adj	6	blank/adj;scholier/noun;school/noun;spreiding_beleid/noun;voer_in/verb;zwart/adj	6	blank/adj;een/det;scholier/noun;school/noun;spreiding_beleid/noun;voer_in/verb;zwart/adj	7	blank/adj;een/det;scholier/noun;school/noun;spreiding_beleid/noun;voer_in/verb;zwart/adj	7	blank/adj;een/det;scholier/noun;school/noun;spreiding_beleid/noun;voer_in/verb;zwart/adj	7	blank/adj;scholier/noun;spreiding_beleid/noun	3	blank/adj;scholier/noun;spreiding_beleid/noun	3	blank/adj;scholier/noun;spreiding_beleid/noun	3	blank/adj;een/det;scholier/noun;spreiding_beleid/noun	4	blank/adj;een/det;scholier/noun;spreiding_beleid/noun	4	blank/adj;een/det;scholier/noun;spreiding_beleid/noun	4
gekleurd/adj/algemeen_dagblad_20011103_136/97	huis_DIM/noun;klinker/noun;lantaarn/noun;plein/noun;sfeervol/adj;vrolijk/adj	6	huis_DIM/noun;klinker/noun;lantaarn/noun;plein/noun;sfeervol/adj;vrolijk/adj	6	huis_DIM/noun;klinker/noun;lantaarn/noun;plein/noun;sfeervol/adj;vrolijk/adj	6	een/det;huis_DIM/noun;klinker/noun;lantaarn/noun;met/prep;plein/noun;sfeervol/adj;vrolijk/adj	8	een/det;huis_DIM/noun;klinker/noun;lantaarn/noun;met/prep;plein/noun;sfeervol/adj;vrolijk/adj	8	een/det;huis_DIM/noun;klinker/noun;lantaarn/noun;met/prep;plein/noun;sfeervol/adj;vrolijk/adj	8	huis_DIM/noun;plein/noun;vrolijk/adj	3	huis_DIM/noun;plein/noun;vrolijk/adj	3	huis_DIM/noun;plein/noun;vrolijk/adj	3	een/det;huis_DIM/noun;met/prep;plein/noun;vrolijk/adj	5	een/det;huis_DIM/noun;met/prep;plein/noun;vrolijk/adj	5	een/det;huis_DIM/noun;met/prep;plein/noun;vrolijk/adj	5
gekleurd/adj/algemeen_dagblad_20000331_52/173	ander/adj;rood/noun	2	ander/adj;rood/noun	2	ander/adj;rood/noun	2	ander/adj;rood/noun	2	ander/adj;rood/noun	2	ander/adj;rood/noun	2	ander/adj	1	ander/adj	1	ander/adj	1	ander/adj	1	ander/adj	1	ander/adj	1
