_id	_cws.hoekig.foc10.nav.weight.bound	_count.hoekig.foc10.nav.weight.bound	_cws.hoekig.foc10.nav.selection.bound	_count.hoekig.foc10.nav.selection.bound	_cws.hoekig.foc10.nav.no.bound	_count.hoekig.foc10.nav.no.bound	_cws.hoekig.foc10.all.weight.bound	_count.hoekig.foc10.all.weight.bound	_cws.hoekig.foc10.all.selection.bound	_count.hoekig.foc10.all.selection.bound	_cws.hoekig.foc10.all.no.bound	_count.hoekig.foc10.all.no.bound	_cws.hoekig.foc5.nav.weight.bound	_count.hoekig.foc5.nav.weight.bound	_cws.hoekig.foc5.nav.selection.bound	_count.hoekig.foc5.nav.selection.bound	_cws.hoekig.foc5.nav.no.bound	_count.hoekig.foc5.nav.no.bound	_cws.hoekig.foc5.all.weight.bound	_count.hoekig.foc5.all.weight.bound	_cws.hoekig.foc5.all.selection.bound	_count.hoekig.foc5.all.selection.bound	_cws.hoekig.foc5.all.no.bound	_count.hoekig.foc5.all.no.bound
hoekig/adj/algemeen_dagblad_20031205_83/27	briljant/adj;decor/noun;droog/adj;grap/noun;puur/adj;taal/noun;visueel/adj	7	briljant/adj;decor/noun;droog/adj;grap/noun;puur/adj;taal/noun;visueel/adj	7	briljant/adj;decor/noun;droog/adj;grap/noun;puur/adj;taal/noun;visueel/adj	7	briljant/adj;decor/noun;droog/adj;een/det;grap/noun;puur/adj;taal/noun;visueel/adj	8	briljant/adj;decor/noun;droog/adj;een/det;grap/noun;puur/adj;taal/noun;visueel/adj	8	briljant/adj;decor/noun;droog/adj;een/det;grap/noun;puur/adj;taal/noun;visueel/adj	8	decor/noun;droog/adj;grap/noun;taal/noun;visueel/adj	5	decor/noun;droog/adj;grap/noun;taal/noun;visueel/adj	5	decor/noun;droog/adj;grap/noun;taal/noun;visueel/adj	5	decor/noun;droog/adj;een/det;grap/noun;taal/noun;visueel/adj	6	decor/noun;droog/adj;een/det;grap/noun;taal/noun;visueel/adj	6	decor/noun;droog/adj;een/det;grap/noun;taal/noun;visueel/adj	6
hoekig/adj/algemeen_dagblad_20001115_45/85	maak/verb;muziek/noun;plaat/noun;soepel/adj	4	maak/verb;muziek/noun;plaat/noun;soepel/adj	4	maak/verb;muziek/noun;plaat/noun;soepel/adj	4	maak/verb;muziek/noun;plaat/noun;soepel/adj	4	maak/verb;muziek/noun;plaat/noun;soepel/adj	4	maak/verb;muziek/noun;plaat/noun;soepel/adj	4	muziek/noun;plaat/noun	2	muziek/noun;plaat/noun	2	muziek/noun;plaat/noun	2	muziek/noun;plaat/noun	2	muziek/noun;plaat/noun	2	muziek/noun;plaat/noun	2
hoekig/adj/algemeen_dagblad_20001216_35/237	ben/verb;breng_aan/verb;lijn/noun;scherp/adj;subtiel/adj;vorm/noun	6	ben/verb;breng_aan/verb;lijn/noun;scherp/adj;subtiel/adj;vorm/noun	6	ben/verb;breng_aan/verb;lijn/noun;scherp/adj;subtiel/adj;vorm/noun	6	ben/verb;breng_aan/verb;heel/adv;lijn/noun;scherp/adj;subtiel/adj;vorm/noun	7	ben/verb;breng_aan/verb;heel/adv;lijn/noun;scherp/adj;subtiel/adj;vorm/noun	7	ben/verb;breng_aan/verb;heel/adv;lijn/noun;scherp/adj;subtiel/adj;vorm/noun	7	ben/verb;lijn/noun;scherp/adj;vorm/noun	4	ben/verb;lijn/noun;scherp/adj;vorm/noun	4	ben/verb;lijn/noun;scherp/adj;vorm/noun	4	ben/verb;lijn/noun;scherp/adj;vorm/noun	4	ben/verb;lijn/noun;scherp/adj;vorm/noun	4	ben/verb;lijn/noun;scherp/adj;vorm/noun	4
hoekig/adj/algemeen_dagblad_19990116_7/588	duidelijk/adj;front/noun;gezicht/noun;vorm/noun	4	duidelijk/adj;front/noun;gezicht/noun;vorm/noun	4	duidelijk/adj;front/noun;gezicht/noun;vorm/noun	4	dankzij/prep;duidelijk/adj;een/det;front/noun;gezicht/noun;hij/pron;ietwat/adv;vorm/noun	8	dankzij/prep;duidelijk/adj;een/det;front/noun;gezicht/noun;hij/pron;ietwat/adv;vorm/noun	8	dankzij/prep;duidelijk/adj;een/det;front/noun;gezicht/noun;hij/pron;ietwat/adv;vorm/noun	8	front/noun;gezicht/noun;vorm/noun	3	front/noun;gezicht/noun;vorm/noun	3	front/noun;gezicht/noun;vorm/noun	3	dankzij/prep;front/noun;gezicht/noun;ietwat/adv;vorm/noun	5	dankzij/prep;front/noun;gezicht/noun;ietwat/adv;vorm/noun	5	dankzij/prep;front/noun;gezicht/noun;ietwat/adv;vorm/noun	5
hoekig/adj/algemeen_dagblad_20020413_155/105	4x4/noun;ben/verb;beresterke/adj;bos/noun;graag/adj;verfijnd/adj;weinig/adj	7	4x4/noun;ben/verb;beresterke/adj;bos/noun;graag/adj;verfijnd/adj;weinig/adj	7	4x4/noun;ben/verb;beresterke/adj;bos/noun;graag/adj;verfijnd/adj;weinig/adj	7	4x4/noun;ben/verb;beresterke/adj;bos/noun;daarentegen/adv;die/pron;een/det;graag/adj;in/part;verfijnd/adj;weinig/adj	11	4x4/noun;ben/verb;beresterke/adj;bos/noun;daarentegen/adv;die/pron;een/det;graag/adj;in/part;verfijnd/adj;weinig/adj	11	4x4/noun;ben/verb;beresterke/adj;bos/noun;daarentegen/adv;die/pron;een/det;graag/adj;in/part;verfijnd/adj;weinig/adj	11	4x4/noun;ben/verb;beresterke/adj;verfijnd/adj;weinig/adj	5	4x4/noun;ben/verb;beresterke/adj;verfijnd/adj;weinig/adj	5	4x4/noun;ben/verb;beresterke/adj;verfijnd/adj;weinig/adj	5	4x4/noun;ben/verb;beresterke/adj;die/pron;een/det;verfijnd/adj;weinig/adj	7	4x4/noun;ben/verb;beresterke/adj;die/pron;een/det;verfijnd/adj;weinig/adj	7	4x4/noun;ben/verb;beresterke/adj;die/pron;een/det;verfijnd/adj;weinig/adj	7
hoekig/adj/algemeen_dagblad_19991023_77/646	echt/adj;graphics/noun;pc/noun;stoor/verb;zie_uit/verb	5	echt/adj;graphics/noun;pc/noun;stoor/verb;zie_uit/verb	5	echt/adj;graphics/noun;pc/noun;stoor/verb;zie_uit/verb	5	echt/adj;graphics/noun;pc/noun;stoor/verb;uit/part;wat/adv;zie_uit/verb	7	echt/adj;graphics/noun;pc/noun;stoor/verb;uit/part;wat/adv;zie_uit/verb	7	echt/adj;graphics/noun;pc/noun;stoor/verb;uit/part;wat/adv;zie_uit/verb	7	pc/noun	1	pc/noun	1	pc/noun	1	pc/noun;uit/part;wat/adv	3	pc/noun;uit/part;wat/adv	3	pc/noun;uit/part;wat/adv	3
hoekig/adj/algemeen_dagblad_19990128_30/296	groots/adj;lijk/verb;visie/noun	3	groots/adj;lijk/verb;visie/noun	3	groots/adj;lijk/verb;visie/noun	3	een/det;groots/adj;lijk/verb;visie/noun	4	een/det;groots/adj;lijk/verb;visie/noun	4	een/det;groots/adj;lijk/verb;visie/noun	4	lijk/verb	1	lijk/verb	1	lijk/verb	1	lijk/verb	1	lijk/verb	1	lijk/verb	1
hoekig/adj/algemeen_dagblad_20000819_118/358	imago/noun;ken/verb;man/noun;pedant/adj	4	imago/noun;ken/verb;man/noun;pedant/adj	4	imago/noun;ken/verb;man/noun;pedant/adj	4	als/prep;hij/pron;imago/noun;ken/verb;man/noun;pedant/adj;zijn/det	7	als/prep;hij/pron;imago/noun;ken/verb;man/noun;pedant/adj;zijn/det	7	als/prep;hij/pron;imago/noun;ken/verb;man/noun;pedant/adj;zijn/det	7	imago/noun;man/noun;pedant/adj	3	imago/noun;man/noun;pedant/adj	3	imago/noun;man/noun;pedant/adj	3	als/prep;hij/pron;imago/noun;man/noun;pedant/adj	5	als/prep;hij/pron;imago/noun;man/noun;pedant/adj	5	als/prep;hij/pron;imago/noun;man/noun;pedant/adj	5
hoekig/adj/algemeen_dagblad_20031017_73/19	afstandelijk/adj;ben/verb;foto/noun;recht/adj	4	afstandelijk/adj;ben/verb;foto/noun;recht/adj	4	afstandelijk/adj;ben/verb;foto/noun;recht/adj	4	afstandelijk/adj;ben/verb;foto/noun;recht/adj	4	afstandelijk/adj;ben/verb;foto/noun;recht/adj	4	afstandelijk/adj;ben/verb;foto/noun;recht/adj	4	afstandelijk/adj;ben/verb;recht/adj	3	afstandelijk/adj;ben/verb;recht/adj	3	afstandelijk/adj;ben/verb;recht/adj	3	afstandelijk/adj;ben/verb;recht/adj	3	afstandelijk/adj;ben/verb;recht/adj	3	afstandelijk/adj;ben/verb;recht/adj	3
hoekig/adj/algemeen_dagblad_20020817_106/825	behoorlijk/adj;carrosserie/noun;portie/noun;zorg/verb	4	behoorlijk/adj;carrosserie/noun;portie/noun;zorg/verb	4	behoorlijk/adj;carrosserie/noun;portie/noun;zorg/verb	4	behoorlijk/adj;carrosserie/noun;een/det;portie/noun;tevens/adv;zorg/verb	6	behoorlijk/adj;carrosserie/noun;een/det;portie/noun;tevens/adv;zorg/verb	6	behoorlijk/adj;carrosserie/noun;een/det;portie/noun;tevens/adv;zorg/verb	6	carrosserie/noun;zorg/verb	2	carrosserie/noun;zorg/verb	2	carrosserie/noun;zorg/verb	2	carrosserie/noun;een/det;tevens/adv;zorg/verb	4	carrosserie/noun;een/det;tevens/adv;zorg/verb	4	carrosserie/noun;een/det;tevens/adv;zorg/verb	4
hoekig/adj/algemeen_dagblad_19991218_306/442	ben/verb;scherp/adj;welkom/adj	3	ben/verb;scherp/adj;welkom/adj	3	ben/verb;scherp/adj;welkom/adj	3	ben/verb;scherp/adj;steeds/adv;uit/prep;welkom/adj	5	ben/verb;scherp/adj;steeds/adv;uit/prep;welkom/adj	5	ben/verb;scherp/adj;steeds/adv;uit/prep;welkom/adj	5	ben/verb;scherp/adj	2	ben/verb;scherp/adj	2	ben/verb;scherp/adj	2	ben/verb;scherp/adj	2	ben/verb;scherp/adj	2	ben/verb;scherp/adj	2
hoekig/adj/algemeen_dagblad_20020330_147/606	achterkant/noun;ben/verb;indrukwekkend/adj	3	achterkant/noun;ben/verb;indrukwekkend/adj	3	achterkant/noun;ben/verb;indrukwekkend/adj	3	achterkant/noun;ben/verb;door/prep;indrukwekkend/adj;juist/adv	5	achterkant/noun;ben/verb;door/prep;indrukwekkend/adj;juist/adv	5	achterkant/noun;ben/verb;door/prep;indrukwekkend/adj;juist/adv	5	achterkant/noun;ben/verb;indrukwekkend/adj	3	achterkant/noun;ben/verb;indrukwekkend/adj	3	achterkant/noun;ben/verb;indrukwekkend/adj	3	achterkant/noun;ben/verb;door/prep;indrukwekkend/adj;juist/adv	5	achterkant/noun;ben/verb;door/prep;indrukwekkend/adj;juist/adv	5	achterkant/noun;ben/verb;door/prep;indrukwekkend/adj;juist/adv	5
hoekig/adj/algemeen_dagblad_19990923_11/64	beeld/noun;ben/verb;gebaar/noun	3	beeld/noun;ben/verb;gebaar/noun	3	beeld/noun;ben/verb;gebaar/noun	3	beeld/noun;ben/verb;even/adv;gebaar/noun;zijn/det	5	beeld/noun;ben/verb;even/adv;gebaar/noun;zijn/det	5	beeld/noun;ben/verb;even/adv;gebaar/noun;zijn/det	5	beeld/noun;ben/verb;gebaar/noun	3	beeld/noun;ben/verb;gebaar/noun	3	beeld/noun;ben/verb;gebaar/noun	3	beeld/noun;ben/verb;even/adv;gebaar/noun;zijn/det	5	beeld/noun;ben/verb;even/adv;gebaar/noun;zijn/det	5	beeld/noun;ben/verb;even/adv;gebaar/noun;zijn/det	5
hoekig/adj/algemeen_dagblad_20010811_168/2564	glans/adj;kaak/noun;kuif/noun;leep/adj;oog/noun;prima/adj	6	glans/adj;kaak/noun;kuif/noun;leep/adj;oog/noun;prima/adj	6	glans/adj;kaak/noun;kuif/noun;leep/adj;oog/noun;prima/adj	6	glans/adj;kaak/noun;kuif/noun;leep/adj;oog/noun;prima/adj;zijn/det;zo/adv	8	glans/adj;kaak/noun;kuif/noun;leep/adj;oog/noun;prima/adj;zijn/det;zo/adv	8	glans/adj;kaak/noun;kuif/noun;leep/adj;oog/noun;prima/adj;zijn/det;zo/adv	8	kaak/noun;leep/adj;oog/noun;prima/adj	4	kaak/noun;leep/adj;oog/noun;prima/adj	4	kaak/noun;leep/adj;oog/noun;prima/adj	4	kaak/noun;leep/adj;oog/noun;prima/adj;zijn/det;zo/adv	6	kaak/noun;leep/adj;oog/noun;prima/adj;zijn/det;zo/adv	6	kaak/noun;leep/adj;oog/noun;prima/adj;zijn/det;zo/adv	6
hoekig/adj/algemeen_dagblad_20010322_169/120	24-jarige/adj;kluister/verb;serie/noun;speel/verb	4	24-jarige/adj;kluister/verb;serie/noun;speel/verb	4	24-jarige/adj;kluister/verb;serie/noun;speel/verb	4	24-jarige/adj;een/det;haar/det;kluister/verb;serie/noun;speel/verb	6	24-jarige/adj;een/det;haar/det;kluister/verb;serie/noun;speel/verb	6	24-jarige/adj;een/det;haar/det;kluister/verb;serie/noun;speel/verb	6	24-jarige/adj;speel/verb	2	24-jarige/adj;speel/verb	2	24-jarige/adj;speel/verb	2	24-jarige/adj;een/det;haar/det;speel/verb	4	24-jarige/adj;een/det;haar/det;speel/verb	4	24-jarige/adj;een/det;haar/det;speel/verb	4
hoekig/adj/algemeen_dagblad_20020306_137/264	drama/noun;jaag/adj;landschap/noun	3	drama/noun;jaag/adj;landschap/noun	3	drama/noun;jaag/adj;landschap/noun	3	als/prep;boven/prep;drama/noun;een/det;jaag/adj;landschap/noun;met/prep	7	als/prep;boven/prep;drama/noun;een/det;jaag/adj;landschap/noun;met/prep	7	als/prep;boven/prep;drama/noun;een/det;jaag/adj;landschap/noun;met/prep	7	jaag/adj	1	jaag/adj	1	jaag/adj	1	boven/prep;jaag/adj;met/prep	3	boven/prep;jaag/adj;met/prep	3	boven/prep;jaag/adj;met/prep	3
hoekig/adj/algemeen_dagblad_20010619_107/614	ben/verb;blok/noun;lijk/verb	3	ben/verb;blok/noun;lijk/verb	3	ben/verb;blok/noun;lijk/verb	3	als/adv;ben/verb;blok/noun;het/adv;lijk/verb;ware/adv	6	als/adv;ben/verb;blok/noun;het/adv;lijk/verb;ware/adv	6	als/adv;ben/verb;blok/noun;het/adv;lijk/verb;ware/adv	6	ben/verb;lijk/verb	2	ben/verb;lijk/verb	2	ben/verb;lijk/verb	2	als/adv;ben/verb;het/adv;lijk/verb;ware/adv	5	als/adv;ben/verb;het/adv;lijk/verb;ware/adv	5	als/adv;ben/verb;het/adv;lijk/verb;ware/adv	5
hoekig/adj/algemeen_dagblad_20040304_116/360	droog/adj;eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;stripverhaal/noun;vlak/adj	7	droog/adj;eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;stripverhaal/noun;vlak/adj	7	droog/adj;eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;stripverhaal/noun;vlak/adj	7	droog/adj;eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;met/prep;nogal/adv;stripverhaal/noun;uit/prep;vlak/adj	10	droog/adj;eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;met/prep;nogal/adv;stripverhaal/noun;uit/prep;vlak/adj	10	droog/adj;eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;met/prep;nogal/adv;stripverhaal/noun;uit/prep;vlak/adj	10	eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;vlak/adj	5	eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;vlak/adj	5	eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;vlak/adj	5	eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;met/prep;uit/prep;vlak/adj	7	eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;met/prep;uit/prep;vlak/adj	7	eikenhouten/adj;figuur/noun;kaak/noun;karakter/noun;met/prep;uit/prep;vlak/adj	7
hoekig/adj/algemeen_dagblad_20040925_127/127	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2	kast/noun;vorm/noun	2
hoekig/adj/algemeen_dagblad_19991016_130/202	achterkant/noun;ben/verb;kijk_af/verb	3	achterkant/noun;ben/verb;kijk_af/verb	3	achterkant/noun;ben/verb;kijk_af/verb	3	achterkant/noun;ben/verb;des/adv;kijk_af/verb;te/adv	5	achterkant/noun;ben/verb;des/adv;kijk_af/verb;te/adv	5	achterkant/noun;ben/verb;des/adv;kijk_af/verb;te/adv	5	achterkant/noun;ben/verb	2	achterkant/noun;ben/verb	2	achterkant/noun;ben/verb	2	achterkant/noun;ben/verb;des/adv;te/adv	4	achterkant/noun;ben/verb;des/adv;te/adv	4	achterkant/noun;ben/verb;des/adv;te/adv	4
hoekig/adj/algemeen_dagblad_20000115_90/641	achterkant/noun;ben/verb;het/adj;loop_af/adj;schuin/adj;vorm/noun	6	achterkant/noun;ben/verb;het/adj;loop_af/adj;schuin/adj;vorm/noun	6	achterkant/noun;ben/verb;het/adj;loop_af/adj;schuin/adj;vorm/noun	6	achterkant/noun;ben/verb;het/adj;loop_af/adj;schuin/adj;vorm/noun	6	achterkant/noun;ben/verb;het/adj;loop_af/adj;schuin/adj;vorm/noun	6	achterkant/noun;ben/verb;het/adj;loop_af/adj;schuin/adj;vorm/noun	6	ben/verb;loop_af/adj;schuin/adj;vorm/noun	4	ben/verb;loop_af/adj;schuin/adj;vorm/noun	4	ben/verb;loop_af/adj;schuin/adj;vorm/noun	4	ben/verb;loop_af/adj;schuin/adj;vorm/noun	4	ben/verb;loop_af/adj;schuin/adj;vorm/noun	4	ben/verb;loop_af/adj;schuin/adj;vorm/noun	4
hoekig/adj/algemeen_dagblad_20010129_123/210	duidelijk/adj;effectief/adj;groot/adj;handgebaar/noun	4	duidelijk/adj;effectief/adj;groot/adj;handgebaar/noun	4	duidelijk/adj;effectief/adj;groot/adj;handgebaar/noun	4	altijd/adv;duidelijk/adj;effectief/adj;groot/adj;handgebaar/noun;hij/pron;met/prep;wat/adv	8	altijd/adv;duidelijk/adj;effectief/adj;groot/adj;handgebaar/noun;hij/pron;met/prep;wat/adv	8	altijd/adv;duidelijk/adj;effectief/adj;groot/adj;handgebaar/noun;hij/pron;met/prep;wat/adv	8	duidelijk/adj;effectief/adj;groot/adj	3	duidelijk/adj;effectief/adj;groot/adj	3	duidelijk/adj;effectief/adj;groot/adj	3	altijd/adv;duidelijk/adj;effectief/adj;groot/adj;met/prep;wat/adv	6	altijd/adv;duidelijk/adj;effectief/adj;groot/adj;met/prep;wat/adv	6	altijd/adv;duidelijk/adj;effectief/adj;groot/adj;met/prep;wat/adv	6
hoekig/adj/algemeen_dagblad_20010212_43/423	onbekend/adj	1	onbekend/adj	1	onbekend/adj	1	ietwat/adv;onbekend/adj	2	ietwat/adv;onbekend/adj	2	ietwat/adv;onbekend/adj	2	onbekend/adj	1	onbekend/adj	1	onbekend/adj	1	ietwat/adv;onbekend/adj	2	ietwat/adv;onbekend/adj	2	ietwat/adv;onbekend/adj	2
hoekig/adj/algemeen_dagblad_20030906_105/273	herkenbaar/adj;lijn/noun;maak/verb;persoon_auto/noun;vorm/noun;zacht/adj	6	herkenbaar/adj;lijn/noun;maak/verb;persoon_auto/noun;vorm/noun;zacht/adj	6	herkenbaar/adj;lijn/noun;maak/verb;persoon_auto/noun;vorm/noun;zacht/adj	6	herkenbaar/adj;hij/pron;lijn/noun;maak/verb;persoon_auto/noun;vorm/noun;zacht/adj	7	herkenbaar/adj;hij/pron;lijn/noun;maak/verb;persoon_auto/noun;vorm/noun;zacht/adj	7	herkenbaar/adj;hij/pron;lijn/noun;maak/verb;persoon_auto/noun;vorm/noun;zacht/adj	7	herkenbaar/adj;persoon_auto/noun;vorm/noun	3	herkenbaar/adj;persoon_auto/noun;vorm/noun	3	herkenbaar/adj;persoon_auto/noun;vorm/noun	3	herkenbaar/adj;persoon_auto/noun;vorm/noun	3	herkenbaar/adj;persoon_auto/noun;vorm/noun	3	herkenbaar/adj;persoon_auto/noun;vorm/noun	3
hoekig/adj/algemeen_dagblad_20000705_60/180	beweging/noun;concentratie/noun;dans/verb;haper/adj;lijn/noun;maak/verb;opperst/adj;vloeiend/adj	8	beweging/noun;concentratie/noun;dans/verb;haper/adj;lijn/noun;maak/verb;opperst/adj;vloeiend/adj	8	beweging/noun;concentratie/noun;dans/verb;haper/adj;lijn/noun;maak/verb;opperst/adj;vloeiend/adj	8	beweging/noun;concentratie/noun;dans/verb;een/det;haper/adj;hij/pron;lijn/noun;maak/verb;met/prep;opperst/adj;vloeiend/adj;weer/adv	12	beweging/noun;concentratie/noun;dans/verb;een/det;haper/adj;hij/pron;lijn/noun;maak/verb;met/prep;opperst/adj;vloeiend/adj;weer/adv	12	beweging/noun;concentratie/noun;dans/verb;een/det;haper/adj;hij/pron;lijn/noun;maak/verb;met/prep;opperst/adj;vloeiend/adj;weer/adv	12	dans/verb;lijn/noun;vloeiend/adj	3	dans/verb;lijn/noun;vloeiend/adj	3	dans/verb;lijn/noun;vloeiend/adj	3	dans/verb;hij/pron;lijn/noun;met/prep;vloeiend/adj;weer/adv	6	dans/verb;hij/pron;lijn/noun;met/prep;vloeiend/adj;weer/adv	6	dans/verb;hij/pron;lijn/noun;met/prep;vloeiend/adj;weer/adv	6
hoekig/adj/algemeen_dagblad_20040206_92/288	ben/verb;haar/noun;neus_DIM/noun;piek/verb;stoel/noun;vogel_DIM/noun;wild/adj;wip/verb	8	ben/verb;haar/noun;neus_DIM/noun;piek/verb;stoel/noun;vogel_DIM/noun;wild/adj;wip/verb	8	ben/verb;haar/noun;neus_DIM/noun;piek/verb;stoel/noun;vogel_DIM/noun;wild/adj;wip/verb	8	ben/verb;en/adv;haar/noun;neus_DIM/noun;overeind/adv;piek/verb;scheef/adv;schots/adv;soms/adv;stoel/noun;vogel_DIM/noun;wild/adj;wip/verb	13	ben/verb;en/adv;haar/noun;neus_DIM/noun;overeind/adv;piek/verb;scheef/adv;schots/adv;soms/adv;stoel/noun;vogel_DIM/noun;wild/adj;wip/verb	13	ben/verb;en/adv;haar/noun;neus_DIM/noun;overeind/adv;piek/verb;scheef/adv;schots/adv;soms/adv;stoel/noun;vogel_DIM/noun;wild/adj;wip/verb	13	haar/noun;neus_DIM/noun;vogel_DIM/noun;wip/verb	4	haar/noun;neus_DIM/noun;vogel_DIM/noun;wip/verb	4	haar/noun;neus_DIM/noun;vogel_DIM/noun;wip/verb	4	en/adv;haar/noun;neus_DIM/noun;scheef/adv;schots/adv;vogel_DIM/noun;wip/verb	7	en/adv;haar/noun;neus_DIM/noun;scheef/adv;schots/adv;vogel_DIM/noun;wip/verb	7	en/adv;haar/noun;neus_DIM/noun;scheef/adv;schots/adv;vogel_DIM/noun;wip/verb	7
hoekig/adj/de_morgen_20040705_01_102/319	combineer/verb;dan_pas_DIM/noun;gitarist/noun;onweerstaanbaar/adj;zanger/noun	5	combineer/verb;dan_pas_DIM/noun;gitarist/noun;onweerstaanbaar/adj;zanger/noun	5	combineer/verb;dan_pas_DIM/noun;gitarist/noun;onweerstaanbaar/adj;zanger/noun	5	combineer/verb;dan_pas_DIM/noun;gitarist/noun;met/prep;onweerstaanbaar/adj;zanger/noun	6	combineer/verb;dan_pas_DIM/noun;gitarist/noun;met/prep;onweerstaanbaar/adj;zanger/noun	6	combineer/verb;dan_pas_DIM/noun;gitarist/noun;met/prep;onweerstaanbaar/adj;zanger/noun	6	combineer/verb;dan_pas_DIM/noun;gitarist/noun	3	combineer/verb;dan_pas_DIM/noun;gitarist/noun	3	combineer/verb;dan_pas_DIM/noun;gitarist/noun	3	combineer/verb;dan_pas_DIM/noun;gitarist/noun;met/prep	4	combineer/verb;dan_pas_DIM/noun;gitarist/noun;met/prep	4	combineer/verb;dan_pas_DIM/noun;gitarist/noun;met/prep	4
hoekig/adj/de_morgen_20030102_01_72/43	betekenis/noun;gevel/noun;klein/adj;tentoonstelling_ruimte/noun;wit/adj	5	betekenis/noun;gevel/noun;klein/adj;tentoonstelling_ruimte/noun;wit/adj	5	betekenis/noun;gevel/noun;klein/adj;tentoonstelling_ruimte/noun;wit/adj	5	betekenis/noun;een/det;gevel/noun;klein/adj;met/prep;tentoonstelling_ruimte/noun;wit/adj	7	betekenis/noun;een/det;gevel/noun;klein/adj;met/prep;tentoonstelling_ruimte/noun;wit/adj	7	betekenis/noun;een/det;gevel/noun;klein/adj;met/prep;tentoonstelling_ruimte/noun;wit/adj	7	klein/adj;tentoonstelling_ruimte/noun	2	klein/adj;tentoonstelling_ruimte/noun	2	klein/adj;tentoonstelling_ruimte/noun	2	klein/adj;met/prep;tentoonstelling_ruimte/noun	3	klein/adj;met/prep;tentoonstelling_ruimte/noun	3	klein/adj;met/prep;tentoonstelling_ruimte/noun	3
hoekig/adj/de_morgen_20000329_01_8/727	ben/verb;gelaat_trek/noun;over/adj;vrolijkheid/noun	4	ben/verb;gelaat_trek/noun;over/adj;vrolijkheid/noun	4	ben/verb;gelaat_trek/noun;over/adj;vrolijkheid/noun	4	ben/verb;gelaat_trek/noun;over/adj;vrolijkheid/noun;zijn/det	5	ben/verb;gelaat_trek/noun;over/adj;vrolijkheid/noun;zijn/det	5	ben/verb;gelaat_trek/noun;over/adj;vrolijkheid/noun;zijn/det	5	ben/verb;gelaat_trek/noun;vrolijkheid/noun	3	ben/verb;gelaat_trek/noun;vrolijkheid/noun	3	ben/verb;gelaat_trek/noun;vrolijkheid/noun	3	ben/verb;gelaat_trek/noun;vrolijkheid/noun;zijn/det	4	ben/verb;gelaat_trek/noun;vrolijkheid/noun;zijn/det	4	ben/verb;gelaat_trek/noun;vrolijkheid/noun;zijn/det	4
hoekig/adj/de_morgen_20000826_01_107/3020	hijs/verb;iets/noun;kreun/verb;overloop/noun;trap/noun;zwaar/adj	6	hijs/verb;iets/noun;kreun/verb;overloop/noun;trap/noun;zwaar/adj	6	hijs/verb;iets/noun;kreun/verb;overloop/noun;trap/noun;zwaar/adj	6	boven/adv;dat/pron;hijs/verb;iets/noun;kreun/verb;overloop/noun;trap/noun;voor/adv;zwaar/adj	9	boven/adv;dat/pron;hijs/verb;iets/noun;kreun/verb;overloop/noun;trap/noun;voor/adv;zwaar/adj	9	boven/adv;dat/pron;hijs/verb;iets/noun;kreun/verb;overloop/noun;trap/noun;voor/adv;zwaar/adj	9	iets/noun;zwaar/adj	2	iets/noun;zwaar/adj	2	iets/noun;zwaar/adj	2	dat/pron;iets/noun;zwaar/adj	3	dat/pron;iets/noun;zwaar/adj	3	dat/pron;iets/noun;zwaar/adj	3
