_id	_cws.gekleurd.foc10.nav.weight.bound	_count.gekleurd.foc10.nav.weight.bound	_cws.gekleurd.foc10.nav.selection.bound	_count.gekleurd.foc10.nav.selection.bound	_cws.gekleurd.foc10.nav.no.bound	_count.gekleurd.foc10.nav.no.bound	_cws.gekleurd.foc10.all.weight.bound	_count.gekleurd.foc10.all.weight.bound	_cws.gekleurd.foc10.all.selection.bound	_count.gekleurd.foc10.all.selection.bound	_cws.gekleurd.foc10.all.no.bound	_count.gekleurd.foc10.all.no.bound	_cws.gekleurd.foc5.nav.weight.bound	_count.gekleurd.foc5.nav.weight.bound	_cws.gekleurd.foc5.nav.selection.bound	_count.gekleurd.foc5.nav.selection.bound	_cws.gekleurd.foc5.nav.no.bound	_count.gekleurd.foc5.nav.no.bound	_cws.gekleurd.foc5.all.weight.bound	_count.gekleurd.foc5.all.weight.bound	_cws.gekleurd.foc5.all.selection.bound	_count.gekleurd.foc5.all.selection.bound	_cws.gekleurd.foc5.all.no.bound	_count.gekleurd.foc5.all.no.bound
gekleurd/adj/de_standaard_19991001_01_10/1399	geef/verb;set/noun	2	geef/verb;set/noun	2	geef/verb;laat/adj;opdrachtgever/noun;project/noun;set/noun	5	een/det;geef/verb;set/noun	3	een/det;geef/verb;set/noun	3	bij/prep;de/det;een/det;geef/verb;ik/pron;laat/adj;mijn/det;opdrachtgever/noun;project/noun;set/noun	10	set/noun	1	set/noun	1	opdrachtgever/noun;set/noun	2	een/det;set/noun	2	een/det;set/noun	2	de/det;een/det;ik/pron;opdrachtgever/noun;set/noun	5
gekleurd/adj/de_standaard_20020506_01_80/641	afzonderlijk/adj;combinatie/noun;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	7	afzonderlijk/adj;combinatie/noun;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	7	afzonderlijk/adj;combinatie/noun;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	7	afzonderlijk/adj;combinatie/noun;dan/adv;die/pron;een/det;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	10	afzonderlijk/adj;combinatie/noun;dan/adv;die/pron;een/det;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	10	aan/prep;afzonderlijk/adj;al/adv;combinatie/noun;dan/adv;die/pron;een/det;geur/adj;in/prep;kijk/verb;naar/prep;pot_DIM/noun;ruik/verb;scherm/noun	14	afzonderlijk/adj;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	6	afzonderlijk/adj;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	6	afzonderlijk/adj;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	6	afzonderlijk/adj;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	6	afzonderlijk/adj;geur/adj;kijk/verb;pot_DIM/noun;ruik/verb;scherm/noun	6	afzonderlijk/adj;geur/adj;kijk/verb;naar/prep;pot_DIM/noun;ruik/verb;scherm/noun	7
gekleurd/adj/de_standaard_20030920_01_1/171	er/noun;gesp/noun;groot/adj;kous/noun;lak/noun	5	er/noun;gesp/noun;groot/adj;kous/noun;lak/noun	5	er/noun;gesp/noun;groot/adj;kom/verb;kous/noun;lak/noun	6	een/det;er/noun;gesp/noun;groot/adj;hier/adv;kous/noun;lak/noun;met/prep	8	een/det;er/noun;gesp/noun;groot/adj;hier/adv;kous/noun;lak/noun;met/prep	8	aan/prep;daar/adv;een/det;er/noun;gesp/noun;groot/adj;hier/adv;kom/verb;kous/noun;lak/noun;met/prep	11	er/noun;gesp/noun;kous/noun	3	er/noun;gesp/noun;kous/noun	3	er/noun;gesp/noun;kom/verb;kous/noun	4	er/noun;gesp/noun;kous/noun	3	er/noun;gesp/noun;kous/noun	3	aan/prep;er/noun;gesp/noun;kom/verb;kous/noun	5
gekleurd/adj/de_standaard_20040322_01_77/89	berichtgeving/noun;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	6	berichtgeving/noun;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	6	berichtgeving/noun;brief/noun;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	7	berichtgeving/noun;een/det;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	7	berichtgeving/noun;een/det;geef/verb;herinnering/noun;plek/noun;visie/noun;waarneming/noun	7	berichtgeving/noun;brief/noun;de/det;een/det;geef/verb;herinnering/noun;in/prep;over/prep;plek/noun;van/prep;visie/noun;waarneming/noun	12	geef/verb;plek/noun;visie/noun	3	geef/verb;plek/noun;visie/noun	3	brief/noun;geef/verb;plek/noun;visie/noun	4	een/det;geef/verb;plek/noun;visie/noun	4	een/det;geef/verb;plek/noun;visie/noun	4	brief/noun;een/det;geef/verb;over/prep;plek/noun;van/prep;visie/noun	7
gekleurd/adj/de_standaard_20020806_01_67/45	imago/noun;sterk/adj;stoffig/adj;wil_af/verb	4	imago/noun;sterk/adj;stoffig/adj;wil_af/verb	4	beheer/noun;diefstal/noun;imago/noun;kritiek/noun;negatief/adj;slecht/adj;sterk/adj;stoffig/adj;wil_af/verb	9	een/det;gevolge/prep;imago/noun;op/prep;sterk/adj;stoffig/adj;wil_af/verb	7	een/det;gevolge/prep;imago/noun;op/prep;sterk/adj;stoffig/adj;wil_af/verb	7	af/part;beheer/noun;diefstal/noun;een/det;gevolge/prep;het/det;imago/noun;kritiek/noun;negatief/adj;op/prep;slecht/adj;sterk/adj;stoffig/adj;ten/prep;van/prep;wil_af/verb	16	imago/noun;sterk/adj;stoffig/adj	3	imago/noun;sterk/adj;stoffig/adj	3	diefstal/noun;imago/noun;negatief/adj;sterk/adj;stoffig/adj	5	gevolge/prep;imago/noun;sterk/adj;stoffig/adj	4	gevolge/prep;imago/noun;sterk/adj;stoffig/adj	4	diefstal/noun;gevolge/prep;imago/noun;negatief/adj;sterk/adj;stoffig/adj;ten/prep;van/prep	8
gekleurd/adj/de_standaard_20030816_01_129/129	beginpunt/noun;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vorm/verb;vrolijk/adj	10	beginpunt/noun;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vorm/verb;vrolijk/adj	10	beginpunt/noun;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vorm/verb;vrolijk/adj	10	beginpunt/noun;die/pron;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;tussen/prep;vang/verb;vol/prep;vorm/verb;vrolijk/adj	13	beginpunt/noun;die/pron;groen/adj;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;tussen/prep;vang/verb;vol/prep;vorm/verb;vrolijk/adj	13	beginpunt/noun;die/pron;enkel/det;groen/adj;het/det;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;tussen/prep;van/prep;vang/verb;vol/prep;vorm/verb;vrolijk/adj	16	huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vrolijk/adj	7	huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vrolijk/adj	7	huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vrolijk/adj	7	die/pron;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vol/prep;vrolijk/adj	9	die/pron;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vol/prep;vrolijk/adj	9	die/pron;huis/noun;lig/verb;loop_af/adj;steil/adj;straat/noun;vang/verb;vol/prep;vrolijk/adj	9
gekleurd/adj/de_standaard_20030904_01_147/660	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun;word/verb	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;de/det;markeer/verb;met/prep;toegang/noun;word/verb	6	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun	3	ballon/noun;markeer/verb;toegang/noun;word/verb	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;markeer/verb;met/prep;toegang/noun	4	ballon/noun;de/det;markeer/verb;met/prep;toegang/noun;word/verb	6
gekleurd/adj/de_standaard_20011109_01_128/9	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1	portret/noun	1
gekleurd/adj/de_standaard_20000124_01_84/43	gen_therapie/noun;zit/verb	2	gen_therapie/noun;zit/verb	2	gen_therapie/noun;heb/verb;krijg/verb;zit/verb	4	door/prep;gen_therapie/noun;haar/pron;zit/verb	4	door/prep;gen_therapie/noun;haar/pron;zit/verb	4	alvast/adv;door/prep;gen_therapie/noun;haar/pron;heb/verb;krijg/verb;niet/adv;nog/adv;zit/verb	9	gen_therapie/noun	1	gen_therapie/noun	1	gen_therapie/noun;heb/verb;krijg/verb	3	door/prep;gen_therapie/noun;haar/pron	3	door/prep;gen_therapie/noun;haar/pron	3	alvast/adv;door/prep;gen_therapie/noun;haar/pron;heb/verb;krijg/verb	6
gekleurd/adj/de_standaard_20000715_01_106/95	eigen/adj;geval/noun;religie/noun;traditie/noun;trek/noun;variant/noun	6	eigen/adj;geval/noun;religie/noun;traditie/noun;trek/noun;variant/noun	6	eigen/adj;geval/noun;religie/noun;traditie/noun;trek/noun;variant/noun	6	door/prep;een/det;eigen/adj;geval/noun;ieder/det;met/prep;religie/noun;traditie/noun;trek/noun;variant/noun;zeer/adv	11	door/prep;een/det;eigen/adj;geval/noun;ieder/det;met/prep;religie/noun;traditie/noun;trek/noun;variant/noun;zeer/adv	11	door/prep;een/det;eigen/adj;geval/noun;ieder/det;in/prep;met/prep;religie/noun;traditie/noun;trek/noun;variant/noun;zeer/adv	12	eigen/adj;religie/noun;traditie/noun;trek/noun	4	eigen/adj;religie/noun;traditie/noun;trek/noun	4	eigen/adj;religie/noun;traditie/noun;trek/noun	4	door/prep;eigen/adj;met/prep;religie/noun;traditie/noun;trek/noun;zeer/adv	7	door/prep;eigen/adj;met/prep;religie/noun;traditie/noun;trek/noun;zeer/adv	7	door/prep;eigen/adj;met/prep;religie/noun;traditie/noun;trek/noun;zeer/adv	7
gekleurd/adj/de_standaard_20010222_01_98/756	bevolking/noun;blank/adj;ironie/noun;voed_op/verb;voeling/noun;vrouw/noun	6	bevolking/noun;blank/adj;ironie/noun;voed_op/verb;voeling/noun;vrouw/noun	6	bevolking/noun;blank/adj;heb/verb;ironie/noun;voed_op/verb;voeling/noun;vrouw/noun;wil/verb;word/verb	9	bevolking/noun;blank/adj;door/prep;een/det;ironie/noun;met/prep;voed_op/verb;voeling/noun;vrouw/noun	9	bevolking/noun;blank/adj;door/prep;een/det;ironie/noun;met/prep;voed_op/verb;voeling/noun;vrouw/noun	9	bevolking/noun;blank/adj;de/det;door/prep;echter/adv;een/det;evenmin/adv;heb/verb;hij/pron;ironie/noun;met/prep;voed_op/verb;voeling/noun;vrouw/noun;wil/verb;word/verb	16	bevolking/noun;voeling/noun	2	bevolking/noun;voeling/noun	2	bevolking/noun;heb/verb;voeling/noun;word/verb	4	bevolking/noun;met/prep;voeling/noun	3	bevolking/noun;met/prep;voeling/noun	3	bevolking/noun;de/det;evenmin/adv;heb/verb;hij/pron;met/prep;voeling/noun;word/verb	8
gekleurd/adj/de_standaard_20040312_01_41/199	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;eventueel/adj;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	7	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	container/noun;de/det;eventueel/adj;glas/noun;het/det;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj;zelf/adv	10	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	eventueel/adj;glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	6	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	glas/noun;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj	5	eventueel/adj;glas/noun;het/det;sorteer/verb;voorwerp/noun;vreemd/adj;wit/adj;zelf/adv	8
gekleurd/adj/de_standaard_20030801_01_36/546	combi/noun;medemens/noun;opmerking/noun;schunnig/adj	4	combi/noun;medemens/noun;opmerking/noun;schunnig/adj	4	combi/noun;medemens/noun;opmerking/noun;schunnig/adj	4	als/prep;combi/noun;medemens/noun;opmerking/noun;schunnig/adj	5	als/prep;combi/noun;medemens/noun;opmerking/noun;schunnig/adj	5	als/prep;combi/noun;de/det;in/prep;medemens/noun;net/adv;opmerking/noun;over/prep;schunnig/adj	9	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;medemens/noun	2	combi/noun;de/det;in/prep;medemens/noun;over/prep	5
gekleurd/adj/de_standaard_20000223_01_51/53	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	dokter/noun;farmaceutisch/adj;geef/verb;genees_middel/noun;industrie/noun;info/noun;wetenschappelijk/adj	7	die/pron;door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	6	die/pron;door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	6	de/det;die/pron;dokter/noun;door/prep;farmaceutisch/adj;geef/verb;genees_middel/noun;industrie/noun;info/noun;niet/adv;over/prep;wetenschappelijk/adj	12	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	farmaceutisch/adj;geef/verb;industrie/noun;info/noun	4	farmaceutisch/adj;geef/verb;genees_middel/noun;industrie/noun;info/noun	5	door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	5	door/prep;farmaceutisch/adj;geef/verb;industrie/noun;info/noun	5	de/det;door/prep;farmaceutisch/adj;geef/verb;genees_middel/noun;industrie/noun;info/noun;niet/adv;over/prep	9
gekleurd/adj/de_standaard_20020525_01_137/98	intiem/adj;meer/adj;melancholisch/adj;stuk/noun;vurig/adj;wissel_af/verb	6	intiem/adj;meer/adj;melancholisch/adj;stuk/noun;vurig/adj;wissel_af/verb	6	intiem/adj;meer/adj;melancholisch/adj;nummer/noun;stuk/noun;vurig/adj;wissel_af/verb	7	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun;vurig/adj;wissel_af/verb	7	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun;vurig/adj;wissel_af/verb	7	af/part;intiem/adj;meer/adj;melancholisch/adj;met/prep;nummer/noun;stuk/noun;vurig/adj;wissel_af/verb	9	intiem/adj;meer/adj;melancholisch/adj;stuk/noun	4	intiem/adj;meer/adj;melancholisch/adj;stuk/noun	4	intiem/adj;meer/adj;melancholisch/adj;stuk/noun	4	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun	5	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun	5	intiem/adj;meer/adj;melancholisch/adj;met/prep;stuk/noun	5
gekleurd/adj/de_standaard_20021018_01_2/2362	breng/verb;city/noun;felgekleurd/adj;laan/noun;metropool/noun	5	breng/verb;city/noun;felgekleurd/adj;laan/noun;metropool/noun	5	2000/noun;breng/verb;city/noun;felgekleurd/adj;laan/noun;metropool/noun	6	als/prep;breng/verb;city/noun;een/det;felgekleurd/adj;laan/noun;met/prep;metropool/noun	8	als/prep;breng/verb;city/noun;een/det;felgekleurd/adj;laan/noun;met/prep;metropool/noun	8	2000/noun;als/prep;breng/verb;city/noun;de/det;een/det;felgekleurd/adj;in/prep;laan/noun;met/prep;metropool/noun;we/pron;zonder/prep	13	felgekleurd/adj;laan/noun;metropool/noun	3	felgekleurd/adj;laan/noun;metropool/noun	3	felgekleurd/adj;laan/noun;metropool/noun	3	als/prep;felgekleurd/adj;laan/noun;met/prep;metropool/noun	5	als/prep;felgekleurd/adj;laan/noun;met/prep;metropool/noun	5	als/prep;de/det;felgekleurd/adj;laan/noun;met/prep;metropool/noun	6
gekleurd/adj/de_standaard_20020824_01_16/438	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun;verover/verb	6	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun	5	bedevaart/noun;de/det;katholiek/noun;mystiek/noun;nationalisme/noun;romantiek/noun;verover/verb	7	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun;verover/verb	4	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;katholiek/noun;nationalisme/noun	3	bedevaart/noun;de/det;katholiek/noun;nationalisme/noun;verover/verb	5
gekleurd/adj/de_standaard_20040529_01_10/865	giet_af/verb;giftig/adj;kop_DIM/noun	3	giet_af/verb;giftig/adj;kop_DIM/noun	3	echt/adj;giet_af/verb;giftig/adj;heb/verb;kop_DIM/noun	5	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;echt/adj;giet_af/verb;giftig/adj;heb/verb;kop_DIM/noun	6	giet_af/verb;giftig/adj;kop_DIM/noun	3	giet_af/verb;giftig/adj;kop_DIM/noun	3	giet_af/verb;giftig/adj;kop_DIM/noun	3	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4	als/prep;giet_af/verb;giftig/adj;kop_DIM/noun	4
gekleurd/adj/de_standaard_20000225_01_116/270	honderden/noun;supporter/noun;verschil/adj;zenuwachtig/adj	4	honderden/noun;supporter/noun;verschil/adj;zenuwachtig/adj	4	honderden/noun;supporter/noun;verschil/adj;zenuwachtig/adj	4	allemaal/pron;honderden/noun;met/prep;supporter/noun;verschil/adj;waar/adv;zenuwachtig/adj	7	allemaal/pron;honderden/noun;met/prep;supporter/noun;verschil/adj;waar/adv;zenuwachtig/adj	7	allemaal/pron;honderden/noun;met/prep;supporter/noun;verschil/adj;waar/adv;zenuwachtig/adj	7	verschil/adj	1	verschil/adj	1	verschil/adj	1	allemaal/pron;met/prep;verschil/adj	3	allemaal/pron;met/prep;verschil/adj	3	allemaal/pron;met/prep;verschil/adj	3
gekleurd/adj/de_standaard_20040207_01_18/572	bijzonder/adj;kat_DIM/noun;opvallend/adj;wilg/noun	4	bijzonder/adj;kat_DIM/noun;opvallend/adj;wilg/noun	4	bijzonder/adj;kat_DIM/noun;mag/verb;opvallend/adj;verwacht/verb;wilg/noun	6	bijzonder/adj;je/pron;kat_DIM/noun;met/prep;opvallend/adj;wilg/noun	6	bijzonder/adj;je/pron;kat_DIM/noun;met/prep;opvallend/adj;wilg/noun	6	bijzonder/adj;je/pron;kat_DIM/noun;mag/verb;met/prep;ook/adv;opvallend/adj;van/prep;verwacht/verb;wilg/noun	10	bijzonder/adj;opvallend/adj;wilg/noun	3	bijzonder/adj;opvallend/adj;wilg/noun	3	bijzonder/adj;mag/verb;opvallend/adj;wilg/noun	4	bijzonder/adj;je/pron;met/prep;opvallend/adj;wilg/noun	5	bijzonder/adj;je/pron;met/prep;opvallend/adj;wilg/noun	5	bijzonder/adj;je/pron;mag/verb;met/prep;ook/adv;opvallend/adj;van/prep;wilg/noun	8
gekleurd/adj/de_standaard_20030503_01_0/153	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	7	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	7	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	7	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;sommige/det;wijs/adj	9	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;sommige/det;wijs/adj	9	aanblik/noun;bak_DIM/noun;ben/verb;bord_DIM/noun;de/det;doorzichtig/adj;maak/verb;me/pron;niet/adv;op/prep;sommige/det;van/prep;wijs/adj	13	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	6	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	6	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;wijs/adj	6	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;wijs/adj	7	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;op/prep;wijs/adj	7	aanblik/noun;bak_DIM/noun;bord_DIM/noun;doorzichtig/adj;maak/verb;me/pron;niet/adv;op/prep;van/prep;wijs/adj	10
gekleurd/adj/de_standaard_20041102_01_99/1111	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;wit/adj;wol/noun	4	donker/adj;kleding/noun;voor/prep;wit/adj;wol/noun	5	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;wol/noun	2	kleding/noun;voor/prep;wol/noun	3
gekleurd/adj/de_standaard_20000925_01_117/764	divers/adj;drummer/noun;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	9	divers/adj;drummer/noun;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	9	divers/adj;drummer/noun;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	9	divers/adj;drummer/noun;een/det;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	10	divers/adj;drummer/noun;een/det;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;violiste/noun;waar/noun;weef/verb	10	divers/adj;drummer/noun;een/det;melancholisch/adj;percussie/noun;stedelijk/adj;synthesizers/noun;tot/prep;violiste/noun;waar/noun;weef/verb	11	divers/adj;drummer/noun;melancholisch/adj;weef/verb	4	divers/adj;drummer/noun;melancholisch/adj;weef/verb	4	divers/adj;drummer/noun;melancholisch/adj;weef/verb	4	divers/adj;drummer/noun;een/det;melancholisch/adj;weef/verb	5	divers/adj;drummer/noun;een/det;melancholisch/adj;weef/verb	5	divers/adj;drummer/noun;een/det;melancholisch/adj;tot/prep;weef/verb	6
gekleurd/adj/de_standaard_20020722_01_68/1200	dier/noun;schelp/noun;vacht/noun	3	dier/noun;schelp/noun;vacht/noun	3	dier/noun;schelp/noun;vacht/noun	3	dier/noun;op/prep;schelp/noun;sommige/det;vacht/noun	5	dier/noun;op/prep;schelp/noun;sommige/det;vacht/noun	5	de/det;dier/noun;ook/adv;op/prep;schelp/noun;sommige/det;vacht/noun;van/prep	8	schelp/noun	1	schelp/noun	1	schelp/noun	1	schelp/noun;sommige/det	2	schelp/noun;sommige/det	2	ook/adv;schelp/noun;sommige/det	3
gekleurd/adj/de_standaard_20041009_01_128/667	campagne/noun;communautair/adj;kartel/noun	3	campagne/noun;communautair/adj;kartel/noun	3	campagne/noun;communautair/adj;kartel/noun;partij/noun;voer/verb	5	campagne/noun;communautair/adj;deze/det;feite/adv;kartel/noun;met/prep	6	campagne/noun;communautair/adj;deze/det;feite/adv;kartel/noun;met/prep	6	campagne/noun;communautair/adj;deze/det;feite/adv;het/det;in/adv;kartel/noun;met/prep;partij/noun;voer/verb;voor/prep;zijn/det	12	communautair/adj;kartel/noun	2	communautair/adj;kartel/noun	2	communautair/adj;kartel/noun;voer/verb	3	communautair/adj;kartel/noun;met/prep	3	communautair/adj;kartel/noun;met/prep	3	communautair/adj;het/det;in/adv;kartel/noun;met/prep;voer/verb;zijn/det	7
gekleurd/adj/de_standaard_20040529_01_3/738	barst_DIM/noun;bruin/adj;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bruin/adj;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bruin/adj;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bovenop/prep;bruin/adj;een/det;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	8	barst_DIM/noun;bovenop/prep;bruin/adj;een/det;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	8	barst_DIM/noun;bovenop/prep;bruin/adj;een/det;goudkleurig/adj;knapperig/adj;waar/noun;zit/verb	8	barst_DIM/noun;bruin/adj;knapperig/adj;waar/noun;zit/verb	5	barst_DIM/noun;bruin/adj;knapperig/adj;waar/noun;zit/verb	5	barst_DIM/noun;bruin/adj;knapperig/adj;waar/noun;zit/verb	5	barst_DIM/noun;bovenop/prep;bruin/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bovenop/prep;bruin/adj;knapperig/adj;waar/noun;zit/verb	6	barst_DIM/noun;bovenop/prep;bruin/adj;knapperig/adj;waar/noun;zit/verb	6
gekleurd/adj/de_standaard_20010112_01_98/691	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun;van/prep	2	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun	1	speler/noun;van/prep	2
gekleurd/adj/de_standaard_20040308_01_74/415	Braziliaans/adj;sleep_mee/verb	2	Braziliaans/adj;sleep_mee/verb	2	Braziliaans/adj;even/adj;sleep_mee/verb	3	Braziliaans/adj;sleep_mee/verb;ze/pron	3	Braziliaans/adj;sleep_mee/verb;ze/pron	3	Braziliaans/adj;even/adj;het/det;in/prep;mee/part;nog/adv;ons/pron;sleep_mee/verb;ze/pron	9	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj	1	Braziliaans/adj;het/det;in/prep;mee/part;ons/pron	5
gekleurd/adj/de_standaard_19990223_01_41/548	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;heb/verb;ideologisch/adj;krant/noun;minder/adj	5	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	aan/prep;boodschap/noun;geen/det;heb/verb;ideologisch/adj;krant/noun;meer/adv;minder/adj;zich/pron	9	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj;krant/noun	3	boodschap/noun;ideologisch/adj	2	boodschap/noun;ideologisch/adj	2	aan/prep;boodschap/noun;geen/det;ideologisch/adj;krant/noun;meer/adv	6
