filename	lemma	twcorpus	twppmi	twllr	twL	twR	socccorpus	soccppmi	soccllr	soccL	soccR	sample	tokenL	tokenR	stress
state_country.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll0	state_country	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll0	10	10	204	10	10	0.244140471419114
state_country.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll1	state_country	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll1	10	10	204	10	10	0.245387684351004
state_country.Semcor.ppmi2.ll0.COHA.ppmi0.ll0	state_country	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll0	10	10	374	10	10	0.236327860573288
state_country.Semcor.ppmi2.ll0.COHA.ppmi0.ll1	state_country	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll1	10	10	374	10	10	0.244300008852564
state_country.Semcor.ppmi2.ll0.COHA.ppmi1.ll0	state_country	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll0	10	10	374	10	10	0.248893696297596
state_country.Semcor.ppmi2.ll0.COHA.ppmi1.ll1	state_country	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll1	10	10	374	10	10	0.246800056925327
state_country.Semcor.ppmi2.ll0.COHA.ppmi2.ll0	state_country	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll0	10	10	374	10	10	0.258600478674936
state_country.Semcor.ppmi2.ll0.COHA.ppmi2.ll1	state_country	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll1	10	10	374	10	10	0.25926847196286
state_country.Semcor.ppmi2.ll0.Semcor.ppmi0.ll0	state_country	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll0	10	10	374	10	10	0.282797421606208
state_country.Semcor.ppmi2.ll0.Semcor.ppmi0.ll1	state_country	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll1	10	10	374	10	10	0.281381233215355
state_country.Semcor.ppmi2.ll0.Semcor.ppmi1.ll0	state_country	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll0	10	10	374	10	10	0.28088565663674
state_country.Semcor.ppmi2.ll0.Semcor.ppmi1.ll1	state_country	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll1	10	10	374	10	10	0.280394764055188
state_country.Semcor.ppmi2.ll0.Semcor.ppmi2.ll0	state_country	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll0	10	10	374	10	10	0.278786316846244
state_country.Semcor.ppmi2.ll0.Semcor.ppmi2.ll1	state_country	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll1	10	10	374	10	10	0.278283742051164
state_country.Semcor.ppmi2.ll1.COHA.ppmi0.ll0	state_country	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll0	10	10	374	10	10	0.236327860573288
state_country.Semcor.ppmi2.ll1.COHA.ppmi0.ll1	state_country	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll1	10	10	374	10	10	0.246352091829255
state_country.Semcor.ppmi2.ll1.COHA.ppmi1.ll0	state_country	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll0	10	10	374	10	10	0.247251885854107
state_country.Semcor.ppmi2.ll1.COHA.ppmi1.ll1	state_country	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll1	10	10	374	10	10	0.247876496081023
state_country.Semcor.ppmi2.ll1.COHA.ppmi2.ll0	state_country	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll0	10	10	374	10	10	0.259688324377675
state_country.Semcor.ppmi2.ll1.COHA.ppmi2.ll1	state_country	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll1	10	10	374	10	10	0.25852668649819
state_country.Semcor.ppmi2.ll1.Semcor.ppmi0.ll0	state_country	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll0	10	10	374	10	10	0.283578651273156
state_country.Semcor.ppmi2.ll1.Semcor.ppmi0.ll1	state_country	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll1	10	10	374	10	10	0.280545094668716
state_country.Semcor.ppmi2.ll1.Semcor.ppmi1.ll0	state_country	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll0	10	10	374	10	10	0.282476119725749
state_country.Semcor.ppmi2.ll1.Semcor.ppmi1.ll1	state_country	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll1	10	10	374	10	10	0.280180003739323
state_country.Semcor.ppmi2.ll1.Semcor.ppmi2.ll0	state_country	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll0	10	10	374	10	10	0.279724429214949
state_country.Semcor.ppmi2.ll1.Semcor.ppmi2.ll1	state_country	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll1	10	10	374	10	10	0.279309400787633
state_country.Semcor.ppmi3.ll0.COHA.ppmi0.ll0	state_country	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll0	10	10	123	10	10	0.175309378168928
state_country.Semcor.ppmi3.ll0.COHA.ppmi0.ll1	state_country	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll1	10	10	123	10	10	0.180776965108949
state_country.Semcor.ppmi3.ll0.COHA.ppmi1.ll0	state_country	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll0	10	10	123	10	10	0.184058767233538
state_country.Semcor.ppmi3.ll0.COHA.ppmi1.ll1	state_country	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll1	10	10	123	10	10	0.188035405633465
state_country.Semcor.ppmi3.ll0.COHA.ppmi2.ll0	state_country	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll0	10	10	123	10	10	0.166263377846933
state_country.Semcor.ppmi3.ll0.COHA.ppmi2.ll1	state_country	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll1	10	10	123	10	10	0.168373483921344
state_country.Semcor.ppmi3.ll0.Semcor.ppmi0.ll0	state_country	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll0	10	10	123	10	10	0.198989066246804
state_country.Semcor.ppmi3.ll0.Semcor.ppmi0.ll1	state_country	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll1	10	10	123	10	10	0.196175313964432
state_country.Semcor.ppmi3.ll0.Semcor.ppmi1.ll0	state_country	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll0	10	10	123	10	10	0.195110564046211
state_country.Semcor.ppmi3.ll0.Semcor.ppmi1.ll1	state_country	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll1	10	10	123	10	10	0.196087324764484
state_country.Semcor.ppmi3.ll0.Semcor.ppmi2.ll0	state_country	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll0	10	10	123	10	10	0.175820130540429
state_country.Semcor.ppmi3.ll0.Semcor.ppmi2.ll1	state_country	Semcor	ppmi3	ll0	10	10	Semcor	ppmi2	ll1	10	10	123	10	10	0.175949080383747
state_country.Semcor.ppmi3.ll1.COHA.ppmi0.ll0	state_country	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll0	10	10	123	10	10	0.175312983195051
state_country.Semcor.ppmi3.ll1.COHA.ppmi0.ll1	state_country	Semcor	ppmi3	ll1	10	10	COHA	ppmi0	ll1	10	10	123	10	10	0.180875102734134
state_country.Semcor.ppmi3.ll1.COHA.ppmi1.ll0	state_country	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll0	10	10	123	10	10	0.188035405633465
state_country.Semcor.ppmi3.ll1.COHA.ppmi1.ll1	state_country	Semcor	ppmi3	ll1	10	10	COHA	ppmi1	ll1	10	10	123	10	10	0.188035405633465
state_country.Semcor.ppmi3.ll1.COHA.ppmi2.ll0	state_country	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll0	10	10	123	10	10	0.16790382163651
state_country.Semcor.ppmi3.ll1.COHA.ppmi2.ll1	state_country	Semcor	ppmi3	ll1	10	10	COHA	ppmi2	ll1	10	10	123	10	10	0.166151472188407
state_country.Semcor.ppmi3.ll1.Semcor.ppmi0.ll0	state_country	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll0	10	10	123	10	10	0.198529535194795
state_country.Semcor.ppmi3.ll1.Semcor.ppmi0.ll1	state_country	Semcor	ppmi3	ll1	10	10	Semcor	ppmi0	ll1	10	10	123	10	10	0.195654270208027
state_country.Semcor.ppmi3.ll1.Semcor.ppmi1.ll0	state_country	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll0	10	10	123	10	10	0.195250416913264
state_country.Semcor.ppmi3.ll1.Semcor.ppmi1.ll1	state_country	Semcor	ppmi3	ll1	10	10	Semcor	ppmi1	ll1	10	10	123	10	10	0.196544387863841
state_country.Semcor.ppmi3.ll1.Semcor.ppmi2.ll0	state_country	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll0	10	10	123	10	10	0.174712154716826
state_country.Semcor.ppmi3.ll1.Semcor.ppmi2.ll1	state_country	Semcor	ppmi3	ll1	10	10	Semcor	ppmi2	ll1	10	10	123	10	10	0.174837817302595
state_church.Semcor.ppmi0.ll0.COHA.ppmi0.ll0	state_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll0	10	10	1193	10	10	0.23935322829929
state_church.Semcor.ppmi0.ll0.COHA.ppmi0.ll1	state_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi0	ll1	10	10	1193	10	10	0.244243447361173
state_church.Semcor.ppmi0.ll0.COHA.ppmi1.ll0	state_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll0	10	10	1193	10	10	0.243733640143721
state_church.Semcor.ppmi0.ll0.COHA.ppmi1.ll1	state_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi1	ll1	10	10	1193	10	10	0.242845511029298
state_church.Semcor.ppmi0.ll0.COHA.ppmi2.ll0	state_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll0	10	10	1189	10	10	0.118920654369707
state_church.Semcor.ppmi0.ll0.COHA.ppmi2.ll1	state_church	Semcor	ppmi0	ll0	10	10	COHA	ppmi2	ll1	10	10	1189	10	10	0.118918219558903
state_church.Semcor.ppmi0.ll0.Semcor.ppmi0.ll0	state_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll0	10	10	1213	10	10	0.281484402949863
state_church.Semcor.ppmi0.ll0.Semcor.ppmi0.ll1	state_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi0	ll1	10	10	1193	10	10	0.281689256623206
state_church.Semcor.ppmi0.ll0.Semcor.ppmi1.ll0	state_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll0	10	10	1193	10	10	0.283148133518691
state_church.Semcor.ppmi0.ll0.Semcor.ppmi1.ll1	state_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi1	ll1	10	10	1193	10	10	0.282236181567671
state_church.Semcor.ppmi0.ll0.Semcor.ppmi2.ll0	state_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll0	10	10	1193	10	10	0.281324895117326
state_church.Semcor.ppmi0.ll0.Semcor.ppmi2.ll1	state_church	Semcor	ppmi0	ll0	10	10	Semcor	ppmi2	ll1	10	10	1193	10	10	0.281470773846763
state_church.Semcor.ppmi0.ll1.COHA.ppmi0.ll0	state_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll0	10	10	1145	10	10	0.236722234670546
state_church.Semcor.ppmi0.ll1.COHA.ppmi0.ll1	state_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi0	ll1	10	10	1145	10	10	0.242961198420646
state_church.Semcor.ppmi0.ll1.COHA.ppmi1.ll0	state_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll0	10	10	1145	10	10	0.237234708552224
state_church.Semcor.ppmi0.ll1.COHA.ppmi1.ll1	state_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi1	ll1	10	10	1145	10	10	0.238029962064772
state_church.Semcor.ppmi0.ll1.COHA.ppmi2.ll0	state_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll0	10	10	1138	10	10	0.0935318448011137
state_church.Semcor.ppmi0.ll1.COHA.ppmi2.ll1	state_church	Semcor	ppmi0	ll1	10	10	COHA	ppmi2	ll1	10	10	1138	10	10	0.0935337186516491
state_church.Semcor.ppmi0.ll1.Semcor.ppmi0.ll0	state_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll0	10	10	1145	10	10	0.273026944526154
state_church.Semcor.ppmi0.ll1.Semcor.ppmi0.ll1	state_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi0	ll1	10	10	1145	10	10	0.28044288745709
state_church.Semcor.ppmi0.ll1.Semcor.ppmi1.ll0	state_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll0	10	10	1145	10	10	0.278470381810701
state_church.Semcor.ppmi0.ll1.Semcor.ppmi1.ll1	state_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi1	ll1	10	10	1145	10	10	0.279563114306174
state_church.Semcor.ppmi0.ll1.Semcor.ppmi2.ll0	state_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll0	10	10	1145	10	10	0.273894347658112
state_church.Semcor.ppmi0.ll1.Semcor.ppmi2.ll1	state_church	Semcor	ppmi0	ll1	10	10	Semcor	ppmi2	ll1	10	10	1145	10	10	0.273058814876476
state_church.Semcor.ppmi1.ll0.COHA.ppmi0.ll0	state_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll0	10	10	903	10	10	0.236083159338401
state_church.Semcor.ppmi1.ll0.COHA.ppmi0.ll1	state_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi0	ll1	10	10	903	10	10	0.244723971808051
state_church.Semcor.ppmi1.ll0.COHA.ppmi1.ll0	state_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll0	10	10	903	10	10	0.249734281127745
state_church.Semcor.ppmi1.ll0.COHA.ppmi1.ll1	state_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi1	ll1	10	10	903	10	10	0.250214059161979
state_church.Semcor.ppmi1.ll0.COHA.ppmi2.ll0	state_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll0	10	10	903	10	10	0.266965416378124
state_church.Semcor.ppmi1.ll0.COHA.ppmi2.ll1	state_church	Semcor	ppmi1	ll0	10	10	COHA	ppmi2	ll1	10	10	903	10	10	0.266965416378124
state_church.Semcor.ppmi1.ll0.Semcor.ppmi0.ll0	state_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll0	10	10	903	10	10	0.281468515587031
state_church.Semcor.ppmi1.ll0.Semcor.ppmi0.ll1	state_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi0	ll1	10	10	903	10	10	0.281089406395516
state_church.Semcor.ppmi1.ll0.Semcor.ppmi1.ll0	state_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll0	10	10	903	10	10	0.281357435164072
state_church.Semcor.ppmi1.ll0.Semcor.ppmi1.ll1	state_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi1	ll1	10	10	903	10	10	0.27913587857503
state_church.Semcor.ppmi1.ll0.Semcor.ppmi2.ll0	state_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll0	10	10	903	10	10	0.290585745452173
state_church.Semcor.ppmi1.ll0.Semcor.ppmi2.ll1	state_church	Semcor	ppmi1	ll0	10	10	Semcor	ppmi2	ll1	10	10	903	10	10	0.290585745452173
state_church.Semcor.ppmi1.ll1.COHA.ppmi0.ll0	state_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll0	10	10	895	10	10	0.235651772925967
state_church.Semcor.ppmi1.ll1.COHA.ppmi0.ll1	state_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi0	ll1	10	10	895	10	10	0.243880489487033
state_church.Semcor.ppmi1.ll1.COHA.ppmi1.ll0	state_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll0	10	10	895	10	10	0.250070091042557
state_church.Semcor.ppmi1.ll1.COHA.ppmi1.ll1	state_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi1	ll1	10	10	895	10	10	0.249551320192636
state_church.Semcor.ppmi1.ll1.COHA.ppmi2.ll0	state_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll0	10	10	895	10	10	0.267424087399022
state_church.Semcor.ppmi1.ll1.COHA.ppmi2.ll1	state_church	Semcor	ppmi1	ll1	10	10	COHA	ppmi2	ll1	10	10	895	10	10	0.267424087399022
state_church.Semcor.ppmi1.ll1.Semcor.ppmi0.ll0	state_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll0	10	10	895	10	10	0.277160991454055
state_church.Semcor.ppmi1.ll1.Semcor.ppmi0.ll1	state_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi0	ll1	10	10	895	10	10	0.280645426381896
state_church.Semcor.ppmi1.ll1.Semcor.ppmi1.ll0	state_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll0	10	10	895	10	10	0.279985350388811
state_church.Semcor.ppmi1.ll1.Semcor.ppmi1.ll1	state_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi1	ll1	10	10	895	10	10	0.279787972653106
state_church.Semcor.ppmi1.ll1.Semcor.ppmi2.ll0	state_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll0	10	10	895	10	10	0.290252151322582
state_church.Semcor.ppmi1.ll1.Semcor.ppmi2.ll1	state_church	Semcor	ppmi1	ll1	10	10	Semcor	ppmi2	ll1	10	10	895	10	10	0.290252151322582
state_church.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll0	state_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll0	10	10	300	10	10	0.225471363295672
state_church.Semcor.ppmi2_5.ll0.COHA.ppmi0.ll1	state_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi0	ll1	10	10	300	10	10	0.228904357166948
state_church.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll0	state_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll0	10	10	300	10	10	0.234846562390303
state_church.Semcor.ppmi2_5.ll0.COHA.ppmi1.ll1	state_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi1	ll1	10	10	300	10	10	0.235483341330088
state_church.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll0	state_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll0	10	10	300	10	10	0.235404764128706
state_church.Semcor.ppmi2_5.ll0.COHA.ppmi2.ll1	state_church	Semcor	ppmi2_5	ll0	10	10	COHA	ppmi2	ll1	10	10	300	10	10	0.235404764128706
state_church.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll0	state_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll0	10	10	300	10	10	0.257645692337836
state_church.Semcor.ppmi2_5.ll0.Semcor.ppmi0.ll1	state_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi0	ll1	10	10	300	10	10	0.255450169487096
state_church.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll0	state_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll0	10	10	300	10	10	0.253049631328407
state_church.Semcor.ppmi2_5.ll0.Semcor.ppmi1.ll1	state_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi1	ll1	10	10	300	10	10	0.253049631328407
state_church.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll0	state_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll0	10	10	300	10	10	0.248672891162711
state_church.Semcor.ppmi2_5.ll0.Semcor.ppmi2.ll1	state_church	Semcor	ppmi2_5	ll0	10	10	Semcor	ppmi2	ll1	10	10	300	10	10	0.248426370099054
state_church.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll0	state_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll0	10	10	300	10	10	0.22055604637718
state_church.Semcor.ppmi2_5.ll1.COHA.ppmi0.ll1	state_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi0	ll1	10	10	300	10	10	0.2251714380857
state_church.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll0	state_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll0	10	10	300	10	10	0.229164841617202
state_church.Semcor.ppmi2_5.ll1.COHA.ppmi1.ll1	state_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi1	ll1	10	10	300	10	10	0.232185042726869
state_church.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll0	state_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll0	10	10	300	10	10	0.235404764128706
state_church.Semcor.ppmi2_5.ll1.COHA.ppmi2.ll1	state_church	Semcor	ppmi2_5	ll1	10	10	COHA	ppmi2	ll1	10	10	300	10	10	0.235404764128706
state_church.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll0	state_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll0	10	10	300	10	10	0.254746589531883
state_church.Semcor.ppmi2_5.ll1.Semcor.ppmi0.ll1	state_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi0	ll1	10	10	300	10	10	0.257730858469149
state_church.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll0	state_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll0	10	10	300	10	10	0.253049631328407
state_church.Semcor.ppmi2_5.ll1.Semcor.ppmi1.ll1	state_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi1	ll1	10	10	300	10	10	0.253049631328407
state_church.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll0	state_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll0	10	10	300	10	10	0.248455410401867
state_church.Semcor.ppmi2_5.ll1.Semcor.ppmi2.ll1	state_church	Semcor	ppmi2_5	ll1	10	10	Semcor	ppmi2	ll1	10	10	300	10	10	0.248398771694713
state_church.Semcor.ppmi2.ll0.COHA.ppmi0.ll0	state_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll0	10	10	465	10	10	0.22390030956891
state_church.Semcor.ppmi2.ll0.COHA.ppmi0.ll1	state_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi0	ll1	10	10	465	10	10	0.233280688719584
state_church.Semcor.ppmi2.ll0.COHA.ppmi1.ll0	state_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll0	10	10	465	10	10	0.241163997514759
state_church.Semcor.ppmi2.ll0.COHA.ppmi1.ll1	state_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi1	ll1	10	10	465	10	10	0.245195247368163
state_church.Semcor.ppmi2.ll0.COHA.ppmi2.ll0	state_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll0	10	10	465	10	10	0.262268172727166
state_church.Semcor.ppmi2.ll0.COHA.ppmi2.ll1	state_church	Semcor	ppmi2	ll0	10	10	COHA	ppmi2	ll1	10	10	465	10	10	0.262000596622844
state_church.Semcor.ppmi2.ll0.Semcor.ppmi0.ll0	state_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll0	10	10	465	10	10	0.268990246533933
state_church.Semcor.ppmi2.ll0.Semcor.ppmi0.ll1	state_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi0	ll1	10	10	465	10	10	0.266480859187587
state_church.Semcor.ppmi2.ll0.Semcor.ppmi1.ll0	state_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll0	10	10	465	10	10	0.265497120283749
state_church.Semcor.ppmi2.ll0.Semcor.ppmi1.ll1	state_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi1	ll1	10	10	465	10	10	0.265497120283749
state_church.Semcor.ppmi2.ll0.Semcor.ppmi2.ll0	state_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll0	10	10	465	10	10	0.263232071416422
state_church.Semcor.ppmi2.ll0.Semcor.ppmi2.ll1	state_church	Semcor	ppmi2	ll0	10	10	Semcor	ppmi2	ll1	10	10	465	10	10	0.263232071416422
state_church.Semcor.ppmi2.ll1.COHA.ppmi0.ll0	state_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll0	10	10	465	10	10	0.224004183778667
state_church.Semcor.ppmi2.ll1.COHA.ppmi0.ll1	state_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi0	ll1	10	10	465	10	10	0.232977408583054
state_church.Semcor.ppmi2.ll1.COHA.ppmi1.ll0	state_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll0	10	10	465	10	10	0.241144395266554
state_church.Semcor.ppmi2.ll1.COHA.ppmi1.ll1	state_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi1	ll1	10	10	465	10	10	0.242000406360032
state_church.Semcor.ppmi2.ll1.COHA.ppmi2.ll0	state_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll0	10	10	465	10	10	0.26426359891817
state_church.Semcor.ppmi2.ll1.COHA.ppmi2.ll1	state_church	Semcor	ppmi2	ll1	10	10	COHA	ppmi2	ll1	10	10	465	10	10	0.259042877379436
state_church.Semcor.ppmi2.ll1.Semcor.ppmi0.ll0	state_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll0	10	10	465	10	10	0.268990246533933
state_church.Semcor.ppmi2.ll1.Semcor.ppmi0.ll1	state_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi0	ll1	10	10	465	10	10	0.266480859187587
state_church.Semcor.ppmi2.ll1.Semcor.ppmi1.ll0	state_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll0	10	10	465	10	10	0.265497120283749
state_church.Semcor.ppmi2.ll1.Semcor.ppmi1.ll1	state_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi1	ll1	10	10	465	10	10	0.265497120283749
state_church.Semcor.ppmi2.ll1.Semcor.ppmi2.ll0	state_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll0	10	10	465	10	10	0.263232071416422
state_church.Semcor.ppmi2.ll1.Semcor.ppmi2.ll1	state_church	Semcor	ppmi2	ll1	10	10	Semcor	ppmi2	ll1	10	10	465	10	10	0.263232071416422
state_church.Semcor.ppmi3.ll0.COHA.ppmi0.ll0	state_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll0	10	10	225	10	10	0.207553768933432
state_church.Semcor.ppmi3.ll0.COHA.ppmi0.ll1	state_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi0	ll1	10	10	225	10	10	0.213689649399138
state_church.Semcor.ppmi3.ll0.COHA.ppmi1.ll0	state_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll0	10	10	225	10	10	0.20797568390446
state_church.Semcor.ppmi3.ll0.COHA.ppmi1.ll1	state_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi1	ll1	10	10	225	10	10	0.20756857192421
state_church.Semcor.ppmi3.ll0.COHA.ppmi2.ll0	state_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll0	10	10	225	10	10	0.211979459576753
state_church.Semcor.ppmi3.ll0.COHA.ppmi2.ll1	state_church	Semcor	ppmi3	ll0	10	10	COHA	ppmi2	ll1	10	10	225	10	10	0.20530879977987
state_church.Semcor.ppmi3.ll0.Semcor.ppmi0.ll0	state_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll0	10	10	225	10	10	0.233031495134279
state_church.Semcor.ppmi3.ll0.Semcor.ppmi0.ll1	state_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi0	ll1	10	10	225	10	10	0.229636484164576
state_church.Semcor.ppmi3.ll0.Semcor.ppmi1.ll0	state_church	Semcor	ppmi3	ll0	10	10	Semcor	ppmi1	ll0	10	10	225	10	10	0.234219091412516
