_id	_cws.dof.foc10.nav.weight.bound	_count.dof.foc10.nav.weight.bound	_cws.dof.foc10.nav.selection.bound	_count.dof.foc10.nav.selection.bound	_cws.dof.foc10.nav.no.bound	_count.dof.foc10.nav.no.bound	_cws.dof.foc10.all.weight.bound	_count.dof.foc10.all.weight.bound	_cws.dof.foc10.all.selection.bound	_count.dof.foc10.all.selection.bound	_cws.dof.foc10.all.no.bound	_count.dof.foc10.all.no.bound	_cws.dof.foc5.nav.weight.bound	_count.dof.foc5.nav.weight.bound	_cws.dof.foc5.nav.selection.bound	_count.dof.foc5.nav.selection.bound	_cws.dof.foc5.nav.no.bound	_count.dof.foc5.nav.no.bound	_cws.dof.foc5.all.weight.bound	_count.dof.foc5.all.weight.bound	_cws.dof.foc5.all.selection.bound	_count.dof.foc5.all.selection.bound	_cws.dof.foc5.all.no.bound	_count.dof.foc5.all.no.bound
dof/adj/nrc_handelsblad_20010903_73/294	beetje/noun;ben/verb;bewust/adj;gezicht/noun;kostuum/noun	5	beetje/noun;ben/verb;bewust/adj;gezicht/noun;kostuum/noun	5	beetje/noun;ben/verb;bewust/adj;gezicht/noun;kostuum/noun	5	beetje/noun;ben/verb;bewust/adj;een/det;gezicht/noun;kostuum/noun	6	beetje/noun;ben/verb;bewust/adj;een/det;gezicht/noun;kostuum/noun	6	als/prep;beetje/noun;ben/verb;bewust/adj;de/det;een/det;gezicht/noun;kostuum/noun	8	beetje/noun;ben/verb;bewust/adj;gezicht/noun;kostuum/noun	5	beetje/noun;ben/verb;bewust/adj;gezicht/noun;kostuum/noun	5	beetje/noun;ben/verb;bewust/adj;gezicht/noun;kostuum/noun	5	beetje/noun;ben/verb;bewust/adj;een/det;gezicht/noun;kostuum/noun	6	beetje/noun;ben/verb;bewust/adj;een/det;gezicht/noun;kostuum/noun	6	als/prep;beetje/noun;ben/verb;bewust/adj;de/det;een/det;gezicht/noun;kostuum/noun	8
dof/adj/nrc_handelsblad_20021009_189/216	beoordeel/verb;indruk/noun;neerslachtig/adj;optreden/noun;vaak/adj	5	beoordeel/verb;indruk/noun;neerslachtig/adj;optreden/noun;vaak/adj	5	beoordeel/verb;indruk/noun;maak/verb;neerslachtig/adj;openbaar/adj;optreden/noun;vaak/adj	7	beoordeel/verb;een/det;hij/pron;indruk/noun;neerslachtig/adj;op/prep;optreden/noun;vaak/adj;zijn/det	9	beoordeel/verb;een/det;hij/pron;indruk/noun;neerslachtig/adj;op/prep;optreden/noun;vaak/adj;zijn/det	9	beoordeel/verb;een/det;hij/pron;indruk/noun;maak/verb;neerslachtig/adj;op/prep;openbaar/adj;optreden/noun;vaak/adj;zijn/det	11	indruk/noun;neerslachtig/adj;optreden/noun;vaak/adj	4	indruk/noun;neerslachtig/adj;optreden/noun;vaak/adj	4	indruk/noun;maak/verb;neerslachtig/adj;optreden/noun;vaak/adj	5	een/det;hij/pron;indruk/noun;neerslachtig/adj;optreden/noun;vaak/adj	6	een/det;hij/pron;indruk/noun;neerslachtig/adj;optreden/noun;vaak/adj	6	een/det;hij/pron;indruk/noun;maak/verb;neerslachtig/adj;optreden/noun;vaak/adj	7
dof/adj/nrc_handelsblad_20000729_72/669	geluid/noun;gespannen/adj;stof/noun;strak/adj;zorgwekkend/adj	5	geluid/noun;gespannen/adj;stof/noun;strak/adj;zorgwekkend/adj	5	geluid/noun;gespannen/adj;maak/verb;stof/noun;strak/adj;zorgwekkend/adj	6	een/det;geluid/noun;gespannen/adj;op/prep;stof/noun;strak/adj;zorgwekkend/adj	7	een/det;geluid/noun;gespannen/adj;op/prep;stof/noun;strak/adj;zorgwekkend/adj	7	een/det;geluid/noun;gespannen/adj;maak/verb;op/prep;stof/noun;strak/adj;vooral/adv;zorgwekkend/adj	9	geluid/noun;gespannen/adj;stof/noun;strak/adj;zorgwekkend/adj	5	geluid/noun;gespannen/adj;stof/noun;strak/adj;zorgwekkend/adj	5	geluid/noun;gespannen/adj;maak/verb;stof/noun;strak/adj;zorgwekkend/adj	6	een/det;geluid/noun;gespannen/adj;stof/noun;strak/adj;zorgwekkend/adj	6	een/det;geluid/noun;gespannen/adj;stof/noun;strak/adj;zorgwekkend/adj	6	een/det;geluid/noun;gespannen/adj;maak/verb;stof/noun;strak/adj;vooral/adv;zorgwekkend/adj	8
dof/adj/nrc_handelsblad_20000815_67/1298	band/noun;klap/noun;smak/verb	3	band/noun;klap/noun;smak/verb	3	band/noun;klap/noun;smak/verb	3	band/noun;een/det;klap/noun;met/prep;op/prep;smak/verb;ze/pron	7	band/noun;een/det;klap/noun;met/prep;op/prep;smak/verb;ze/pron	7	band/noun;de/det;een/det;klap/noun;met/prep;op/prep;smak/verb;ze/pron	8	klap/noun;smak/verb	2	klap/noun;smak/verb	2	klap/noun;smak/verb	2	een/det;klap/noun;met/prep;op/prep;smak/verb;ze/pron	6	een/det;klap/noun;met/prep;op/prep;smak/verb;ze/pron	6	de/det;een/det;klap/noun;met/prep;op/prep;smak/verb;ze/pron	7
dof/adj/nrc_handelsblad_20020628_22/226	beetje/noun;ben/verb	2	beetje/noun;ben/verb	2	beetje/noun;ben/verb	2	beetje/noun;ben/verb;een/det	3	beetje/noun;ben/verb;een/det	3	beetje/noun;ben/verb;een/det	3	beetje/noun;ben/verb	2	beetje/noun;ben/verb	2	beetje/noun;ben/verb	2	beetje/noun;ben/verb;een/det	3	beetje/noun;ben/verb;een/det	3	beetje/noun;ben/verb;een/det	3
dof/adj/nrc_handelsblad_20010403_146/243	bedoening/noun;ben/verb;stijf/adj	3	bedoening/noun;ben/verb;stijf/adj	3	bedoening/noun;ben/verb;heb/verb;stijf/adj	4	bedoening/noun;ben/verb;een/det;stijf/adj;wat/pron	5	bedoening/noun;ben/verb;een/det;stijf/adj;wat/pron	5	bedoening/noun;ben/verb;dat/det;een/det;heb/verb;stijf/adj;wat/pron	7	bedoening/noun;ben/verb;stijf/adj	3	bedoening/noun;ben/verb;stijf/adj	3	bedoening/noun;ben/verb;stijf/adj	3	bedoening/noun;ben/verb;een/det;stijf/adj	4	bedoening/noun;ben/verb;een/det;stijf/adj	4	bedoening/noun;ben/verb;dat/det;een/det;stijf/adj	5
dof/adj/nrc_handelsblad_20010901_190/489	dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun;staar/verb	5	dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun;staar/verb	5	dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun;staar/verb	5	door/prep;dwaal/verb;hij/pron;meestal/adv;oog/noun;rechtszaal/noun;schoen/noun;soms/adv;staar/verb;zijn/det	10	door/prep;dwaal/verb;hij/pron;meestal/adv;oog/noun;rechtszaal/noun;schoen/noun;soms/adv;staar/verb;zijn/det	10	de/det;door/prep;dwaal/verb;hij/pron;meestal/adv;naar/prep;oog/noun;rechtszaal/noun;schoen/noun;soms/adv;staar/verb;zijn/det	12	dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun	4	dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun	4	dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun	4	door/prep;dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun;soms/adv;zijn/det	7	door/prep;dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun;soms/adv;zijn/det	7	de/det;door/prep;dwaal/verb;oog/noun;rechtszaal/noun;schoen/noun;soms/adv;zijn/det	8
dof/adj/nrc_handelsblad_20000828_46/163	druk_uit/verb;gelatenheid/noun;gezicht/noun	3	druk_uit/verb;gelatenheid/noun;gezicht/noun	3	druk_uit/verb;gelatenheid/noun;gezicht/noun	3	druk_uit/verb;een/det;gelatenheid/noun;gezicht/noun;uit/part;zijn/det	6	druk_uit/verb;een/det;gelatenheid/noun;gezicht/noun;uit/part;zijn/det	6	druk_uit/verb;een/det;gelatenheid/noun;gezicht/noun;uit/part;zijn/det	6	druk_uit/verb;gelatenheid/noun;gezicht/noun	3	druk_uit/verb;gelatenheid/noun;gezicht/noun	3	druk_uit/verb;gelatenheid/noun;gezicht/noun	3	druk_uit/verb;een/det;gelatenheid/noun;gezicht/noun;uit/part;zijn/det	6	druk_uit/verb;een/det;gelatenheid/noun;gezicht/noun;uit/part;zijn/det	6	druk_uit/verb;een/det;gelatenheid/noun;gezicht/noun;uit/part;zijn/det	6
dof/adj/nrc_handelsblad_19991011_122/694	ben/verb;bosrand/noun;klink/verb;knal/noun;praat_uit/verb	5	ben/verb;bosrand/noun;klink/verb;knal/noun;praat_uit/verb	5	ben/verb;bosrand/noun;klink/verb;knal/noun;praat_uit/verb	5	ben/verb;bosrand/noun;een/det;er/adv;hij/pron;klink/verb;knal/noun;nog/adv;praat_uit/verb	9	ben/verb;bosrand/noun;een/det;er/adv;hij/pron;klink/verb;knal/noun;nog/adv;praat_uit/verb	9	ben/verb;bij/prep;bosrand/noun;de/det;een/det;er/adv;hij/pron;klink/verb;knal/noun;niet/adv;nog/adv;praat_uit/verb	12	bosrand/noun;klink/verb;knal/noun;praat_uit/verb	4	bosrand/noun;klink/verb;knal/noun;praat_uit/verb	4	bosrand/noun;klink/verb;knal/noun;praat_uit/verb	4	bosrand/noun;een/det;er/adv;klink/verb;knal/noun;praat_uit/verb	6	bosrand/noun;een/det;er/adv;klink/verb;knal/noun;praat_uit/verb	6	bij/prep;bosrand/noun;de/det;een/det;er/adv;klink/verb;knal/noun;praat_uit/verb	8
dof/adj/nrc_handelsblad_19990421_91/193	geef/verb;geluid/noun;prettig/adj;trilling/noun	4	geef/verb;geluid/noun;prettig/adj;trilling/noun	4	geef/verb;geluid/noun;prettig/adj;trilling/noun	4	die/pron;een/det;geef/verb;geluid/noun;het/det;met/prep;prettig/adj;trilling/noun;zich/pron	9	die/pron;een/det;geef/verb;geluid/noun;het/det;met/prep;prettig/adj;trilling/noun;zich/pron	9	de/det;die/pron;dit/det;een/det;geef/verb;geluid/noun;het/det;mee/part;met/prep;prettig/adj;trilling/noun;zich/pron	12	geef/verb;geluid/noun;prettig/adj;trilling/noun	4	geef/verb;geluid/noun;prettig/adj;trilling/noun	4	geef/verb;geluid/noun;prettig/adj;trilling/noun	4	een/det;geef/verb;geluid/noun;het/det;prettig/adj;trilling/noun	6	een/det;geef/verb;geluid/noun;het/det;prettig/adj;trilling/noun	6	de/det;een/det;geef/verb;geluid/noun;het/det;prettig/adj;trilling/noun	7
dof/adj/nrc_handelsblad_20020719_12/1279	ben/verb;krul/noun;mooi/adj;spierwit/adj;word/verb	5	ben/verb;krul/noun;mooi/adj;spierwit/adj;word/verb	5	ben/verb;krul/noun;mooi/adj;spierwit/adj;vind/verb;word/verb	6	ben/verb;krul/noun;mooi/adj;spierwit/adj;word/verb;zijn/det	6	ben/verb;krul/noun;mooi/adj;spierwit/adj;word/verb;zijn/det	6	al/adv;ben/verb;krul/noun;mooi/adj;ook/adv;spierwit/adj;vind/verb;word/verb;zijn/det	9	ben/verb;krul/noun;spierwit/adj;word/verb	4	ben/verb;krul/noun;spierwit/adj;word/verb	4	ben/verb;krul/noun;spierwit/adj;word/verb	4	ben/verb;krul/noun;spierwit/adj;word/verb;zijn/det	5	ben/verb;krul/noun;spierwit/adj;word/verb;zijn/det	5	al/adv;ben/verb;krul/noun;spierwit/adj;word/verb;zijn/det	6
dof/adj/nrc_handelsblad_20040415_18/45	alleen/adj;dreun/noun;karakter/noun;laks/adj;verwijt/verb	5	alleen/adj;dreun/noun;karakter/noun;laks/adj;verwijt/verb	5	alleen/adj;bijdrage/noun;dreun/noun;heb/verb;kabinet/noun;karakter/noun;laks/adj;verwijt/verb	8	alleen/adj;dreun/noun;een/det;het/det;hij/pron;karakter/noun;laks/adj;verwijt/verb;zijn/det	9	alleen/adj;dreun/noun;een/det;het/det;hij/pron;karakter/noun;laks/adj;verwijt/verb;zijn/det	9	alleen/adj;bijdrage/noun;dreun/noun;een/det;heb/verb;het/det;hij/pron;kabinet/noun;karakter/noun;laks/adj;meer/adv;niet/adv;nu/adv;van/prep;verwijt/verb;zijn/det	16	dreun/noun;karakter/noun;verwijt/verb	3	dreun/noun;karakter/noun;verwijt/verb	3	dreun/noun;karakter/noun;verwijt/verb	3	dreun/noun;een/det;het/det;hij/pron;karakter/noun;verwijt/verb	6	dreun/noun;een/det;het/det;hij/pron;karakter/noun;verwijt/verb	6	dreun/noun;een/det;het/det;hij/pron;karakter/noun;meer/adv;van/prep;verwijt/verb	8
dof/adj/nrc_handelsblad_20000923_76/701	gelatenheid/noun;moedeloosheid/noun;niets/noun;put/noun;redding/noun;val/noun	6	gelatenheid/noun;moedeloosheid/noun;niets/noun;put/noun;redding/noun;val/noun	6	gelatenheid/noun;moedeloosheid/noun;niets/noun;put/noun;redding/noun;val/noun	6	gelatenheid/noun;het/det;moedeloosheid/noun;niets/noun;put/noun;redding/noun;val/noun	7	gelatenheid/noun;het/det;moedeloosheid/noun;niets/noun;put/noun;redding/noun;val/noun	7	de/det;gelatenheid/noun;het/det;in/prep;moedeloosheid/noun;niets/noun;put/noun;redding/noun;uit/prep;val/noun;van/prep	11	gelatenheid/noun;moedeloosheid/noun;put/noun;redding/noun	4	gelatenheid/noun;moedeloosheid/noun;put/noun;redding/noun	4	gelatenheid/noun;moedeloosheid/noun;put/noun;redding/noun	4	gelatenheid/noun;moedeloosheid/noun;put/noun;redding/noun	4	gelatenheid/noun;moedeloosheid/noun;put/noun;redding/noun	4	de/det;gelatenheid/noun;moedeloosheid/noun;put/noun;redding/noun;uit/prep;van/prep	7
dof/adj/nrc_handelsblad_20011019_161/147	geklets/verb;kapitalisme/noun;leegte/noun;onophoudelijk/adj;symboliseer/verb;trein/noun;zit/verb	7	geklets/verb;kapitalisme/noun;leegte/noun;onophoudelijk/adj;symboliseer/verb;trein/noun;zit/verb	7	geklets/verb;het/noun;kapitalisme/noun;leegte/noun;onophoudelijk/adj;symboliseer/verb;trein/noun;zit/verb	8	geklets/verb;het/det;ik/pron;kapitalisme/noun;leegte/noun;onophoudelijk/adj;symboliseer/verb;trein/noun;zit/verb	9	geklets/verb;het/det;ik/pron;kapitalisme/noun;leegte/noun;onophoudelijk/adj;symboliseer/verb;trein/noun;zit/verb	9	de/det;geklets/verb;het/det;het/noun;ik/pron;in/prep;kapitalisme/noun;leegte/noun;onophoudelijk/adj;symboliseer/verb;trein/noun;van/prep;zit/verb	13	geklets/verb;leegte/noun;onophoudelijk/adj	3	geklets/verb;leegte/noun;onophoudelijk/adj	3	geklets/verb;het/noun;leegte/noun;onophoudelijk/adj	4	geklets/verb;het/det;ik/pron;leegte/noun;onophoudelijk/adj	5	geklets/verb;het/det;ik/pron;leegte/noun;onophoudelijk/adj	5	geklets/verb;het/det;het/noun;ik/pron;leegte/noun;onophoudelijk/adj;van/prep	7
dof/adj/nrc_handelsblad_20000713_113/290	berusting/noun;gevoel/noun;lijk/verb;maak_meester/verb	4	berusting/noun;gevoel/noun;lijk/verb;maak_meester/verb	4	berusting/noun;gevoel/noun;heb/verb;lijk/verb;maak_meester/verb	5	berusting/noun;een/det;gevoel/noun;lijk/verb;maak_meester/verb;meester/part;zich/pron	7	berusting/noun;een/det;gevoel/noun;lijk/verb;maak_meester/verb;meester/part;zich/pron	7	berusting/noun;een/det;gevoel/noun;heb/verb;lijk/verb;maak_meester/verb;meester/part;van/prep;zich/pron	9	berusting/noun;gevoel/noun;lijk/verb	3	berusting/noun;gevoel/noun;lijk/verb	3	berusting/noun;gevoel/noun;lijk/verb	3	berusting/noun;een/det;gevoel/noun;lijk/verb;zich/pron	5	berusting/noun;een/det;gevoel/noun;lijk/verb;zich/pron	5	berusting/noun;een/det;gevoel/noun;lijk/verb;zich/pron	5
dof/adj/nrc_handelsblad_20031110_81/116	bas_lijn/noun;dreun/adj;gier/adj;gitaar/noun;klater/adj	5	bas_lijn/noun;dreun/adj;gier/adj;gitaar/noun;klater/adj	5	bas_lijn/noun;dreun/adj;gier/adj;gitaar/noun;klater/adj;leg_op/verb	6	bas_lijn/noun;dreun/adj;gier/adj;gitaar/noun;klater/adj;met/prep	6	bas_lijn/noun;dreun/adj;gier/adj;gitaar/noun;klater/adj;met/prep	6	bas_lijn/noun;dreun/adj;gier/adj;gitaar/noun;klater/adj;leg_op/verb;met/prep	7	bas_lijn/noun;dreun/adj;gitaar/noun;klater/adj	4	bas_lijn/noun;dreun/adj;gitaar/noun;klater/adj	4	bas_lijn/noun;dreun/adj;gitaar/noun;klater/adj	4	bas_lijn/noun;dreun/adj;gitaar/noun;klater/adj	4	bas_lijn/noun;dreun/adj;gitaar/noun;klater/adj	4	bas_lijn/noun;dreun/adj;gitaar/noun;klater/adj	4
dof/adj/nrc_handelsblad_20040519_92/235	dreun/noun;slot/noun;trom/noun;when/noun;word/verb	5	dreun/noun;slot/noun;trom/noun;when/noun;word/verb	5	dreun/noun;groot/adj;slot/noun;sluit_af/verb;trom/noun;when/noun;word/verb	7	dreun/noun;een/det;het/det;me/pron;met/prep;op/prep;slot/noun;trom/noun;when/noun;word/verb	10	dreun/noun;een/det;het/det;me/pron;met/prep;op/prep;slot/noun;trom/noun;when/noun;word/verb	10	de/det;dreun/noun;een/det;groot/adj;het/det;me/pron;met/prep;op/prep;slot/noun;sluit_af/verb;trom/noun;van/prep;when/noun;word/verb	14	dreun/noun;trom/noun;word/verb	3	dreun/noun;trom/noun;word/verb	3	dreun/noun;groot/adj;sluit_af/verb;trom/noun;word/verb	5	dreun/noun;een/det;met/prep;op/prep;trom/noun;word/verb	6	dreun/noun;een/det;met/prep;op/prep;trom/noun;word/verb	6	de/det;dreun/noun;een/det;groot/adj;met/prep;op/prep;sluit_af/verb;trom/noun;word/verb	9
dof/adj/nrc_handelsblad_19990409_125/115	ben/verb;contrasteer/verb;dicht/adj;hard/adj;helder/adj;ondoordringbaar/adj;stralend/adj;subtiel/adj;transparant/adj;vloei/verb	10	ben/verb;contrasteer/verb;dicht/adj;hard/adj;helder/adj;ondoordringbaar/adj;stralend/adj;subtiel/adj;transparant/adj;vloei/verb	10	ben/verb;contrasteer/verb;dicht/adj;hard/adj;helder/adj;ondoordringbaar/adj;stralend/adj;subtiel/adj;transparant/adj;vloei/verb	10	ben/verb;contrasteer/verb;dicht/adj;hard/adj;helder/adj;ondoordringbaar/adj;stralend/adj;subtiel/adj;transparant/adj;vloei/verb;ze/pron	11	ben/verb;contrasteer/verb;dicht/adj;hard/adj;helder/adj;ondoordringbaar/adj;stralend/adj;subtiel/adj;transparant/adj;vloei/verb;ze/pron	11	ben/verb;contrasteer/verb;dicht/adj;hard/adj;helder/adj;ondoordringbaar/adj;stralend/adj;subtiel/adj;transparant/adj;vloei/verb;ze/pron	11	contrasteer/verb;dicht/adj;helder/adj;ondoordringbaar/adj;stralend/adj	5	contrasteer/verb;dicht/adj;helder/adj;ondoordringbaar/adj;stralend/adj	5	contrasteer/verb;dicht/adj;helder/adj;ondoordringbaar/adj;stralend/adj	5	contrasteer/verb;dicht/adj;helder/adj;ondoordringbaar/adj;stralend/adj;ze/pron	6	contrasteer/verb;dicht/adj;helder/adj;ondoordringbaar/adj;stralend/adj;ze/pron	6	contrasteer/verb;dicht/adj;helder/adj;ondoordringbaar/adj;stralend/adj;ze/pron	6
dof/adj/nrc_handelsblad_20020506_114/301	begin_dag/noun;electronisch/adj;kaal/adj;klink/verb;muziek/noun;primitief/adj	6	begin_dag/noun;electronisch/adj;kaal/adj;klink/verb;muziek/noun;primitief/adj	6	begin_dag/noun;electronisch/adj;kaal/adj;klink/verb;muziek/noun;primitief/adj	6	alleen/adv;begin_dag/noun;electronisch/adj;kaal/adj;klink/verb;muziek/noun;primitief/adj;zijn/det;zo/adv	9	alleen/adv;begin_dag/noun;electronisch/adj;kaal/adj;klink/verb;muziek/noun;primitief/adj;zijn/det;zo/adv	9	alleen/adv;begin_dag/noun;electronisch/adj;in/prep;kaal/adj;klink/verb;muziek/noun;primitief/adj;zijn/det;zo/adv	10	electronisch/adj;kaal/adj;klink/verb;muziek/noun	4	electronisch/adj;kaal/adj;klink/verb;muziek/noun	4	electronisch/adj;kaal/adj;klink/verb;muziek/noun	4	alleen/adv;electronisch/adj;kaal/adj;klink/verb;muziek/noun;zo/adv	6	alleen/adv;electronisch/adj;kaal/adj;klink/verb;muziek/noun;zo/adv	6	alleen/adv;electronisch/adj;in/prep;kaal/adj;klink/verb;muziek/noun;zo/adv	7
dof/adj/nrc_handelsblad_20031220_200/278	huid/noun;word/verb	2	huid/noun;word/verb	2	dier/noun;huid/noun;word/verb	3	huid/noun;word/verb	2	huid/noun;word/verb	2	de/det;deze/det;dier/noun;huid/noun;van/prep;word/verb	6	huid/noun;word/verb	2	huid/noun;word/verb	2	dier/noun;huid/noun;word/verb	3	huid/noun;word/verb	2	huid/noun;word/verb	2	deze/det;dier/noun;huid/noun;van/prep;word/verb	5
dof/adj/nrc_handelsblad_20000913_26/87	aanbieding/noun;enthousiasme/noun;microfoon/noun;poging/noun;stem/noun	5	aanbieding/noun;enthousiasme/noun;microfoon/noun;poging/noun;stem/noun	5	aanbieding/noun;enthousiasme/noun;microfoon/noun;poging/noun;speciaal/adj;stem/noun;zeg/verb	7	aanbieding/noun;die/pron;een/det;enthousiasme/noun;microfoon/noun;poging/noun;stem/noun	7	aanbieding/noun;die/pron;een/det;enthousiasme/noun;microfoon/noun;poging/noun;stem/noun	7	aanbieding/noun;de/det;die/pron;een/det;enthousiasme/noun;in/prep;microfoon/noun;poging/noun;speciaal/adj;stem/noun;tot/prep;van/prep;zeg/verb	13	enthousiasme/noun;poging/noun	2	enthousiasme/noun;poging/noun	2	enthousiasme/noun;poging/noun;zeg/verb	3	die/pron;een/det;enthousiasme/noun;poging/noun	4	die/pron;een/det;enthousiasme/noun;poging/noun	4	die/pron;een/det;enthousiasme/noun;poging/noun;tot/prep;zeg/verb	6
dof/adj/nrc_handelsblad_20010806_15/168	boor/verb;gazon/noun;klap/noun;verdieping/noun	4	boor/verb;gazon/noun;klap/noun;verdieping/noun	4	boor/verb;gazon/noun;klap/noun;verdieping/noun	4	boor/verb;een/det;gazon/noun;het/det;klap/noun;met/prep;verdieping/noun;zich/pron	8	boor/verb;een/det;gazon/noun;het/det;klap/noun;met/prep;verdieping/noun;zich/pron	8	boor/verb;een/det;gazon/noun;het/det;in/prep;klap/noun;met/prep;verdieping/noun;zich/pron;zij/pron	10	boor/verb;klap/noun	2	boor/verb;klap/noun	2	boor/verb;klap/noun	2	boor/verb;een/det;klap/noun;met/prep;zich/pron	5	boor/verb;een/det;klap/noun;met/prep;zich/pron	5	boor/verb;een/det;in/prep;klap/noun;met/prep;zich/pron;zij/pron	7
dof/adj/nrc_handelsblad_20031215_68/472	afgebladderd/adj;grijs_tint/noun;kerk_DIM/noun;schilderij/noun;schuur/noun;sta/verb;vervallen/adj	7	afgebladderd/adj;grijs_tint/noun;kerk_DIM/noun;schilderij/noun;schuur/noun;sta/verb;vervallen/adj	7	afgebladderd/adj;grijs_tint/noun;kerk_DIM/noun;schilderij/noun;schuur/noun;sta/verb;vervallen/adj	7	afgebladderd/adj;een/det;grijs_tint/noun;het/det;kerk_DIM/noun;op/prep;schilderij/noun;schuur/noun;sta/verb;vervallen/adj	10	afgebladderd/adj;een/det;grijs_tint/noun;het/det;kerk_DIM/noun;op/prep;schilderij/noun;schuur/noun;sta/verb;vervallen/adj	10	afgebladderd/adj;een/det;grijs_tint/noun;het/det;in/prep;kerk_DIM/noun;op/prep;schilderij/noun;schuur/noun;sta/verb;vervallen/adj	11	afgebladderd/adj;grijs_tint/noun;schilderij/noun;sta/verb	4	afgebladderd/adj;grijs_tint/noun;schilderij/noun;sta/verb	4	afgebladderd/adj;grijs_tint/noun;schilderij/noun;sta/verb	4	afgebladderd/adj;een/det;grijs_tint/noun;het/det;op/prep;schilderij/noun;sta/verb	7	afgebladderd/adj;een/det;grijs_tint/noun;het/det;op/prep;schilderij/noun;sta/verb	7	afgebladderd/adj;een/det;grijs_tint/noun;het/det;in/prep;op/prep;schilderij/noun;sta/verb	8
dof/adj/nrc_handelsblad_19991231_84/198	droog/adj;hard/adj;herinner/verb;tegelijk/adj;zacht/adj	5	droog/adj;hard/adj;herinner/verb;tegelijk/adj;zacht/adj	5	droog/adj;hard/adj;herinner/verb;tegelijk/adj;zacht/adj	5	droog/adj;hard/adj;herinner/verb;het/det;ik/pron;me/pron;tegelijk/adj;zacht/adj	8	droog/adj;hard/adj;herinner/verb;het/det;ik/pron;me/pron;tegelijk/adj;zacht/adj	8	droog/adj;hard/adj;herinner/verb;het/det;ik/pron;me/pron;tegelijk/adj;tegen/prep;toch/adv;zacht/adj	10	droog/adj;hard/adj;herinner/verb;tegelijk/adj	4	droog/adj;hard/adj;herinner/verb;tegelijk/adj	4	droog/adj;hard/adj;herinner/verb;tegelijk/adj	4	droog/adj;hard/adj;herinner/verb;het/det;ik/pron;me/pron;tegelijk/adj	7	droog/adj;hard/adj;herinner/verb;het/det;ik/pron;me/pron;tegelijk/adj	7	droog/adj;hard/adj;herinner/verb;het/det;ik/pron;me/pron;tegelijk/adj	7
dof/adj/nrc_handelsblad_20030811_422/84	even/adj;help/verb	2	even/adj;help/verb	2	even/adj;help/verb;vraag/verb	3	even/adj;help/verb;ik/pron;me/pron	4	even/adj;help/verb;ik/pron;me/pron	4	even/adj;help/verb;ik/pron;me/pron;vraag/verb	5	even/adj	1	even/adj	1	even/adj;vraag/verb	2	even/adj;ik/pron;me/pron	3	even/adj;ik/pron;me/pron	3	even/adj;ik/pron;me/pron;vraag/verb	4
dof/adj/nrc_handelsblad_20010918_15/462	dwaas/noun;op/adj;passeer/verb;uitgewoond/adj;weg/adj	5	dwaas/noun;op/adj;passeer/verb;uitgewoond/adj;weg/adj	5	dwaas/noun;op/adj;passeer/verb;uitgewoond/adj;weg/adj	5	dwaas/noun;nergens/adv;op/adj;passeer/verb;uitgewoond/adj;weg/adj	6	dwaas/noun;nergens/adv;op/adj;passeer/verb;uitgewoond/adj;weg/adj	6	dwaas/noun;naar/prep;nergens/adv;op/adj;passeer/verb;uitgewoond/adj;weg/adj	7	uitgewoond/adj	1	uitgewoond/adj	1	uitgewoond/adj	1	nergens/adv;uitgewoond/adj	2	nergens/adv;uitgewoond/adj	2	naar/prep;nergens/adv;uitgewoond/adj	3
dof/adj/nrc_handelsblad_20000523_78/233	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3	ben/verb;moeilijk/adj;onderscheid/verb	3
