cw_index	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co	ann_3	ann_2	ann_1	votes
hoekig/adj/nrc_handelsblad_20000531_27/785/R6	hoekig/adj/nrc_handelsblad_20000531_27/785	R6	vier	noun	vier/noun	vier	True	R	7	0.49312297	12885	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R7	hoekig/adj/nrc_handelsblad_20000531_27/785	R7	half_verzonken	adj	half_verzonken/adj	half-verzonken	True	R	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R8	hoekig/adj/nrc_handelsblad_20000531_27/785	R8	monitor	noun	monitor/noun	monitoren	True	R	9	2.1916566000000004	2352	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R9	hoekig/adj/nrc_handelsblad_20000531_27/785	R9	,	punct	,/punct	,	True	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R10	hoekig/adj/nrc_handelsblad_20000531_27/785	R10	en	vg	en/vg	en	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R11	hoekig/adj/nrc_handelsblad_20000531_27/785	R11	onderhoudender	adj	onderhoudender/adj	onderhoudender	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R12	hoekig/adj/nrc_handelsblad_20000531_27/785	R12	omdat	comp	omdat/comp	omdat	True	R	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R13	hoekig/adj/nrc_handelsblad_20000531_27/785	R13	de	det	de/det	de	True	R	14	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R14	hoekig/adj/nrc_handelsblad_20000531_27/785	R14	gastheer	noun	gastheer/noun	gastheren	True	R	15	2.5313382	5019	3	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20000531_27/785/R15	hoekig/adj/nrc_handelsblad_20000531_27/785	R15	ook	adv	ook/adv	ook	True	R	16	-0.12693784	2214625	93	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L0	hoekig/adj/nrc_handelsblad_20001122_154/268	L0	een	det	een/det	een	True	L	1	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L1	hoekig/adj/nrc_handelsblad_20001122_154/268	L1	en	vg	en/vg	en	True	L	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L2	hoekig/adj/nrc_handelsblad_20001122_154/268	L2	gezicht_DIM	noun	gezicht_DIM/noun	gezichtje	True	L	3	3.7346065000000004	503	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L3	hoekig/adj/nrc_handelsblad_20001122_154/268	L3	sip	adj	sip/adj	sip	True	L	4	3.9035373	426	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L4	hoekig/adj/nrc_handelsblad_20001122_154/268	L4	een	det	een/det	een	True	L	5	0.31287128	11075723	720	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L5	hoekig/adj/nrc_handelsblad_20001122_154/268	L5	met	prep	met/prep	Met	True	L	6	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L6	hoekig/adj/nrc_handelsblad_20001122_154/268	L6	sentence_delimiter	none	none	<sentence>	none	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L7	hoekig/adj/nrc_handelsblad_20001122_154/268	L7	sentence_delimiter	none	none	</sentence>	none	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L8	hoekig/adj/nrc_handelsblad_20001122_154/268	L8	?	punct	?/punct	?	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L9	hoekig/adj/nrc_handelsblad_20001122_154/268	L9	weg	part	weg/part	weg	False	L	10	0.49649170000000004	77015	6	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L10	hoekig/adj/nrc_handelsblad_20001122_154/268	L10	lang	adj	lang/adj	lang	False	L	11	0.50287217	318300	25	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L11	hoekig/adj/nrc_handelsblad_20001122_154/268	L11	zo	adv	zo/adv	zo	False	L	12	0.18715410000000002	748301	43	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L12	hoekig/adj/nrc_handelsblad_20001122_154/268	L12	Tonia	name	Tonia/name	Tonia	False	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L13	hoekig/adj/nrc_handelsblad_20001122_154/268	L13	blijf_weg	verb	blijf_weg/verb	bleef	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L14	hoekig/adj/nrc_handelsblad_20001122_154/268	L14	waarom	adv	waarom/adv	waarom	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/L15	hoekig/adj/nrc_handelsblad_20001122_154/268	L15	en	vg	en/vg	en	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R0	hoekig/adj/nrc_handelsblad_20001122_154/268	R0	tred	noun	tred/noun	tred	True	R	1	2.6560464	2942	2	TRUE	TRUE	TRUE	3
hoekig/adj/nrc_handelsblad_20001122_154/268/R1	hoekig/adj/nrc_handelsblad_20001122_154/268	R1	speel	verb	speel/verb	speelt	True	R	2	0.6818951999999999	330463	31	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R2	hoekig/adj/nrc_handelsblad_20001122_154/268	R2	Chris	name	Chris/name	Chris	True	R	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R3	hoekig/adj/nrc_handelsblad_20001122_154/268	R3	Jolles	name	Jolles/name	Jolles	True	R	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R4	hoekig/adj/nrc_handelsblad_20001122_154/268	R4	het	det	het/det	het	True	R	5	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R5	hoekig/adj/nrc_handelsblad_20001122_154/268	R5	zus_DIM	noun	zus_DIM/noun	zusje	True	R	6	1.1916508999999997	6416	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R6	hoekig/adj/nrc_handelsblad_20001122_154/268	R6	dat	pron	dat/pron	dat	True	R	7	0.57779324	552171	47	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R7	hoekig/adj/nrc_handelsblad_20001122_154/268	R7	bijna	adv	bijna/adv	bijna	True	R	8	0.786484	192484	20	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R8	hoekig/adj/nrc_handelsblad_20001122_154/268	R8	bezweer	adj	bezweer/adj	bezwerend	True	R	9	3.5800822	587	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R9	hoekig/adj/nrc_handelsblad_20001122_154/268	R9	de	det	de/det	de	True	R	10	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R10	hoekig/adj/nrc_handelsblad_20001122_154/268	R10	status	noun	status/noun	status	True	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R11	hoekig/adj/nrc_handelsblad_20001122_154/268	R11	quo	noun	quo/noun	quo	True	R	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R12	hoekig/adj/nrc_handelsblad_20001122_154/268	R12	in	prep	in/prep	in	True	R	13	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R13	hoekig/adj/nrc_handelsblad_20001122_154/268	R13	de	det	de/det	de	True	R	14	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R14	hoekig/adj/nrc_handelsblad_20001122_154/268	R14	winkel	noun	winkel/noun	winkel	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20001122_154/268/R15	hoekig/adj/nrc_handelsblad_20001122_154/268	R15	tracht	verb	tracht/verb	tracht	True	R	16	0.40636209999999995	13954	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L0	hoekig/adj/nrc_handelsblad_20040501_40/249	L0	en	vg	en/vg	en	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L1	hoekig/adj/nrc_handelsblad_20040501_40/249	L1	afkomst	noun	afkomst/noun	afkomst	True	L	2	1.4641518999999998	9728	2	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L2	hoekig/adj/nrc_handelsblad_20040501_40/249	L2	Patagonische	adj	Patagonische/adj	Patagonische	True	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L3	hoekig/adj/nrc_handelsblad_20040501_40/249	L3	zijn	det	zijn/det	zijn	True	L	4	0.65817213	2164588	199	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L4	hoekig/adj/nrc_handelsblad_20040501_40/249	L4	om	prep	om/prep	om	True	L	5	-0.6039901	500648	13	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L5	hoekig/adj/nrc_handelsblad_20040501_40/249	L5	noem	verb	noem/verb	genoemd	True	L	6	0.11644692	149858	8	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L6	hoekig/adj/nrc_handelsblad_20040501_40/249	L6	'	punct	'/punct	'	True	L	7	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L7	hoekig/adj/nrc_handelsblad_20040501_40/249	L7	pinguïn	name	pinguïn/name	pinguïn	True	L	8	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L8	hoekig/adj/nrc_handelsblad_20040501_40/249	L8	de	name	de/name	de	True	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L9	hoekig/adj/nrc_handelsblad_20040501_40/249	L9	`	punct	`/punct	`	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L10	hoekig/adj/nrc_handelsblad_20040501_40/249	L10	-	punct	-/punct	-	True	L	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L11	hoekig/adj/nrc_handelsblad_20040501_40/249	L11	Kirchner	name	Kirchner/name	Kirchner	True	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L12	hoekig/adj/nrc_handelsblad_20040501_40/249	L12	bekend	adj	bekend/adj	bekende	True	L	13	-0.7055791	128314	3	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L13	hoekig/adj/nrc_handelsblad_20040501_40/249	L13	nauwelijks	adv	nauwelijks/adv	nauwelijks	True	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L14	hoekig/adj/nrc_handelsblad_20040501_40/249	L14	benoeming	noun	benoeming/noun	benoeming	True	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/L15	hoekig/adj/nrc_handelsblad_20040501_40/249	L15	zijn	det	zijn/det	zijn	True	L	16	0.65817213	2164588	199	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R0	hoekig/adj/nrc_handelsblad_20040501_40/249	R0	beweeg_voort	verb	beweeg_voort/verb	voortbewegen	True	R	1	3.91137	840	2	TRUE	TRUE	TRUE	3
hoekig/adj/nrc_handelsblad_20040501_40/249/R1	hoekig/adj/nrc_handelsblad_20040501_40/249	R1	-	punct	-/punct	-	True	R	2	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R2	hoekig/adj/nrc_handelsblad_20040501_40/249	R2	pas	adv	pas/adv	pas	True	R	3	-0.25854084	163211	6	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R3	hoekig/adj/nrc_handelsblad_20040501_40/249	R3	echt	adj	echt/adj	echt	True	R	4	0.34404403	253480	17	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R4	hoekig/adj/nrc_handelsblad_20040501_40/249	R4	goed	adj	goed/adj	goed	True	R	5	-0.7119549	987502	23	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R5	hoekig/adj/nrc_handelsblad_20040501_40/249	R5	op	prep	op/prep	op	True	R	6	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R6	hoekig/adj/nrc_handelsblad_20040501_40/249	R6	stoom	noun	stoom/noun	stoom	True	R	7	2.3610182	1984	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R7	hoekig/adj/nrc_handelsblad_20040501_40/249	R7	kom	verb	kom/verb	gekomen	True	R	8	-0.57672817	973909	26	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R8	hoekig/adj/nrc_handelsblad_20040501_40/249	R8	.	punct	./punct	.	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R9	hoekig/adj/nrc_handelsblad_20040501_40/249	R9	sentence_delimiter	none	none	</sentence>	none	R	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R10	hoekig/adj/nrc_handelsblad_20040501_40/249	R10	sentence_delimiter	none	none	<sentence>	none	R	11	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R11	hoekig/adj/nrc_handelsblad_20040501_40/249	R11	slechts	adv	slechts/adv	Slechts	False	R	12	0.2294725	133553	8	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R12	hoekig/adj/nrc_handelsblad_20040501_40/249	R12	één	pron	één/pron	een	False	R	13	0.22530618	218147	13	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R13	hoekig/adj/nrc_handelsblad_20040501_40/249	R13	op	prep	op/prep	op	False	R	14	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R14	hoekig/adj/nrc_handelsblad_20040501_40/249	R14	de	det	de/det	de	False	R	15	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040501_40/249/R15	hoekig/adj/nrc_handelsblad_20040501_40/249	R15	vijf	num	vijf/num	vijf	False	R	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L0	hoekig/adj/nrc_handelsblad_20010418_100/289	L0	de	det	de/det	de	True	L	1	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L1	hoekig/adj/nrc_handelsblad_20010418_100/289	L1	in	prep	in/prep	In	True	L	2	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L2	hoekig/adj/nrc_handelsblad_20010418_100/289	L2	sentence_delimiter	none	none	<sentence>	none	L	3	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L3	hoekig/adj/nrc_handelsblad_20010418_100/289	L3	sentence_delimiter	none	none	</sentence>	none	L	4	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L4	hoekig/adj/nrc_handelsblad_20010418_100/289	L4	.	punct	./punct	.	False	L	5	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L5	hoekig/adj/nrc_handelsblad_20010418_100/289	L5	band	noun	band/noun	band	False	L	6	1.4176412	56065	11	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L6	hoekig/adj/nrc_handelsblad_20010418_100/289	L6	zijn	det	zijn/det	zijn	False	L	7	0.65817213	2164588	199	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L7	hoekig/adj/nrc_handelsblad_20010418_100/289	L7	van	prep	van/prep	van	False	L	8	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L8	hoekig/adj/nrc_handelsblad_20010418_100/289	L8	totaal_geluid	noun	totaal_geluid/noun	totaalgeluid	False	L	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L9	hoekig/adj/nrc_handelsblad_20010418_100/289	L9	het	det	het/det	het	False	L	10	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L10	hoekig/adj/nrc_handelsblad_20010418_100/289	L10	in	prep	in/prep	in	False	L	11	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L11	hoekig/adj/nrc_handelsblad_20010418_100/289	L11	ga_op	verb	ga_op/verb	opgaan	False	L	12	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L12	hoekig/adj/nrc_handelsblad_20010418_100/289	L12	laat	verb	laat/verb	laten	False	L	13	-0.07491227	521724	23	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L13	hoekig/adj/nrc_handelsblad_20010418_100/289	L13	te	comp	te/comp	te	False	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L14	hoekig/adj/nrc_handelsblad_20010418_100/289	L14	het	det	het/det	het	False	L	15	-0.1670006	11650779	468	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/L15	hoekig/adj/nrc_handelsblad_20010418_100/289	L15	maar	vg	maar/vg	maar	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R0	hoekig/adj/nrc_handelsblad_20010418_100/289	R0	,	punct	,/punct	,	True	R	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R1	hoekig/adj/nrc_handelsblad_20010418_100/289	R1	stuw	adj	stuw/adj	stuwende	True	R	2	4.198752	945	3	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R2	hoekig/adj/nrc_handelsblad_20010418_100/289	R2	ritme	noun	ritme/noun	ritmes	True	R	3	4.287045	10084	35	TRUE	TRUE	TRUE	3
hoekig/adj/nrc_handelsblad_20010418_100/289/R3	hoekig/adj/nrc_handelsblad_20010418_100/289	R3	van	prep	van/prep	van	True	R	4	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R4	hoekig/adj/nrc_handelsblad_20010418_100/289	R4	dit	det	dit/det	dit	True	R	5	-0.41364402	795783	25	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R5	hoekig/adj/nrc_handelsblad_20010418_100/289	R5	jazz_rock	noun	jazz_rock/noun	jazzrock	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R6	hoekig/adj/nrc_handelsblad_20010418_100/289	R6	mengsel	noun	mengsel/noun	mengsel	True	R	7	2.7160968999999997	2772	2	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R7	hoekig/adj/nrc_handelsblad_20010418_100/289	R7	met	prep	met/prep	met	True	R	8	0.64480525	4230163	383	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R8	hoekig/adj/nrc_handelsblad_20010418_100/289	R8	bluegrass	noun	bluegrass/noun	bluegrass	True	R	9	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R9	hoekig/adj/nrc_handelsblad_20010418_100/289	R9	tint_DIM	noun	tint_DIM/noun	tintje	True	R	10	2.477112	1779	1	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R10	hoekig/adj/nrc_handelsblad_20010418_100/289	R10	leg	verb	leg/verb	legde	True	R	11	0.67486024	85868	8	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R11	hoekig/adj/nrc_handelsblad_20010418_100/289	R11	hij	pron	hij/pron	hij	True	R	12	0.10166536	2403923	127	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R12	hoekig/adj/nrc_handelsblad_20010418_100/289	R12	meer	adj	meer/adj	meer	True	R	13	-0.052370787	444374	20	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R13	hoekig/adj/nrc_handelsblad_20010418_100/289	R13	de	det	de/det	de	True	R	14	-0.08141816	28074105	1228	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R14	hoekig/adj/nrc_handelsblad_20010418_100/289	R14	nadruk	noun	nadruk/noun	nadruk	True	R	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20010418_100/289/R15	hoekig/adj/nrc_handelsblad_20010418_100/289	R15	op	prep	op/prep	op	True	R	16	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L0	hoekig/adj/nrc_handelsblad_20040305_196/120	L0	,	punct	,/punct	,	True	L	1	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L1	hoekig/adj/nrc_handelsblad_20040305_196/120	L1	recht	adj	recht/adj	rechte	True	L	2	2.9623169999999996	15275	14	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L2	hoekig/adj/nrc_handelsblad_20040305_196/120	L2	vrij	adj	vrij/adj	vrij	True	L	3	0.11011756	113103	6	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L3	hoekig/adj/nrc_handelsblad_20040305_196/120	L3	in	prep	in/prep	in	True	L	4	-0.101870835	9492181	406	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L4	hoekig/adj/nrc_handelsblad_20040305_196/120	L4	die	pron	die/pron	die	True	L	5	0.15846099	2519801	141	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L5	hoekig/adj/nrc_handelsblad_20040305_196/120	L5	potlood_lijn	noun	potlood_lijn/noun	potloodlijnen	True	L	6	NA	NA	NA	TRUE	FALSE	FALSE	1
hoekig/adj/nrc_handelsblad_20040305_196/120/L6	hoekig/adj/nrc_handelsblad_20040305_196/120	L6	uit	prep	uit/prep	uit	True	L	7	0.4578818	1135560	85	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L7	hoekig/adj/nrc_handelsblad_20040305_196/120	L7	besta	verb	besta/verb	bestaan	True	L	8	-0.58650386	151384	4	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L8	hoekig/adj/nrc_handelsblad_20040305_196/120	L8	tekening	noun	tekening/noun	tekeningen	True	L	9	0.91215026	16876	2	TRUE	FALSE	FALSE	1
hoekig/adj/nrc_handelsblad_20040305_196/120/L9	hoekig/adj/nrc_handelsblad_20040305_196/120	L9	Bloms	det	Bloms/det	Bloms	True	L	10	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L10	hoekig/adj/nrc_handelsblad_20040305_196/120	L10	van	prep	van/prep	van	True	L	11	-0.07070946	12638933	559	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L11	hoekig/adj/nrc_handelsblad_20040305_196/120	L11	veel	det	veel/det	Veel	True	L	12	0.2775478	287287	18	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L12	hoekig/adj/nrc_handelsblad_20040305_196/120	L12	sentence_delimiter	none	none	<sentence>	none	L	13	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L13	hoekig/adj/nrc_handelsblad_20040305_196/120	L13	sentence_delimiter	none	none	</sentence>	none	L	14	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L14	hoekig/adj/nrc_handelsblad_20040305_196/120	L14	.	punct	./punct	.	False	L	15	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/L15	hoekig/adj/nrc_handelsblad_20040305_196/120	L15	ziel	noun	ziel/noun	ziel	False	L	16	NA	NA	NA	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/R0	hoekig/adj/nrc_handelsblad_20040305_196/120	R0	patroon	noun	patroon/noun	patronen	True	R	1	3.1840324	6080	7	TRUE	TRUE	TRUE	3
hoekig/adj/nrc_handelsblad_20040305_196/120/R1	hoekig/adj/nrc_handelsblad_20040305_196/120	R1	op	prep	op/prep	op	True	R	2	-0.074651934	4502370	198	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/R2	hoekig/adj/nrc_handelsblad_20040305_196/120	R2	doek	noun	doek/noun	doek	True	R	3	1.7187482	15093	4	FALSE	TRUE	FALSE	1
hoekig/adj/nrc_handelsblad_20040305_196/120/R3	hoekig/adj/nrc_handelsblad_20040305_196/120	R3	ben	verb	ben/verb	zijn	True	R	4	0.07379648	9938754	508	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/R4	hoekig/adj/nrc_handelsblad_20040305_196/120	R4	zet	verb	zet/verb	gezet	True	R	5	0.071696244	177146	9	FALSE	FALSE	FALSE	0
hoekig/adj/nrc_handelsblad_20040305_196/120/R5	hoekig/adj/nrc_handelsblad_20040305_196/120	R5	.	punct	./punct	.	True	R	6	NA	NA	NA	FALSE	FALSE	FALSE	0
