_id	_cws.stof.foc10.nav.ppmi_weight.bound	_count.stof.foc10.nav.ppmi_weight.bound	_cws.stof.foc10.nav.ppmi_sel.bound	_count.stof.foc10.nav.ppmi_sel.bound	_cws.stof.foc10.nav.no_ppmi.bound	_count.stof.foc10.nav.no_ppmi.bound	_cws.stof.foc10.all.ppmi_weight.bound	_count.stof.foc10.all.ppmi_weight.bound	_cws.stof.foc10.all.ppmi_sel.bound	_count.stof.foc10.all.ppmi_sel.bound	_cws.stof.foc10.all.no_ppmi.bound	_count.stof.foc10.all.no_ppmi.bound	_cws.stof.foc5.nav.ppmi_weight.bound	_count.stof.foc5.nav.ppmi_weight.bound	_cws.stof.foc5.nav.ppmi_sel.bound	_count.stof.foc5.nav.ppmi_sel.bound	_cws.stof.foc5.nav.no_ppmi.bound	_count.stof.foc5.nav.no_ppmi.bound	_cws.stof.foc5.all.ppmi_weight.bound	_count.stof.foc5.all.ppmi_weight.bound	_cws.stof.foc5.all.ppmi_sel.bound	_count.stof.foc5.all.ppmi_sel.bound	_cws.stof.foc5.all.no_ppmi.bound	_count.stof.foc5.all.no_ppmi.bound
stof/noun/parool_20010424_72/46	ben/verb;gespecialiseerd/adj;medicijn/noun	3	ben/verb;gespecialiseerd/adj;medicijn/noun	3	ben/verb;gespecialiseerd/adj;medicijn/noun	3	ben/verb;gespecialiseerd/adj;in/prep;medicijn/noun	4	ben/verb;gespecialiseerd/adj;in/prep;medicijn/noun	4	ben/verb;gespecialiseerd/adj;in/prep;medicijn/noun	4	ben/verb;gespecialiseerd/adj;medicijn/noun	3	ben/verb;gespecialiseerd/adj;medicijn/noun	3	ben/verb;gespecialiseerd/adj;medicijn/noun	3	ben/verb;gespecialiseerd/adj;in/prep;medicijn/noun	4	ben/verb;gespecialiseerd/adj;in/prep;medicijn/noun	4	ben/verb;gespecialiseerd/adj;in/prep;medicijn/noun	4
stof/noun/parool_20040228_178/182	doe/verb;flink/adj;waai_op/verb	3	doe/verb;flink/adj;waai_op/verb	3	doe/verb;eerder/adj;flink/adj;maand/noun;waai_op/verb	5	deze/det;doe/verb;flink/adj;in/prep;waai_op/verb;wat/det	6	deze/det;doe/verb;flink/adj;in/prep;waai_op/verb;wat/det	6	deze/det;doe/verb;eerder/adj;flink/adj;in/prep;maand/noun;waai_op/verb;wat/det	8	flink/adj;waai_op/verb	2	flink/adj;waai_op/verb	2	flink/adj;maand/noun;waai_op/verb	3	flink/adj;in/prep;waai_op/verb;wat/det	4	flink/adj;in/prep;waai_op/verb;wat/det	4	flink/adj;in/prep;maand/noun;waai_op/verb;wat/det	5
stof/noun/parool_20040406_06/310	ben/verb;gehalte/noun;neder_wiet/noun;werkzaam/adj	4	ben/verb;gehalte/noun;neder_wiet/noun;werkzaam/adj	4	1999/noun;2002/noun;ben/verb;gehalte/noun;neder_wiet/noun;stijg/verb;werkzaam/adj	7	ben/verb;de/det;gehalte/noun;het/det;in/prep;neder_wiet/noun;van/prep;werkzaam/adj	8	ben/verb;de/det;gehalte/noun;het/det;in/prep;neder_wiet/noun;van/prep;werkzaam/adj	8	1999/noun;2002/noun;ben/verb;de/det;gehalte/noun;het/det;in/prep;neder_wiet/noun;stijg/verb;tussen/prep;van/prep;werkzaam/adj	12	ben/verb;gehalte/noun;neder_wiet/noun;werkzaam/adj	4	ben/verb;gehalte/noun;neder_wiet/noun;werkzaam/adj	4	ben/verb;gehalte/noun;neder_wiet/noun;werkzaam/adj	4	ben/verb;de/det;gehalte/noun;het/det;in/prep;neder_wiet/noun;werkzaam/adj	7	ben/verb;de/det;gehalte/noun;het/det;in/prep;neder_wiet/noun;werkzaam/adj	7	ben/verb;de/det;gehalte/noun;het/det;in/prep;neder_wiet/noun;tussen/prep;werkzaam/adj	8
stof/noun/parool_20030526_71/210	bericht/noun;concentratie/noun;kankerverwekkend/adj;mogelijk/adj	4	bericht/noun;concentratie/noun;kankerverwekkend/adj;mogelijk/adj	4	bericht/noun;concentratie/noun;kankerverwekkend/adj;koers/noun;mogelijk/adj	5	bericht/noun;concentratie/noun;in/prep;kankerverwekkend/adj;mogelijk/adj;van/prep	6	bericht/noun;concentratie/noun;in/prep;kankerverwekkend/adj;mogelijk/adj;van/prep	6	bericht/noun;concentratie/noun;in/prep;kankerverwekkend/adj;koers/noun;mogelijk/adj;ondanks/prep;over/prep;van/prep	9	concentratie/noun;kankerverwekkend/adj;mogelijk/adj	3	concentratie/noun;kankerverwekkend/adj;mogelijk/adj	3	concentratie/noun;kankerverwekkend/adj;mogelijk/adj	3	concentratie/noun;in/prep;kankerverwekkend/adj;mogelijk/adj;van/prep	5	concentratie/noun;in/prep;kankerverwekkend/adj;mogelijk/adj;van/prep	5	concentratie/noun;in/prep;kankerverwekkend/adj;mogelijk/adj;over/prep;van/prep	6
stof/noun/parool_19990626_46/33	astma/noun;effect/noun;nader/adj;omstreden/adj;onderzoek/noun	5	astma/noun;effect/noun;nader/adj;omstreden/adj;onderzoek/noun	5	astma/noun;effect/noun;nader/adj;omstreden/adj;onderzoek/noun;vrijwilliger/noun	6	astma/noun;de/det;een/det;eerst/adv;effect/noun;met/prep;nader/adj;omstreden/adj;onderzoek/noun;van/prep	10	astma/noun;de/det;een/det;eerst/adv;effect/noun;met/prep;nader/adj;omstreden/adj;onderzoek/noun;van/prep	10	astma/noun;de/det;een/det;eerst/adv;effect/noun;met/prep;naar/prep;nader/adj;omstreden/adj;onderzoek/noun;op/prep;van/prep;vrijwilliger/noun	13	astma/noun;effect/noun;omstreden/adj	3	astma/noun;effect/noun;omstreden/adj	3	astma/noun;effect/noun;omstreden/adj;vrijwilliger/noun	4	astma/noun;de/det;effect/noun;met/prep;omstreden/adj;van/prep	6	astma/noun;de/det;effect/noun;met/prep;omstreden/adj;van/prep	6	astma/noun;de/det;effect/noun;met/prep;omstreden/adj;op/prep;van/prep;vrijwilliger/noun	8
stof/noun/parool_19990605_122/229	ben/verb;besmet/verb;handel/noun;melk/noun;melk_product/noun;mogelijk/adj;vlees/noun	7	ben/verb;besmet/verb;handel/noun;melk/noun;melk_product/noun;mogelijk/adj;vlees/noun	7	ben/verb;besmet/verb;handel/noun;melk/noun;melk_product/noun;moet/verb;mogelijk/adj;vlees/noun	8	alle/det;ben/verb;besmet/verb;de/det;die/det;die/pron;handel/noun;melk/noun;melk_product/noun;met/prep;mogelijk/adj;uit/prep;vlees/noun	13	alle/det;ben/verb;besmet/verb;de/det;die/det;die/pron;handel/noun;melk/noun;melk_product/noun;met/prep;mogelijk/adj;uit/prep;vlees/noun	13	alle/det;ben/verb;besmet/verb;de/det;die/det;die/pron;handel/noun;melk/noun;melk_product/noun;met/prep;moet/verb;mogelijk/adj;uit/prep;vlees/noun	14	ben/verb;besmet/verb;melk_product/noun;mogelijk/adj	4	ben/verb;besmet/verb;melk_product/noun;mogelijk/adj	4	ben/verb;besmet/verb;melk_product/noun;moet/verb;mogelijk/adj	5	ben/verb;besmet/verb;die/det;die/pron;melk_product/noun;met/prep;mogelijk/adj;uit/prep	8	ben/verb;besmet/verb;die/det;die/pron;melk_product/noun;met/prep;mogelijk/adj;uit/prep	8	ben/verb;besmet/verb;die/det;die/pron;melk_product/noun;met/prep;moet/verb;mogelijk/adj;uit/prep	9
stof/noun/parool_20010405_89/114	horloge/noun;middel/noun;onder_arm/noun;smal/adj;strak/adj	5	horloge/noun;middel/noun;onder_arm/noun;smal/adj;strak/adj	5	horloge/noun;middel/noun;onder_arm/noun;smal/adj;strak/adj;toepassing/adj;van/adj	7	de/det;het/det;horloge/noun;met/prep;middel/noun;onder/prep;onder_arm/noun;smal/adj;strak/adj;weer/adv	10	de/det;het/det;horloge/noun;met/prep;middel/noun;onder/prep;onder_arm/noun;smal/adj;strak/adj;weer/adv	10	de/det;haar/det;het/det;hier/adv;horloge/noun;met/prep;middel/noun;onder/prep;onder_arm/noun;smal/adj;strak/adj;toepassing/adj;van/adj;weer/adv	14	middel/noun;onder_arm/noun;strak/adj	3	middel/noun;onder_arm/noun;strak/adj	3	middel/noun;onder_arm/noun;strak/adj	3	de/det;middel/noun;onder/prep;onder_arm/noun;strak/adj	5	de/det;middel/noun;onder/prep;onder_arm/noun;strak/adj	5	de/det;haar/det;middel/noun;onder/prep;onder_arm/noun;strak/adj	6
stof/noun/parool_19990504_90/442	autoband/noun;bedekt/adj;ben/verb;deeltje/noun;klein/adj;rubber/noun	6	autoband/noun;bedekt/adj;ben/verb;deeltje/noun;klein/adj;rubber/noun	6	autoband/noun;bedekt/adj;beeld/noun;ben/verb;deeltje/noun;klein/adj;rubber/noun	7	autoband/noun;bedekt/adj;ben/verb;de/det;deeltje/noun;die/pron;het/det;klein/adj;met/prep;rubber/noun;van/prep	11	autoband/noun;bedekt/adj;ben/verb;de/det;deeltje/noun;die/pron;het/det;klein/adj;met/prep;rubber/noun;van/prep	11	al/adv;autoband/noun;bedekt/adj;beeld/noun;ben/verb;de/det;deeltje/noun;die/pron;het/det;klein/adj;met/prep;rubber/noun;van/prep	13	bedekt/adj;ben/verb;deeltje/noun;klein/adj;rubber/noun	5	bedekt/adj;ben/verb;deeltje/noun;klein/adj;rubber/noun	5	bedekt/adj;beeld/noun;ben/verb;deeltje/noun;klein/adj;rubber/noun	6	bedekt/adj;ben/verb;deeltje/noun;het/det;klein/adj;met/prep;rubber/noun;van/prep	8	bedekt/adj;ben/verb;deeltje/noun;het/det;klein/adj;met/prep;rubber/noun;van/prep	8	bedekt/adj;beeld/noun;ben/verb;deeltje/noun;het/det;klein/adj;met/prep;rubber/noun;van/prep	9
stof/noun/parool_20000524_58/285	benzeen/noun;geval/noun;grondwater/noun;tientallen/noun	4	benzeen/noun;geval/noun;grondwater/noun;tientallen/noun	4	benzeen/noun;geval/noun;grondwater/noun;jaar/noun;slecht/adj;tientallen/noun;zal/verb	7	als/prep;benzeen/noun;enkel/det;geval/noun;grondwater/noun;het/det;in/prep;tientallen/noun	8	als/prep;benzeen/noun;enkel/det;geval/noun;grondwater/noun;het/det;in/prep;tientallen/noun	8	als/prep;benzeen/noun;binnen/prep;enkel/det;geval/noun;grondwater/noun;het/det;in/prep;jaar/noun;pas/adv;slecht/adj;tientallen/noun;zal/verb	13	benzeen/noun;geval/noun	2	benzeen/noun;geval/noun	2	benzeen/noun;geval/noun;slecht/adj;zal/verb	4	als/prep;benzeen/noun;enkel/det;geval/noun	4	als/prep;benzeen/noun;enkel/det;geval/noun	4	als/prep;benzeen/noun;binnen/prep;enkel/det;geval/noun;pas/adv;slecht/adj;zal/verb	8
stof/noun/parool_19990706_80/53	breng/verb;schadelijk/adj;verbied/verb	3	breng/verb;schadelijk/adj;verbied/verb	3	breng/verb;schadelijk/adj;verbied/verb;wet/noun	4	breng/verb;die/pron;een/det;het/det;met/prep;schadelijk/adj;van/prep;verbied/verb	8	breng/verb;die/pron;een/det;het/det;met/prep;schadelijk/adj;van/prep;verbied/verb	8	breng/verb;die/pron;een/det;het/det;met/prep;schadelijk/adj;van/prep;verbied/verb;wet/noun	9	breng/verb;schadelijk/adj;verbied/verb	3	breng/verb;schadelijk/adj;verbied/verb	3	breng/verb;schadelijk/adj;verbied/verb	3	breng/verb;schadelijk/adj;van/prep;verbied/verb	4	breng/verb;schadelijk/adj;van/prep;verbied/verb	4	breng/verb;schadelijk/adj;van/prep;verbied/verb	4
stof/noun/parool_20010109_101/231	ben/verb;gebruiker/noun;gestuntel/noun;lang/adj	4	ben/verb;gebruiker/noun;gestuntel/noun;lang/adj	4	ben/verb;gebruiker/noun;gestuntel/noun;lang/adj	4	ben/verb;de/det;gebruiker/noun;gestuntel/noun;het/det;lang/adj;menig/det;nogal/adv;om/prep;van/prep	10	ben/verb;de/det;gebruiker/noun;gestuntel/noun;het/det;lang/adj;menig/det;nogal/adv;om/prep;van/prep	10	al/adv;ben/verb;de/det;gebruiker/noun;gestuntel/noun;het/det;lang/adj;menig/det;nogal/adv;om/prep;op/prep;van/prep	12	ben/verb;gebruiker/noun;gestuntel/noun;lang/adj	4	ben/verb;gebruiker/noun;gestuntel/noun;lang/adj	4	ben/verb;gebruiker/noun;gestuntel/noun;lang/adj	4	ben/verb;gebruiker/noun;gestuntel/noun;het/det;lang/adj;menig/det;nogal/adv;om/prep;van/prep	9	ben/verb;gebruiker/noun;gestuntel/noun;het/det;lang/adj;menig/det;nogal/adv;om/prep;van/prep	9	ben/verb;gebruiker/noun;gestuntel/noun;het/det;lang/adj;menig/det;nogal/adv;om/prep;van/prep	9
stof/noun/parool_20001206_68/2211	bedekt/adj;plastic/adj	2	bedekt/adj;plastic/adj	2	bedekt/adj;plastic/adj;sta/verb	3	bedekt/adj;met/prep;overal/adv;plastic/adj	4	bedekt/adj;met/prep;overal/adv;plastic/adj	4	bedekt/adj;met/prep;overal/adv;plastic/adj;sta/verb	5	bedekt/adj;plastic/adj	2	bedekt/adj;plastic/adj	2	bedekt/adj;plastic/adj;sta/verb	3	bedekt/adj;met/prep;overal/adv;plastic/adj	4	bedekt/adj;met/prep;overal/adv;plastic/adj	4	bedekt/adj;met/prep;overal/adv;plastic/adj;sta/verb	5
stof/noun/parool_20000215_31/56	ben/verb;gebruik/verb;spoel/verb;word/verb	4	ben/verb;gebruik/verb;spoel/verb;word/verb	4	ben/verb;gebruik/verb;spoel/verb;word/verb	4	ben/verb;de/det;die/pron;een/det;gebruik/verb;spoel/verb;word/verb	7	ben/verb;de/det;die/pron;een/det;gebruik/verb;spoel/verb;word/verb	7	ben/verb;de/det;die/pron;een/det;gebruik/verb;spoel/verb;word/verb	7	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;word/verb	2	ben/verb;de/det;die/pron;een/det;word/verb	5	ben/verb;de/det;die/pron;een/det;word/verb	5	ben/verb;de/det;die/pron;een/det;word/verb	5
stof/noun/parool_20000927_129/855	ben/verb;controle/noun;divers/adj;duizenden/noun;eenvoudig/adj;effectief/adj	6	ben/verb;controle/noun;divers/adj;duizenden/noun;eenvoudig/adj;effectief/adj	6	ben/verb;controle/noun;divers/adj;duizenden/noun;eenvoudig/adj;effectief/adj	6	ben/verb;controle/noun;de/det;divers/adj;duizenden/noun;een/det;eenvoudig/adj;effectief/adj;in/prep;van/prep	10	ben/verb;controle/noun;de/det;divers/adj;duizenden/noun;een/det;eenvoudig/adj;effectief/adj;in/prep;van/prep	10	ben/verb;controle/noun;de/det;divers/adj;duizenden/noun;een/det;eenvoudig/adj;effectief/adj;in/prep;niet/adv;van/prep	11	ben/verb;controle/noun;divers/adj;duizenden/noun	4	ben/verb;controle/noun;divers/adj;duizenden/noun	4	ben/verb;controle/noun;divers/adj;duizenden/noun	4	ben/verb;controle/noun;de/det;divers/adj;duizenden/noun;in/prep;van/prep	7	ben/verb;controle/noun;de/det;divers/adj;duizenden/noun;in/prep;van/prep	7	ben/verb;controle/noun;de/det;divers/adj;duizenden/noun;in/prep;van/prep	7
stof/noun/parool_20010326_49/210		0		0	ga/verb;gast/noun;hoop/verb	3	door/prep;het/det;voor/prep;ze/pron	4	door/prep;het/det;voor/prep;ze/pron	4	door/prep;ga/verb;gast/noun;het/det;hij/pron;hoop/verb;hun/det;voor/prep;ze/pron;zij/pron	10		0		0	ga/verb;gast/noun	2	door/prep;het/det;voor/prep	3	door/prep;het/det;voor/prep	3	door/prep;ga/verb;gast/noun;het/det;voor/prep;zij/pron	6
stof/noun/parool_20000124_81/394	doe/verb;onschuldig/adj	2	doe/verb;onschuldig/adj	2	doe/verb;neem/verb;onschuldig/adj;snel/adj;verspreid/adj	5	deze/det;doe/verb;een/det;in/prep;je/pron;onschuldig/adj	6	deze/det;doe/verb;een/det;in/prep;je/pron;onschuldig/adj	6	deze/det;doe/verb;een/det;hem/pron;in/prep;je/pron;neem/verb;nu/adv;onschuldig/adj;snel/adj;verspreid/adj	11	doe/verb	1	doe/verb	1	doe/verb;neem/verb	2	deze/det;doe/verb;een/det;in/prep;je/pron	5	deze/det;doe/verb;een/det;in/prep;je/pron	5	deze/det;doe/verb;een/det;hem/pron;in/prep;je/pron;neem/verb;nu/adv	8
stof/noun/parool_20040602_74/120	gevaarlijk/adj;industrie/noun;omgang/noun;werk/verb;zwaar/adj	5	gevaarlijk/adj;industrie/noun;omgang/noun;werk/verb;zwaar/adj	5	gevaarlijk/adj;industrie/noun;omgang/noun;werk/verb;zwaar/adj	5	de/det;gevaarlijk/adj;in/prep;industrie/noun;met/prep;omgang/noun;werk/verb;zwaar/adj	8	de/det;gevaarlijk/adj;in/prep;industrie/noun;met/prep;omgang/noun;werk/verb;zwaar/adj	8	de/det;gevaarlijk/adj;in/prep;industrie/noun;met/prep;omgang/noun;werk/verb;zwaar/adj	8	gevaarlijk/adj;omgang/noun	2	gevaarlijk/adj;omgang/noun	2	gevaarlijk/adj;omgang/noun	2	de/det;gevaarlijk/adj;met/prep;omgang/noun	4	de/det;gevaarlijk/adj;met/prep;omgang/noun	4	de/det;gevaarlijk/adj;met/prep;omgang/noun	4
stof/noun/parool_20000728_80/625	ben/verb;heel/adj;letterlijk/adj;vaak/adj;verga/verb;winkel/noun	6	ben/verb;heel/adj;letterlijk/adj;vaak/adj;verga/verb;winkel/noun	6	ben/verb;heel/adj;letterlijk/adj;reeks/noun;vaak/adj;verga/verb;winkel/noun	7	ben/verb;die/pron;een/det;heel/adj;letterlijk/adj;tot/prep;vaak/adj;verga/verb;winkel/noun	9	ben/verb;die/pron;een/det;heel/adj;letterlijk/adj;tot/prep;vaak/adj;verga/verb;winkel/noun	9	ben/verb;dan/adv;die/pron;een/det;heel/adj;letterlijk/adj;reeks/noun;tot/prep;vaak/adj;verga/verb;winkel/noun	11	ben/verb;letterlijk/adj;verga/verb;winkel/noun	4	ben/verb;letterlijk/adj;verga/verb;winkel/noun	4	ben/verb;letterlijk/adj;reeks/noun;verga/verb;winkel/noun	5	ben/verb;die/pron;letterlijk/adj;tot/prep;verga/verb;winkel/noun	6	ben/verb;die/pron;letterlijk/adj;tot/prep;verga/verb;winkel/noun	6	ben/verb;die/pron;letterlijk/adj;reeks/noun;tot/prep;verga/verb;winkel/noun	7
stof/noun/parool_19990123_59/2289	gevaarlijk/adj;tref_aan/verb	2	gevaarlijk/adj;tref_aan/verb	2	gevaarlijk/adj;heb/verb;tref_aan/verb;vervolg/verb	4	de/det;die/pron;gevaarlijk/adj;ook/adv;tref_aan/verb;vanwege/prep	6	de/det;die/pron;gevaarlijk/adj;ook/adv;tref_aan/verb;vanwege/prep	6	de/det;die/pron;gevaarlijk/adj;heb/verb;hem/pron;ook/adv;tref_aan/verb;vanwege/prep;vervolg/verb;we/pron	10	gevaarlijk/adj;tref_aan/verb	2	gevaarlijk/adj;tref_aan/verb	2	gevaarlijk/adj;heb/verb;tref_aan/verb	3	de/det;die/pron;gevaarlijk/adj;tref_aan/verb;vanwege/prep	5	de/det;die/pron;gevaarlijk/adj;tref_aan/verb;vanwege/prep	5	de/det;die/pron;gevaarlijk/adj;heb/verb;tref_aan/verb;vanwege/prep;we/pron	7
stof/noun/parool_19990426_134/17	deskundige/noun;doe/verb;onverklaarbaar/adj;ziekteverschijnsel/noun	4	deskundige/noun;doe/verb;onverklaarbaar/adj;ziekteverschijnsel/noun	4	commissie/noun;deskundige/noun;doe/verb;onverklaarbaar/adj;relatie/noun;uitspraak/noun;ziekteverschijnsel/noun	7	de/det;deskundige/noun;doe/verb;het/det;in/prep;onverklaarbaar/adj;tal/det;van/det;ziekteverschijnsel/noun	9	de/det;deskundige/noun;doe/verb;het/det;in/prep;onverklaarbaar/adj;tal/det;van/det;ziekteverschijnsel/noun	9	commissie/noun;de/det;deskundige/noun;doe/verb;het/det;in/prep;onverklaarbaar/adj;over/prep;relatie/noun;tal/det;tussen/prep;uitspraak/noun;van/det;ziekteverschijnsel/noun	14	doe/verb;ziekteverschijnsel/noun	2	doe/verb;ziekteverschijnsel/noun	2	doe/verb;relatie/noun;ziekteverschijnsel/noun	3	de/det;doe/verb;het/det;in/prep;ziekteverschijnsel/noun	5	de/det;doe/verb;het/det;in/prep;ziekteverschijnsel/noun	5	de/det;doe/verb;het/det;in/prep;over/prep;relatie/noun;tussen/prep;ziekteverschijnsel/noun	8
stof/noun/parool_20030705_08/177	motor/noun;waai_op/verb	2	motor/noun;waai_op/verb	2	moment/noun;motor/noun;passeer/verb;waai_op/verb;zie/verb	5	de/det;het/det;motor/noun;waai_op/verb	4	de/det;het/det;motor/noun;waai_op/verb	4	de/det;het/det;hij/pron;moment/noun;motor/noun;op/prep;passeer/verb;waai_op/verb;zie/verb	9	waai_op/verb	1	waai_op/verb	1	moment/noun;waai_op/verb;zie/verb	3	het/det;waai_op/verb	2	het/det;waai_op/verb	2	het/det;hij/pron;moment/noun;op/prep;waai_op/verb;zie/verb	6
stof/noun/parool_19990313_111/171	ben/verb;bevestig/verb;gevaarlijk/adj;kan/verb;natuurlijk/adj;toestel/noun;zit/verb	7	ben/verb;bevestig/verb;gevaarlijk/adj;kan/verb;natuurlijk/adj;toestel/noun;zit/verb	7	ben/verb;bevestig/verb;gevaarlijk/adj;kan/verb;natuurlijk/adj;officier/noun;toestel/noun;zit/verb	8	ben/verb;bevestig/verb;een/det;er/adv;geen/det;gevaarlijk/adj;het/det;in/prep;kan/verb;natuurlijk/adj;toestel/noun;zit/verb	12	ben/verb;bevestig/verb;een/det;er/adv;geen/det;gevaarlijk/adj;het/det;in/prep;kan/verb;natuurlijk/adj;toestel/noun;zit/verb	12	ben/verb;bevestig/verb;een/det;er/adv;geen/det;gevaarlijk/adj;het/det;in/prep;kan/verb;natuurlijk/adj;officier/noun;toestel/noun;zit/verb	13	bevestig/verb;gevaarlijk/adj;toestel/noun;zit/verb	4	bevestig/verb;gevaarlijk/adj;toestel/noun;zit/verb	4	bevestig/verb;gevaarlijk/adj;toestel/noun;zit/verb	4	bevestig/verb;er/adv;geen/det;gevaarlijk/adj;in/prep;toestel/noun;zit/verb	7	bevestig/verb;er/adv;geen/det;gevaarlijk/adj;in/prep;toestel/noun;zit/verb	7	bevestig/verb;er/adv;geen/det;gevaarlijk/adj;in/prep;toestel/noun;zit/verb	7
stof/noun/parool_20010308_70/744	hitte/noun;klaag/verb;vuil/noun;zweet/noun	4	hitte/noun;klaag/verb;vuil/noun;zweet/noun	4	hitte/noun;klaag/verb;man/noun;vuil/noun;werk/noun;zweet/noun	6	geen/det;hitte/noun;klaag/verb;vuil/noun;zweet/noun	5	geen/det;hitte/noun;klaag/verb;vuil/noun;zweet/noun	5	geen/det;hitte/noun;klaag/verb;man/noun;ooit/adv;vuil/noun;werk/noun;zweet/noun	8	vuil/noun	1	vuil/noun	1	vuil/noun;werk/noun	2	vuil/noun	1	vuil/noun	1	vuil/noun;werk/noun	2
stof/noun/parool_19990601_85/13	benzine/noun;doe/verb;proef/noun;vuil/adj	4	benzine/noun;doe/verb;proef/noun;vuil/adj	4	benzine/noun;doe/verb;proef/noun;vuil/adj	4	benzine/noun;die/pron;doe/verb;een/det;met/prep;minder/det;proef/noun;vuil/adj	8	benzine/noun;die/pron;doe/verb;een/det;met/prep;minder/det;proef/noun;vuil/adj	8	benzine/noun;die/pron;doe/verb;een/det;met/prep;minder/det;proef/noun;vuil/adj	8	benzine/noun;vuil/adj	2	benzine/noun;vuil/adj	2	benzine/noun;vuil/adj	2	benzine/noun;die/pron;een/det;minder/det;vuil/adj	5	benzine/noun;die/pron;een/det;minder/det;vuil/adj	5	benzine/noun;die/pron;een/det;minder/det;vuil/adj	5
stof/noun/parool_20030826_87/58	astma/noun;medicijn/noun;verboden/adj;zit/verb	4	astma/noun;medicijn/noun;verboden/adj;zit/verb	4	astma/noun;medicijn/noun;verboden/adj;zal/verb;zit/verb	5	astma/noun;die/det;een/det;in/prep;medicijn/noun;verboden/adj;zit/verb	7	astma/noun;die/det;een/det;in/prep;medicijn/noun;verboden/adj;zit/verb	7	astma/noun;die/det;een/det;in/prep;medicijn/noun;tegen/prep;verboden/adj;zal/verb;zit/verb	9	medicijn/noun;verboden/adj;zit/verb	3	medicijn/noun;verboden/adj;zit/verb	3	medicijn/noun;verboden/adj;zal/verb;zit/verb	4	die/det;een/det;in/prep;medicijn/noun;verboden/adj;zit/verb	6	die/det;een/det;in/prep;medicijn/noun;verboden/adj;zit/verb	6	die/det;een/det;in/prep;medicijn/noun;verboden/adj;zal/verb;zit/verb	7
stof/noun/parool_20001109_7/814	ben/verb	1	ben/verb	1	ben/verb;even/adj;kijk/verb;kom/verb	4	ben/verb;het/det;voor/prep	3	ben/verb;het/det;voor/prep	3	ben/verb;even/adj;het/det;kijk/verb;kom/verb;voor/prep;wat/pron	7	ben/verb	1	ben/verb	1	ben/verb;even/adj;kijk/verb	3	ben/verb;het/det;voor/prep	3	ben/verb;het/det;voor/prep	3	ben/verb;even/adj;het/det;kijk/verb;voor/prep;wat/pron	6
stof/noun/parool_20031125_23/36	gebruik/verb;maak/verb;patiënt/noun;psychiatrie/noun;werkzaam/adj	5	gebruik/verb;maak/verb;patiënt/noun;psychiatrie/noun;werkzaam/adj	5	gebruik/verb;maak/verb;patiënt/noun;psychiatrie/noun;werkzaam/adj	5	de/det;gebruik/verb;in/prep;maak/verb;patiënt/noun;psychiatrie/noun;werkzaam/adj	7	de/det;gebruik/verb;in/prep;maak/verb;patiënt/noun;psychiatrie/noun;werkzaam/adj	7	de/det;gebruik/verb;in/prep;maak/verb;patiënt/noun;psychiatrie/noun;werkzaam/adj	7	maak/verb;patiënt/noun;werkzaam/adj	3	maak/verb;patiënt/noun;werkzaam/adj	3	maak/verb;patiënt/noun;werkzaam/adj	3	de/det;maak/verb;patiënt/noun;werkzaam/adj	4	de/det;maak/verb;patiënt/noun;werkzaam/adj	4	de/det;maak/verb;patiënt/noun;werkzaam/adj	4
stof/noun/parool_20020521_3/410	gebruik/verb;goedkoop/adj;let_op/verb;maak/verb;productie/noun;rits/noun;vreemd/adj	7	gebruik/verb;goedkoop/adj;let_op/verb;maak/verb;productie/noun;rits/noun;vreemd/adj	7	even/adj;gebruik/verb;goedkoop/adj;let_op/verb;maak/verb;productie/noun;rits/noun;vreemd/adj	8	alles/adv;de/det;gebruik/verb;goedkoop/adj;let_op/verb;maak/verb;productie/noun;rits/noun;vreemd/adj;ze/pron	10	alles/adv;de/det;gebruik/verb;goedkoop/adj;let_op/verb;maak/verb;productie/noun;rits/noun;vreemd/adj;ze/pron	10	alles/adv;de/det;even/adj;gebruik/verb;goedkoop/adj;let_op/verb;maak/verb;niet/adv;productie/noun;rits/noun;vreemd/adj;ze/pron	12	productie/noun;rits/noun;vreemd/adj	3	productie/noun;rits/noun;vreemd/adj	3	productie/noun;rits/noun;vreemd/adj	3	alles/adv;de/det;productie/noun;rits/noun;vreemd/adj;ze/pron	6	alles/adv;de/det;productie/noun;rits/noun;vreemd/adj;ze/pron	6	alles/adv;de/det;productie/noun;rits/noun;vreemd/adj;ze/pron	6
