_id	_cws.grijs.foc10.nav.weight.bound	_count.grijs.foc10.nav.weight.bound	_cws.grijs.foc10.nav.selection.bound	_count.grijs.foc10.nav.selection.bound	_cws.grijs.foc10.nav.no.bound	_count.grijs.foc10.nav.no.bound	_cws.grijs.foc10.all.weight.bound	_count.grijs.foc10.all.weight.bound	_cws.grijs.foc10.all.selection.bound	_count.grijs.foc10.all.selection.bound	_cws.grijs.foc10.all.no.bound	_count.grijs.foc10.all.no.bound	_cws.grijs.foc5.nav.weight.bound	_count.grijs.foc5.nav.weight.bound	_cws.grijs.foc5.nav.selection.bound	_count.grijs.foc5.nav.selection.bound	_cws.grijs.foc5.nav.no.bound	_count.grijs.foc5.nav.no.bound	_cws.grijs.foc5.all.weight.bound	_count.grijs.foc5.all.weight.bound	_cws.grijs.foc5.all.selection.bound	_count.grijs.foc5.all.selection.bound	_cws.grijs.foc5.all.no.bound	_count.grijs.foc5.all.no.bound
grijs/adj/nrc_handelsblad_20000204_139/142	eigenaardig/adj;gebouw/noun;huis_DIM/noun;klein/adj;omvat/verb;zwart/adj	6	eigenaardig/adj;gebouw/noun;huis_DIM/noun;klein/adj;omvat/verb;zwart/adj	6	eigenaardig/adj;gebouw/noun;huis_DIM/noun;klein/adj;omvat/verb;zwart/adj	6	die/pron;eigenaardig/adj;gebouw/noun;het/det;huis_DIM/noun;klein/adj;omvat/verb;zwart/adj	8	die/pron;eigenaardig/adj;gebouw/noun;het/det;huis_DIM/noun;klein/adj;omvat/verb;zwart/adj	8	die/pron;eigenaardig/adj;gebouw/noun;het/det;huis_DIM/noun;klein/adj;omvat/verb;zwart/adj	8	gebouw/noun;klein/adj;zwart/adj	3	gebouw/noun;klein/adj;zwart/adj	3	gebouw/noun;klein/adj;zwart/adj	3	gebouw/noun;klein/adj;zwart/adj	3	gebouw/noun;klein/adj;zwart/adj	3	gebouw/noun;klein/adj;zwart/adj	3
grijs/adj/nrc_handelsblad_20020202_102/272	besta/verb;tegen/noun;voor/noun;zone/noun	4	besta/verb;tegen/noun;voor/noun;zone/noun	4	besta/verb;tegen/noun;voor/noun;zone/noun	4	besta/verb;er/adv;geen/det;tegen/noun;tussen/prep;voor/noun;zone/noun	7	besta/verb;er/adv;geen/det;tegen/noun;tussen/prep;voor/noun;zone/noun	7	besta/verb;er/adv;geen/det;tegen/noun;tussen/prep;voor/noun;zone/noun	7	besta/verb;tegen/noun;voor/noun;zone/noun	4	besta/verb;tegen/noun;voor/noun;zone/noun	4	besta/verb;tegen/noun;voor/noun;zone/noun	4	besta/verb;er/adv;geen/det;tegen/noun;tussen/prep;voor/noun;zone/noun	7	besta/verb;er/adv;geen/det;tegen/noun;tussen/prep;voor/noun;zone/noun	7	besta/verb;er/adv;geen/det;tegen/noun;tussen/prep;voor/noun;zone/noun	7
grijs/adj/nrc_handelsblad_20000807_60/486	bewindsvrouw/noun;verleden/noun;weerbarstig/adj	3	bewindsvrouw/noun;verleden/noun;weerbarstig/adj	3	bewindsvrouw/noun;verleden/noun;weerbarstig/adj	3	bewindsvrouw/noun;een/det;in/prep;met/prep;verleden/noun;weerbarstig/adj	6	bewindsvrouw/noun;een/det;in/prep;met/prep;verleden/noun;weerbarstig/adj	6	bewindsvrouw/noun;een/det;in/prep;met/prep;verleden/noun;weerbarstig/adj	6	bewindsvrouw/noun;verleden/noun	2	bewindsvrouw/noun;verleden/noun	2	bewindsvrouw/noun;verleden/noun	2	bewindsvrouw/noun;een/det;in/prep;verleden/noun	4	bewindsvrouw/noun;een/det;in/prep;verleden/noun	4	bewindsvrouw/noun;een/det;in/prep;verleden/noun	4
grijs/adj/nrc_handelsblad_20010830_0/875	anders/adj;conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun;zie_uit/verb	6	anders/adj;conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun;zie_uit/verb	6	anders/adj;conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun;zie_uit/verb	6	anders/adj;conservatief/adj;donkerblauw/adj;een/det;krijt_streep/noun;pak/noun;uit/part;zie_uit/verb	8	anders/adj;conservatief/adj;donkerblauw/adj;een/det;krijt_streep/noun;pak/noun;uit/part;zie_uit/verb	8	anders/adj;conservatief/adj;donkerblauw/adj;een/det;krijt_streep/noun;pak/noun;uit/part;zie_uit/verb	8	conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun	4	conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun	4	conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun	4	conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun	4	conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun	4	conservatief/adj;donkerblauw/adj;krijt_streep/noun;pak/noun	4
grijs/adj/nrc_handelsblad_20000623_103/244	camera/noun;gekleed/adj;klein/adj;pak/noun;sober/adj;sta/verb;stralend/adj;volwassene/noun	8	camera/noun;gekleed/adj;klein/adj;pak/noun;sober/adj;sta/verb;stralend/adj;volwassene/noun	8	camera/noun;gekleed/adj;klein/adj;pak/noun;sober/adj;sta/verb;stralend/adj;volwassene/noun	8	camera/noun;een/det;gekleed/adj;in/prep;klein/adj;met/prep;pak/noun;sober/adj;sta/verb;stralend/adj;tussendoor/prep;volwassene/noun;zijn/det	13	camera/noun;een/det;gekleed/adj;in/prep;klein/adj;met/prep;pak/noun;sober/adj;sta/verb;stralend/adj;tussendoor/prep;volwassene/noun;zijn/det	13	camera/noun;een/det;gekleed/adj;in/prep;klein/adj;met/prep;pak/noun;sober/adj;sta/verb;stralend/adj;tussendoor/prep;volwassene/noun;zijn/det	13	gekleed/adj;pak/noun;sober/adj	3	gekleed/adj;pak/noun;sober/adj	3	gekleed/adj;pak/noun;sober/adj	3	een/det;gekleed/adj;in/prep;met/prep;pak/noun;sober/adj	6	een/det;gekleed/adj;in/prep;met/prep;pak/noun;sober/adj	6	een/det;gekleed/adj;in/prep;met/prep;pak/noun;sober/adj	6
grijs/adj/nrc_handelsblad_20000403_114/616	middenmoot/noun;middenstand/noun;partij_kader/noun;plaatselijk/adj	4	middenmoot/noun;middenstand/noun;partij_kader/noun;plaatselijk/adj	4	middenmoot/noun;middenstand/noun;partij_kader/noun;plaatselijk/adj	4	het/det;middenmoot/noun;middenstand/noun;partij_kader/noun;plaatselijk/adj;uit/prep	6	het/det;middenmoot/noun;middenstand/noun;partij_kader/noun;plaatselijk/adj;uit/prep	6	het/det;middenmoot/noun;middenstand/noun;partij_kader/noun;plaatselijk/adj;uit/prep	6	middenmoot/noun;partij_kader/noun	2	middenmoot/noun;partij_kader/noun	2	middenmoot/noun;partij_kader/noun	2	het/det;middenmoot/noun;partij_kader/noun	3	het/det;middenmoot/noun;partij_kader/noun	3	het/det;middenmoot/noun;partij_kader/noun	3
grijs/adj/nrc_handelsblad_20040221_106/205		0		0		0	een/det;in/prep	2	een/det;in/prep	2	een/det;in/prep	2		0		0		0	in/prep	1	in/prep	1	in/prep	1
grijs/adj/nrc_handelsblad_20000712_137/443	ben/verb;golf/noun;verleden/noun;verzuild/adj	4	ben/verb;golf/noun;verleden/noun;verzuild/adj	4	ben/verb;golf/noun;verleden/noun;verzuild/adj	4	ben/verb;die/pron;golf/noun;het/det;in/prep;verleden/noun;verzuild/adj	7	ben/verb;die/pron;golf/noun;het/det;in/prep;verleden/noun;verzuild/adj	7	ben/verb;die/pron;golf/noun;het/det;in/prep;verleden/noun;verzuild/adj	7	golf/noun;verzuild/adj	2	golf/noun;verzuild/adj	2	golf/noun;verzuild/adj	2	die/pron;golf/noun;het/det;in/prep;verzuild/adj	5	die/pron;golf/noun;het/det;in/prep;verzuild/adj	5	die/pron;golf/noun;het/det;in/prep;verzuild/adj	5
grijs/adj/volkskrant_20001219_76/788	doelloos/adj;droevig/adj;herken/verb;weg_net/noun;wereld/noun	5	doelloos/adj;droevig/adj;herken/verb;weg_net/noun;wereld/noun	5	doelloos/adj;droevig/adj;herken/verb;weg_net/noun;wereld/noun	5	diezelfde/det;doelloos/adj;droevig/adj;herken/verb;in/prep;inclusief/prep;weg_net/noun;wereld/noun	8	diezelfde/det;doelloos/adj;droevig/adj;herken/verb;in/prep;inclusief/prep;weg_net/noun;wereld/noun	8	diezelfde/det;doelloos/adj;droevig/adj;herken/verb;in/prep;inclusief/prep;weg_net/noun;wereld/noun	8	doelloos/adj;weg_net/noun;wereld/noun	3	doelloos/adj;weg_net/noun;wereld/noun	3	doelloos/adj;weg_net/noun;wereld/noun	3	diezelfde/det;doelloos/adj;inclusief/prep;weg_net/noun;wereld/noun	5	diezelfde/det;doelloos/adj;inclusief/prep;weg_net/noun;wereld/noun	5	diezelfde/det;doelloos/adj;inclusief/prep;weg_net/noun;wereld/noun	5
grijs/adj/volkskrant_20010908_168/1127	ben/verb;gans/noun;strijk_neer/verb;wandel_pad/noun;zwart/adj	5	ben/verb;gans/noun;strijk_neer/verb;wandel_pad/noun;zwart/adj	5	ben/verb;gans/noun;strijk_neer/verb;wandel_pad/noun;zwart/adj	5	ben/verb;gans/noun;het/det;langs/prep;strijk_neer/verb;wandel_pad/noun;zwart/adj	7	ben/verb;gans/noun;het/det;langs/prep;strijk_neer/verb;wandel_pad/noun;zwart/adj	7	ben/verb;gans/noun;het/det;langs/prep;strijk_neer/verb;wandel_pad/noun;zwart/adj	7	ben/verb;gans/noun;zwart/adj	3	ben/verb;gans/noun;zwart/adj	3	ben/verb;gans/noun;zwart/adj	3	ben/verb;gans/noun;zwart/adj	3	ben/verb;gans/noun;zwart/adj	3	ben/verb;gans/noun;zwart/adj	3
grijs/adj/volkskrant_20030517_256/238	aarde/noun;bedreig/verb;kort/adj;monster/noun	4	aarde/noun;bedreig/verb;kort/adj;monster/noun	4	aarde/noun;bedreig/verb;kort/adj;monster/noun	4	aarde/noun;bedreig/verb;het/det;kort/adj;monster/noun	5	aarde/noun;bedreig/verb;het/det;kort/adj;monster/noun	5	aarde/noun;bedreig/verb;het/det;kort/adj;monster/noun	5	kort/adj;monster/noun	2	kort/adj;monster/noun	2	kort/adj;monster/noun	2	het/det;kort/adj;monster/noun	3	het/det;kort/adj;monster/noun	3	het/det;kort/adj;monster/noun	3
grijs/adj/volkskrant_20000715_112/1259	aangelegd/adj;bekleed/adj;rots/noun;trap/noun;vilt/noun;wandel_route/noun	6	aangelegd/adj;bekleed/adj;rots/noun;trap/noun;vilt/noun;wandel_route/noun	6	aangelegd/adj;bekleed/adj;rots/noun;trap/noun;vilt/noun;wandel_route/noun	6	aangelegd/adj;bekleed/adj;een/det;met/prep;rots/noun;trap/noun;vilt/noun;wandel_route/noun	8	aangelegd/adj;bekleed/adj;een/det;met/prep;rots/noun;trap/noun;vilt/noun;wandel_route/noun	8	aangelegd/adj;bekleed/adj;een/det;met/prep;rots/noun;trap/noun;vilt/noun;wandel_route/noun	8	aangelegd/adj;bekleed/adj;trap/noun;vilt/noun;wandel_route/noun	5	aangelegd/adj;bekleed/adj;trap/noun;vilt/noun;wandel_route/noun	5	aangelegd/adj;bekleed/adj;trap/noun;vilt/noun;wandel_route/noun	5	aangelegd/adj;bekleed/adj;een/det;met/prep;trap/noun;vilt/noun;wandel_route/noun	7	aangelegd/adj;bekleed/adj;een/det;met/prep;trap/noun;vilt/noun;wandel_route/noun	7	aangelegd/adj;bekleed/adj;een/det;met/prep;trap/noun;vilt/noun;wandel_route/noun	7
grijs/adj/volkskrant_20020523_113/343	ben/verb;saai/adj	2	ben/verb;saai/adj	2	ben/verb;saai/adj	2	ben/verb;een/det;saai/adj;zo/adv	4	ben/verb;een/det;saai/adj;zo/adv	4	ben/verb;een/det;saai/adj;zo/adv	4	ben/verb;saai/adj	2	ben/verb;saai/adj	2	ben/verb;saai/adj	2	ben/verb;een/det;saai/adj;zo/adv	4	ben/verb;een/det;saai/adj;zo/adv	4	ben/verb;een/det;saai/adj;zo/adv	4
grijs/adj/volkskrant_20010512_16/635	gewaad/noun;onverstaanbaar/adj;oud/adj;wat/noun	4	gewaad/noun;onverstaanbaar/adj;oud/adj;wat/noun	4	gewaad/noun;onverstaanbaar/adj;oud/adj;wat/noun	4	die/pron;een/det;gewaad/noun;in/prep;onverstaanbaar/adj;oud/adj;wat/noun	7	die/pron;een/det;gewaad/noun;in/prep;onverstaanbaar/adj;oud/adj;wat/noun	7	die/pron;een/det;gewaad/noun;in/prep;onverstaanbaar/adj;oud/adj;wat/noun	7	gewaad/noun;onverstaanbaar/adj;oud/adj;wat/noun	4	gewaad/noun;onverstaanbaar/adj;oud/adj;wat/noun	4	gewaad/noun;onverstaanbaar/adj;oud/adj;wat/noun	4	die/pron;een/det;gewaad/noun;in/prep;onverstaanbaar/adj;oud/adj;wat/noun	7	die/pron;een/det;gewaad/noun;in/prep;onverstaanbaar/adj;oud/adj;wat/noun	7	die/pron;een/det;gewaad/noun;in/prep;onverstaanbaar/adj;oud/adj;wat/noun	7
grijs/adj/volkskrant_20010216_60/1192	alles/noun;ben/verb;politiek/noun;samenleving/noun	4	alles/noun;ben/verb;politiek/noun;samenleving/noun	4	alles/noun;ben/verb;politiek/noun;samenleving/noun	4	alles/noun;ben/verb;politiek/noun;samenleving/noun	4	alles/noun;ben/verb;politiek/noun;samenleving/noun	4	alles/noun;ben/verb;politiek/noun;samenleving/noun	4	alles/noun;ben/verb	2	alles/noun;ben/verb	2	alles/noun;ben/verb	2	alles/noun;ben/verb	2	alles/noun;ben/verb	2	alles/noun;ben/verb	2
grijs/adj/volkskrant_20020115_37/135	bij/noun;doods/adj;film_doek/noun;hang/verb;wit/adj	5	bij/noun;doods/adj;film_doek/noun;hang/verb;wit/adj	5	bij/noun;doods/adj;film_doek/noun;hang/verb;wit/adj	5	bij/noun;doods/adj;er/adv;film_doek/noun;hang/verb;het/det;nog/adv;waar/adv;wit/adj	9	bij/noun;doods/adj;er/adv;film_doek/noun;hang/verb;het/det;nog/adv;waar/adv;wit/adj	9	bij/noun;doods/adj;er/adv;film_doek/noun;hang/verb;het/det;nog/adv;waar/adv;wit/adj	9	bij/noun;doods/adj;film_doek/noun;hang/verb	4	bij/noun;doods/adj;film_doek/noun;hang/verb	4	bij/noun;doods/adj;film_doek/noun;hang/verb	4	bij/noun;doods/adj;er/adv;film_doek/noun;hang/verb;nog/adv	6	bij/noun;doods/adj;er/adv;film_doek/noun;hang/verb;nog/adv	6	bij/noun;doods/adj;er/adv;film_doek/noun;hang/verb;nog/adv	6
grijs/adj/volkskrant_19990212_1872/32	levensjaar/noun	1	levensjaar/noun	1	levensjaar/noun	1	een/det;het/det;levensjaar/noun;uit/prep;zijn/det	5	een/det;het/det;levensjaar/noun;uit/prep;zijn/det	5	een/det;het/det;levensjaar/noun;uit/prep;zijn/det	5	levensjaar/noun	1	levensjaar/noun	1	levensjaar/noun	1	een/det;levensjaar/noun	2	een/det;levensjaar/noun	2	een/det;levensjaar/noun	2
grijs/adj/volkskrant_20000427_111/963	kom_thuis/verb;krijt_streep/noun;neven_functie/noun;trek_uit/verb;trui/noun	5	kom_thuis/verb;krijt_streep/noun;neven_functie/noun;trek_uit/verb;trui/noun	5	kom_thuis/verb;krijt_streep/noun;neven_functie/noun;trek_uit/verb;trui/noun	5	die/pron;het/det;in/prep;kom_thuis/verb;krijt_streep/noun;neven_functie/noun;trek_uit/verb;trui/noun	8	die/pron;het/det;in/prep;kom_thuis/verb;krijt_streep/noun;neven_functie/noun;trek_uit/verb;trui/noun	8	die/pron;het/det;in/prep;kom_thuis/verb;krijt_streep/noun;neven_functie/noun;trek_uit/verb;trui/noun	8	kom_thuis/verb;krijt_streep/noun;trek_uit/verb	3	kom_thuis/verb;krijt_streep/noun;trek_uit/verb	3	kom_thuis/verb;krijt_streep/noun;trek_uit/verb	3	in/prep;kom_thuis/verb;krijt_streep/noun;trek_uit/verb	4	in/prep;kom_thuis/verb;krijt_streep/noun;trek_uit/verb	4	in/prep;kom_thuis/verb;krijt_streep/noun;trek_uit/verb	4
grijs/adj/volkskrant_20020719_108/258	draai/verb;man/noun;outfit/noun;simpel/adj;vrouw/noun	5	draai/verb;man/noun;outfit/noun;simpel/adj;vrouw/noun	5	draai/verb;man/noun;outfit/noun;simpel/adj;vrouw/noun	5	draai/verb;een/det;heen/part;in/prep;man/noun;outfit/noun;simpel/adj;vrouw/noun	8	draai/verb;een/det;heen/part;in/prep;man/noun;outfit/noun;simpel/adj;vrouw/noun	8	draai/verb;een/det;heen/part;in/prep;man/noun;outfit/noun;simpel/adj;vrouw/noun	8	draai/verb;man/noun;outfit/noun;simpel/adj	4	draai/verb;man/noun;outfit/noun;simpel/adj	4	draai/verb;man/noun;outfit/noun;simpel/adj	4	draai/verb;in/prep;man/noun;outfit/noun;simpel/adj	5	draai/verb;in/prep;man/noun;outfit/noun;simpel/adj	5	draai/verb;in/prep;man/noun;outfit/noun;simpel/adj	5
grijs/adj/volkskrant_20020221_8/80	dag/noun;licht/noun;vlak/adj;zie/verb	4	dag/noun;licht/noun;vlak/adj;zie/verb	4	dag/noun;licht/noun;vlak/adj;zie/verb	4	's/adv;dag/noun;een/det;het/det;in/prep;je/pron;licht/noun;naast/prep;ochtends/adv;vlak/adj;zie/verb	11	's/adv;dag/noun;een/det;het/det;in/prep;je/pron;licht/noun;naast/prep;ochtends/adv;vlak/adj;zie/verb	11	's/adv;dag/noun;een/det;het/det;in/prep;je/pron;licht/noun;naast/prep;ochtends/adv;vlak/adj;zie/verb	11	dag/noun;licht/noun;zie/verb	3	dag/noun;licht/noun;zie/verb	3	dag/noun;licht/noun;zie/verb	3	dag/noun;het/det;in/prep;licht/noun;ochtends/adv;zie/verb	6	dag/noun;het/det;in/prep;licht/noun;ochtends/adv;zie/verb	6	dag/noun;het/det;in/prep;licht/noun;ochtends/adv;zie/verb	6
grijs/adj/volkskrant_20031206_172/205	graniet/noun;grijns/verb;hoog/adj;meter/noun	4	graniet/noun;grijns/verb;hoog/adj;meter/noun	4	graniet/noun;grijns/verb;hoog/adj;meter/noun	4	graniet/noun;grijns/verb;hoog/adj;je/pron;meter/noun;tegemoet/adv	6	graniet/noun;grijns/verb;hoog/adj;je/pron;meter/noun;tegemoet/adv	6	graniet/noun;grijns/verb;hoog/adj;je/pron;meter/noun;tegemoet/adv	6	graniet/noun;hoog/adj;meter/noun	3	graniet/noun;hoog/adj;meter/noun	3	graniet/noun;hoog/adj;meter/noun	3	graniet/noun;hoog/adj;meter/noun	3	graniet/noun;hoog/adj;meter/noun	3	graniet/noun;hoog/adj;meter/noun	3
grijs/adj/volkskrant_20010505_5/401	ben/verb;duur/adj;groen/adj;stroom/noun;veel/adj	5	ben/verb;duur/adj;groen/adj;stroom/noun;veel/adj	5	ben/verb;duur/adj;groen/adj;stroom/noun;veel/adj	5	ben/verb;duur/adj;groen/adj;stroom/noun;veel/adj	5	ben/verb;duur/adj;groen/adj;stroom/noun;veel/adj	5	ben/verb;duur/adj;groen/adj;stroom/noun;veel/adj	5	ben/verb;duur/adj;stroom/noun;veel/adj	4	ben/verb;duur/adj;stroom/noun;veel/adj	4	ben/verb;duur/adj;stroom/noun;veel/adj	4	ben/verb;duur/adj;stroom/noun;veel/adj	4	ben/verb;duur/adj;stroom/noun;veel/adj	4	ben/verb;duur/adj;stroom/noun;veel/adj	4
grijs/adj/volkskrant_20021015_30/47	ben/verb;bouw_put/noun;hek/noun;plastic/noun	4	ben/verb;bouw_put/noun;hek/noun;plastic/noun	4	ben/verb;bouw_put/noun;hek/noun;plastic/noun	4	ben/verb;bouw_put/noun;hek/noun;plastic/noun;rond/prep	5	ben/verb;bouw_put/noun;hek/noun;plastic/noun;rond/prep	5	ben/verb;bouw_put/noun;hek/noun;plastic/noun;rond/prep	5	ben/verb;bouw_put/noun;plastic/noun	3	ben/verb;bouw_put/noun;plastic/noun	3	ben/verb;bouw_put/noun;plastic/noun	3	ben/verb;bouw_put/noun;plastic/noun	3	ben/verb;bouw_put/noun;plastic/noun	3	ben/verb;bouw_put/noun;plastic/noun	3
grijs/adj/volkskrant_20000225_59/109	beitel/noun;ben/verb;model/noun;streep_DIM/noun;tik/verb	5	beitel/noun;ben/verb;model/noun;streep_DIM/noun;tik/verb	5	beitel/noun;ben/verb;model/noun;streep_DIM/noun;tik/verb	5	beitel/noun;ben/verb;een/det;in/prep;met/prep;model/noun;streep_DIM/noun;tik/verb	8	beitel/noun;ben/verb;een/det;in/prep;met/prep;model/noun;streep_DIM/noun;tik/verb	8	beitel/noun;ben/verb;een/det;in/prep;met/prep;model/noun;streep_DIM/noun;tik/verb	8	ben/verb;streep_DIM/noun;tik/verb	3	ben/verb;streep_DIM/noun;tik/verb	3	ben/verb;streep_DIM/noun;tik/verb	3	ben/verb;een/det;streep_DIM/noun;tik/verb	4	ben/verb;een/det;streep_DIM/noun;tik/verb	4	ben/verb;een/det;streep_DIM/noun;tik/verb	4
grijs/adj/volkskrant_20041005_93/33	even/adj;gevuld/adj;schelp/noun	3	even/adj;gevuld/adj;schelp/noun	3	even/adj;gevuld/adj;schelp/noun	3	even/adj;gevuld/adj;met/prep;schelp/noun	4	even/adj;gevuld/adj;met/prep;schelp/noun	4	even/adj;gevuld/adj;met/prep;schelp/noun	4	even/adj;gevuld/adj;schelp/noun	3	even/adj;gevuld/adj;schelp/noun	3	even/adj;gevuld/adj;schelp/noun	3	even/adj;gevuld/adj;met/prep;schelp/noun	4	even/adj;gevuld/adj;met/prep;schelp/noun	4	even/adj;gevuld/adj;met/prep;schelp/noun	4
grijs/adj/volkskrant_20000619_41/231	ben/verb;decennium/noun;panter/noun;resistent/adj;rug/noun;trek_aan/verb;werk_ervaring/noun	7	ben/verb;decennium/noun;panter/noun;resistent/adj;rug/noun;trek_aan/verb;werk_ervaring/noun	7	ben/verb;decennium/noun;panter/noun;resistent/adj;rug/noun;trek_aan/verb;werk_ervaring/noun	7	achter/adv;ben/verb;decennium/noun;enkel/det;met/prep;panter/noun;resistent/adj;rug/noun;trek_aan/verb;werk_ervaring/noun;ze/pron	11	achter/adv;ben/verb;decennium/noun;enkel/det;met/prep;panter/noun;resistent/adj;rug/noun;trek_aan/verb;werk_ervaring/noun;ze/pron	11	achter/adv;ben/verb;decennium/noun;enkel/det;met/prep;panter/noun;resistent/adj;rug/noun;trek_aan/verb;werk_ervaring/noun;ze/pron	11	ben/verb;panter/noun;resistent/adj;rug/noun	4	ben/verb;panter/noun;resistent/adj;rug/noun	4	ben/verb;panter/noun;resistent/adj;rug/noun	4	achter/adv;ben/verb;panter/noun;resistent/adj;rug/noun	5	achter/adv;ben/verb;panter/noun;resistent/adj;rug/noun	5	achter/adv;ben/verb;panter/noun;resistent/adj;rug/noun	5
grijs/adj/volkskrant_20000610_164/1193	bevind/verb;ritueel/noun	2	bevind/verb;ritueel/noun	2	bevind/verb;ritueel/noun	2	bevind/verb;die/pron;ritueel/noun	3	bevind/verb;die/pron;ritueel/noun	3	bevind/verb;die/pron;ritueel/noun	3		0		0		0	die/pron	1	die/pron	1	die/pron	1
grijs/adj/volkskrant_20020522_6/102	bak/noun;gras/noun;klein/adj;maai/verb;stuk_DIM/noun	5	bak/noun;gras/noun;klein/adj;maai/verb;stuk_DIM/noun	5	bak/noun;gras/noun;klein/adj;maai/verb;stuk_DIM/noun	5	bak/noun;gras/noun;in/prep;klein/adj;maai/verb;stuk_DIM/noun	6	bak/noun;gras/noun;in/prep;klein/adj;maai/verb;stuk_DIM/noun	6	bak/noun;gras/noun;in/prep;klein/adj;maai/verb;stuk_DIM/noun	6	bak/noun	1	bak/noun	1	bak/noun	1	bak/noun;in/prep	2	bak/noun;in/prep	2	bak/noun;in/prep	2
grijs/adj/volkskrant_20020318_101/181	blijf/verb;heel/adj;man/noun;ochtend/noun;onbeweeglijk/adj;tribune/noun;zit/verb	7	blijf/verb;heel/adj;man/noun;ochtend/noun;onbeweeglijk/adj;tribune/noun;zit/verb	7	blijf/verb;heel/adj;man/noun;ochtend/noun;onbeweeglijk/adj;tribune/noun;zit/verb	7	blijf/verb;die/pron;er/adv;heel/adj;man/noun;ochtend/noun;onbeweeglijk/adj;tribune/noun;zit/verb	9	blijf/verb;die/pron;er/adv;heel/adj;man/noun;ochtend/noun;onbeweeglijk/adj;tribune/noun;zit/verb	9	blijf/verb;die/pron;er/adv;heel/adj;man/noun;ochtend/noun;onbeweeglijk/adj;tribune/noun;zit/verb	9	man/noun;tribune/noun	2	man/noun;tribune/noun	2	man/noun;tribune/noun	2	die/pron;er/adv;man/noun;tribune/noun	4	die/pron;er/adv;man/noun;tribune/noun	4	die/pron;er/adv;man/noun;tribune/noun	4
grijs/adj/volkskrant_20020223_181/207	afgerond/adj;blok/noun;gebied/noun;groep_DIM/noun;kei/noun;lig/verb;mooi/adj;verspreid/adj	8	afgerond/adj;blok/noun;gebied/noun;groep_DIM/noun;kei/noun;lig/verb;mooi/adj;verspreid/adj	8	afgerond/adj;blok/noun;gebied/noun;groep_DIM/noun;kei/noun;lig/verb;mooi/adj;verspreid/adj	8	afgerond/adj;blok/noun;die/pron;gebied/noun;groep_DIM/noun;het/det;in/prep;kei/noun;lig/verb;mooi/adj;verspreid/adj	11	afgerond/adj;blok/noun;die/pron;gebied/noun;groep_DIM/noun;het/det;in/prep;kei/noun;lig/verb;mooi/adj;verspreid/adj	11	afgerond/adj;blok/noun;die/pron;gebied/noun;groep_DIM/noun;het/det;in/prep;kei/noun;lig/verb;mooi/adj;verspreid/adj	11	blok/noun;gebied/noun;groep_DIM/noun;lig/verb	4	blok/noun;gebied/noun;groep_DIM/noun;lig/verb	4	blok/noun;gebied/noun;groep_DIM/noun;lig/verb	4	blok/noun;gebied/noun;groep_DIM/noun;het/det;in/prep;lig/verb	6	blok/noun;gebied/noun;groep_DIM/noun;het/det;in/prep;lig/verb	6	blok/noun;gebied/noun;groep_DIM/noun;het/det;in/prep;lig/verb	6
grijs/adj/volkskrant_20041014_63/54	autentiek/adj;ben/verb	2	autentiek/adj;ben/verb	2	autentiek/adj;ben/verb	2	autentiek/adj;ben/verb;er/adv;in/prep;zo'n/det	5	autentiek/adj;ben/verb;er/adv;in/prep;zo'n/det	5	autentiek/adj;ben/verb;er/adv;in/prep;zo'n/det	5		0		0		0	er/adv;in/prep;zo'n/det	3	er/adv;in/prep;zo'n/det	3	er/adv;in/prep;zo'n/det	3
grijs/adj/volkskrant_20000309_163/423	gedistingeerd/adj;man/noun;mantel_pak_DIM/noun;pak/noun;vrouw/noun	5	gedistingeerd/adj;man/noun;mantel_pak_DIM/noun;pak/noun;vrouw/noun	5	gedistingeerd/adj;man/noun;mantel_pak_DIM/noun;pak/noun;vrouw/noun	5	gedistingeerd/adj;in/prep;man/noun;mantel_pak_DIM/noun;pak/noun;vrouw/noun	6	gedistingeerd/adj;in/prep;man/noun;mantel_pak_DIM/noun;pak/noun;vrouw/noun	6	gedistingeerd/adj;in/prep;man/noun;mantel_pak_DIM/noun;pak/noun;vrouw/noun	6	gedistingeerd/adj;man/noun;pak/noun;vrouw/noun	4	gedistingeerd/adj;man/noun;pak/noun;vrouw/noun	4	gedistingeerd/adj;man/noun;pak/noun;vrouw/noun	4	gedistingeerd/adj;in/prep;man/noun;pak/noun;vrouw/noun	5	gedistingeerd/adj;in/prep;man/noun;pak/noun;vrouw/noun	5	gedistingeerd/adj;in/prep;man/noun;pak/noun;vrouw/noun	5
grijs/adj/volkskrant_20000929_143/7	schrijfster/noun	1	schrijfster/noun	1	schrijfster/noun	1	een/det;met/prep;schrijfster/noun	3	een/det;met/prep;schrijfster/noun	3	een/det;met/prep;schrijfster/noun	3	schrijfster/noun	1	schrijfster/noun	1	schrijfster/noun	1	een/det;schrijfster/noun	2	een/det;schrijfster/noun	2	een/det;schrijfster/noun	2
