pmi	raw_freq	raw_co	cw
0.057781518	1731	1	laat_in/verb
0.008985799	9123	5	lading/noun
0.81157136	17264	21	lanceer/verb
0.53196114	304215	282	land/noun
1.3181353	22270	45	landelijk/adj
-0.26425105	318300	133	lang/adj
0.011210333	9060	5	langs/part
-0.26076105	88271	37	langs/prep
2.646027	85868	658	leg/verb
1.0365657	42653	65	leger/noun
-0.36522782	72061	27	leider/noun
2.6658607	645	5	lekkers/noun
1.1803443	14710	26	lening/noun
-0.14297137	6379	3	let_op/verb
-0.688548	150208	41	leven/noun
0.33701935	55138	42	lever/verb
0.6944465	9211	10	leverancier/noun
0.36554813	48585	38	licht/adj
-0.0861036	34085	17	licht/noun
-0.54409343	107912	34	lid/noun
-0.39683664	13627	5	liefst/adj
-0.33282286	7741	3	lift/noun
0.3075942	291510	216	lig/verb
-0.18439122	44366	20	lijd/verb
-0.24106583	233946	100	lijk/verb
0.11089081	16358	10	loop/prep
-0.3438348	54590	21	loop_op/verb
-0.3375217	7684	3	loop_uiteen/adj
0.33888325	23532	18	los/adj
-0.3439362	20924	8	luchthaven/noun
0.31058863	12441	9	luchtvaart_maatschappij/noun
0.23608617	801559	552	maak/verb
1.753503	24135	76	maak_gebruik/verb
-0.073942706	29623	15	maak_mee/verb
3.2321527	1163	16	maak_na/verb
3.1640081	3973	51	maak_schuldig/verb
-0.19356236	51143	23	maak_uit/verb
-0.56127965	284554	88	maand/noun
-0.79698044	78674	19	maandag/noun
0.036168426	480969	272	maar/adv
1.2090437	18652	34	maat/noun
0.008104172	56613	31	maatregel/noun
-0.5867329	401159	121	mag/verb
-0.6987778	381643	103	man/noun
-0.6325473	31208	9	manager/noun
-0.25990978	139815	59	manier/noun
1.7756622	4036	13	manifesteer/verb
3.4110622	1875	31	maquette/noun
4.887363	318	23	marinade/noun
0.85640734	7247	9	mark/noun
0.24654865	87688	61	markt/noun
-0.24116012	9372	4	marktaandeel/noun
0.8627957	11658	15	massa/noun
1.4447097	25356	58	massaal/adj
0.775307	30351	36	materiaal/noun
-0.187883	11091	5	matig/adj
0.14946903	44624	28	medewerker/noun
-0.2521395	33171	14	medisch/adj
0.068898596	72129	42	mee/adv
-0.41084915	135936	49	mee/part
-0.23442617	444374	191	meer/adj
-0.2662548	429100	179	meer/adv
0.2860102	264661	191	meer/det
0.119367465	192090	118	meest/adj
1.7024351	13074	39	meet/verb
1.0300151	651	1	meet_af/verb
1.6605242	1044	3	megalomaan/adj
0.16179477	166196	107	men/pron
1.8259525	8566	29	meng/verb
-0.08554306	538442	269	mens/noun
1.531423	27021	68	menselijk/adj
2.7830372	9916	87	mensenrechten/noun
0.87755114	774	1	mensenrechten_activist/noun
0.2685333	4230163	3012	met/prep
2.3348265	356	2	methaan/noun
1.7019728	12692	38	methode/noun
2.220128	203	1	meubel_boulevard/noun
1.2532743	523	1	micro-organisme/noun
1.0397717	48001	74	middel/noun
0.9890173	5434	8	middel/prep
0.037663274	8886	5	migrant/noun
-0.9857822	225916	46	mij/pron
-1.1457744	564919	98	mijn/det
0.6822965	17663	19	milieu/noun
1.8126371	602	2	milieuprobleem/noun
1.4965241	1232	3	milli_liter/noun
-0.06278911	109577	56	min/adj
1.2198263	7587	14	minimaal/adj
0.14236291	128910	81	minuut/noun
-1.3443711	63781	9	mis/verb
2.0274494	11893	49	misbruik/noun
1.984253	7621	30	misbruik/verb
-0.40226397	13851	5	misluk/verb
1.6838692	23115	68	model/noun
-0.8110533	136220	33	moeilijk/adj
-0.32823285	1557442	610	moet/verb
0.5320299	213777	198	mogelijk/adj
0.40384957	66061	54	mogelijkheid/noun
-0.22733784	142407	62	moment/noun
0.2195229	49969	34	momenteel/adj
1.1624786	574	1	monarch/noun
2.9020293	5256	52	mondiaal/adj
0.575801	3097	3	monetair/adj
-0.020687943	158026	84	mooi/adj
0.050323397	44102	25	moord/noun
3.5671692	1585	30	moord/verb
-0.056438852	21459	11	moslim/noun
0.67538625	10293	11	motief/noun
1.0930828	1856	3	mug/noun
1.677789	3458	10	munitie/noun
0.15702368	45765	29	museum/noun
-0.60598767	94376	28	muziek/noun
0.05219451	50531	29	na/part
-0.769979	796990	200	na/prep
-0.5995157	140818	42	naam/noun
-0.31563452	1512452	599	naar/prep
-0.062107172	107233	55	naast/prep
-0.040818248	49935	26	nacht/noun
2.7720926	1173	10	nano_meter/noun
5.254813	410	42	naschok/noun
0.7240213	85915	96	nationaal/adj
-0.047787055	149989	78	natuurlijk/adj
-0.0701895	68849	35	nauwelijks/adv
0.0035086297	5466	3	nauwkeurig/adj
2.8849468	1757	17	navolging/noun
0.044613235	3607	2	navolging/prep
0.61092335	4989	5	nazi/noun
-0.44307342	312837	109	neem/verb
0.45273435	30341	26	neem_aan/verb
-0.3015183	50181	20	neem_over/verb
0.3068877	13529	10	neem_toe/adj
0.637804	10744	11	negeer/verb
-0.7740314	7970	2	negen/noun
-0.37782222	187091	70	net/adv
1.0439562	20065	31	netwerk/noun
-0.23563573	3455007	1486	niet/adv
-0.629114	210486	61	niets/noun
0.34647515	1297	1	nietsvermoedend/adj
0.40395418	13413	11	niettemin/adv
-0.26005158	669062	278	nieuw/adj
0.040278703	54600	31	niveau/noun
0.04644805	168407	96	nodig/adj
1.9386119	789	3	nodig_uit/adj
-0.17304689	1683041	770	nog/adv
0.0798382	1715	1	noodtoestand/noun
0.02246294	25118	14	noodzakelijk/adj
0.108409904	235945	143	nooit/adv
2.2010462	204	1	noord-zuidverbinding/noun
0.59613776	14188	14	noorden/noun
1.8479091	580	2	noordoostelijk/adj
0.02875065	1791	1	noordwesten/noun
0.07642349	803160	473	nu/adv
0.06225859	10365	6	nuttig/adj
0.04452689	3516	2	oceaan/noun
-0.024785014	9476	5	oefen/verb
0.98777837	4100	6	offensief/adj
1.1046056	3645	6	offer_op/verb
-0.3057688	60026	24	officieel/adj
3.5027363	223	4	olie-voor-voedselprogramma/noun
2.6839657	1004	8	olijf/noun
-0.38178933	500648	186	om/prep
0.25673622	1444	1	omgekomen/adj
0.015781425	23625	13	omhoog/adv
0.49370164	9031	8	omlaag/adv
0.18803518	3049	2	ommekeer/noun
-0.07917814	14146	7	omstreden/adj
0.11562296	8134	5	omvat/verb
-0.12440686	414521	199	onder/prep
0.44466516	15350	13	onderneem/verb
0.5684337	19941	19	ondernemer/noun
0.50749505	34304	31	onderneming/noun
-0.19424103	11168	5	ondersteun/verb
0.9801407	6194	9	ondersteuning/noun
-0.5055853	42329	14	ondertussen/adv
0.6257501	5880	6	ondervraagd/adj
0.5566155	161749	153	onderzoek/noun
0.49772358	3373	3	onderzoek_commissie/noun
0.5171114	29731	27	onderzoeker/noun
0.56389356	1044	1	onderzoeksresultaat/noun
2.3642097	6413	37	ongekend/adj
1.5546521	1169	3	ongeoorloofd/adj
