_id	_cws.schaal.foc10.nav.ppmi_weight.bound	_count.schaal.foc10.nav.ppmi_weight.bound	_cws.schaal.foc10.nav.ppmi_sel.bound	_count.schaal.foc10.nav.ppmi_sel.bound	_cws.schaal.foc10.nav.no_ppmi.bound	_count.schaal.foc10.nav.no_ppmi.bound	_cws.schaal.foc10.all.ppmi_weight.bound	_count.schaal.foc10.all.ppmi_weight.bound	_cws.schaal.foc10.all.ppmi_sel.bound	_count.schaal.foc10.all.ppmi_sel.bound	_cws.schaal.foc10.all.no_ppmi.bound	_count.schaal.foc10.all.no_ppmi.bound	_cws.schaal.foc5.nav.ppmi_weight.bound	_count.schaal.foc5.nav.ppmi_weight.bound	_cws.schaal.foc5.nav.ppmi_sel.bound	_count.schaal.foc5.nav.ppmi_sel.bound	_cws.schaal.foc5.nav.no_ppmi.bound	_count.schaal.foc5.nav.no_ppmi.bound	_cws.schaal.foc5.all.ppmi_weight.bound	_count.schaal.foc5.all.ppmi_weight.bound	_cws.schaal.foc5.all.ppmi_sel.bound	_count.schaal.foc5.all.ppmi_sel.bound	_cws.schaal.foc5.all.no_ppmi.bound	_count.schaal.foc5.all.no_ppmi.bound
schaal/noun/parool_20011114_53/18	drinkwater/noun;scoor/verb	2	drinkwater/noun;scoor/verb	2	drinkwater/noun;punt/noun;scoor/verb	3	drinkwater/noun;een/det;op/prep;scoor/verb;van/prep	5	drinkwater/noun;een/det;op/prep;scoor/verb;van/prep	5	drinkwater/noun;een/det;het/det;hier/adv;ook/adv;op/prep;punt/noun;scoor/verb;van/prep	9	scoor/verb	1	scoor/verb	1	punt/noun;scoor/verb	2	een/det;op/prep;scoor/verb;van/prep	4	een/det;op/prep;scoor/verb;van/prep	4	een/det;het/det;op/prep;punt/noun;scoor/verb;van/prep	6
schaal/noun/parool_20020907_68/65		0		0	vraag/verb	1	de/det;op/prep;van/prep	3	de/det;op/prep;van/prep	3	de/det;op/prep;van/prep;vraag/verb	4		0		0		0	de/det;op/prep;van/prep	3	de/det;op/prep;van/prep	3	de/det;op/prep;van/prep	3
schaal/noun/parool_19990326_94/236	gewicht/noun;leg/verb	2	gewicht/noun;leg/verb	2	deel/noun;gewicht/noun;leg/verb;maak_uit/verb	4	dat/det;de/det;echter/adv;gewicht/noun;in/prep;leg/verb;van/prep;weinig/det	8	dat/det;de/det;echter/adv;gewicht/noun;in/prep;leg/verb;van/prep;weinig/det	8	dat/det;de/det;deel/noun;echter/adv;geen/det;gewicht/noun;in/prep;leg/verb;maak_uit/verb;van/prep;weinig/det	11	gewicht/noun	1	gewicht/noun	1	deel/noun;gewicht/noun	2	echter/adv;gewicht/noun;in/prep;weinig/det	4	echter/adv;gewicht/noun;in/prep;weinig/det	4	deel/noun;echter/adv;geen/det;gewicht/noun;in/prep;weinig/det	6
schaal/noun/parool_20010810_32/23	groot/adj;maak_na/verb;vervals/verb;word/verb;zal/verb	5	groot/adj;maak_na/verb;vervals/verb;word/verb;zal/verb	5	groot/adj;maak_na/verb;schilderij/noun;vervals/verb;word/verb;zal/verb	6	de/det;groot/adj;maak_na/verb;op/prep;van/prep;vervals/verb;word/verb;zal/verb	8	de/det;groot/adj;maak_na/verb;op/prep;van/prep;vervals/verb;word/verb;zal/verb	8	de/det;groot/adj;maak_na/verb;op/prep;schilderij/noun;van/prep;vervals/verb;word/verb;zal/verb	9	groot/adj;maak_na/verb;vervals/verb;word/verb;zal/verb	5	groot/adj;maak_na/verb;vervals/verb;word/verb;zal/verb	5	groot/adj;maak_na/verb;vervals/verb;word/verb;zal/verb	5	groot/adj;maak_na/verb;op/prep;vervals/verb;word/verb;zal/verb	6	groot/adj;maak_na/verb;op/prep;vervals/verb;word/verb;zal/verb	6	groot/adj;maak_na/verb;op/prep;vervals/verb;word/verb;zal/verb	6
schaal/noun/parool_19990612_12/875	breed/adj;breng_terug/verb;maat/noun;verhouding/noun	4	breed/adj;breng_terug/verb;maat/noun;verhouding/noun	4	breed/adj;breng_terug/verb;krijg_terug/verb;maat/noun;profiel/noun;verhouding/noun	6	breed/adj;breng_terug/verb;maat/noun;van/prep;verhouding/noun	5	breed/adj;breng_terug/verb;maat/noun;van/prep;verhouding/noun	5	breed/adj;breng_terug/verb;het/det;krijg_terug/verb;maat/noun;profiel/noun;terug/part;van/prep;verhouding/noun;weer/adv;zijn/det	11	maat/noun;verhouding/noun	2	maat/noun;verhouding/noun	2	maat/noun;verhouding/noun	2	maat/noun;van/prep;verhouding/noun	3	maat/noun;van/prep;verhouding/noun	3	maat/noun;terug/part;van/prep;verhouding/noun;weer/adv;zijn/det	6
schaal/noun/parool_20040410_14/298	klein/adj;laag/adj;niveau/noun;werk_samen/verb	4	klein/adj;laag/adj;niveau/noun;werk_samen/verb	4	klein/adj;laag/adj;niveau/noun;werk_samen/verb	4	een/det;klein/adj;laag/adj;niveau/noun;op/prep;werk_samen/verb	6	een/det;klein/adj;laag/adj;niveau/noun;op/prep;werk_samen/verb	6	beide/det;een/det;klein/adj;laag/adj;niveau/noun;op/prep;werk_samen/verb	7	klein/adj;laag/adj;niveau/noun	3	klein/adj;laag/adj;niveau/noun	3	klein/adj;laag/adj;niveau/noun	3	een/det;klein/adj;laag/adj;niveau/noun;op/prep	5	een/det;klein/adj;laag/adj;niveau/noun;op/prep	5	een/det;klein/adj;laag/adj;niveau/noun;op/prep	5
schaal/noun/parool_20010519_1/298	collectief/adj;groot/adj;medewerker/noun	3	collectief/adj;groot/adj;medewerker/noun	3	boerderij/noun;collectief/adj;groot/adj;kies/verb;medewerker/noun;vrij/adj	6	collectief/adj;de/det;groot/adj;medewerker/noun;op/prep;van/prep	6	collectief/adj;de/det;groot/adj;medewerker/noun;op/prep;van/prep	6	boerderij/noun;collectief/adj;de/det;groot/adj;het/det;kies/verb;medewerker/noun;op/prep;van/prep;voor/prep;vrij/adj;weer/adv	12	collectief/adj;groot/adj	2	collectief/adj;groot/adj	2	boerderij/noun;collectief/adj;groot/adj;kies/verb;vrij/adj	5	collectief/adj;groot/adj;op/prep	3	collectief/adj;groot/adj;op/prep	3	boerderij/noun;collectief/adj;groot/adj;het/det;kies/verb;op/prep;voor/prep;vrij/adj;weer/adv	9
schaal/noun/parool_20001216_129/474	aardbeving/noun;voelbaar/adj	2	aardbeving/noun;voelbaar/adj	2	aardbeving/noun;ben/verb;voelbaar/adj	3	aardbeving/noun;de/det;een/det;in/prep;op/prep;van/prep;voelbaar/adj	7	aardbeving/noun;de/det;een/det;in/prep;op/prep;van/prep;voelbaar/adj	7	aardbeving/noun;ben/verb;de/det;een/det;in/prep;onder/prep;op/prep;van/prep;voelbaar/adj	9	aardbeving/noun	1	aardbeving/noun	1	aardbeving/noun	1	aardbeving/noun;de/det;op/prep	3	aardbeving/noun;de/det;op/prep	3	aardbeving/noun;de/det;onder/prep;op/prep	4
schaal/noun/parool_20000715_34/82	aard_schok/noun;kracht/noun	2	aard_schok/noun;kracht/noun	2	aard_schok/noun;kracht/noun	2	aard_schok/noun;de/det;een/det;kracht/noun;met/prep;op/prep;van/prep	7	aard_schok/noun;de/det;een/det;kracht/noun;met/prep;op/prep;van/prep	7	aard_schok/noun;de/det;een/det;kracht/noun;met/prep;op/prep;tijdens/prep;van/prep	8	kracht/noun	1	kracht/noun	1	kracht/noun	1	de/det;kracht/noun;op/prep;van/prep	4	de/det;kracht/noun;op/prep;van/prep	4	de/det;kracht/noun;op/prep;van/prep	4
schaal/noun/parool_20030530_01/126	vuurpijl/noun	1	vuurpijl/noun	1	jaar/noun;klap/noun;vorig/adj;vuurpijl/noun	4	de/det;met/prep;op/prep;van/prep;vuurpijl/noun	5	de/det;met/prep;op/prep;van/prep;vuurpijl/noun	5	de/det;jaar/noun;klap/noun;met/prep;op/prep;van/prep;vorig/adj;vuurpijl/noun	8		0		0	jaar/noun;vorig/adj	2	de/det;met/prep;van/prep	3	de/det;met/prep;van/prep	3	de/det;jaar/noun;met/prep;van/prep;vorig/adj	5
schaal/noun/parool_20010728_77/435	aardbeving/noun;dood/adj;kracht/noun;noorden/noun;word/verb	5	aardbeving/noun;dood/adj;kracht/noun;noorden/noun;word/verb	5	aardbeving/noun;dood/adj;kracht/noun;noorden/noun;word/verb	5	aardbeving/noun;de/det;dood/adj;een/det;in/prep;kracht/noun;met/prep;noorden/noun;op/prep;van/prep;word/verb	11	aardbeving/noun;de/det;dood/adj;een/det;in/prep;kracht/noun;met/prep;noorden/noun;op/prep;van/prep;word/verb	11	aardbeving/noun;de/det;dood/adj;een/det;het/det;in/prep;kracht/noun;met/prep;na/prep;noorden/noun;op/prep;van/prep;word/verb	13	kracht/noun;noorden/noun	2	kracht/noun;noorden/noun	2	kracht/noun;noorden/noun	2	de/det;in/prep;kracht/noun;noorden/noun;op/prep	5	de/det;in/prep;kracht/noun;noorden/noun;op/prep	5	de/det;het/det;in/prep;kracht/noun;noorden/noun;op/prep	6
schaal/noun/parool_20001019_19/737	groot/adj;heel/adj;overspel/noun	3	groot/adj;heel/adj;overspel/noun	3	groot/adj;heel/adj;man/noun;overspel/noun;vrouw/noun;wereld/noun	6	de/det;groot/adj;heel/adj;op/prep;overspel/noun	5	de/det;groot/adj;heel/adj;op/prep;overspel/noun	5	de/det;groot/adj;heel/adj;man/noun;ook/adv;op/prep;over/prep;overspel/noun;vrouw/noun;wereld/noun	10	groot/adj;heel/adj;overspel/noun	3	groot/adj;heel/adj;overspel/noun	3	groot/adj;heel/adj;overspel/noun;wereld/noun	4	groot/adj;heel/adj;op/prep;overspel/noun	4	groot/adj;heel/adj;op/prep;overspel/noun	4	groot/adj;heel/adj;ook/adv;op/prep;overspel/noun;wereld/noun	6
schaal/noun/parool_20020927_109/1052	nauwkeurig/adj;perspectief/noun	2	nauwkeurig/adj;perspectief/noun	2	even/adj;gebruikelijk/adj;nauwkeurig/adj;perspectief/noun	4	alleen/adv;dat/det;een/det;nauwkeurig/adj;op/prep;perspectief/noun;van/prep	7	alleen/adv;dat/det;een/det;nauwkeurig/adj;op/prep;perspectief/noun;van/prep	7	alleen/adv;dat/det;een/det;even/adj;gebruikelijk/adj;nauwkeurig/adj;op/prep;perspectief/noun;van/prep;vanuit/prep	10	nauwkeurig/adj	1	nauwkeurig/adj	1	even/adj;gebruikelijk/adj;nauwkeurig/adj	3	alleen/adv;een/det;nauwkeurig/adj;op/prep	4	alleen/adv;een/det;nauwkeurig/adj;op/prep	4	alleen/adv;een/det;even/adj;gebruikelijk/adj;nauwkeurig/adj;op/prep;vanuit/prep	7
schaal/noun/parool_20030908_03/53	expertise/noun;gering/adj;netwerk/noun;onvoldoende/adj	4	expertise/noun;gering/adj;netwerk/noun;onvoldoende/adj	4	ben/verb;expertise/noun;gering/adj;netwerk/noun;onvoldoende/adj	5	de/det;expertise/noun;gering/adj;netwerk/noun;onvoldoende/adj	5	de/det;expertise/noun;gering/adj;netwerk/noun;onvoldoende/adj	5	ben/verb;de/det;expertise/noun;gering/adj;het/det;netwerk/noun;onvoldoende/adj;te/adv	8	gering/adj	1	gering/adj	1	ben/verb;gering/adj	2	de/det;gering/adj	2	de/det;gering/adj	2	ben/verb;de/det;gering/adj;te/adv	4
schaal/noun/parool_20021005_53/518	begin/verb;groot/adj;inboorling/noun;migrant/noun	4	begin/verb;groot/adj;inboorling/noun;migrant/noun	4	begin/verb;groot/adj;inboorling/noun;kind/noun;migrant/noun;vrij/verb	6	begin/verb;groot/adj;inboorling/noun;met/prep;migrant/noun;op/prep;steeds/adv;van/prep	8	begin/verb;groot/adj;inboorling/noun;met/prep;migrant/noun;op/prep;steeds/adv;van/prep	8	begin/verb;elkaar/pron;groot/adj;inboorling/noun;kind/noun;met/prep;migrant/noun;op/prep;steeds/adv;van/prep;vrij/verb	11	begin/verb;groot/adj;migrant/noun	3	begin/verb;groot/adj;migrant/noun	3	begin/verb;groot/adj;migrant/noun;vrij/verb	4	begin/verb;groot/adj;met/prep;migrant/noun;op/prep;steeds/adv	6	begin/verb;groot/adj;met/prep;migrant/noun;op/prep;steeds/adv	6	begin/verb;elkaar/pron;groot/adj;met/prep;migrant/noun;op/prep;steeds/adv;vrij/verb	8
