_model	model.x	model.y	foc_length	foc_minimum_features	foc_part_of_speech	foc_sent_bound	foc_weighting	foc_window	soc_length	soc_length_num	soc_part_of_speech	soc_window	tokens	type	stress
horde.foc5.nav.no_ppmi.bound.min1.soc10.all.foc	-0.13102108671119328	0.1634522022550051	538	1	nav	bound	no_ppmi	5_5	foc	538	all	10_10	273	horde	0.22017661301113917
horde.foc5.all.ppmi_weight.bound.min1.soc4.nav.5000	-0.2109290932331789	-0.1765688217053085	472	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	4_4	279	horde	0.21709683472541963
horde.foc5.all.ppmi_weight.bound.min1.soc4.nav.10000	-0.22674990921991378	-0.20448751970670728	472	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	4_4	279	horde	0.2266622202605912
horde.foc5.all.ppmi_weight.bound.min1.soc4.nav.foc	-0.19204833599328375	-0.19023515638196223	472	1	all	bound	ppmi_weight	5_5	foc	472	nav	4_4	279	horde	0.2323791222404684
horde.foc5.all.ppmi_weight.bound.min1.soc10.nav.5000	-0.2077328322182867	-0.15009019681755398	472	1	all	bound	ppmi_weight	5_5	5000	5e3	nav	10_10	279	horde	0.2106704955213541
horde.foc5.all.ppmi_weight.bound.min1.soc10.nav.10000	-0.21947720725865877	-0.1703841216396211	472	1	all	bound	ppmi_weight	5_5	10000	1e4	nav	10_10	279	horde	0.21362998902106356
horde.foc5.all.ppmi_weight.bound.min1.soc10.nav.foc	-0.17984669613802517	-0.17830236223769974	472	1	all	bound	ppmi_weight	5_5	foc	472	nav	10_10	279	horde	0.22277263943368492
horde.foc5.all.ppmi_weight.bound.min1.soc4.all.5000	-0.19990643157855986	-0.1651494712257969	472	1	all	bound	ppmi_weight	5_5	5000	5e3	all	4_4	279	horde	0.21627117300976392
horde.foc5.all.ppmi_weight.bound.min1.soc4.all.10000	-0.21555310948507875	-0.18776385156223463	472	1	all	bound	ppmi_weight	5_5	10000	1e4	all	4_4	279	horde	0.22233642340894164
horde.foc5.all.ppmi_weight.bound.min1.soc4.all.foc	-0.1920483359921207	-0.1902351563802549	472	1	all	bound	ppmi_weight	5_5	foc	472	all	4_4	279	horde	0.2323791222404684
