_id	_cws.hoopvol.foc10.nav.weight.bound	_count.hoopvol.foc10.nav.weight.bound	_cws.hoopvol.foc10.nav.selection.bound	_count.hoopvol.foc10.nav.selection.bound	_cws.hoopvol.foc10.nav.no.bound	_count.hoopvol.foc10.nav.no.bound	_cws.hoopvol.foc10.all.weight.bound	_count.hoopvol.foc10.all.weight.bound	_cws.hoopvol.foc10.all.selection.bound	_count.hoopvol.foc10.all.selection.bound	_cws.hoopvol.foc10.all.no.bound	_count.hoopvol.foc10.all.no.bound	_cws.hoopvol.foc5.nav.weight.bound	_count.hoopvol.foc5.nav.weight.bound	_cws.hoopvol.foc5.nav.selection.bound	_count.hoopvol.foc5.nav.selection.bound	_cws.hoopvol.foc5.nav.no.bound	_count.hoopvol.foc5.nav.no.bound	_cws.hoopvol.foc5.all.weight.bound	_count.hoopvol.foc5.all.weight.bound	_cws.hoopvol.foc5.all.selection.bound	_count.hoopvol.foc5.all.selection.bound	_cws.hoopvol.foc5.all.no.bound	_count.hoopvol.foc5.all.no.bound
hoopvol/adj/het_laatste_nieuws_20041214_02_538/13	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2	cd/noun;zanger/noun	2
hoopvol/adj/het_laatste_nieuws_20020201_01_3/770	blijf/verb;blik_vooruit/verb;moedig/adj;plezant/adj	4	blijf/verb;blik_vooruit/verb;moedig/adj;plezant/adj	4	blijf/verb;blik_vooruit/verb;moedig/adj;plezant/adj	4	blijf/verb;blik_vooruit/verb;een/det;moedig/adj;plezant/adj;vooruit/part	6	blijf/verb;blik_vooruit/verb;een/det;moedig/adj;plezant/adj;vooruit/part	6	blijf/verb;blik_vooruit/verb;een/det;moedig/adj;plezant/adj;vooruit/part	6	blik_vooruit/verb;moedig/adj	2	blik_vooruit/verb;moedig/adj	2	blik_vooruit/verb;moedig/adj	2	blik_vooruit/verb;een/det;moedig/adj;vooruit/part	4	blik_vooruit/verb;een/det;moedig/adj;vooruit/part	4	blik_vooruit/verb;een/det;moedig/adj;vooruit/part	4
hoopvol/adj/het_laatste_nieuws_20040514_01_319/11	wacht/verb	1	wacht/verb	1	wacht/verb	1	tegen/prep;wacht/verb	2	tegen/prep;wacht/verb	2	tegen/prep;wacht/verb	2	wacht/verb	1	wacht/verb	1	wacht/verb	1	tegen/prep;wacht/verb	2	tegen/prep;wacht/verb	2	tegen/prep;wacht/verb	2
hoopvol/adj/het_laatste_nieuws_19990421_01_428/190	kondig_aan/verb;perspectief/noun	2	kondig_aan/verb;perspectief/noun	2	kondig_aan/verb;perspectief/noun	2	de/det;kondig_aan/verb;perspectief/noun	3	de/det;kondig_aan/verb;perspectief/noun	3	de/det;kondig_aan/verb;perspectief/noun	3	kondig_aan/verb;perspectief/noun	2	kondig_aan/verb;perspectief/noun	2	kondig_aan/verb;perspectief/noun	2	de/det;kondig_aan/verb;perspectief/noun	3	de/det;kondig_aan/verb;perspectief/noun	3	de/det;kondig_aan/verb;perspectief/noun	3
hoopvol/adj/het_laatste_nieuws_20001220_01_213/457	uitspraak/noun;zeg/verb;zeker/adj	3	uitspraak/noun;zeg/verb;zeker/adj	3	uitspraak/noun;zeg/verb;zeker/adj	3	een/det;uitspraak/noun;zeg/verb;zeker/adj	4	een/det;uitspraak/noun;zeg/verb;zeker/adj	4	een/det;uitspraak/noun;zeg/verb;zeker/adj	4	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1
hoopvol/adj/het_laatste_nieuws_20040325_01_459/43	schuil/verb;veel/noun;zestienjarige/adj	3	schuil/verb;veel/noun;zestienjarige/adj	3	schuil/verb;veel/noun;zestienjarige/adj	3	bijna/adv;de/det;er/adv;schuil/verb;veel/noun;zestienjarige/adj	6	bijna/adv;de/det;er/adv;schuil/verb;veel/noun;zestienjarige/adj	6	bijna/adv;de/det;er/adv;schuil/verb;veel/noun;zestienjarige/adj	6	veel/noun;zestienjarige/adj	2	veel/noun;zestienjarige/adj	2	veel/noun;zestienjarige/adj	2	bijna/adv;veel/noun;zestienjarige/adj	3	bijna/adv;veel/noun;zestienjarige/adj	3	bijna/adv;veel/noun;zestienjarige/adj	3
hoopvol/adj/het_laatste_nieuws_20020308_01_540/164	behoud/noun;ben/verb;punt/noun;verrichting/noun;vertaal/verb;wedloop/noun;zet_neer/verb	7	behoud/noun;ben/verb;punt/noun;verrichting/noun;vertaal/verb;wedloop/noun;zet_neer/verb	7	behoud/noun;ben/verb;punt/noun;verrichting/noun;vertaal/verb;wedloop/noun;zet_neer/verb	7	behoud/noun;ben/verb;de/det;het/det;punt/noun;verrichting/noun;vertaal/verb;wedloop/noun;zet_neer/verb	9	behoud/noun;ben/verb;de/det;het/det;punt/noun;verrichting/noun;vertaal/verb;wedloop/noun;zet_neer/verb	9	behoud/noun;ben/verb;de/det;het/det;punt/noun;verrichting/noun;vertaal/verb;wedloop/noun;zet_neer/verb	9	ben/verb;punt/noun;wedloop/noun	3	ben/verb;punt/noun;wedloop/noun	3	ben/verb;punt/noun;wedloop/noun	3	ben/verb;de/det;punt/noun;wedloop/noun	4	ben/verb;de/det;punt/noun;wedloop/noun	4	ben/verb;de/det;punt/noun;wedloop/noun	4
hoopvol/adj/het_laatste_nieuws_20021224_01_267/80	stad_bestuur/noun;vrolijk/adj	2	stad_bestuur/noun;vrolijk/adj	2	stad_bestuur/noun;vrolijk/adj	2	een/det;het/det;namens/prep;stad_bestuur/noun;vrolijk/adj	5	een/det;het/det;namens/prep;stad_bestuur/noun;vrolijk/adj	5	een/det;het/det;namens/prep;stad_bestuur/noun;vrolijk/adj	5	stad_bestuur/noun;vrolijk/adj	2	stad_bestuur/noun;vrolijk/adj	2	stad_bestuur/noun;vrolijk/adj	2	een/det;stad_bestuur/noun;vrolijk/adj	3	een/det;stad_bestuur/noun;vrolijk/adj	3	een/det;stad_bestuur/noun;vrolijk/adj	3
hoopvol/adj/het_laatste_nieuws_20010720_01_428/520	kijk/verb;toekomst/noun	2	kijk/verb;toekomst/noun	2	kijk/verb;toekomst/noun	2	de/det;ik/pron;kijk/verb;naar/prep;nu/adv;toekomst/noun;weer/adv	7	de/det;ik/pron;kijk/verb;naar/prep;nu/adv;toekomst/noun;weer/adv	7	de/det;ik/pron;kijk/verb;naar/prep;nu/adv;toekomst/noun;weer/adv	7	kijk/verb;toekomst/noun	2	kijk/verb;toekomst/noun	2	kijk/verb;toekomst/noun	2	de/det;ik/pron;kijk/verb;naar/prep;nu/adv;toekomst/noun;weer/adv	7	de/det;ik/pron;kijk/verb;naar/prep;nu/adv;toekomst/noun;weer/adv	7	de/det;ik/pron;kijk/verb;naar/prep;nu/adv;toekomst/noun;weer/adv	7
hoopvol/adj/het_laatste_nieuws_20000529_01_338/474	stem/verb	1	stem/verb	1	stem/verb	1	dat/det;me/pron;stem/verb	3	dat/det;me/pron;stem/verb	3	dat/det;me/pron;stem/verb	3	stem/verb	1	stem/verb	1	stem/verb	1	dat/det;me/pron;stem/verb	3	dat/det;me/pron;stem/verb	3	dat/det;me/pron;stem/verb	3
hoopvol/adj/het_laatste_nieuws_20030729_01_400/236	titelstrijd/noun;zie_tegemoet/verb	2	titelstrijd/noun;zie_tegemoet/verb	2	titelstrijd/noun;zie_tegemoet/verb	2	dat/det;de/det;ik/pron;ons/pron;tegemoet/part;titelstrijd/noun;zie_tegemoet/verb	7	dat/det;de/det;ik/pron;ons/pron;tegemoet/part;titelstrijd/noun;zie_tegemoet/verb	7	dat/det;de/det;ik/pron;ons/pron;tegemoet/part;titelstrijd/noun;zie_tegemoet/verb	7	titelstrijd/noun;zie_tegemoet/verb	2	titelstrijd/noun;zie_tegemoet/verb	2	titelstrijd/noun;zie_tegemoet/verb	2	de/det;ik/pron;tegemoet/part;titelstrijd/noun;zie_tegemoet/verb	5	de/det;ik/pron;tegemoet/part;titelstrijd/noun;zie_tegemoet/verb	5	de/det;ik/pron;tegemoet/part;titelstrijd/noun;zie_tegemoet/verb	5
hoopvol/adj/het_laatste_nieuws_20000701_01_370/262	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb;richting/prep	3	donderdag_nacht/noun;kom_aan/verb;richting/prep	3	donderdag_nacht/noun;kom_aan/verb;richting/prep	3	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb	2	donderdag_nacht/noun;kom_aan/verb	2
hoopvol/adj/het_laatste_nieuws_20031028_01_621/259	ben/verb;het/noun;inval_beurt/noun;nieuw/adj;opgetogen/adj;stem/verb;trainer/noun	7	ben/verb;het/noun;inval_beurt/noun;nieuw/adj;opgetogen/adj;stem/verb;trainer/noun	7	ben/verb;het/noun;inval_beurt/noun;nieuw/adj;opgetogen/adj;stem/verb;trainer/noun	7	ben/verb;de/det;het/noun;inval_beurt/noun;me/pron;mijn/det;nieuw/adj;opgetogen/adj;over/prep;stem/verb;trainer/noun	11	ben/verb;de/det;het/noun;inval_beurt/noun;me/pron;mijn/det;nieuw/adj;opgetogen/adj;over/prep;stem/verb;trainer/noun	11	ben/verb;de/det;het/noun;inval_beurt/noun;me/pron;mijn/det;nieuw/adj;opgetogen/adj;over/prep;stem/verb;trainer/noun	11	het/noun;nieuw/adj;stem/verb;trainer/noun	4	het/noun;nieuw/adj;stem/verb;trainer/noun	4	het/noun;nieuw/adj;stem/verb;trainer/noun	4	de/det;het/noun;me/pron;nieuw/adj;stem/verb;trainer/noun	6	de/det;het/noun;me/pron;nieuw/adj;stem/verb;trainer/noun	6	de/det;het/noun;me/pron;nieuw/adj;stem/verb;trainer/noun	6
hoopvol/adj/het_laatste_nieuws_19990420_01_368/168	ben/verb;bijzonder/adj;stem/verb	3	ben/verb;bijzonder/adj;stem/verb	3	ben/verb;bijzonder/adj;stem/verb	3	ben/verb;bijzonder/adj;de/det;dus/adv;stem/verb	5	ben/verb;bijzonder/adj;de/det;dus/adv;stem/verb	5	ben/verb;bijzonder/adj;de/det;dus/adv;stem/verb	5	ben/verb;bijzonder/adj;stem/verb	3	ben/verb;bijzonder/adj;stem/verb	3	ben/verb;bijzonder/adj;stem/verb	3	ben/verb;bijzonder/adj;de/det;dus/adv;stem/verb	5	ben/verb;bijzonder/adj;de/det;dus/adv;stem/verb	5	ben/verb;bijzonder/adj;de/det;dus/adv;stem/verb	5
hoopvol/adj/het_laatste_nieuws_20000405_01_455/1170	ben/verb;optimistisch/adj;vlak/noun	3	ben/verb;optimistisch/adj;vlak/noun	3	ben/verb;optimistisch/adj;vlak/noun	3	ben/verb;dat/det;ik/pron;optimistisch/adj;vlak/noun	5	ben/verb;dat/det;ik/pron;optimistisch/adj;vlak/noun	5	ben/verb;dat/det;ik/pron;optimistisch/adj;vlak/noun	5	ben/verb;optimistisch/adj;vlak/noun	3	ben/verb;optimistisch/adj;vlak/noun	3	ben/verb;optimistisch/adj;vlak/noun	3	ben/verb;dat/det;ik/pron;optimistisch/adj;vlak/noun	5	ben/verb;dat/det;ik/pron;optimistisch/adj;vlak/noun	5	ben/verb;dat/det;ik/pron;optimistisch/adj;vlak/noun	5
hoopvol/adj/het_laatste_nieuws_20011127_01_376/50	brief/noun;duizenden/noun;kind_DIM/noun;schrijf/verb;tevergeefs/adj;wacht/verb	6	brief/noun;duizenden/noun;kind_DIM/noun;schrijf/verb;tevergeefs/adj;wacht/verb	6	brief/noun;duizenden/noun;kind_DIM/noun;schrijf/verb;tevergeefs/adj;wacht/verb	6	brief/noun;duizenden/noun;kind_DIM/noun;nu/adv;schrijf/verb;tevergeefs/adj;wacht/verb;zo/adv	8	brief/noun;duizenden/noun;kind_DIM/noun;nu/adv;schrijf/verb;tevergeefs/adj;wacht/verb;zo/adv	8	brief/noun;duizenden/noun;kind_DIM/noun;nu/adv;schrijf/verb;tevergeefs/adj;wacht/verb;zo/adv	8	brief/noun;duizenden/noun;kind_DIM/noun;schrijf/verb;wacht/verb	5	brief/noun;duizenden/noun;kind_DIM/noun;schrijf/verb;wacht/verb	5	brief/noun;duizenden/noun;kind_DIM/noun;schrijf/verb;wacht/verb	5	brief/noun;duizenden/noun;kind_DIM/noun;nu/adv;schrijf/verb;wacht/verb;zo/adv	7	brief/noun;duizenden/noun;kind_DIM/noun;nu/adv;schrijf/verb;wacht/verb;zo/adv	7	brief/noun;duizenden/noun;kind_DIM/noun;nu/adv;schrijf/verb;wacht/verb;zo/adv	7
hoopvol/adj/het_laatste_nieuws_20020201_01_573/403	blijf/verb;kijk_uit/verb;topper/noun	3	blijf/verb;kijk_uit/verb;topper/noun	3	blijf/verb;kijk_uit/verb;topper/noun	3	blijf/verb;de/det;het/det;kijk_uit/verb;naar/prep;tegen/prep;topper/noun;uit/part	8	blijf/verb;de/det;het/det;kijk_uit/verb;naar/prep;tegen/prep;topper/noun;uit/part	8	blijf/verb;de/det;het/det;kijk_uit/verb;naar/prep;tegen/prep;topper/noun;uit/part	8	blijf/verb;kijk_uit/verb	2	blijf/verb;kijk_uit/verb	2	blijf/verb;kijk_uit/verb	2	blijf/verb;de/det;het/det;kijk_uit/verb;naar/prep;uit/part	6	blijf/verb;de/det;het/det;kijk_uit/verb;naar/prep;uit/part	6	blijf/verb;de/det;het/det;kijk_uit/verb;naar/prep;uit/part	6
hoopvol/adj/het_laatste_nieuws_19990708_01_424/121	begin/verb	1	begin/verb	1	begin/verb	1	begin/verb;de/det;ik/pron	3	begin/verb;de/det;ik/pron	3	begin/verb;de/det;ik/pron	3	begin/verb	1	begin/verb	1	begin/verb	1	begin/verb;de/det;ik/pron	3	begin/verb;de/det;ik/pron	3	begin/verb;de/det;ik/pron	3
hoopvol/adj/het_laatste_nieuws_20040129_01_490/116	beken/verb;stem/verb	2	beken/verb;stem/verb	2	beken/verb;stem/verb	2	beken/verb;dat/det;mij/pron;stem/verb	4	beken/verb;dat/det;mij/pron;stem/verb	4	beken/verb;dat/det;mij/pron;stem/verb	4	beken/verb;stem/verb	2	beken/verb;stem/verb	2	beken/verb;stem/verb	2	beken/verb;dat/det;mij/pron;stem/verb	4	beken/verb;dat/det;mij/pron;stem/verb	4	beken/verb;dat/det;mij/pron;stem/verb	4
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	klink/verb	1	klink/verb	1	klink/verb	1	de/det;gisteren/adv;het/det;klink/verb	4	de/det;gisteren/adv;het/det;klink/verb	4	de/det;gisteren/adv;het/det;klink/verb	4	klink/verb	1	klink/verb	1	klink/verb	1	gisteren/adv;het/det;klink/verb	3	gisteren/adv;het/det;klink/verb	3	gisteren/adv;het/det;klink/verb	3
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	licht/noun;nieuw/adj	2	licht/noun;nieuw/adj	2	licht/noun;nieuw/adj	2	aldus/prep;deze/det;een/det;licht/noun;nieuw/adj	5	aldus/prep;deze/det;een/det;licht/noun;nieuw/adj	5	aldus/prep;deze/det;een/det;licht/noun;nieuw/adj	5		0		0		0	aldus/prep;een/det	2	aldus/prep;een/det	2	aldus/prep;een/det	2
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	analist/noun;dag/noun;kijk/verb;kom/adj	4	analist/noun;dag/noun;kijk/verb;kom/adj	4	analist/noun;dag/noun;kijk/verb;kom/adj	4	analist/noun;dag/noun;de/det;intussen/adv;kijk/verb;kom/adj;naar/prep	7	analist/noun;dag/noun;de/det;intussen/adv;kijk/verb;kom/adj;naar/prep	7	analist/noun;dag/noun;de/det;intussen/adv;kijk/verb;kom/adj;naar/prep	7	analist/noun;dag/noun;kijk/verb;kom/adj	4	analist/noun;dag/noun;kijk/verb;kom/adj	4	analist/noun;dag/noun;kijk/verb;kom/adj	4	analist/noun;dag/noun;de/det;intussen/adv;kijk/verb;kom/adj;naar/prep	7	analist/noun;dag/noun;de/det;intussen/adv;kijk/verb;kom/adj;naar/prep	7	analist/noun;dag/noun;de/det;intussen/adv;kijk/verb;kom/adj;naar/prep	7
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	Waals/adj;ben/verb;kijk_uit/verb;verandering/noun;vleugel/noun	5	Waals/adj;ben/verb;kijk_uit/verb;verandering/noun;vleugel/noun	5	Waals/adj;ben/verb;kijk_uit/verb;verandering/noun;vleugel/noun	5	Waals/adj;ben/verb;de/det;een/det;kijk_uit/verb;verandering/noun;vleugel/noun	7	Waals/adj;ben/verb;de/det;een/det;kijk_uit/verb;verandering/noun;vleugel/noun	7	Waals/adj;ben/verb;de/det;een/det;kijk_uit/verb;verandering/noun;vleugel/noun	7	ben/verb;kijk_uit/verb;verandering/noun;vleugel/noun	4	ben/verb;kijk_uit/verb;verandering/noun;vleugel/noun	4	ben/verb;kijk_uit/verb;verandering/noun;vleugel/noun	4	ben/verb;de/det;kijk_uit/verb;verandering/noun;vleugel/noun	5	ben/verb;de/det;kijk_uit/verb;verandering/noun;vleugel/noun	5	ben/verb;de/det;kijk_uit/verb;verandering/noun;vleugel/noun	5
hoopvol/adj/het_laatste_nieuws_20010217_01_744/278	Bosuil/noun;ben/verb;klink/verb;mond/noun	4	Bosuil/noun;ben/verb;klink/verb;mond/noun	4	Bosuil/noun;ben/verb;klink/verb;mond/noun	4	Bosuil/noun;ben/verb;de/det;het/det;klink/verb;mond/noun;toen/adv	7	Bosuil/noun;ben/verb;de/det;het/det;klink/verb;mond/noun;toen/adv	7	Bosuil/noun;ben/verb;de/det;het/det;klink/verb;mond/noun;toen/adv	7	klink/verb;mond/noun	2	klink/verb;mond/noun	2	klink/verb;mond/noun	2	het/det;klink/verb;mond/noun;toen/adv	4	het/det;klink/verb;mond/noun;toen/adv	4	het/det;klink/verb;mond/noun;toen/adv	4
hoopvol/adj/het_laatste_nieuws_20020516_01_328/338	dialect/noun;pak/verb;stem/verb	3	dialect/noun;pak/verb;stem/verb	3	dialect/noun;pak/verb;stem/verb	3	dan/adv;dat/det;dialect/noun;ons/pron;pak/verb;stem/verb	6	dan/adv;dat/det;dialect/noun;ons/pron;pak/verb;stem/verb	6	dan/adv;dat/det;dialect/noun;ons/pron;pak/verb;stem/verb	6	stem/verb	1	stem/verb	1	stem/verb	1	dan/adv;dat/det;ons/pron;stem/verb	4	dan/adv;dat/det;ons/pron;stem/verb	4	dan/adv;dat/det;ons/pron;stem/verb	4
hoopvol/adj/het_nieuwsblad_20020117_01_156/128		0		0		0		0		0		0		0		0		0		0		0		0
hoopvol/adj/het_nieuwsblad_20020903_01_180/182	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;de/det;dit/det;toekomst/noun;voor/prep	5	ben/verb;de/det;dit/det;toekomst/noun;voor/prep	5	ben/verb;de/det;dit/det;toekomst/noun;voor/prep	5	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;toekomst/noun	2	ben/verb;de/det;dit/det;toekomst/noun;voor/prep	5	ben/verb;de/det;dit/det;toekomst/noun;voor/prep	5	ben/verb;de/det;dit/det;toekomst/noun;voor/prep	5
hoopvol/adj/het_nieuwsblad_19990521_01_180/274	debuteer/verb	1	debuteer/verb	1	debuteer/verb	1	debuteer/verb;een/det	2	debuteer/verb;een/det	2	debuteer/verb;een/det	2		0		0		0	een/det	1	een/det	1	een/det	1
hoopvol/adj/het_nieuwsblad_20040606_01_96/782	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;ik/pron;toch/adv	3	ben/verb;ik/pron;toch/adv	3	ben/verb;ik/pron;toch/adv	3	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;ik/pron;toch/adv	3	ben/verb;ik/pron;toch/adv	3	ben/verb;ik/pron;toch/adv	3
hoopvol/adj/het_nieuwsblad_20030115_01_611/460	auteur/noun;besluit/verb	2	auteur/noun;besluit/verb	2	auteur/noun;besluit/verb	2	auteur/noun;besluit/verb;de/det;een/det;voor/prep	5	auteur/noun;besluit/verb;de/det;een/det;voor/prep	5	auteur/noun;besluit/verb;de/det;een/det;voor/prep	5	auteur/noun;besluit/verb	2	auteur/noun;besluit/verb	2	auteur/noun;besluit/verb	2	auteur/noun;besluit/verb;de/det	3	auteur/noun;besluit/verb;de/det	3	auteur/noun;besluit/verb;de/det	3
hoopvol/adj/het_nieuwsblad_20010322_01_665/147	kijk_uit/verb;middelbaar/adj;school_dag/noun;weinig/adj	4	kijk_uit/verb;middelbaar/adj;school_dag/noun;weinig/adj	4	kijk_uit/verb;middelbaar/adj;school_dag/noun;weinig/adj	4	de/det;het/det;hij/pron;kijk_uit/verb;middelbaar/adj;naar/prep;school_dag/noun;uit/part;weinig/adj	9	de/det;het/det;hij/pron;kijk_uit/verb;middelbaar/adj;naar/prep;school_dag/noun;uit/part;weinig/adj	9	de/det;het/det;hij/pron;kijk_uit/verb;middelbaar/adj;naar/prep;school_dag/noun;uit/part;weinig/adj	9	kijk_uit/verb;school_dag/noun;weinig/adj	3	kijk_uit/verb;school_dag/noun;weinig/adj	3	kijk_uit/verb;school_dag/noun;weinig/adj	3	de/det;hij/pron;kijk_uit/verb;naar/prep;school_dag/noun;uit/part;weinig/adj	7	de/det;hij/pron;kijk_uit/verb;naar/prep;school_dag/noun;uit/part;weinig/adj	7	de/det;hij/pron;kijk_uit/verb;naar/prep;school_dag/noun;uit/part;weinig/adj	7
hoopvol/adj/het_nieuwsblad_19991120_01_241/112	ben/verb;penningmeester/noun;stem/verb;voorbij/adj;voorzichtig/adj;week/noun	6	ben/verb;penningmeester/noun;stem/verb;voorbij/adj;voorzichtig/adj;week/noun	6	ben/verb;penningmeester/noun;stem/verb;voorbij/adj;voorzichtig/adj;week/noun	6	ben/verb;de/det;een/det;niettemin/adv;penningmeester/noun;stem/verb;voorbij/adj;voorzichtig/adj;week/noun	9	ben/verb;de/det;een/det;niettemin/adv;penningmeester/noun;stem/verb;voorbij/adj;voorzichtig/adj;week/noun	9	ben/verb;de/det;een/det;niettemin/adv;penningmeester/noun;stem/verb;voorbij/adj;voorzichtig/adj;week/noun	9	ben/verb;stem/verb	2	ben/verb;stem/verb	2	ben/verb;stem/verb	2	ben/verb;de/det;niettemin/adv;stem/verb	4	ben/verb;de/det;niettemin/adv;stem/verb	4	ben/verb;de/det;niettemin/adv;stem/verb	4
hoopvol/adj/het_nieuwsblad_19990421_01_590/94		0		0		0	aldus/prep;alleszins/adv;naar/prep;wij/pron	4	aldus/prep;alleszins/adv;naar/prep;wij/pron	4	aldus/prep;alleszins/adv;naar/prep;wij/pron	4		0		0		0	alleszins/adv;naar/prep;wij/pron	3	alleszins/adv;naar/prep;wij/pron	3	alleszins/adv;naar/prep;wij/pron	3
hoopvol/adj/het_nieuwsblad_20031231_01_220/490	zeg/verb	1	zeg/verb	1	zeg/verb	1	af/prep;nog/adv;toch/adv;zeg/verb	4	af/prep;nog/adv;toch/adv;zeg/verb	4	af/prep;nog/adv;toch/adv;zeg/verb	4	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1	zeg/verb	1
hoopvol/adj/het_nieuwsblad_20040113_01_379/119	ben/verb	1	ben/verb	1	ben/verb	1	aldus/prep;ben/verb;dat/det;een/det;mij/pron;voor/prep	6	aldus/prep;ben/verb;dat/det;een/det;mij/pron;voor/prep	6	aldus/prep;ben/verb;dat/det;een/det;mij/pron;voor/prep	6	ben/verb	1	ben/verb	1	ben/verb	1	aldus/prep;ben/verb;een/det	3	aldus/prep;ben/verb;een/det	3	aldus/prep;ben/verb;een/det	3
hoopvol/adj/het_nieuwsblad_20041001_01_267/136	liefde_verhaal/noun	1	liefde_verhaal/noun	1	liefde_verhaal/noun	1	een/det;liefde_verhaal/noun	2	een/det;liefde_verhaal/noun	2	een/det;liefde_verhaal/noun	2	liefde_verhaal/noun	1	liefde_verhaal/noun	1	liefde_verhaal/noun	1	een/det;liefde_verhaal/noun	2	een/det;liefde_verhaal/noun	2	een/det;liefde_verhaal/noun	2
hoopvol/adj/het_nieuwsblad_20010215_01_311/105	ben/verb;opereer/verb;stem/verb;weg/adj	4	ben/verb;opereer/verb;stem/verb;weg/adj	4	ben/verb;opereer/verb;stem/verb;weg/adj	4	ben/verb;de/det;nogal/adv;opereer/verb;stem/verb;weg/adj	6	ben/verb;de/det;nogal/adv;opereer/verb;stem/verb;weg/adj	6	ben/verb;de/det;nogal/adv;opereer/verb;stem/verb;weg/adj	6	ben/verb;stem/verb	2	ben/verb;stem/verb	2	ben/verb;stem/verb	2	ben/verb;de/det;stem/verb	3	ben/verb;de/det;stem/verb	3	ben/verb;de/det;stem/verb	3
hoopvol/adj/het_nieuwsblad_20000113_01_148/176	confrontatie/noun;kampioenschap/noun;kijk_uit/verb;nationaal/adj;prestatie/noun;zet_neer/verb	6	confrontatie/noun;kampioenschap/noun;kijk_uit/verb;nationaal/adj;prestatie/noun;zet_neer/verb	6	confrontatie/noun;kampioenschap/noun;kijk_uit/verb;nationaal/adj;prestatie/noun;zet_neer/verb	6	al/adv;confrontatie/noun;de/det;dus/adv;kampioenschap/noun;kijk_uit/verb;naar/prep;nationaal/adj;opnieuw/adv;prestatie/noun;zet_neer/verb	11	al/adv;confrontatie/noun;de/det;dus/adv;kampioenschap/noun;kijk_uit/verb;naar/prep;nationaal/adj;opnieuw/adv;prestatie/noun;zet_neer/verb	11	al/adv;confrontatie/noun;de/det;dus/adv;kampioenschap/noun;kijk_uit/verb;naar/prep;nationaal/adj;opnieuw/adv;prestatie/noun;zet_neer/verb	11	kijk_uit/verb;nationaal/adj;zet_neer/verb	3	kijk_uit/verb;nationaal/adj;zet_neer/verb	3	kijk_uit/verb;nationaal/adj;zet_neer/verb	3	de/det;dus/adv;kijk_uit/verb;naar/prep;nationaal/adj;opnieuw/adv;zet_neer/verb	7	de/det;dus/adv;kijk_uit/verb;naar/prep;nationaal/adj;opnieuw/adv;zet_neer/verb	7	de/det;dus/adv;kijk_uit/verb;naar/prep;nationaal/adj;opnieuw/adv;zet_neer/verb	7
hoopvol/adj/het_nieuwsblad_19990123_01_138/319	behoud/noun;pak_uit/verb;rood_wit/adj;week/noun;zege/noun	5	behoud/noun;pak_uit/verb;rood_wit/adj;week/noun;zege/noun	5	behoud/noun;pak_uit/verb;rood_wit/adj;week/noun;zege/noun	5	behoud/noun;een/det;pak_uit/verb;rood_wit/adj;week/noun;zege/noun	6	behoud/noun;een/det;pak_uit/verb;rood_wit/adj;week/noun;zege/noun	6	behoud/noun;een/det;pak_uit/verb;rood_wit/adj;week/noun;zege/noun	6	pak_uit/verb;week/noun;zege/noun	3	pak_uit/verb;week/noun;zege/noun	3	pak_uit/verb;week/noun;zege/noun	3	een/det;pak_uit/verb;week/noun;zege/noun	4	een/det;pak_uit/verb;week/noun;zege/noun	4	een/det;pak_uit/verb;week/noun;zege/noun	4
