	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L8	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L8	twee	num	twee/num	twee	True	L	9			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L9	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L9	binnen	prep	binnen/prep	binnen	True	L	10	-0.66463876	125900.0	9.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L10	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L10	aantal	noun	aantal/noun	aantal	True	L	11	-0.15298888	235279.0	28.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L11	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L11	dat	det	dat/det	dat	True	L	12	0.27029118	1849436.0	338.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L12	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L12	hoop	verb	hoop/verb	hopen	True	L	13	0.27360946	109441.0	20.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L13	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L13	we	pron	we/pron	We	True	L	14	0.6009317	1359191.0	346.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L14	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L14	sentence_delimiter	none	none	<sentence>	none	L	15			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/L15	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	L15	sentence_delimiter	none	none	</sentence>	none	L	16			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R0	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R0	.	punct	./punct	.	True	R	1			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R1	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R1	sentence_delimiter	none	none	</sentence>	none	R	2			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R2	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R2	sentence_delimiter	none	none	<sentence>	none	R	3			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R3	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R3	meer	verb	meer/verb	Meer	False	R	4			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R4	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R4	info	noun	info/noun	info	False	R	5			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R5	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R5	bij	prep	bij/prep	bij	False	R	6	-0.22797789	1803877.0	199.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R6	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R6	Jean	name	Jean/name	Jean	False	R	7			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R7	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R7	De	name	De/name	De	False	R	8			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R8	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R8	Coster	name	Coster/name	Coster	False	R	9			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R9	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R9	op	prep	op/prep	op	False	R	10	-0.16711473	4502370.0	528.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R10	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R10	het	det	het/det	het	False	R	11	0.020375496	11650779.0	1651.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R11	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R11	nummer	noun	nummer/noun	nummer	False	R	12	-0.17185275	85984.0	10.0
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R12	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R12	059/30.95.83	num	059/30.95.83/num	059/30.95.83	False	R	13			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R13	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R13	.	punct	./punct	.	False	R	14			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R14	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R14	sentence_delimiter	none	none	</sentence>	none	R	15			
hoopvol/adj/het_laatste_nieuws_20030712_01_119/154/R15	hoopvol/adj/het_laatste_nieuws_20030712_01_119/154	R15	sentence_delimiter	none	none	<sentence>	none	R	16			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L0	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L0	gisteren	adv	gisteren/adv	gisteren	True	L	1	0.12955123	320152.0	50.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L1	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L1	het	det	het/det	het	True	L	2	0.020375496	11650779.0	1651.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L2	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L2	klink	verb	klink/verb	klonk	True	L	3	2.6422646	63033.0	123.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L3	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L3	,	punct	,/punct	,	True	L	4			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L4	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L4	andquot;	punct	andquot;/punct	andquot;	True	L	5			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L5	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L5	moet	verb	moet/verb	moet	True	L	6	-0.37244099999999997	1557442.0	149.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L6	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L6	slag	noun	slag/noun	slag	True	L	7	-0.19561918	52694.0	6.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L7	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L7	de	det	de/det	de	True	L	8	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L8	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L8	aan	prep	aan/prep	aan	True	L	9	-0.30326155	2153601.0	221.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L9	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L9	niet	adv	niet/adv	niet	True	L	10	-0.04077641	3455007.0	461.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L10	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L10	berging_ploeg	noun	berging_ploeg/noun	bergingsploeg	True	L	11			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L11	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L11	de	det	de/det	de	True	L	12	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L12	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L12	dat	comp	dat/comp	dat	True	L	13			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L13	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L13	hoop	verb	hoop/verb	hopen	True	L	14	0.27360946	109441.0	20.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L14	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L14	we	pron	we/pron	We	True	L	15	0.6009317	1359191.0	346.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/L15	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	L15	andquot;	punct	andquot;/punct	andquot;	True	L	16			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R0	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R0	.	punct	./punct	.	True	R	1			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R1	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R1	sentence_delimiter	none	none	</sentence>	none	R	2			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R2	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R2	sentence_delimiter	none	none	<sentence>	none	R	3			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R3	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R3	voor	prep	voor/prep	Voor	False	R	4	0.23147564	3806927.0	664.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R4	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R4	de	det	de/det	de	False	R	5	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R5	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R5	bewoner	noun	bewoner/noun	bewoners	False	R	6	0.011547374	57450.0	8.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R6	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R6	weer	adv	weer/adv	weer	False	R	7	0.65969115	396780.0	106.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R7	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R7	kan_terug	verb	kan_terug/verb	terugkunnen	False	R	8			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R8	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R8	naar	prep	naar/prep	naar	False	R	9	0.6307593	1512452.0	394.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R9	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R9	het	det	het/det	het	False	R	10	0.020375496	11650779.0	1651.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R10	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R10	nood_gebied	noun	nood_gebied/noun	noodgebied	False	R	11			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R11	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R11	,	punct	,/punct	,	False	R	12			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R12	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R12	laat	verb	laat/verb	laat	False	R	13	-0.0352033	521724.0	70.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R13	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R13	de	det	de/det	de	False	R	14	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R14	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R14	politie	noun	politie/noun	politie	False	R	15			
hoopvol/adj/het_laatste_nieuws_20040818_01_239/289/R15	hoopvol/adj/het_laatste_nieuws_20040818_01_239/289	R15	hun	det	hun/det	hun	False	R	16	-0.323708	902917.0	91.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L0	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L0	een	det	een/det	een	True	L	1	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L1	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L1	aldus	prep	aldus/prep	aldus	True	L	2	0.50170475	176667.0	40.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L2	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L2	,	punct	,/punct	,	True	L	3			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L3	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L3	andquot;	punct	andquot;/punct	andquot;	True	L	4			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L4	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L4	zaak	noun	zaak/noun	zaak	True	L	5	-0.23351084	181886.0	20.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L5	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L5	deze	det	deze/det	deze	True	L	6	0.173323	719674.0	119.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L6	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L6	op	prep	op/prep	op	True	L	7	-0.16711473	4502370.0	528.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L7	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L7	licht	noun	licht/noun	licht	True	L	8	0.74857265	34085.0	10.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L8	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L8	nieuw	adj	nieuw/adj	nieuw	True	L	9	0.61929536	669062.0	171.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L9	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L9	een	det	een/det	een	True	L	10	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L10	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L10	dat	det	dat/det	dat	True	L	11	0.27029118	1849436.0	338.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L11	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L11	werp	verb	werp/verb	werpt	True	L	12			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L12	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L12	misschien	adv	misschien/adv	Misschien	True	L	13	1.0004424	153063.0	58.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L13	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L13	sentence_delimiter	none	none	<sentence>	none	L	14			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L14	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L14	sentence_delimiter	none	none	</sentence>	none	L	15			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/L15	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	L15	.	punct	./punct	.	False	L	16			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R0	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R0	Vlaeymans	name	Vlaeymans/name	Vlaeymans	True	R	1			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R1	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R1	.	punct	./punct	.	True	R	2			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R2	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R3	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R4	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R4	wegens	prep	wegens/prep	Wegens	False	R	5			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R5	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R5	het	det	het/det	het	False	R	6	0.020375496	11650779.0	1651.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R6	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R6	blijf_uit	verb	blijf_uit/verb	uitblijven	False	R	7			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R7	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R7	van	prep	van/prep	van	False	R	8	-0.15759748	12638933.0	1499.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R8	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R8	een	det	een/det	een	False	R	9	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R9	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R9	bouwvergunning	noun	bouwvergunning/noun	bouwvergunning	False	R	10			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R10	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R10	voor	prep	voor/prep	voor	False	R	11	0.23147564	3806927.0	664.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R11	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R11	een	det	een/det	een	False	R	12	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R12	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R12	polyvalente	noun	polyvalente/noun	polyvalente	False	R	13			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R13	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R13	zaal	noun	zaal/noun	zaal	False	R	14			
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R14	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R14	zie	verb	zie/verb	ziet	False	R	15	0.35248703	555838.0	110.0
hoopvol/adj/het_laatste_nieuws_20021105_01_0/575/R15	hoopvol/adj/het_laatste_nieuws_20021105_01_0/575	R15	de	det	de/det	de	False	R	16	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L0	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L0	analist	noun	analist/noun	analisten	True	L	1	0.26609102	22107.0	4.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L1	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L1	de	det	de/det	de	True	L	2	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L2	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L2	kijk	verb	kijk/verb	kijken	True	L	3	1.8311008000000002	140629.0	122.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L3	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L3	intussen	adv	intussen/adv	Intussen	True	L	4	0.24194041	50529.0	9.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L4	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L5	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L6	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L6	hoog	adj	hoog/adj	hoger	False	L	7	-0.21068789	284594.0	32.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L7	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L7	nog	adv	nog/adv	nog	False	L	8	0.44302097	1683041.0	364.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L8	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L8	kan	verb	kan/verb	kan	False	L	9	-0.05166366	1969534.0	260.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L9	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L9	koers	noun	koers/noun	koers	False	L	10	0.40856020000000004	48021.0	10.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L10	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L10	sentence_delimiter	none	none	<sentence>	none	L	11			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L11	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L11	sentence_delimiter	none	none	</sentence>	none	L	12			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L12	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L12	.	punct	./punct	.	False	L	13			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L13	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L13	verkoop	verb	verkoop/verb	verkocht	False	L	14			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L14	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L14	ben	verb	ben/verb	is	False	L	15	0.33943477	9938754.0	1938.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/L15	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	L15	markt	noun	markt/noun	markt	False	L	16	-0.014114071	87688.0	12.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R0	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R0	naar	prep	naar/prep	naar	True	R	1	0.6307593	1512452.0	394.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R1	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R1	de	det	de/det	de	True	R	2	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R2	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R2	kom	adj	kom/adj	komende	True	R	3	1.0344265	85068.0	33.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R3	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R3	dag	noun	dag/noun	dagen	True	R	4	0.108830884	388220.0	60.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R4	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R4	.	punct	./punct	.	True	R	5			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R5	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R5	sentence_delimiter	none	none	</sentence>	none	R	6			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R6	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R6	sentence_delimiter	none	none	<sentence>	none	R	7			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R7	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R7	andquot;	punct	andquot;/punct	andquot;	False	R	8			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R8	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R8	Dan	name	Dan/name	Dan	False	R	9			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R9	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R9	zal	verb	zal/verb	zal	False	R	10	-0.15482122	1661300.0	198.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R10	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R10	de	det	de/det	de	False	R	11	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R11	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R11	activiteit	noun	activiteit/noun	activiteit	False	R	12			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R12	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R12	rond	prep	rond/prep	rond	False	R	13			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R13	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R13	het	det	het/det	het	False	R	14	0.020375496	11650779.0	1651.0
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R14	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R14	aandeel	noun	aandeel/noun	aandeel	False	R	15			
hoopvol/adj/het_laatste_nieuws_20040323_01_542/396/R15	hoopvol/adj/het_laatste_nieuws_20040323_01_542/396	R15	wel	adv	wel/adv	wel	False	R	16	0.09542344	887396.0	136.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L0	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L0	waarnaar	pp	waarnaar/pp	waarnaar	True	L	1			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L1	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L1	verandering	noun	verandering/noun	verandering	True	L	2	1.0604923000000002	27374.0	11.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L2	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L2	de	det	de/det	de	True	L	3	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L3	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L3	ben	verb	ben/verb	is	True	L	4	0.33943477	9938754.0	1938.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L4	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L4	vleugel	noun	vleugel/noun	vleugel	True	L	5	0.74670243	10250.0	3.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L5	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L5	Vlaams	adj	Vlaams/adj	Vlaamse	True	L	6	-0.20471151	124773.0	14.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L6	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L6	en	vg	en/vg	en	True	L	7			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L7	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L7	Waals	adj	Waals/adj	Waalse	True	L	8	0.7317743	13929.0	4.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L8	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L8	een	det	een/det	een	True	L	9	0.045558932999999996	11075723.0	1612.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L9	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L9	in	prep	in/prep	in	True	L	10	-0.20423470000000002	9492181.0	1072.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L10	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L10	KBWB	name	KBWB/name	KBWB	True	L	11			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L11	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L11	de	det	de/det	de	True	L	12	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L12	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L12	van	prep	van/prep	van	True	L	13	-0.15759748	12638933.0	1499.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L13	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L13	splitsing	noun	splitsing/noun	splitsing	True	L	14			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L14	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L14	de	det	de/det	De	True	L	15	0.020179255	28074105.0	3976.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/L15	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	L15	sentence_delimiter	none	none	<sentence>	none	L	16			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/R0	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	R0	word	verb	word/verb	wordt	True	R	1	-0.39272085	3486710.0	327.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/R1	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	R1	kijk_uit	verb	kijk_uit/verb	uitgekeken	True	R	2	3.4069803	20305.0	85.0
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/R2	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	R2	.	punct	./punct	.	True	R	3			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/R3	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	R3	sentence_delimiter	none	none	</sentence>	none	R	4			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/R4	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	R4	sentence_delimiter	none	none	<sentence>	none	R	5			
hoopvol/adj/het_laatste_nieuws_20020213_01_411/97/R5	hoopvol/adj/het_laatste_nieuws_20020213_01_411/97	R5	laat	verb	laat/verb	Laat	False	R	6	-0.0352033	521724.0	70.0
