_id	popular	pop_agree	batch	pop_conf
grijs/adj/de_standaard_20001208_01_106/341	grijs_5	0.67	grijs_7	0.11910415235545618
grijs/adj/de_standaard_19990212_01_7/2667	grijs_1	1	grijs_7	-0.08582331180209306
grijs/adj/de_standaard_20030716_01_42/322	grijs_6	1	grijs_7	-1.7956496547534315
grijs/adj/de_standaard_20020930_01_61/781	grijs_5	0.67	grijs_7	-1.328664826007672
grijs/adj/de_standaard_20040221_01_125/77	grijs_5	1	grijs_7	-0.5268879015344248
grijs/adj/de_standaard_20031025_01_216/1953	other_sense	0.67	grijs_7	-1.124454992151605
grijs/adj/het_laatste_nieuws_20041009_01_47/25	grijs_5	1	grijs_7	-0.2132569359963118
grijs/adj/het_laatste_nieuws_20020525_01_516/146	grijs_1	1	grijs_7	0.5313900880462745
grijs/adj/het_laatste_nieuws_20040522_01_704/801	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20010621_01_23/352	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20010314_01_204/156	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20030502_01_563/543	no_agreement	0.33	grijs_7	-0.7423959307866614
grijs/adj/het_laatste_nieuws_20040228_01_58/41	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20010407_01_472/369	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20020502_01_97/147	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_19990802_01_10/239	grijs_2	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20030731_01_130/188	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_19990722_01_3/69	grijs_3	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20030329_01_367/351	grijs_3	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20001125_01_414/186	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20040302_01_160/39	grijs_5	1	grijs_7	-0.2132569359963118
grijs/adj/het_laatste_nieuws_20030627_01_780/433	grijs_5	1	grijs_7	-0.7423959307866614
grijs/adj/het_laatste_nieuws_19990113_01_210/139	grijs_3	1	grijs_7	0.5313900880462745
grijs/adj/het_laatste_nieuws_20040420_01_983/212	grijs_5	0.67	grijs_7	-1.7860518767501028
grijs/adj/het_laatste_nieuws_20041117_01_446/166	grijs_2	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_19990609_01_103/127	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20021214_01_624/97	grijs_5	1	grijs_7	-1.0510026307108453
grijs/adj/het_laatste_nieuws_20000705_01_464/424	grijs_5	1	grijs_7	-1.271534925577011
grijs/adj/het_laatste_nieuws_20040207_01_564/346	grijs_1	1	grijs_7	0.7519223829124404
grijs/adj/het_laatste_nieuws_20001212_01_401/181	grijs_2	0.67	grijs_8	-2.040810397233859
grijs/adj/het_laatste_nieuws_20010625_01_3/108	grijs_1	1	grijs_8	0.16226463565512328
grijs/adj/het_laatste_nieuws_20000512_01_501/682	grijs_1	1	grijs_8	0.16226463565512328
grijs/adj/het_laatste_nieuws_20020611_01_35/120	grijs_1	1	grijs_8	0.16226463565512328
grijs/adj/het_laatste_nieuws_20030120_01_221/532	grijs_5	1	grijs_8	-0.6562691111837098
grijs/adj/het_laatste_nieuws_20030311_01_233/303	grijs_1	1	grijs_8	-0.19955909892337323
grijs/adj/het_laatste_nieuws_20030628_01_473/40	grijs_1	1	grijs_8	-1.0180928457622063
grijs/adj/het_laatste_nieuws_20010106_01_332/366	grijs_1	1	grijs_8	0.16226463565512328
grijs/adj/het_laatste_nieuws_20000219_01_40/64	grijs_1	1	grijs_8	-0.6562691111837098
grijs/adj/het_laatste_nieuws_20010822_01_443/59	grijs_5	1	grijs_8	-1.0180928457622063
grijs/adj/het_laatste_nieuws_20040504_01_92/51	grijs_1	1	grijs_8	0.2571509133369633
grijs/adj/het_laatste_nieuws_20031231_01_61/43	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20011012_01_152/102	grijs_1	1	grijs_8	-0.2944453766052133
grijs/adj/het_nieuwsblad_19990216_01_545/146	other_sense	0.67	grijs_8	-0.10938118773134912
grijs/adj/het_nieuwsblad_20000322_01_100/31	grijs_5	0.67	grijs_8	-0.07669251740814566
grijs/adj/het_nieuwsblad_19990104_01_204/361	grijs_1	1	grijs_8	0.2571509133369633
grijs/adj/het_nieuwsblad_20031120_01_475/84	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20040107_01_402/425	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20010326_01_220/306	grijs_2	1	grijs_8	-0.10467282124153318
grijs/adj/het_nieuwsblad_19990417_01_585/186	grijs_5	0.67	grijs_8	-0.4126035916306249
grijs/adj/het_nieuwsblad_20000318_01_418/338	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20031024_01_234/318	grijs_1	1	grijs_8	0.16226463565512328
grijs/adj/het_nieuwsblad_19991208_01_336/197	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20020628_01_279/149	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20010519_01_459/308	grijs_1	1	grijs_8	0.6189746479154599
grijs/adj/het_nieuwsblad_20040225_01_523/29	other_sense	0.67	grijs_8	-2.3746800526426486
grijs/adj/het_nieuwsblad_20010123_01_573/53	grijs_2	1	grijs_8	0.9807983824939565
grijs/adj/het_nieuwsblad_20040417_01_389/254	grijs_1	0.67	grijs_8	0.46604308445959913
