_id	_cws.spoor.foc10.nav.ppmi_weight.bound	_count.spoor.foc10.nav.ppmi_weight.bound	_cws.spoor.foc10.nav.ppmi_sel.bound	_count.spoor.foc10.nav.ppmi_sel.bound	_cws.spoor.foc10.nav.no_ppmi.bound	_count.spoor.foc10.nav.no_ppmi.bound	_cws.spoor.foc10.all.ppmi_weight.bound	_count.spoor.foc10.all.ppmi_weight.bound	_cws.spoor.foc10.all.ppmi_sel.bound	_count.spoor.foc10.all.ppmi_sel.bound	_cws.spoor.foc10.all.no_ppmi.bound	_count.spoor.foc10.all.no_ppmi.bound	_cws.spoor.foc5.nav.ppmi_weight.bound	_count.spoor.foc5.nav.ppmi_weight.bound	_cws.spoor.foc5.nav.ppmi_sel.bound	_count.spoor.foc5.nav.ppmi_sel.bound	_cws.spoor.foc5.nav.no_ppmi.bound	_count.spoor.foc5.nav.no_ppmi.bound	_cws.spoor.foc5.all.ppmi_weight.bound	_count.spoor.foc5.all.ppmi_weight.bound	_cws.spoor.foc5.all.ppmi_sel.bound	_count.spoor.foc5.all.ppmi_sel.bound	_cws.spoor.foc5.all.no_ppmi.bound	_count.spoor.foc5.all.no_ppmi.bound
spoor/noun/nrc_handelsblad_20000218_142/1390	ben/verb;breng/verb;interessant/adj;snel/adj	4	ben/verb;breng/verb;interessant/adj;snel/adj	4	ben/verb;breng/verb;interessant/adj;kunstenaar/noun;snel/adj;stichting/noun	6	ben/verb;breng/verb;de/det;het/det;interessant/adj;op/prep;snel/adj;van/prep;waar/adv	9	ben/verb;breng/verb;de/det;het/det;interessant/adj;op/prep;snel/adj;van/prep;waar/adv	9	ben/verb;breng/verb;de/det;het/det;interessant/adj;je/pron;kunstenaar/noun;niet/adv;ons/pron;op/prep;snel/adj;stichting/noun;van/prep;waar/adv;zelf/adv;zo/adv	16	breng/verb;interessant/adj	2	breng/verb;interessant/adj	2	breng/verb;interessant/adj;kunstenaar/noun;stichting/noun	4	breng/verb;de/det;het/det;interessant/adj;op/prep;van/prep;waar/adv	7	breng/verb;de/det;het/det;interessant/adj;op/prep;van/prep;waar/adv	7	breng/verb;de/det;het/det;interessant/adj;kunstenaar/noun;ons/pron;op/prep;stichting/noun;van/prep;waar/adv	10
spoor/noun/nrc_handelsblad_20020911_129/728	aanwijzing/noun;ben/verb;vind/verb	3	aanwijzing/noun;ben/verb;vind/verb	3	aanwijzing/noun;ben/verb;verzet/noun;vind/verb	4	aanwijzing/noun;ben/verb;door/prep;enkel/det;er/adv;geen/det;ook/adv;van/prep;vind/verb	9	aanwijzing/noun;ben/verb;door/prep;enkel/det;er/adv;geen/det;ook/adv;van/prep;vind/verb	9	aanwijzing/noun;alleen/adv;ben/verb;door/prep;enkel/det;er/adv;geen/det;niet/adv;ook/adv;van/prep;verzet/noun;vind/verb	12	ben/verb	1	ben/verb	1	ben/verb;verzet/noun	2	ben/verb;door/prep;enkel/det;er/adv;geen/det;van/prep	6	ben/verb;door/prep;enkel/det;er/adv;geen/det;van/prep	6	alleen/adv;ben/verb;door/prep;enkel/det;er/adv;geen/det;niet/adv;van/prep;verzet/noun	9
spoor/noun/nrc_handelsblad_20020209_123/225	ben_kwijt/verb;duidelijk/adj;engagement/noun;regisseur/noun	4	ben_kwijt/verb;duidelijk/adj;engagement/noun;regisseur/noun	4	artistiek/adj;ben_kwijt/verb;crisis/noun;duidelijk/adj;engagement/noun;regisseur/noun	6	ben_kwijt/verb;de/det;duidelijk/adj;engagement/noun;het/det;kwijt/part;regisseur/noun;zonder/prep	8	ben_kwijt/verb;de/det;duidelijk/adj;engagement/noun;het/det;kwijt/part;regisseur/noun;zonder/prep	8	artistiek/adj;ben_kwijt/verb;crisis/noun;de/det;duidelijk/adj;engagement/noun;het/det;kwijt/part;regisseur/noun;zonder/prep	10	ben_kwijt/verb;engagement/noun;regisseur/noun	3	ben_kwijt/verb;engagement/noun;regisseur/noun	3	ben_kwijt/verb;engagement/noun;regisseur/noun	3	ben_kwijt/verb;de/det;engagement/noun;het/det;kwijt/part;regisseur/noun	6	ben_kwijt/verb;de/det;engagement/noun;het/det;kwijt/part;regisseur/noun	6	ben_kwijt/verb;de/det;engagement/noun;het/det;kwijt/part;regisseur/noun	6
spoor/noun/nrc_handelsblad_20011005_6/274	ben/verb;regering_gebouw/noun	2	ben/verb;regering_gebouw/noun	2	ben/verb;er/noun;overzicht/noun;regering_gebouw/noun;richt/verb;terughoudendheid/noun	6	ben/verb;de/det;geen/det;in/prep;over/prep;regering_gebouw/noun;van/prep	7	ben/verb;de/det;geen/det;in/prep;over/prep;regering_gebouw/noun;van/prep	7	ben/verb;de/det;er/noun;geen/det;in/prep;over/prep;overzicht/noun;regering_gebouw/noun;richt/verb;terughoudendheid/noun;van/prep	11	regering_gebouw/noun	1	regering_gebouw/noun	1	overzicht/noun;regering_gebouw/noun;terughoudendheid/noun	3	geen/det;in/prep;over/prep;regering_gebouw/noun;van/prep	5	geen/det;in/prep;over/prep;regering_gebouw/noun;van/prep	5	geen/det;in/prep;over/prep;overzicht/noun;regering_gebouw/noun;terughoudendheid/noun;van/prep	7
spoor/noun/nrc_handelsblad_20020406_215/809	ben/verb;chemo_therapie/noun;toon/verb;word/verb	4	ben/verb;chemo_therapie/noun;toon/verb;word/verb	4	beetje/noun;ben/verb;chemo_therapie/noun;toon/verb;vermager/verb;word/verb	6	ben/verb;chemo_therapie/noun;de/det;toon/verb;van/prep;word/verb	6	ben/verb;chemo_therapie/noun;de/det;toon/verb;van/prep;word/verb	6	beetje/noun;ben/verb;chemo_therapie/noun;de/det;toon/verb;van/prep;vermager/verb;word/verb	8	ben/verb;chemo_therapie/noun;toon/verb	3	ben/verb;chemo_therapie/noun;toon/verb	3	ben/verb;chemo_therapie/noun;toon/verb;vermager/verb	4	ben/verb;chemo_therapie/noun;de/det;toon/verb;van/prep	5	ben/verb;chemo_therapie/noun;de/det;toon/verb;van/prep	5	ben/verb;chemo_therapie/noun;de/det;toon/verb;van/prep;vermager/verb	6
spoor/noun/nrc_handelsblad_20030531_188/87	ben/verb;duidelijk/adj;gesteente/noun;inslag/noun;lever_op/verb	5	ben/verb;duidelijk/adj;gesteente/noun;inslag/noun;lever_op/verb	5	ben/verb;duidelijk/adj;gesteente/noun;inslag/noun;lever_op/verb	5	ben/verb;duidelijk/adj;een/det;gesteente/noun;in/prep;inslag/noun;lever_op/verb	7	ben/verb;duidelijk/adj;een/det;gesteente/noun;in/prep;inslag/noun;lever_op/verb	7	ben/verb;duidelijk/adj;een/det;gesteente/noun;in/prep;inslag/noun;lever_op/verb;minder/det;op/part;zo'n/det	10	duidelijk/adj;inslag/noun;lever_op/verb	3	duidelijk/adj;inslag/noun;lever_op/verb	3	duidelijk/adj;inslag/noun;lever_op/verb	3	duidelijk/adj;een/det;in/prep;inslag/noun;lever_op/verb	5	duidelijk/adj;een/det;in/prep;inslag/noun;lever_op/verb	5	duidelijk/adj;een/det;in/prep;inslag/noun;lever_op/verb;minder/det;op/part	7
spoor/noun/nrc_handelsblad_20010818_117/3322	spoedeisend/adj;verkeerd/adj;zit/verb	3	spoedeisend/adj;verkeerd/adj;zit/verb	3	hulp/noun;overheid/noun;spoedeisend/adj;verkeerd/adj;zit/verb	5	het/det;op/prep;spoedeisend/adj;van/prep;verkeerd/adj;zit/verb	6	het/det;op/prep;spoedeisend/adj;van/prep;verkeerd/adj;zit/verb	6	gebied/prep;het/det;het/prep;hulp/noun;op/prep;overheid/noun;spoedeisend/adj;van/prep;verkeerd/adj;zit/verb	10	spoedeisend/adj;verkeerd/adj;zit/verb	3	spoedeisend/adj;verkeerd/adj;zit/verb	3	hulp/noun;spoedeisend/adj;verkeerd/adj;zit/verb	4	het/det;op/prep;spoedeisend/adj;verkeerd/adj;zit/verb	5	het/det;op/prep;spoedeisend/adj;verkeerd/adj;zit/verb	5	het/det;hulp/noun;op/prep;spoedeisend/adj;verkeerd/adj;zit/verb	6
spoor/noun/nrc_handelsblad_20010607_125/838	duw/verb;trek/verb	2	duw/verb;trek/verb	2	duw/verb;menigte/noun;straat/noun;trek/verb	4	de/det;door/prep;duw/verb;het/det;in/prep;trek/verb;van/prep	7	de/det;door/prep;duw/verb;het/det;in/prep;trek/verb;van/prep	7	de/det;door/prep;duw/verb;het/det;in/prep;menigte/noun;straat/noun;trek/verb;van/prep;ze/pron	10	trek/verb	1	trek/verb	1	menigte/noun;trek/verb	2	het/det;in/prep;trek/verb;van/prep	4	het/det;in/prep;trek/verb;van/prep	4	het/det;in/prep;menigte/noun;trek/verb;van/prep;ze/pron	6
spoor/noun/nrc_handelsblad_20020302_110/977	emotie/noun;laat_achter/verb;uiteindelijk/adj;verdacht/adj	4	emotie/noun;laat_achter/verb;uiteindelijk/adj;verdacht/adj	4	aandacht/noun;emotie/noun;laat_achter/verb;uiteindelijk/adj;verdacht/adj	5	emotie/noun;laat_achter/verb;uiteindelijk/adj;verdacht/adj	4	emotie/noun;laat_achter/verb;uiteindelijk/adj;verdacht/adj	4	aandacht/noun;die/det;emotie/noun;laat_achter/verb;maar/adv;uiteindelijk/adj;verdacht/adj;weinig/det;zelfs/adv	9	laat_achter/verb;uiteindelijk/adj;verdacht/adj	3	laat_achter/verb;uiteindelijk/adj;verdacht/adj	3	laat_achter/verb;uiteindelijk/adj;verdacht/adj	3	laat_achter/verb;uiteindelijk/adj;verdacht/adj	3	laat_achter/verb;uiteindelijk/adj;verdacht/adj	3	die/det;laat_achter/verb;maar/adv;uiteindelijk/adj;verdacht/adj;weinig/det	6
spoor/noun/volkskrant_19990113_3/327	ben/verb;besta/adj;mogelijk/adj;vervoer/noun	4	ben/verb;besta/adj;mogelijk/adj;vervoer/noun	4	ben/verb;besta/adj;mogelijk/adj;vervoer/noun	4	ben/verb;besta/adj;echter/adv;mogelijk/adj;over/prep;vervoer/noun;volgens/prep	7	ben/verb;besta/adj;echter/adv;mogelijk/adj;over/prep;vervoer/noun;volgens/prep	7	ben/verb;besta/adj;den/adv;duur/adv;echter/adv;mogelijk/adj;niet/adv;op/adv;over/prep;vervoer/noun;volgens/prep	11	ben/verb;besta/adj;vervoer/noun	3	ben/verb;besta/adj;vervoer/noun	3	ben/verb;besta/adj;vervoer/noun	3	ben/verb;besta/adj;echter/adv;over/prep;vervoer/noun	5	ben/verb;besta/adj;echter/adv;over/prep;vervoer/noun	5	ben/verb;besta/adj;den/adv;duur/adv;echter/adv;niet/adv;op/adv;over/prep;vervoer/noun	9
spoor/noun/volkskrant_20001130_16/372	eigenaar/noun;spoor/noun;station/noun;word/verb	4	eigenaar/noun;spoor/noun;station/noun;word/verb	4	eigenaar/noun;overheid/noun;spoor/noun;station/noun;wil/verb;word/verb	6	de/det;eigenaar/noun;het/det;spoor/noun;station/noun;tussen/prep;van/prep;word/verb	8	de/det;eigenaar/noun;het/det;spoor/noun;station/noun;tussen/prep;van/prep;word/verb	8	de/det;eigenaar/noun;het/det;overheid/noun;spoor/noun;station/noun;tussen/prep;van/prep;wil/verb;word/verb	10	eigenaar/noun;station/noun;word/verb	3	eigenaar/noun;station/noun;word/verb	3	eigenaar/noun;overheid/noun;station/noun;word/verb	4	eigenaar/noun;station/noun;tussen/prep;word/verb	4	eigenaar/noun;station/noun;tussen/prep;word/verb	4	eigenaar/noun;overheid/noun;station/noun;tussen/prep;word/verb	5
spoor/noun/volkskrant_20000308_75/21	ben/verb;middel/noun;nandrolon/noun;vind/verb	4	ben/verb;middel/noun;nandrolon/noun;vind/verb	4	ben/verb;middel/noun;nandrolon/noun;omstreden/adj;vind/verb	5	ben/verb;bij/prep;het/det;middel/noun;nandrolon/noun;van/prep;vind/verb	7	ben/verb;bij/prep;het/det;middel/noun;nandrolon/noun;van/prep;vind/verb	7	ben/verb;bij/prep;hem/pron;het/det;middel/noun;nandrolon/noun;omstreden/adj;van/prep;vind/verb	9	ben/verb;middel/noun;nandrolon/noun	3	ben/verb;middel/noun;nandrolon/noun	3	ben/verb;middel/noun;nandrolon/noun;omstreden/adj	4	ben/verb;bij/prep;het/det;middel/noun;nandrolon/noun;van/prep	6	ben/verb;bij/prep;het/det;middel/noun;nandrolon/noun;van/prep	6	ben/verb;bij/prep;hem/pron;het/det;middel/noun;nandrolon/noun;omstreden/adj;van/prep	8
spoor/noun/volkskrant_20010716_96/458	modder/noun;rij/verb;verkeerd/adj	3	modder/noun;rij/verb;verkeerd/adj	3	aanval/noun;concurrent/noun;kies/verb;modder/noun;rij/verb;verkeerd/adj	6	bij/prep;de/det;een/det;in/prep;modder/noun;op/prep;rij/verb;vast/part;verkeerd/adj	9	bij/prep;de/det;een/det;in/prep;modder/noun;op/prep;rij/verb;vast/part;verkeerd/adj	9	aanval/noun;bij/prep;concurrent/noun;de/det;een/det;hij/pron;in/prep;kies/verb;modder/noun;op/prep;rij/verb;vast/part;verkeerd/adj;zich/pron	14	rij/verb;verkeerd/adj	2	rij/verb;verkeerd/adj	2	concurrent/noun;kies/verb;rij/verb;verkeerd/adj	4	een/det;rij/verb;vast/part;verkeerd/adj	4	een/det;rij/verb;vast/part;verkeerd/adj	4	concurrent/noun;een/det;hij/pron;kies/verb;rij/verb;vast/part;verkeerd/adj;zich/pron	8
spoor/noun/volkskrant_20000513_152/469	donker/adj;kom/verb;materie/noun	3	donker/adj;kom/verb;materie/noun	3	donker/adj;driedimensionale/adj;kan/verb;kom/verb;materie/noun;verdeling/noun	6	de/det;donker/adj;het/det;kom/verb;materie/noun;op/prep;van/prep	7	de/det;donker/adj;het/det;kom/verb;materie/noun;op/prep;van/prep	7	de/det;donker/adj;driedimensionale/adj;het/det;je/pron;kan/verb;kom/verb;materie/noun;op/prep;van/prep;verdeling/noun	11	donker/adj;kom/verb;materie/noun	3	donker/adj;kom/verb;materie/noun	3	donker/adj;kom/verb;materie/noun	3	donker/adj;het/det;kom/verb;materie/noun;op/prep;van/prep	6	donker/adj;het/det;kom/verb;materie/noun;op/prep;van/prep	6	donker/adj;het/det;kom/verb;materie/noun;op/prep;van/prep	6
spoor/noun/volkskrant_20041009_29/33	terrein/noun;verlaten/adj	2	terrein/noun;verlaten/adj	2	terrein/noun;verlaten/adj	2	het/det;in/prep;langs/prep;op/prep;terrein/noun;verlaten/adj	6	het/det;in/prep;langs/prep;op/prep;terrein/noun;verlaten/adj	6	het/det;in/prep;langs/prep;op/prep;terrein/noun;verlaten/adj	6	terrein/noun;verlaten/adj	2	terrein/noun;verlaten/adj	2	terrein/noun;verlaten/adj	2	het/det;in/prep;langs/prep;terrein/noun;verlaten/adj	5	het/det;in/prep;langs/prep;terrein/noun;verlaten/adj	5	het/det;in/prep;langs/prep;terrein/noun;verlaten/adj	5
spoor/noun/volkskrant_19990531_23/22		0		0	volg_door/adj;week/noun	2	de/det;die/pron;het/det;in/prep;van/prep	5	de/det;die/pron;het/det;in/prep;van/prep	5	de/det;die/pron;het/det;in/prep;precies/adv;van/prep;volg_door/adj;week/noun	8		0		0		0	de/det;het/det;in/prep;van/prep	4	de/det;het/det;in/prep;van/prep	4	de/det;het/det;in/prep;van/prep	4
spoor/noun/volkskrant_20031108_30/117	sprong/noun	1	sprong/noun	1	gemeente/noun;sprong/noun;voltooi/verb	3	de/det;het/det;over/prep;sprong/noun	4	de/det;het/det;over/prep;sprong/noun	4	aldus/prep;de/det;gemeente/noun;het/det;over/prep;sprong/noun;voltooi/verb	7	sprong/noun	1	sprong/noun	1	sprong/noun;voltooi/verb	2	de/det;het/det;over/prep;sprong/noun	4	de/det;het/det;over/prep;sprong/noun	4	de/det;het/det;over/prep;sprong/noun;voltooi/verb	5
spoor/noun/volkskrant_20001207_97/197	ben/verb;chaos/noun;onderzoek/noun	3	ben/verb;chaos/noun;onderzoek/noun	3	Nederlands/adj;ben/verb;chaos/noun;eis/verb;misplaatst/adj;onderzoek/noun;toon/noun	7	ben/verb;chaos/noun;de/det;een/det;het/det;naar/prep;onderzoek/noun;ook/adv;op/prep	9	ben/verb;chaos/noun;de/det;een/det;het/det;naar/prep;onderzoek/noun;ook/adv;op/prep	9	Nederlands/adj;ben/verb;chaos/noun;dan/adv;de/det;een/det;eis/verb;het/det;misplaatst/adj;naar/prep;onderzoek/noun;ook/adv;op/prep;toon/noun	14	ben/verb;chaos/noun	2	ben/verb;chaos/noun	2	Nederlands/adj;ben/verb;chaos/noun;misplaatst/adj	4	ben/verb;chaos/noun;de/det;het/det;ook/adv;op/prep	6	ben/verb;chaos/noun;de/det;het/det;ook/adv;op/prep	6	Nederlands/adj;ben/verb;chaos/noun;dan/adv;de/det;het/det;misplaatst/adj;ook/adv;op/prep	9
spoor/noun/volkskrant_20011004_116/446	aandachtspunt/noun;bankier/verb;ben/verb;lijk/verb;ontbreek/verb;papieren/adj	6	aandachtspunt/noun;bankier/verb;ben/verb;lijk/verb;ontbreek/verb;papieren/adj	6	aandachtspunt/noun;bankier/verb;ben/verb;het/noun;informeel/adj;karakter/noun;lijk/verb;logisch/adj;ontbreek/verb;papieren/adj	10	aandachtspunt/noun;bankier/verb;ben/verb;een/det;het/det;ieder/det;lijk/verb;ondergronds/adv;ontbreek/verb;papieren/adj;van/prep	11	aandachtspunt/noun;bankier/verb;ben/verb;een/det;het/det;ieder/det;lijk/verb;ondergronds/adv;ontbreek/verb;papieren/adj;van/prep	11	aandachtspunt/noun;bankier/verb;ben/verb;een/det;het/det;het/noun;ieder/det;informeel/adj;karakter/noun;lijk/verb;logisch/adj;ondergronds/adv;ontbreek/verb;papieren/adj;van/prep	15	lijk/verb;ontbreek/verb;papieren/adj	3	lijk/verb;ontbreek/verb;papieren/adj	3	het/noun;lijk/verb;logisch/adj;ontbreek/verb;papieren/adj	5	het/det;ieder/det;lijk/verb;ontbreek/verb;papieren/adj;van/prep	6	het/det;ieder/det;lijk/verb;ontbreek/verb;papieren/adj;van/prep	6	het/det;het/noun;ieder/det;lijk/verb;logisch/adj;ontbreek/verb;papieren/adj;van/prep	8
spoor/noun/volkskrant_20010322_37/436	schrift_DIM/noun;vingerafdruk/noun	2	schrift_DIM/noun;vingerafdruk/noun	2	direct/adj;schrift_DIM/noun;vingerafdruk/noun	3	een/det;op/prep;schrift_DIM/noun;van/prep;vingerafdruk/noun	5	een/det;op/prep;schrift_DIM/noun;van/prep;vingerafdruk/noun	5	's/det;alleen/adv;direct/adj;een/det;met/prep;op/prep;schrift_DIM/noun;van/prep;vingerafdruk/noun	9	vingerafdruk/noun	1	vingerafdruk/noun	1	direct/adj;vingerafdruk/noun	2	vingerafdruk/noun	1	vingerafdruk/noun	1	's/det;alleen/adv;direct/adj;met/prep;vingerafdruk/noun	5
spoor/noun/volkskrant_19991106_10/216	goed/adj;kom_terecht/verb	2	goed/adj;kom_terecht/verb	2	goed/adj;kom_terecht/verb	2	goed/adj;het/det;kom_terecht/verb;op/prep;terecht/part;weer/adv	6	goed/adj;het/det;kom_terecht/verb;op/prep;terecht/part;weer/adv	6	beetje/adv;bij/adv;goed/adj;het/det;kom_terecht/verb;op/prep;terecht/part;we/pron;weer/adv	9	goed/adj	1	goed/adj	1	goed/adj	1	goed/adj;het/det;op/prep;terecht/part;weer/adv	5	goed/adj;het/det;op/prep;terecht/part;weer/adv	5	goed/adj;het/det;op/prep;terecht/part;we/pron;weer/adv	6
spoor/noun/volkskrant_19990518_37/247	briefschrijver/noun;heb/verb;ver/adj;verdiend/adj	4	briefschrijver/noun;heb/verb;ver/adj;verdiend/adj	4	briefschrijver/noun;eis/noun;eis/verb;heb/verb;leef/verb;maatschappelijk/adj;moet/verb;premier/noun;ver/adj;verdiend/adj	10	briefschrijver/noun;de/det;een/det;heb/verb;het/det;in/prep;ver/adj;verdiend/adj;zijn/det	9	briefschrijver/noun;de/det;een/det;heb/verb;het/det;in/prep;ver/adj;verdiend/adj;zijn/det	9	briefschrijver/noun;de/det;een/det;eis/noun;eis/verb;heb/verb;het/det;in/prep;leef/verb;maatschappelijk/adj;moet/verb;premier/noun;ver/adj;verdiend/adj;zijn/det	15	heb/verb;ver/adj;verdiend/adj	3	heb/verb;ver/adj;verdiend/adj	3	heb/verb;moet/verb;premier/noun;ver/adj;verdiend/adj	5	de/det;heb/verb;het/det;in/prep;ver/adj;verdiend/adj;zijn/det	7	de/det;heb/verb;het/det;in/prep;ver/adj;verdiend/adj;zijn/det	7	de/det;heb/verb;het/det;in/prep;moet/verb;premier/noun;ver/adj;verdiend/adj;zijn/det	9
spoor/noun/volkskrant_20010402_81/76	heb/verb;krapte/noun;laat_na/verb	3	heb/verb;krapte/noun;laat_na/verb	3	bezuiniging/noun;heb/verb;jaar/noun;krapte/noun;laat_na/verb;publiek/adj	6	heb/verb;hun/det;krapte/noun;laat_na/verb;van/prep	5	heb/verb;hun/det;krapte/noun;laat_na/verb;van/prep	5	bezuiniging/noun;heb/verb;hun/det;jaar/noun;krapte/noun;laat_na/verb;publiek/adj;van/prep	8	heb/verb;krapte/noun;laat_na/verb	3	heb/verb;krapte/noun;laat_na/verb	3	heb/verb;krapte/noun;laat_na/verb;publiek/adj	4	heb/verb;hun/det;krapte/noun;laat_na/verb	4	heb/verb;hun/det;krapte/noun;laat_na/verb	4	heb/verb;hun/det;krapte/noun;laat_na/verb;publiek/adj	5
spoor/noun/volkskrant_20010308_81/97	doorleefd/adj;draag/verb;verleden/noun	3	doorleefd/adj;draag/verb;verleden/noun	3	doorleefd/adj;draag/verb;tekst/noun;verleden/noun	4	de/det;doorleefd/adj;draag/verb;een/det;haar/det;van/prep;verleden/noun	7	de/det;doorleefd/adj;draag/verb;een/det;haar/det;van/prep;verleden/noun	7	de/det;doorleefd/adj;draag/verb;een/det;haar/det;tekst/noun;van/prep;verleden/noun	8	doorleefd/adj;draag/verb;verleden/noun	3	doorleefd/adj;draag/verb;verleden/noun	3	doorleefd/adj;draag/verb;tekst/noun;verleden/noun	4	de/det;doorleefd/adj;draag/verb;een/det;haar/det;van/prep;verleden/noun	7	de/det;doorleefd/adj;draag/verb;een/det;haar/det;van/prep;verleden/noun	7	de/det;doorleefd/adj;draag/verb;een/det;haar/det;tekst/noun;van/prep;verleden/noun	8
spoor/noun/volkskrant_20010216_63/168	asfalt/noun;bloed/noun;dood/adj;lig/verb;snel/adj;zie/verb	6	asfalt/noun;bloed/noun;dood/adj;lig/verb;snel/adj;zie/verb	6	asfalt/noun;bloed/noun;dood/adj;lig/verb;snel/adj;vrij/adj;zie/verb	7	al/adv;asfalt/noun;bloed/noun;de/det;dood/adj;een/det;het/det;in/prep;lig/verb;op/prep;snel/adj;van/prep;zie/verb	13	al/adv;asfalt/noun;bloed/noun;de/det;dood/adj;een/det;het/det;in/prep;lig/verb;op/prep;snel/adj;van/prep;zie/verb	13	al/adv;asfalt/noun;bloed/noun;de/det;dood/adj;een/det;het/det;hij/pron;in/prep;lig/verb;met/prep;op/prep;snel/adj;van/prep;vrij/adj;zie/verb	16	asfalt/noun;bloed/noun;dood/adj	3	asfalt/noun;bloed/noun;dood/adj	3	asfalt/noun;bloed/noun;dood/adj	3	asfalt/noun;bloed/noun;dood/adj;een/det;het/det;in/prep;van/prep	7	asfalt/noun;bloed/noun;dood/adj;een/det;het/det;in/prep;van/prep	7	asfalt/noun;bloed/noun;dood/adj;een/det;het/det;hij/pron;in/prep;van/prep	8
spoor/noun/volkskrant_20000921_66/95	ben/verb;hockeyster/noun;jacht/noun;ploeg/noun;raak/verb;volledig/adj;zet/verb	7	ben/verb;hockeyster/noun;jacht/noun;ploeg/noun;raak/verb;volledig/adj;zet/verb	7	Nederlands/adj;ben/verb;goud/noun;hockeyster/noun;jacht/noun;olympisch/adj;ploeg/noun;raak/verb;volledig/adj;zet/verb	10	ben/verb;bijster/adv;de/det;gisteren/adv;het/det;hockeyster/noun;hun/det;jacht/noun;naar/prep;ploeg/noun;raak/verb;volledig/adj;zet/verb	13	ben/verb;bijster/adv;de/det;gisteren/adv;het/det;hockeyster/noun;hun/det;jacht/noun;naar/prep;ploeg/noun;raak/verb;volledig/adj;zet/verb	13	Nederlands/adj;ben/verb;bijster/adv;de/det;gisteren/adv;goud/noun;het/det;hockeyster/noun;hun/det;jacht/noun;met/prep;naar/prep;olympisch/adj;ploeg/noun;raak/verb;tijdens/prep;volledig/adj;zet/verb	18	jacht/noun;raak/verb;volledig/adj	3	jacht/noun;raak/verb;volledig/adj	3	goud/noun;jacht/noun;olympisch/adj;raak/verb;volledig/adj	5	bijster/adv;het/det;jacht/noun;naar/prep;raak/verb;volledig/adj	6	bijster/adv;het/det;jacht/noun;naar/prep;raak/verb;volledig/adj	6	bijster/adv;goud/noun;het/det;jacht/noun;naar/prep;olympisch/adj;raak/verb;volledig/adj	8
spoor/noun/volkskrant_19990723_97/334	Serviër/noun;heb/verb;misdrijf/noun;probeer/verb;wis_uit/verb	5	Serviër/noun;heb/verb;misdrijf/noun;probeer/verb;wis_uit/verb	5	Serviër/noun;heb/verb;misdrijf/noun;probeer/verb;team/noun;wis_uit/verb	6	Serviër/noun;heb/verb;het/det;misdrijf/noun;ook/adv;probeer/verb;uit/part;van/prep;wis_uit/verb	9	Serviër/noun;heb/verb;het/det;misdrijf/noun;ook/adv;probeer/verb;uit/part;van/prep;wis_uit/verb	9	Serviër/noun;heb/verb;het/det;misdrijf/noun;ook/adv;probeer/verb;team/noun;uit/part;van/prep;wis_uit/verb	10	Serviër/noun;heb/verb;misdrijf/noun;probeer/verb;wis_uit/verb	5	Serviër/noun;heb/verb;misdrijf/noun;probeer/verb;wis_uit/verb	5	Serviër/noun;heb/verb;misdrijf/noun;probeer/verb;wis_uit/verb	5	Serviër/noun;heb/verb;misdrijf/noun;ook/adv;probeer/verb;uit/part;van/prep;wis_uit/verb	8	Serviër/noun;heb/verb;misdrijf/noun;ook/adv;probeer/verb;uit/part;van/prep;wis_uit/verb	8	Serviër/noun;heb/verb;misdrijf/noun;ook/adv;probeer/verb;uit/part;van/prep;wis_uit/verb	8
spoor/noun/volkskrant_20030717_14/142	ben/verb;bodem/noun;gebruik/noun;geschikt/adj;onbehagen/noun;op/adj;tegenslag/noun;ziel/noun;zoek/adj	9	ben/verb;bodem/noun;gebruik/noun;geschikt/adj;onbehagen/noun;op/adj;tegenslag/noun;ziel/noun;zoek/adj	9	algemeen/adj;ben/verb;bodem/noun;gebruik/noun;geschikt/adj;onbehagen/noun;op/adj;tegenslag/noun;ziel/noun;zoek/adj	10	ben/verb;bodem/noun;de/det;die/pron;gebruik/noun;geschikt/adj;haar/det;naar/prep;onbehagen/noun;op/adj;tegenslag/noun;van/prep;ziel/noun;zoek/adj	14	ben/verb;bodem/noun;de/det;die/pron;gebruik/noun;geschikt/adj;haar/det;naar/prep;onbehagen/noun;op/adj;tegenslag/noun;van/prep;ziel/noun;zoek/adj	14	af/part;algemeen/adj;ben/verb;bodem/noun;de/det;die/pron;gebruik/noun;geschikt/adj;haar/det;naar/prep;onbehagen/noun;op/adj;tegenslag/noun;van/prep;voor/prep;ziel/noun;zoek/adj	17	onbehagen/noun;op/adj;tegenslag/noun;zoek/adj	4	onbehagen/noun;op/adj;tegenslag/noun;zoek/adj	4	onbehagen/noun;op/adj;tegenslag/noun;zoek/adj	4	die/pron;naar/prep;onbehagen/noun;op/adj;tegenslag/noun;van/prep;zoek/adj	7	die/pron;naar/prep;onbehagen/noun;op/adj;tegenslag/noun;van/prep;zoek/adj	7	af/part;die/pron;naar/prep;onbehagen/noun;op/adj;tegenslag/noun;van/prep;zoek/adj	8
