_id	_cws.zwart.foc10.nav.weight.bound	_cws.zwart.foc10.nav.selection.bound	_cws.zwart.foc10.nav.noweight.bound	_cws.zwart.foc10.all.weight.bound	_cws.zwart.foc10.all.selection.bound	_cws.zwart.foc10.all.noweight.bound	_cws.zwart.foc5.nav.weight.bound	_cws.zwart.foc5.nav.selection.bound	_cws.zwart.foc5.nav.noweight.bound	_cws.zwart.foc5.all.weight.bound	_cws.zwart.foc5.all.selection.bound	_cws.zwart.foc5.all.noweight.bound	_cws.zwart.foc10.nav.weight.nobound	_cws.zwart.foc10.nav.selection.nobound	_cws.zwart.foc10.nav.noweight.nobound	_cws.zwart.foc10.all.weight.nobound	_cws.zwart.foc10.all.selection.nobound	_cws.zwart.foc10.all.noweight.nobound	_cws.zwart.foc5.nav.weight.nobound	_cws.zwart.foc5.nav.selection.nobound	_cws.zwart.foc5.nav.noweight.nobound	_cws.zwart.foc5.all.weight.nobound	_cws.zwart.foc5.all.selection.nobound	_cws.zwart.foc5.all.noweight.nobound
zwart/adj/nrc_handelsblad_20010503_157/163	flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;vervallen/adj	flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;vervallen/adj	flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;vervallen/adj	een/det;flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;tussen/prep;vervallen/adj	een/det;flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;tussen/prep;vervallen/adj	een/det;flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;tussen/prep;vervallen/adj	ingesloten/adj;school/noun;vervallen/adj	ingesloten/adj;school/noun;vervallen/adj	ingesloten/adj;school/noun;vervallen/adj	een/det;ingesloten/adj;school/noun;tussen/prep;vervallen/adj	een/det;ingesloten/adj;school/noun;tussen/prep;vervallen/adj	een/det;ingesloten/adj;school/noun;tussen/prep;vervallen/adj	flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;vervallen/adj	flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;vervallen/adj	flat/noun;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;vervallen/adj	de/det;een/det;flat/noun;in/prep;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;tussen/prep;vervallen/adj	de/det;een/det;flat/noun;in/prep;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;tussen/prep;vervallen/adj	de/det;een/det;flat/noun;in/prep;ingesloten/adj;onguur/adj;parkeergarage/noun;school/noun;tussen/prep;vervallen/adj	ingesloten/adj;school/noun;vervallen/adj	ingesloten/adj;school/noun;vervallen/adj	ingesloten/adj;school/noun;vervallen/adj	de/det;een/det;ingesloten/adj;school/noun;tussen/prep;vervallen/adj	de/det;een/det;ingesloten/adj;school/noun;tussen/prep;vervallen/adj	de/det;een/det;ingesloten/adj;school/noun;tussen/prep;vervallen/adj
zwart/adj/nrc_handelsblad_20010516_149/333	groot/adj;shirt/noun;sta/verb;wit/adj	groot/adj;shirt/noun;sta/verb;wit/adj	groot/adj;shirt/noun;sta/verb;wit/adj	daar/adv;een/det;groot/adj;het/det;op/prep;shirt/noun;sta/verb;wit/adj	daar/adv;een/det;groot/adj;het/det;op/prep;shirt/noun;sta/verb;wit/adj	daar/adv;een/det;groot/adj;het/det;op/prep;shirt/noun;sta/verb;wit/adj	groot/adj;shirt/noun;wit/adj	groot/adj;shirt/noun;wit/adj	groot/adj;shirt/noun;wit/adj	een/det;groot/adj;op/prep;shirt/noun;wit/adj	een/det;groot/adj;op/prep;shirt/noun;wit/adj	een/det;groot/adj;op/prep;shirt/noun;wit/adj	groot/adj;lijk/verb;premier/noun;shirt/noun;sprake/noun;sta/verb;wit/adj;zeg/verb	groot/adj;lijk/verb;premier/noun;shirt/noun;sprake/noun;sta/verb;wit/adj;zeg/verb	groot/adj;lijk/verb;premier/noun;shirt/noun;sprake/noun;sta/verb;wit/adj;zeg/verb	daar/adv;een/det;groot/adj;het/det;lijk/verb;op/prep;premier/noun;shirt/noun;sprake/noun;sta/verb;van/prep;wit/adj;zeg/verb	daar/adv;een/det;groot/adj;het/det;lijk/verb;op/prep;premier/noun;shirt/noun;sprake/noun;sta/verb;van/prep;wit/adj;zeg/verb	daar/adv;een/det;groot/adj;het/det;lijk/verb;op/prep;premier/noun;shirt/noun;sprake/noun;sta/verb;van/prep;wit/adj;zeg/verb	groot/adj;premier/noun;shirt/noun;wit/adj;zeg/verb	groot/adj;premier/noun;shirt/noun;wit/adj;zeg/verb	groot/adj;premier/noun;shirt/noun;wit/adj;zeg/verb	een/det;groot/adj;op/prep;premier/noun;shirt/noun;wit/adj;zeg/verb	een/det;groot/adj;op/prep;premier/noun;shirt/noun;wit/adj;zeg/verb	een/det;groot/adj;op/prep;premier/noun;shirt/noun;wit/adj;zeg/verb
zwart/adj/nrc_handelsblad_20010606_126/546	geld/noun;heb/verb;prioriteit/noun	geld/noun;heb/verb;prioriteit/noun	geld/noun;heb/verb;prioriteit/noun	de/det;dit/det;geen/det;geld/noun;heb/verb;op/part;prioriteit/noun;van/prep	de/det;dit/det;geen/det;geld/noun;heb/verb;op/part;prioriteit/noun;van/prep	de/det;dit/det;geen/det;geld/noun;heb/verb;op/part;prioriteit/noun;van/prep	geld/noun;heb/verb	geld/noun;heb/verb	geld/noun;heb/verb	de/det;geld/noun;heb/verb;op/part;van/prep	de/det;geld/noun;heb/verb;op/part;van/prep	de/det;geld/noun;heb/verb;op/part;van/prep	geld/noun;heb/verb;moet/verb;prioriteit/noun;word/verb	geld/noun;heb/verb;moet/verb;prioriteit/noun;word/verb	geld/noun;heb/verb;moet/verb;prioriteit/noun;word/verb	de/det;dit/det;geen/det;geld/noun;heb/verb;moet/verb;op/part;prioriteit/noun;van/prep;word/verb	de/det;dit/det;geen/det;geld/noun;heb/verb;moet/verb;op/part;prioriteit/noun;van/prep;word/verb	de/det;dit/det;geen/det;geld/noun;heb/verb;moet/verb;op/part;prioriteit/noun;van/prep;word/verb	geld/noun;heb/verb	geld/noun;heb/verb	geld/noun;heb/verb	de/det;geld/noun;heb/verb;op/part;van/prep	de/det;geld/noun;heb/verb;op/part;van/prep	de/det;geld/noun;heb/verb;op/part;van/prep
zwart/adj/nrc_handelsblad_20010606_60/727	overwin/verb;periode/noun	overwin/verb;periode/noun	overwin/verb;periode/noun	een/det;overwin/verb;periode/noun;tot/prep;uit/part;van/prep;ze/pron	een/det;overwin/verb;periode/noun;tot/prep;uit/part;van/prep;ze/pron	een/det;overwin/verb;periode/noun;tot/prep;uit/part;van/prep;ze/pron	overwin/verb;periode/noun	overwin/verb;periode/noun	overwin/verb;periode/noun	overwin/verb;periode/noun;van/prep;ze/pron	overwin/verb;periode/noun;van/prep;ze/pron	overwin/verb;periode/noun;van/prep;ze/pron	mens/noun;overwin/verb;periode/noun	mens/noun;overwin/verb;periode/noun	mens/noun;overwin/verb;periode/noun	destijds/adv;een/det;het/det;mens/noun;overwin/verb;periode/noun;tot/prep;uit/part;van/prep;ze/pron	destijds/adv;een/det;het/det;mens/noun;overwin/verb;periode/noun;tot/prep;uit/part;van/prep;ze/pron	destijds/adv;een/det;het/det;mens/noun;overwin/verb;periode/noun;tot/prep;uit/part;van/prep;ze/pron	overwin/verb;periode/noun	overwin/verb;periode/noun	overwin/verb;periode/noun	destijds/adv;overwin/verb;periode/noun;van/prep;ze/pron	destijds/adv;overwin/verb;periode/noun;van/prep;ze/pron	destijds/adv;overwin/verb;periode/noun;van/prep;ze/pron
zwart/adj/nrc_handelsblad_20010616_67/277	bedoeld/adj;ben/verb;bioscoop/noun;keihard/adj;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;keihard/adj;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;keihard/adj;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;keihard/adj;met/prep;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;keihard/adj;met/prep;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;keihard/adj;met/prep;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;keihard/adj;publiek/noun;speel/verb	bedoeld/adj;ben/verb;bioscoop/noun;keihard/adj;publiek/noun;speel/verb	bedoeld/adj;ben/verb;bioscoop/noun;keihard/adj;publiek/noun;speel/verb	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;in/prep;keihard/adj;met/prep;publiek/noun;speel/verb;ze/pron	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;in/prep;keihard/adj;met/prep;publiek/noun;speel/verb;ze/pron	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;in/prep;keihard/adj;met/prep;publiek/noun;speel/verb;ze/pron	bedoeld/adj;ben/verb;bioscoop/noun;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;publiek/noun	bedoeld/adj;ben/verb;bioscoop/noun;de/det;die/pron;het/det;in/part;publiek/noun
zwart/adj/nrc_handelsblad_20010823_102/209	deel/noun;divers/adj;eind/noun;kan/verb;land/noun;markt/noun;meer/adj;verdwijn/verb	deel/noun;divers/adj;eind/noun;kan/verb;land/noun;markt/noun;meer/adj;verdwijn/verb	deel/noun;divers/adj;eind/noun;kan/verb;land/noun;markt/noun;meer/adj;verdwijn/verb	de/det;deel/noun;divers/adj;een/det;eind/noun;in/prep;kan/verb;land/noun;markt/noun;meer/adj;men/pron;naar/prep;op/prep;verdwijn/verb;voor/prep;ze/pron	de/det;deel/noun;divers/adj;een/det;eind/noun;in/prep;kan/verb;land/noun;markt/noun;meer/adj;men/pron;naar/prep;op/prep;verdwijn/verb;voor/prep;ze/pron	de/det;deel/noun;divers/adj;een/det;eind/noun;in/prep;kan/verb;land/noun;markt/noun;meer/adj;men/pron;naar/prep;op/prep;verdwijn/verb;voor/prep;ze/pron	deel/noun;divers/adj;land/noun;markt/noun	deel/noun;divers/adj;land/noun;markt/noun	deel/noun;divers/adj;land/noun;markt/noun	deel/noun;divers/adj;een/det;in/prep;land/noun;markt/noun;naar/prep;op/prep;voor/prep	deel/noun;divers/adj;een/det;in/prep;land/noun;markt/noun;naar/prep;op/prep;voor/prep	deel/noun;divers/adj;een/det;in/prep;land/noun;markt/noun;naar/prep;op/prep;voor/prep	deel/noun;divers/adj;eind/noun;kan/verb;land/noun;markt/noun;meer/adj;verdwijn/verb	deel/noun;divers/adj;eind/noun;kan/verb;land/noun;markt/noun;meer/adj;verdwijn/verb	deel/noun;divers/adj;eind/noun;kan/verb;land/noun;markt/noun;meer/adj;verdwijn/verb	de/det;deel/noun;divers/adj;een/det;eind/noun;in/prep;kan/verb;land/noun;markt/noun;meer/adj;men/pron;naar/prep;op/prep;verdwijn/verb;voor/prep;ze/pron	de/det;deel/noun;divers/adj;een/det;eind/noun;in/prep;kan/verb;land/noun;markt/noun;meer/adj;men/pron;naar/prep;op/prep;verdwijn/verb;voor/prep;ze/pron	de/det;deel/noun;divers/adj;een/det;eind/noun;in/prep;kan/verb;land/noun;markt/noun;meer/adj;men/pron;naar/prep;op/prep;verdwijn/verb;voor/prep;ze/pron	deel/noun;divers/adj;land/noun;markt/noun	deel/noun;divers/adj;land/noun;markt/noun	deel/noun;divers/adj;land/noun;markt/noun	deel/noun;divers/adj;een/det;in/prep;land/noun;markt/noun;naar/prep;op/prep;voor/prep	deel/noun;divers/adj;een/det;in/prep;land/noun;markt/noun;naar/prep;op/prep;voor/prep	deel/noun;divers/adj;een/det;in/prep;land/noun;markt/noun;naar/prep;op/prep;voor/prep
zwart/adj/nrc_handelsblad_20010831_106/285	blauw/noun;gekleurd/adj;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;wit/noun;zit/verb	blauw/noun;gekleurd/adj;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;wit/noun;zit/verb	blauw/noun;gekleurd/adj;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;wit/noun;zit/verb	blauw/noun;de/det;gekleurd/adj;in/prep;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;van/prep;vrijwel/adv;wit/noun;zit/verb	blauw/noun;de/det;gekleurd/adj;in/prep;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;van/prep;vrijwel/adv;wit/noun;zit/verb	blauw/noun;de/det;gekleurd/adj;in/prep;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;van/prep;vrijwel/adv;wit/noun;zit/verb	gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;zit/verb	gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;zit/verb	gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;zit/verb	de/det;gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;van/prep;vrijwel/adv;zit/verb	de/det;gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;van/prep;vrijwel/adv;zit/verb	de/det;gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;van/prep;vrijwel/adv;zit/verb	blauw/noun;gekleurd/adj;grasveld/noun;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;wit/noun;zit/verb	blauw/noun;gekleurd/adj;grasveld/noun;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;wit/noun;zit/verb	blauw/noun;gekleurd/adj;grasveld/noun;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;wit/noun;zit/verb	blauw/noun;de/det;gekleurd/adj;grasveld/noun;in/prep;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;van/prep;vrijwel/adv;wit/noun;zit/verb	blauw/noun;de/det;gekleurd/adj;grasveld/noun;in/prep;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;van/prep;vrijwel/adv;wit/noun;zit/verb	blauw/noun;de/det;gekleurd/adj;grasveld/noun;in/prep;manschappen/noun;rood/noun;traditioneel/adj;uniform/noun;van/prep;vrijwel/adv;wit/noun;zit/verb	gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;zit/verb	gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;zit/verb	gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;zit/verb	de/det;gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;van/prep;vrijwel/adv;zit/verb	de/det;gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;van/prep;vrijwel/adv;zit/verb	de/det;gekleurd/adj;manschappen/noun;rood/noun;uniform/noun;van/prep;vrijwel/adv;zit/verb
zwart/adj/nrc_handelsblad_20011113_49/57	ben/verb;faal/adj;gat/noun;internationaal/adj;orde/noun;staat/noun	ben/verb;faal/adj;gat/noun;internationaal/adj;orde/noun;staat/noun	ben/verb;faal/adj;gat/noun;internationaal/adj;orde/noun;staat/noun	ben/verb;de/det;faal/adj;gat/noun;in/prep;internationaal/adj;orde/noun;staat/noun;volgens/prep	ben/verb;de/det;faal/adj;gat/noun;in/prep;internationaal/adj;orde/noun;staat/noun;volgens/prep	ben/verb;de/det;faal/adj;gat/noun;in/prep;internationaal/adj;orde/noun;staat/noun;volgens/prep	ben/verb;gat/noun;internationaal/adj;orde/noun	ben/verb;gat/noun;internationaal/adj;orde/noun	ben/verb;gat/noun;internationaal/adj;orde/noun	ben/verb;de/det;gat/noun;in/prep;internationaal/adj;orde/noun;volgens/prep	ben/verb;de/det;gat/noun;in/prep;internationaal/adj;orde/noun;volgens/prep	ben/verb;de/det;gat/noun;in/prep;internationaal/adj;orde/noun;volgens/prep	ben/verb;faal/adj;gat/noun;internationaal/adj;kijk/verb;orde/noun;staat/noun	ben/verb;faal/adj;gat/noun;internationaal/adj;kijk/verb;orde/noun;staat/noun	ben/verb;faal/adj;gat/noun;internationaal/adj;kijk/verb;orde/noun;staat/noun	ben/verb;de/det;faal/adj;gat/noun;in/prep;internationaal/adj;kijk/verb;naar/prep;orde/noun;staat/noun;volgens/prep	ben/verb;de/det;faal/adj;gat/noun;in/prep;internationaal/adj;kijk/verb;naar/prep;orde/noun;staat/noun;volgens/prep	ben/verb;de/det;faal/adj;gat/noun;in/prep;internationaal/adj;kijk/verb;naar/prep;orde/noun;staat/noun;volgens/prep	ben/verb;gat/noun;internationaal/adj;orde/noun	ben/verb;gat/noun;internationaal/adj;orde/noun	ben/verb;gat/noun;internationaal/adj;orde/noun	ben/verb;de/det;gat/noun;in/prep;internationaal/adj;orde/noun;volgens/prep	ben/verb;de/det;gat/noun;in/prep;internationaal/adj;orde/noun;volgens/prep	ben/verb;de/det;gat/noun;in/prep;internationaal/adj;orde/noun;volgens/prep
zwart/adj/nrc_handelsblad_20020102_15/702	bestrijd/verb;bevolking/noun;letterlijk/adj;wapen/noun;word/verb	bestrijd/verb;bevolking/noun;letterlijk/adj;wapen/noun;word/verb	bestrijd/verb;bevolking/noun;letterlijk/adj;wapen/noun;word/verb	als/prep;bestrijd/verb;bevolking/noun;de/det;dezelfde/det;letterlijk/adj;met/prep;wapen/noun;word/verb	als/prep;bestrijd/verb;bevolking/noun;de/det;dezelfde/det;letterlijk/adj;met/prep;wapen/noun;word/verb	als/prep;bestrijd/verb;bevolking/noun;de/det;dezelfde/det;letterlijk/adj;met/prep;wapen/noun;word/verb	bevolking/noun;letterlijk/adj;word/verb	bevolking/noun;letterlijk/adj;word/verb	bevolking/noun;letterlijk/adj;word/verb	bevolking/noun;dezelfde/det;letterlijk/adj;met/prep;word/verb	bevolking/noun;dezelfde/det;letterlijk/adj;met/prep;word/verb	bevolking/noun;dezelfde/det;letterlijk/adj;met/prep;word/verb	bestrijd/verb;bevolking/noun;doe/verb;letterlijk/adj;militair/adj;wapen/noun;word/verb;zaak/noun	bestrijd/verb;bevolking/noun;doe/verb;letterlijk/adj;militair/adj;wapen/noun;word/verb;zaak/noun	bestrijd/verb;bevolking/noun;doe/verb;letterlijk/adj;militair/adj;wapen/noun;word/verb;zaak/noun	als/prep;bestrijd/verb;bevolking/noun;de/det;dezelfde/det;doe/verb;letterlijk/adj;met/prep;militair/adj;wapen/noun;word/verb;zaak/noun	als/prep;bestrijd/verb;bevolking/noun;de/det;dezelfde/det;doe/verb;letterlijk/adj;met/prep;militair/adj;wapen/noun;word/verb;zaak/noun	als/prep;bestrijd/verb;bevolking/noun;de/det;dezelfde/det;doe/verb;letterlijk/adj;met/prep;militair/adj;wapen/noun;word/verb;zaak/noun	bevolking/noun;doe/verb;letterlijk/adj;word/verb	bevolking/noun;doe/verb;letterlijk/adj;word/verb	bevolking/noun;doe/verb;letterlijk/adj;word/verb	bevolking/noun;dezelfde/det;doe/verb;letterlijk/adj;met/prep;word/verb	bevolking/noun;dezelfde/det;doe/verb;letterlijk/adj;met/prep;word/verb	bevolking/noun;dezelfde/det;doe/verb;letterlijk/adj;met/prep;word/verb
zwart/adj/nrc_handelsblad_20020112_160/1259	ben/verb;broer/noun;familie/noun;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;broer/noun;familie/noun;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;broer/noun;familie/noun;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;broer/noun;de/det;familie/noun;het/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun;van/prep	ben/verb;broer/noun;de/det;familie/noun;het/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun;van/prep	ben/verb;broer/noun;de/det;familie/noun;het/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun;van/prep	ben/verb;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;de/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;de/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;de/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;broer/noun;familie/noun;koninklijk/adj;omvangrijk/adj;probeer/verb;schaap/noun;sultan/noun	ben/verb;broer/noun;familie/noun;koninklijk/adj;omvangrijk/adj;probeer/verb;schaap/noun;sultan/noun	ben/verb;broer/noun;familie/noun;koninklijk/adj;omvangrijk/adj;probeer/verb;schaap/noun;sultan/noun	ben/verb;broer/noun;de/det;familie/noun;het/det;koninklijk/adj;omvangrijk/adj;probeer/verb;schaap/noun;sultan/noun;van/prep	ben/verb;broer/noun;de/det;familie/noun;het/det;koninklijk/adj;omvangrijk/adj;probeer/verb;schaap/noun;sultan/noun;van/prep	ben/verb;broer/noun;de/det;familie/noun;het/det;koninklijk/adj;omvangrijk/adj;probeer/verb;schaap/noun;sultan/noun;van/prep	ben/verb;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;de/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;de/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun	ben/verb;de/det;koninklijk/adj;omvangrijk/adj;schaap/noun;sultan/noun
zwart/adj/nrc_handelsblad_20020119_181/1323	ben/verb;wit/adj	ben/verb;wit/adj	ben/verb;wit/adj	ben/verb;helemaal/adv;je/pron;niet/adv;ook/adv;wit/adj	ben/verb;helemaal/adv;je/pron;niet/adv;ook/adv;wit/adj	ben/verb;helemaal/adv;je/pron;niet/adv;ook/adv;wit/adj				ben/verb;helemaal/adv;je/pron;niet/adv;ook/adv	ben/verb;helemaal/adv;je/pron;niet/adv;ook/adv	ben/verb;helemaal/adv;je/pron;niet/adv;ook/adv	beetje/noun;ben/verb;geneer/verb;mag/verb;wit/adj	beetje/noun;ben/verb;geneer/verb;mag/verb;wit/adj	beetje/noun;ben/verb;geneer/verb;mag/verb;wit/adj	beetje/noun;ben/verb;een/det;geneer/verb;helemaal/adv;ik/pron;je/pron;mag/verb;me/pron;niet/adv;ook/adv;soms/adv;wel/adv;wit/adj	beetje/noun;ben/verb;een/det;geneer/verb;helemaal/adv;ik/pron;je/pron;mag/verb;me/pron;niet/adv;ook/adv;soms/adv;wel/adv;wit/adj	beetje/noun;ben/verb;een/det;geneer/verb;helemaal/adv;ik/pron;je/pron;mag/verb;me/pron;niet/adv;ook/adv;soms/adv;wel/adv;wit/adj	ben/verb;geneer/verb	ben/verb;geneer/verb	ben/verb;geneer/verb	ben/verb;geneer/verb;helemaal/adv;ik/pron;je/pron;me/pron;niet/adv;ook/adv;soms/adv	ben/verb;geneer/verb;helemaal/adv;ik/pron;je/pron;me/pron;niet/adv;ook/adv;soms/adv	ben/verb;geneer/verb;helemaal/adv;ik/pron;je/pron;me/pron;niet/adv;ook/adv;soms/adv
zwart/adj/nrc_handelsblad_20020426_9/68	band/noun;geel/adj;lijk/verb;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;geel/adj;lijk/verb;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;geel/adj;lijk/verb;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;de/det;geel/adj;lijk/verb;met/prep;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;de/det;geel/adj;lijk/verb;met/prep;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;de/det;geel/adj;lijk/verb;met/prep;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;geel/adj;overall/noun;reflecteer/adj;stof/noun	band/noun;geel/adj;overall/noun;reflecteer/adj;stof/noun	band/noun;geel/adj;overall/noun;reflecteer/adj;stof/noun	band/noun;de/det;geel/adj;met/prep;overall/noun;reflecteer/adj;stof/noun	band/noun;de/det;geel/adj;met/prep;overall/noun;reflecteer/adj;stof/noun	band/noun;de/det;geel/adj;met/prep;overall/noun;reflecteer/adj;stof/noun	band/noun;geel/adj;hang/verb;lijk/verb;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;geel/adj;hang/verb;lijk/verb;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;geel/adj;hang/verb;lijk/verb;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;de/det;een/det;geel/adj;hang/verb;lijk/verb;met/prep;over/prep;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;de/det;een/det;geel/adj;hang/verb;lijk/verb;met/prep;over/prep;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;de/det;een/det;geel/adj;hang/verb;lijk/verb;met/prep;over/prep;overall/noun;reflecteer/adj;stof/noun;verschil/verb;weinig/adj	band/noun;geel/adj;overall/noun;reflecteer/adj;stof/noun	band/noun;geel/adj;overall/noun;reflecteer/adj;stof/noun	band/noun;geel/adj;overall/noun;reflecteer/adj;stof/noun	band/noun;de/det;geel/adj;met/prep;overall/noun;reflecteer/adj;stof/noun	band/noun;de/det;geel/adj;met/prep;overall/noun;reflecteer/adj;stof/noun	band/noun;de/det;geel/adj;met/prep;overall/noun;reflecteer/adj;stof/noun
