_id	_cws.gemeen.foc10.nav.weight.bound	_count.gemeen.foc10.nav.weight.bound	_cws.gemeen.foc10.nav.selection.bound	_count.gemeen.foc10.nav.selection.bound	_cws.gemeen.foc10.nav.no.bound	_count.gemeen.foc10.nav.no.bound	_cws.gemeen.foc10.all.weight.bound	_count.gemeen.foc10.all.weight.bound	_cws.gemeen.foc10.all.selection.bound	_count.gemeen.foc10.all.selection.bound	_cws.gemeen.foc10.all.no.bound	_count.gemeen.foc10.all.no.bound	_cws.gemeen.foc5.nav.weight.bound	_count.gemeen.foc5.nav.weight.bound	_cws.gemeen.foc5.nav.selection.bound	_count.gemeen.foc5.nav.selection.bound	_cws.gemeen.foc5.nav.no.bound	_count.gemeen.foc5.nav.no.bound	_cws.gemeen.foc5.all.weight.bound	_count.gemeen.foc5.all.weight.bound	_cws.gemeen.foc5.all.selection.bound	_count.gemeen.foc5.all.selection.bound	_cws.gemeen.foc5.all.no.bound	_count.gemeen.foc5.all.no.bound
gemeen/adj/nrc_handelsblad_20001002_50/362	eigen/adj;rap/adj;stem/noun;wissel_af/verb;zangeres/noun	5	eigen/adj;rap/adj;stem/noun;wissel_af/verb;zangeres/noun	5	eigen/adj;nodig_uit/verb;rap/adj;stem/noun;wissel_af/verb;zangeres/noun	6	af/part;eigen/adj;met/prep;rap/adj;stem/noun;uit/part;wissel_af/verb;zangeres/noun;zijn/det	9	af/part;eigen/adj;met/prep;rap/adj;stem/noun;uit/part;wissel_af/verb;zangeres/noun;zijn/det	9	af/part;eigen/adj;met/prep;nodig_uit/verb;rap/adj;stem/noun;uit/part;wissel_af/verb;zangeres/noun;zijn/det	10	eigen/adj;rap/adj;stem/noun	3	eigen/adj;rap/adj;stem/noun	3	eigen/adj;rap/adj;stem/noun	3	af/part;eigen/adj;met/prep;rap/adj;stem/noun;uit/part;zijn/det	7	af/part;eigen/adj;met/prep;rap/adj;stem/noun;uit/part;zijn/det	7	af/part;eigen/adj;met/prep;rap/adj;stem/noun;uit/part;zijn/det	7
gemeen/adj/nrc_handelsblad_20031230_124/6	ontvlucht/verb;perzik/noun;reusachtig/adj;tante/noun	4	ontvlucht/verb;perzik/noun;reusachtig/adj;tante/noun	4	ontvlucht/verb;perzik/noun;reusachtig/adj;tante/noun	4	een/det;ontvlucht/verb;perzik/noun;reusachtig/adj;tante/noun;zijn/det	6	een/det;ontvlucht/verb;perzik/noun;reusachtig/adj;tante/noun;zijn/det	6	een/det;in/prep;naar/prep;ontvlucht/verb;perzik/noun;reusachtig/adj;tante/noun;zijn/det	8	ontvlucht/verb;reusachtig/adj;tante/noun	3	ontvlucht/verb;reusachtig/adj;tante/noun	3	ontvlucht/verb;reusachtig/adj;tante/noun	3	een/det;ontvlucht/verb;reusachtig/adj;tante/noun;zijn/det	5	een/det;ontvlucht/verb;reusachtig/adj;tante/noun;zijn/det	5	een/det;in/prep;ontvlucht/verb;reusachtig/adj;tante/noun;zijn/det	6
gemeen/adj/nrc_handelsblad_20020209_180/2046	bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;jaag/verb;kind/noun;papa/noun;tv/noun;zie/verb	9	bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;jaag/verb;kind/noun;papa/noun;tv/noun;zie/verb	9	bedrijf/noun;bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;jaag/verb;kind/noun;land/noun;papa/noun;tv/noun;zeg/verb;zie/verb	12	bevolking_groep/noun;heb/verb;hoe/adj;hun/det;inheems/adj;jaag/verb;kind/noun;papa/noun;tv/noun;ze/pron;zie/verb	11	bevolking_groep/noun;heb/verb;hoe/adj;hun/det;inheems/adj;jaag/verb;kind/noun;papa/noun;tv/noun;ze/pron;zie/verb	11	bedrijf/noun;bevolking_groep/noun;heb/verb;hoe/adj;hun/det;inheems/adj;jaag/verb;kind/noun;land/noun;op/prep;papa/noun;tv/noun;van/prep;ze/pron;zeg/verb;zie/verb	16	bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;papa/noun;tv/noun;zie/verb	7	bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;papa/noun;tv/noun;zie/verb	7	bedrijf/noun;bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;papa/noun;tv/noun;zie/verb	8	bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;papa/noun;tv/noun;zie/verb	7	bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;papa/noun;tv/noun;zie/verb	7	bedrijf/noun;bevolking_groep/noun;heb/verb;hoe/adj;inheems/adj;op/prep;papa/noun;tv/noun;van/prep;zie/verb	10
gemeen/adj/nrc_handelsblad_20010703_91/594	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;speel/verb;spel/noun	10	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;speel/verb;spel/noun	10	Colombiaans/adj;Nederlands/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;eerder/adj;genoemd/adj;getuige/noun;hooggeplaatst/adj;laat/verb;magistraat/noun;speel/verb;spel/noun;verklaar/verb	14	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;een/det;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;met/prep;speel/verb;spel/noun	12	Colombiaans/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;een/det;genoemd/adj;hooggeplaatst/adj;laat/verb;magistraat/noun;met/prep;speel/verb;spel/noun	12	Colombiaans/adj;Nederlands/adj;anoniem/adj;bedreigd/adj;drugs_handelaar/noun;een/det;eerder/adj;genoemd/adj;getuige/noun;hooggeplaatst/adj;laat/verb;magistraat/noun;met/prep;speel/verb;spel/noun;verklaar/verb	16	Colombiaans/adj;drugs_handelaar/noun;hooggeplaatst/adj;laat/verb;speel/verb;spel/noun	6	Colombiaans/adj;drugs_handelaar/noun;hooggeplaatst/adj;laat/verb;speel/verb;spel/noun	6	Colombiaans/adj;drugs_handelaar/noun;hooggeplaatst/adj;laat/verb;speel/verb;spel/noun;verklaar/verb	7	Colombiaans/adj;drugs_handelaar/noun;een/det;hooggeplaatst/adj;laat/verb;met/prep;speel/verb;spel/noun	8	Colombiaans/adj;drugs_handelaar/noun;een/det;hooggeplaatst/adj;laat/verb;met/prep;speel/verb;spel/noun	8	Colombiaans/adj;drugs_handelaar/noun;een/det;hooggeplaatst/adj;laat/verb;met/prep;speel/verb;spel/noun;verklaar/verb	9
gemeen/adj/nrc_handelsblad_19990710_23/200	streek/noun;verga/adj;vind/verb	3	streek/noun;verga/adj;vind/verb	3	eis/noun;streek/noun;verga/adj;vind/verb	4	een/det;met/prep;streek/noun;uitgerekend/adv;verga/adj;vind/verb;zo'n/det	7	een/det;met/prep;streek/noun;uitgerekend/adv;verga/adj;vind/verb;zo'n/det	7	een/det;eis/noun;het/det;met/prep;nu/adv;streek/noun;uitgerekend/adv;van/prep;verga/adj;vind/verb;zo'n/det	11	streek/noun;vind/verb	2	streek/noun;vind/verb	2	streek/noun;vind/verb	2	een/det;streek/noun;uitgerekend/adv;vind/verb	4	een/det;streek/noun;uitgerekend/adv;vind/verb	4	een/det;het/det;streek/noun;uitgerekend/adv;van/prep;vind/verb	6
gemeen/adj/nrc_handelsblad_20000225_146/668	heb/verb;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj	6	heb/verb;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj	6	heb/verb;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj	6	een/det;heb/verb;hij/pron;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj;zijn/det	9	een/det;heb/verb;hij/pron;spartel/verb;sterf/verb;urenlang/adj;val/noun;vruchteloos/adj;zijn/det	9	een/det;heb/verb;hij/pron;in/prep;spartel/verb;sterf/verb;urenlang/adj;val/noun;voor/prep;vruchteloos/adj;zijn/det	11	spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	4	spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	4	spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	4	een/det;spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	5	een/det;spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	5	een/det;in/prep;spartel/verb;urenlang/adj;val/noun;vruchteloos/adj	6
gemeen/adj/nrc_handelsblad_20020411_38/490	geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj	9	geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj	9	geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj	9	als/prep;altijd/adv;geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj;zijn/det	12	als/prep;altijd/adv;geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;laat/verb;sliert/noun;summum/noun;vet/adj;zijn/det	12	als/prep;altijd/adv;geld/verb;grimas/noun;groei/verb;haar/noun;hang/verb;het/det;in/prep;laat/verb;nog/adv;om/prep;sliert/noun;summum/noun;vet/adj;zijn/det	16	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj	5	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj	5	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj	5	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj;zijn/det	6	geld/verb;grimas/noun;hang/verb;sliert/noun;vet/adj;zijn/det	6	geld/verb;grimas/noun;hang/verb;in/prep;om/prep;sliert/noun;vet/adj;zijn/det	8
gemeen/adj/nrc_handelsblad_20000413_40/43	dank/verb;heb/verb;oud_staatssecretaris/noun;postuur/noun	4	dank/verb;heb/verb;oud_staatssecretaris/noun;postuur/noun	4	commissaris/noun;dank/verb;heb/verb;oud_staatssecretaris/noun;postuur/noun;voormalig/adj	6	dank/verb;heb/verb;hij/pron;met/prep;niet/adv;oud_staatssecretaris/noun;postuur/noun	7	dank/verb;heb/verb;hij/pron;met/prep;niet/adv;oud_staatssecretaris/noun;postuur/noun	7	aan/prep;commissaris/noun;dank/verb;de/det;heb/verb;het/det;hij/pron;met/prep;niet/adv;oud_staatssecretaris/noun;postuur/noun;van/prep;voormalig/adj	13	heb/verb;oud_staatssecretaris/noun;postuur/noun	3	heb/verb;oud_staatssecretaris/noun;postuur/noun	3	heb/verb;oud_staatssecretaris/noun;postuur/noun	3	heb/verb;hij/pron;met/prep;oud_staatssecretaris/noun;postuur/noun	5	heb/verb;hij/pron;met/prep;oud_staatssecretaris/noun;postuur/noun	5	aan/prep;de/det;heb/verb;het/det;hij/pron;met/prep;oud_staatssecretaris/noun;postuur/noun	8
gemeen/adj/nrc_handelsblad_20030927_221/363	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;niets/noun;zalm/noun	4	besta/verb;deler/noun;groot/adj;lang/adj;niets/noun;tijd/noun;zalm/noun	7	deler/noun;groot/adj;niets/noun;zalm/noun	4	deler/noun;groot/adj;niets/noun;zalm/noun	4	besta/verb;de/det;deler/noun;groot/adj;het/det;lang/adj;niets/noun;tijd/noun;tot/prep;van/prep;weinig/det;zalm/noun	12	deler/noun;groot/adj;zalm/noun	3	deler/noun;groot/adj;zalm/noun	3	besta/verb;deler/noun;groot/adj;lang/adj;zalm/noun	5	deler/noun;groot/adj;zalm/noun	3	deler/noun;groot/adj;zalm/noun	3	besta/verb;de/det;deler/noun;groot/adj;lang/adj;zalm/noun	6
gemeen/adj/nrc_handelsblad_20010824_130/246	hard/adj;kan/verb;knijp/verb;teen/noun	4	hard/adj;kan/verb;knijp/verb;teen/noun	4	hard/adj;kan/verb;knijp/verb;teen/noun	4	hard/adj;hun/det;je/pron;kan/verb;knijp/verb;met/prep;teen/noun;ze/pron	8	hard/adj;hun/det;je/pron;kan/verb;knijp/verb;met/prep;teen/noun;ze/pron	8	hard/adj;hun/det;je/pron;kan/verb;knijp/verb;met/prep;teen/noun;ze/pron	8	hard/adj;knijp/verb;teen/noun	3	hard/adj;knijp/verb;teen/noun	3	hard/adj;knijp/verb;teen/noun	3	hard/adj;hun/det;knijp/verb;met/prep;teen/noun	5	hard/adj;hun/det;knijp/verb;met/prep;teen/noun	5	hard/adj;hun/det;knijp/verb;met/prep;teen/noun	5
gemeen/adj/nrc_handelsblad_20040207_251/322	ben/verb;fantasie/noun;losbandig/adj;moeder/noun;publiceer/verb	5	ben/verb;fantasie/noun;losbandig/adj;moeder/noun;publiceer/verb	5	ben/verb;fantasie/noun;leven/noun;losbandig/adj;moeder/noun;publiceer/verb;stel/verb	7	ben/verb;een/det;fantasie/noun;heel/adv;hij/pron;losbandig/adj;moeder/noun;over/prep;publiceer/verb;zij/pron;zijn/det	11	ben/verb;een/det;fantasie/noun;heel/adv;hij/pron;losbandig/adj;moeder/noun;over/prep;publiceer/verb;zij/pron;zijn/det	11	ben/verb;een/det;fantasie/noun;heel/adv;hij/pron;leven/noun;losbandig/adj;moeder/noun;over/prep;publiceer/verb;stel/verb;zij/pron;zijn/det	13	ben/verb;fantasie/noun;moeder/noun;publiceer/verb	4	ben/verb;fantasie/noun;moeder/noun;publiceer/verb	4	ben/verb;fantasie/noun;moeder/noun;publiceer/verb	4	ben/verb;fantasie/noun;heel/adv;moeder/noun;over/prep;publiceer/verb;zijn/det	7	ben/verb;fantasie/noun;heel/adv;moeder/noun;over/prep;publiceer/verb;zijn/det	7	ben/verb;fantasie/noun;heel/adv;moeder/noun;over/prep;publiceer/verb;zijn/det	7
gemeen/adj/nrc_handelsblad_20000701_69/452	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	de/det;spectaculair/adj;speel/verb;toen/adv	4	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	spectaculair/adj;speel/verb	2	de/det;spectaculair/adj;speel/verb;toen/adv	4
gemeen/adj/nrc_handelsblad_20010615_14/657	deler/noun;groot/adj;heb/verb;mens/noun	4	deler/noun;groot/adj;heb/verb;mens/noun	4	deler/noun;groot/adj;heb/verb;mens/noun;moeite/noun	5	deler/noun;groot/adj;heb/verb;mens/noun;met/prep;veel/det	6	deler/noun;groot/adj;heb/verb;mens/noun;met/prep;veel/det	6	al/adv;de/det;deler/noun;groot/adj;heb/verb;mens/noun;met/prep;moeite/noun;veel/det	9	deler/noun;groot/adj;heb/verb	3	deler/noun;groot/adj;heb/verb	3	deler/noun;groot/adj;heb/verb;moeite/noun	4	deler/noun;groot/adj;heb/verb;met/prep	4	deler/noun;groot/adj;heb/verb;met/prep	4	de/det;deler/noun;groot/adj;heb/verb;met/prep;moeite/noun	6
gemeen/adj/nrc_handelsblad_20011120_77/82	ben/verb;maak/verb;zaak/noun	3	ben/verb;maak/verb;zaak/noun	3	bedrijf/noun;ben/verb;maak/verb;werk/noun;zaak/noun	5	ben/verb;maak/verb;met/prep;zaak/noun	4	ben/verb;maak/verb;met/prep;zaak/noun	4	bedrijf/noun;ben/verb;het/det;maak/verb;met/prep;van/prep;werk/noun;zaak/noun	8	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	bedrijf/noun;maak/verb;zaak/noun	3	maak/verb;met/prep;zaak/noun	3	maak/verb;met/prep;zaak/noun	3	bedrijf/noun;het/det;maak/verb;met/prep;zaak/noun	5
gemeen/adj/nrc_handelsblad_20020802_155/126	1971/noun;citaat/noun;toneelstuk/noun	3	1971/noun;citaat/noun;toneelstuk/noun	3	1971/noun;bespreking/noun;citaat/noun;geef/verb;toneelstuk/noun	5	1971/noun;citaat/noun;die/pron;toneelstuk/noun	4	1971/noun;citaat/noun;die/pron;toneelstuk/noun	4	1971/noun;bespreking/noun;bijvoorbeeld/adv;citaat/noun;de/det;die/pron;geef/verb;in/prep;toneelstuk/noun;uit/prep;van/prep	11	toneelstuk/noun	1	toneelstuk/noun	1	bespreking/noun;geef/verb;toneelstuk/noun	3	toneelstuk/noun	1	toneelstuk/noun	1	bespreking/noun;de/det;geef/verb;toneelstuk/noun;van/prep	5
gemeen/adj/nrc_handelsblad_20011102_76/651	departement/noun;maak/verb;militie/noun;officieus/adj;zaak/noun	5	departement/noun;maak/verb;militie/noun;officieus/adj;zaak/noun	5	beurt/noun;departement/noun;gewapend/adj;maak/verb;militie/noun;officieus/adj;zaak/noun	7	departement/noun;die/det;hun/det;maak/verb;met/prep;militie/noun;officieus/adj;soms/adv;zaak/noun	9	departement/noun;die/det;hun/det;maak/verb;met/prep;militie/noun;officieus/adj;soms/adv;zaak/noun	9	aan/prep;beurt/noun;de/det;departement/noun;die/det;gewapend/adj;hun/det;in/prep;maak/verb;met/prep;militie/noun;officieus/adj;op/prep;soms/adv;zaak/noun	15	maak/verb;officieus/adj;zaak/noun	3	maak/verb;officieus/adj;zaak/noun	3	beurt/noun;gewapend/adj;maak/verb;officieus/adj;zaak/noun	5	hun/det;maak/verb;met/prep;officieus/adj;soms/adv;zaak/noun	6	hun/det;maak/verb;met/prep;officieus/adj;soms/adv;zaak/noun	6	beurt/noun;de/det;gewapend/adj;hun/det;maak/verb;met/prep;officieus/adj;op/prep;soms/adv;zaak/noun	10
gemeen/adj/nrc_handelsblad_20010728_0/58	ben/verb;gebit/noun;goor/adj;het/noun;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;het/noun;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;het/noun;oog_DIM/noun	5	ben/verb;een/det;gebit/noun;goor/adj;het/noun;met/prep;oog_DIM/noun	7	ben/verb;een/det;gebit/noun;goor/adj;het/noun;met/prep;oog_DIM/noun	7	ben/verb;een/det;gebit/noun;goor/adj;het/noun;met/prep;oog_DIM/noun	7	ben/verb;gebit/noun;goor/adj;oog_DIM/noun	4	ben/verb;gebit/noun;goor/adj;oog_DIM/noun	4	ben/verb;gebit/noun;goor/adj;oog_DIM/noun	4	ben/verb;gebit/noun;goor/adj;met/prep;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;met/prep;oog_DIM/noun	5	ben/verb;gebit/noun;goor/adj;met/prep;oog_DIM/noun	5
gemeen/adj/nrc_handelsblad_20000428_139/369	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;treffend/adj;vrolijk/adj	3	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5	ben/verb;die/det;treffend/adj;vooral/adv;vrolijk/adj	5
gemeen/adj/nrc_handelsblad_19990406_75/551	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;oud/adj;schakel/verb;schitterend/adj;verkrampt/adj	9	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;schakel/verb;schitterend/adj;verkrampt/adj	8	huisvrouw/noun;jong/noun;lief/noun;meisje/noun;naar/adj;naar/prep;oud/adj;schakel/verb;schitterend/adj;van/prep;verkrampt/adj	11	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;oud/adj;verkrampt/adj	5	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;verkrampt/adj	4	jong/noun;lief/noun;naar/adj;oud/adj;van/prep;verkrampt/adj	6
gemeen/adj/nrc_handelsblad_19990408_133/627	egoïstisch/adj;heb/verb;noem/verb	3	egoïstisch/adj;heb/verb;noem/verb	3	ander/adj;egoïstisch/adj;heb/verb;moeite/noun;neem/verb;noem/verb	6	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;niet/adv;noem/verb;zichzelf/pron	7	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;niet/adv;noem/verb;zichzelf/pron	7	ander/adj;de/det;een/pron;eens/adv;egoïstisch/adj;heb/verb;helemaal/adv;moeite/noun;neem/verb;niet/adv;noem/verb;zichzelf/pron	12	egoïstisch/adj;heb/verb;noem/verb	3	egoïstisch/adj;heb/verb;noem/verb	3	ander/adj;egoïstisch/adj;heb/verb;noem/verb	4	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;noem/verb;zichzelf/pron	6	een/pron;egoïstisch/adj;heb/verb;helemaal/adv;noem/verb;zichzelf/pron	6	ander/adj;een/pron;egoïstisch/adj;heb/verb;helemaal/adv;noem/verb;zichzelf/pron	7
gemeen/adj/nrc_handelsblad_20031029_89/253	maak/verb;zaak/noun	2	maak/verb;zaak/noun	2	kom/verb;maak/verb;zaak/noun	3	geen/det;maak/verb;met/prep;zaak/noun;ze/pron	5	geen/det;maak/verb;met/prep;zaak/noun;ze/pron	5	geen/det;in/prep;kom/verb;maak/verb;met/prep;zaak/noun;ze/pron	7	zaak/noun	1	zaak/noun	1	zaak/noun	1	geen/det;met/prep;zaak/noun	3	geen/det;met/prep;zaak/noun	3	geen/det;met/prep;zaak/noun	3
gemeen/adj/nrc_handelsblad_20010309_46/402	ben/verb;deler/noun;duur_voort/adj;film/noun;groot/adj	5	ben/verb;deler/noun;duur_voort/adj;film/noun;groot/adj	5	ben/verb;deler/noun;duur_voort/adj;film/noun;ga_uit/verb;groot/adj	6	ben/verb;deler/noun;die/pron;duur_voort/adj;een/det;film/noun;groot/adj	7	ben/verb;deler/noun;die/pron;duur_voort/adj;een/det;film/noun;groot/adj	7	ben/verb;de/det;deler/noun;die/pron;duur_voort/adj;een/det;film/noun;ga_uit/verb;groot/adj;het/det;van/prep	11	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;ga_uit/verb;groot/adj	4	deler/noun;duur_voort/adj;groot/adj	3	deler/noun;duur_voort/adj;groot/adj	3	de/det;deler/noun;duur_voort/adj;ga_uit/verb;groot/adj;van/prep	6
gemeen/adj/nrc_handelsblad_20020802_146/288	ben/verb;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	5	ben/verb;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	5	ben/verb;gruwelijk/adj;incident/noun;klink/adj;laconiek/adj;nummer/noun	6	ben/verb;een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	7	ben/verb;een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	7	ben/verb;een/det;gruwelijk/adj;het/det;incident/noun;klink/adj;laconiek/adj;nummer/noun;over/prep	9	gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	4	gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun	4	gruwelijk/adj;incident/noun;klink/adj;laconiek/adj;nummer/noun	5	een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	6	een/det;gruwelijk/adj;klink/adj;laconiek/adj;nummer/noun;over/prep	6	een/det;gruwelijk/adj;incident/noun;klink/adj;laconiek/adj;nummer/noun;over/prep	7
gemeen/adj/nrc_handelsblad_20020205_106/500	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;ga/verb;schrijnend/adj	4	ben/verb;dood/adj;schrijnend/adj;ze/pron	4	ben/verb;dood/adj;schrijnend/adj;ze/pron	4	ben/verb;dood/adj;ga/verb;nog/adv;schrijnend/adj;ze/pron	6	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3	ben/verb;dood/adj;schrijnend/adj	3
gemeen/adj/nrc_handelsblad_20000913_26/259	coupé/noun;haal_adem/verb;stik/verb;volk/noun	4	coupé/noun;haal_adem/verb;stik/verb;volk/noun	4	coupé/noun;haal_adem/verb;stik/verb;volk/noun	4	coupé/noun;een/det;haal_adem/verb;midden/prep;stik/verb;volk/noun	6	coupé/noun;een/det;haal_adem/verb;midden/prep;stik/verb;volk/noun	6	coupé/noun;een/det;haal_adem/verb;het/det;midden/prep;stik/verb;te/prep;van/prep;volk/noun	9	haal_adem/verb;volk/noun	2	haal_adem/verb;volk/noun	2	haal_adem/verb;volk/noun	2	haal_adem/verb;midden/prep;volk/noun	3	haal_adem/verb;midden/prep;volk/noun	3	haal_adem/verb;het/det;midden/prep;te/prep;van/prep;volk/noun	6
gemeen/adj/nrc_handelsblad_19991201_25/569	ben/verb;het/noun;mens/noun	3	ben/verb;het/noun;mens/noun	3	ben/verb;het/noun;krijg/verb;mens/noun;moeilijk/adj	5	ben/verb;een/det;heel/adv;het/noun;mens/noun;weliswaar/adv	6	ben/verb;een/det;heel/adv;het/noun;mens/noun;weliswaar/adv	6	ben/verb;een/det;heel/adv;het/noun;krijg/verb;mens/noun;moeilijk/adj;nog/adv;weliswaar/adv	9	ben/verb;mens/noun	2	ben/verb;mens/noun	2	ben/verb;krijg/verb;mens/noun	3	ben/verb;een/det;mens/noun	3	ben/verb;een/det;mens/noun	3	ben/verb;een/det;krijg/verb;mens/noun	4
gemeen/adj/nrc_handelsblad_20020710_78/29	echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	6	echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	6	1997/noun;echtelijk/adj;film/noun;schijn/noun;schoon/adj;seconde/noun;uitgebracht/adj;verstoor/verb;word/verb	9	beide/det;echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	7	beide/det;echtelijk/adj;film/noun;schijn/noun;seconde/noun;uitgebracht/adj;verstoor/verb	7	1997/noun;beide/det;de/det;echtelijk/adj;film/noun;in/prep;schijn/noun;schoon/adj;seconde/noun;uitgebracht/adj;verstoor/verb;word/verb	12	film/noun;seconde/noun	2	film/noun;seconde/noun	2	1997/noun;film/noun;seconde/noun	3	beide/det;film/noun;seconde/noun	3	beide/det;film/noun;seconde/noun	3	1997/noun;beide/det;de/det;film/noun;in/prep;seconde/noun	6
gemeen/adj/nrc_handelsblad_20010914_35/179		0		0		0		0		0		0		0		0		0		0		0		0
