	token_id	cw_position	lemma	pos	type	wordform	same_sentence	side	distance	pmi	raw_freq	raw_co
geestig/adj/nrc_handelsblad_20031023_129/9/R11	geestig/adj/nrc_handelsblad_20031023_129/9	R11	echt	adj	echt/adj	écht	True	R	12	0.6423536	253480.0	73.0
geestig/adj/nrc_handelsblad_20031023_129/9/R12	geestig/adj/nrc_handelsblad_20031023_129/9	R12	tragisch	adj	tragisch/adj	tragisch	True	R	13			
geestig/adj/nrc_handelsblad_20031023_129/9/R13	geestig/adj/nrc_handelsblad_20031023_129/9	R13	.	punct	./punct	.	True	R	14			
geestig/adj/nrc_handelsblad_20031023_129/9/R14	geestig/adj/nrc_handelsblad_20031023_129/9	R14	sentence_delimiter	none	none	</sentence>	none	R	15			
geestig/adj/nrc_handelsblad_20031023_129/9/R15												
geestig/adj/nrc_handelsblad_20010406_180/2927/L0	geestig/adj/nrc_handelsblad_20010406_180/2927	L0	een	det	een/det	een	True	L	1	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L1	geestig/adj/nrc_handelsblad_20010406_180/2927	L1	het	det	het/det	het	True	L	2	-0.028987847	11650779.0	1712.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L2	geestig/adj/nrc_handelsblad_20010406_180/2927	L2	heb	verb	heb/verb	heeft	True	L	3	-0.45254478	4034811.0	387.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L3	geestig/adj/nrc_handelsblad_20010406_180/2927	L3	bovendien	adv	bovendien/adv	Bovendien	True	L	4	0.6644312	145076.0	43.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L4	geestig/adj/nrc_handelsblad_20010406_180/2927	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
geestig/adj/nrc_handelsblad_20010406_180/2927/L5	geestig/adj/nrc_handelsblad_20010406_180/2927	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
geestig/adj/nrc_handelsblad_20010406_180/2927/L6	geestig/adj/nrc_handelsblad_20010406_180/2927	L6	.	punct	./punct	.	False	L	7			
geestig/adj/nrc_handelsblad_20010406_180/2927/L7	geestig/adj/nrc_handelsblad_20010406_180/2927	L7	authenticiteit	noun	authenticiteit/noun	authenticiteit	False	L	8			
geestig/adj/nrc_handelsblad_20010406_180/2927/L8	geestig/adj/nrc_handelsblad_20010406_180/2927	L8	van	prep	van/prep	van	False	L	9	-0.10687933	12638933.0	1718.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L9	geestig/adj/nrc_handelsblad_20010406_180/2927	L9	suggestie	noun	suggestie/noun	suggestie	False	L	10			
geestig/adj/nrc_handelsblad_20010406_180/2927/L10	geestig/adj/nrc_handelsblad_20010406_180/2927	L10	de	det	de/det	de	False	L	11	-0.34015357	28074105.0	3021.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L11	geestig/adj/nrc_handelsblad_20010406_180/2927	L11	aan	prep	aan/prep	aan	False	L	12	-0.44953063	2153601.0	208.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L12	geestig/adj/nrc_handelsblad_20010406_180/2927	L12	draag_bij	verb	draag_bij/verb	bijdraagt	False	L	13			
geestig/adj/nrc_handelsblad_20010406_180/2927/L13	geestig/adj/nrc_handelsblad_20010406_180/2927	L13	het	det	het/det	het	False	L	14	-0.028987847	11650779.0	1712.0
geestig/adj/nrc_handelsblad_20010406_180/2927/L14	geestig/adj/nrc_handelsblad_20010406_180/2927	L14	omdat	comp	omdat/comp	omdat	False	L	15			
geestig/adj/nrc_handelsblad_20010406_180/2927/L15												
geestig/adj/nrc_handelsblad_20010406_180/2927/R0	geestig/adj/nrc_handelsblad_20010406_180/2927	R0	effect	noun	effect/noun	effect	True	R	1	1.0131536	35928.0	15.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R1	geestig/adj/nrc_handelsblad_20010406_180/2927	R1	.	punct	./punct	.	True	R	2			
geestig/adj/nrc_handelsblad_20010406_180/2927/R2	geestig/adj/nrc_handelsblad_20010406_180/2927	R2	sentence_delimiter	none	none	</sentence>	none	R	3			
geestig/adj/nrc_handelsblad_20010406_180/2927/R3	geestig/adj/nrc_handelsblad_20010406_180/2927	R3	sentence_delimiter	none	none	<sentence>	none	R	4			
geestig/adj/nrc_handelsblad_20010406_180/2927/R4	geestig/adj/nrc_handelsblad_20010406_180/2927	R4	we	pron	we/pron	We	False	R	5	-1.0004182	1359191.0	76.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R5	geestig/adj/nrc_handelsblad_20010406_180/2927	R5	zeg	verb	zeg/verb	zeggen	False	R	6	-0.75717145	982307.0	70.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R6	geestig/adj/nrc_handelsblad_20010406_180/2927	R6	tegenwoordig	adj	tegenwoordig/adj	tegenwoordig	False	R	7	0.81841934	34946.0	12.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R7	geestig/adj/nrc_handelsblad_20010406_180/2927	R7	niet	adv	niet/adv	niet	False	R	8	-0.13294972	3455007.0	458.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R8	geestig/adj/nrc_handelsblad_20010406_180/2927	R8	meer	adv	meer/adv	meer	False	R	9	-0.24215494	429100.0	51.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R9	geestig/adj/nrc_handelsblad_20010406_180/2927	R9	zo	adv	zo/adv	zo	False	R	10	0.7682757	748301.0	245.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R10	geestig/adj/nrc_handelsblad_20010406_180/2927	R10	vaak	adj	vaak/adj	vaak	False	R	11	1.6399167000000001	194279.0	152.0
geestig/adj/nrc_handelsblad_20010406_180/2927/R11	geestig/adj/nrc_handelsblad_20010406_180/2927	R11	schorriemorrie	noun	schorriemorrie/noun	schorriemorrie	False	R	12			
geestig/adj/nrc_handelsblad_20010406_180/2927/R12	geestig/adj/nrc_handelsblad_20010406_180/2927	R12	,	punct	,/punct	,	False	R	13			
geestig/adj/nrc_handelsblad_20010406_180/2927/R13	geestig/adj/nrc_handelsblad_20010406_180/2927	R13	maar	vg	maar/vg	maar	False	R	14			
geestig/adj/nrc_handelsblad_20010406_180/2927/R14	geestig/adj/nrc_handelsblad_20010406_180/2927	R14	als	comp	als/comp	als	False	R	15			
geestig/adj/nrc_handelsblad_20010406_180/2927/R15												
geestig/adj/nrc_handelsblad_20000211_39/93/L0	geestig/adj/nrc_handelsblad_20000211_39/93	L0	`	punct	`/punct	`	True	L	1			
geestig/adj/nrc_handelsblad_20000211_39/93/L1	geestig/adj/nrc_handelsblad_20000211_39/93	L1	hem	pron	hem/pron	hem	True	L	2	0.012229705	455207.0	70.0
geestig/adj/nrc_handelsblad_20000211_39/93/L2	geestig/adj/nrc_handelsblad_20000211_39/93	L2	vind	verb	vind/verb	vond	True	L	3	0.86631095	541702.0	195.0
geestig/adj/nrc_handelsblad_20000211_39/93/L3	geestig/adj/nrc_handelsblad_20000211_39/93	L3	Risseeuw	name	Risseeuw/name	Risseeuw	True	L	4			
geestig/adj/nrc_handelsblad_20000211_39/93/L4	geestig/adj/nrc_handelsblad_20000211_39/93	L4	sentence_delimiter	none	none	<sentence>	none	L	5			
geestig/adj/nrc_handelsblad_20000211_39/93/L5	geestig/adj/nrc_handelsblad_20000211_39/93	L5	sentence_delimiter	none	none	</sentence>	none	L	6			
geestig/adj/nrc_handelsblad_20000211_39/93/L6	geestig/adj/nrc_handelsblad_20000211_39/93	L6	.	punct	./punct	.	False	L	7			
geestig/adj/nrc_handelsblad_20000211_39/93/L7	geestig/adj/nrc_handelsblad_20000211_39/93	L7	Pernis	name	Pernis/name	Pernis	False	L	8			
geestig/adj/nrc_handelsblad_20000211_39/93/L8	geestig/adj/nrc_handelsblad_20000211_39/93	L8	van	prep	van/prep	van	False	L	9	-0.10687933	12638933.0	1718.0
geestig/adj/nrc_handelsblad_20000211_39/93/L9	geestig/adj/nrc_handelsblad_20000211_39/93	L9	baas	noun	baas/noun	baas	False	L	10			
geestig/adj/nrc_handelsblad_20000211_39/93/L10	geestig/adj/nrc_handelsblad_20000211_39/93	L10	de	det	de/det	de	False	L	11	-0.34015357	28074105.0	3021.0
geestig/adj/nrc_handelsblad_20000211_39/93/L11	geestig/adj/nrc_handelsblad_20000211_39/93	L11	tijd	noun	tijd/noun	tijd	False	L	12	-0.25452939999999996	349223.0	41.0
geestig/adj/nrc_handelsblad_20000211_39/93/L12	geestig/adj/nrc_handelsblad_20000211_39/93	L12	die	det	die/det	die	False	L	13	-0.02328437	1365392.0	203.0
geestig/adj/nrc_handelsblad_20000211_39/93/L13	geestig/adj/nrc_handelsblad_20000211_39/93	L13	in	prep	in/prep	in	False	L	14	-0.17375587	9492181.0	1204.0
geestig/adj/nrc_handelsblad_20000211_39/93/L14	geestig/adj/nrc_handelsblad_20000211_39/93	L14	ben	verb	ben/verb	was	False	L	15	0.38828874	9938754.0	2217.0
geestig/adj/nrc_handelsblad_20000211_39/93/L15												
geestig/adj/nrc_handelsblad_20000211_39/93/R0	geestig/adj/nrc_handelsblad_20000211_39/93	R0	,	punct	,/punct	,	True	R	1			
geestig/adj/nrc_handelsblad_20000211_39/93/R1	geestig/adj/nrc_handelsblad_20000211_39/93	R1	slim	adj	slim/adj	slim	True	R	2	2.6757572	13719.0	30.0
geestig/adj/nrc_handelsblad_20000211_39/93/R2	geestig/adj/nrc_handelsblad_20000211_39/93	R2	,	punct	,/punct	,	True	R	3			
geestig/adj/nrc_handelsblad_20000211_39/93/R3	geestig/adj/nrc_handelsblad_20000211_39/93	R3	non-conformistisch	adj	non-conformistisch/adj	non-conformistisch	True	R	4			
geestig/adj/nrc_handelsblad_20000211_39/93/R4	geestig/adj/nrc_handelsblad_20000211_39/93	R4	,	punct	,/punct	,	True	R	5			
geestig/adj/nrc_handelsblad_20000211_39/93/R5	geestig/adj/nrc_handelsblad_20000211_39/93	R5	een	det	een/det	een	True	R	6	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20000211_39/93/R6	geestig/adj/nrc_handelsblad_20000211_39/93	R6	man	noun	man/noun	man	True	R	7	0.5208642	381643.0	97.0
geestig/adj/nrc_handelsblad_20000211_39/93/R7	geestig/adj/nrc_handelsblad_20000211_39/93	R7	die	pron	die/pron	die	True	R	8	0.30651462	2519801.0	521.0
geestig/adj/nrc_handelsblad_20000211_39/93/R8	geestig/adj/nrc_handelsblad_20000211_39/93	R8	zijn	det	zijn/det	zijn	True	R	9	0.45009774	2164588.0	515.0
geestig/adj/nrc_handelsblad_20000211_39/93/R9	geestig/adj/nrc_handelsblad_20000211_39/93	R9	nek	noun	nek/noun	nek	True	R	10	0.6678977	10145.0	3.0
geestig/adj/nrc_handelsblad_20000211_39/93/R10	geestig/adj/nrc_handelsblad_20000211_39/93	R10	durf	verb	durf/verb	durft	True	R	11			
geestig/adj/nrc_handelsblad_20000211_39/93/R11	geestig/adj/nrc_handelsblad_20000211_39/93	R11	uit	part	uit/part	uit	True	R	12	-0.26775488	475164.0	55.0
geestig/adj/nrc_handelsblad_20000211_39/93/R12	geestig/adj/nrc_handelsblad_20000211_39/93	R12	te	comp	te/comp	te	True	R	13			
geestig/adj/nrc_handelsblad_20000211_39/93/R13	geestig/adj/nrc_handelsblad_20000211_39/93	R13	steek_uit	verb	steek_uit/verb	steken	True	R	14			
geestig/adj/nrc_handelsblad_20000211_39/93/R14	geestig/adj/nrc_handelsblad_20000211_39/93	R14	'	punct	'/punct	'	True	R	15			
geestig/adj/nrc_handelsblad_20000211_39/93/R15												
geestig/adj/nrc_handelsblad_20040416_155/438/L0	geestig/adj/nrc_handelsblad_20040416_155/438	L0	zo	adv	zo/adv	zo	True	L	1	0.7682757	748301.0	245.0
geestig/adj/nrc_handelsblad_20040416_155/438/L1	geestig/adj/nrc_handelsblad_20040416_155/438	L1	vaak	adj	vaak/adj	vaak	True	L	2	1.6399167000000001	194279.0	152.0
geestig/adj/nrc_handelsblad_20040416_155/438/L2	geestig/adj/nrc_handelsblad_20040416_155/438	L2	kabinet	noun	kabinet/noun	kabinet	True	L	3	-2.1675022	58468.0	1.0
geestig/adj/nrc_handelsblad_20040416_155/438/L3	geestig/adj/nrc_handelsblad_20040416_155/438	L3	het	det	het/det	het	True	L	4	-0.028987847	11650779.0	1712.0
geestig/adj/nrc_handelsblad_20040416_155/438/L4	geestig/adj/nrc_handelsblad_20040416_155/438	L4	binnen	prep	binnen/prep	binnen	True	L	5	-1.5612133999999998	125900.0	4.0
geestig/adj/nrc_handelsblad_20040416_155/438/L5	geestig/adj/nrc_handelsblad_20040416_155/438	L5	en	vg	en/vg	en	True	L	6			
geestig/adj/nrc_handelsblad_20040416_155/438/L6	geestig/adj/nrc_handelsblad_20040416_155/438	L6	let	verb	let/verb	let	True	L	7	1.5176188999999998	8695.0	6.0
geestig/adj/nrc_handelsblad_20040416_155/438/L7	geestig/adj/nrc_handelsblad_20040416_155/438	L7	belang	noun	belang/noun	belangen	True	L	8	-1.811102	80766.0	2.0
geestig/adj/nrc_handelsblad_20040416_155/438/L8	geestig/adj/nrc_handelsblad_20040416_155/438	L8	Nederlands	adj	Nederlands/adj	Nederlandse	True	L	9	-0.21395968	241254.0	29.0
geestig/adj/nrc_handelsblad_20040416_155/438/L9	geestig/adj/nrc_handelsblad_20040416_155/438	L9	op	prep	op/prep	op	True	L	10	-0.23028633	4502370.0	540.0
geestig/adj/nrc_handelsblad_20040416_155/438/L10	geestig/adj/nrc_handelsblad_20040416_155/438	L10	goed	adj	goed/adj	goed	True	L	11	0.31662437	987502.0	205.0
geestig/adj/nrc_handelsblad_20040416_155/438/L11	geestig/adj/nrc_handelsblad_20040416_155/438	L11	zo	adv	zo/adv	zo	True	L	12	0.7682757	748301.0	245.0
geestig/adj/nrc_handelsblad_20040416_155/438/L12	geestig/adj/nrc_handelsblad_20040416_155/438	L12	Europa	name	Europa/name	Europa	True	L	13			
geestig/adj/nrc_handelsblad_20040416_155/438/L13	geestig/adj/nrc_handelsblad_20040416_155/438	L13	in	prep	in/prep	in	True	L	14	-0.17375587	9492181.0	1204.0
geestig/adj/nrc_handelsblad_20040416_155/438/L14	geestig/adj/nrc_handelsblad_20040416_155/438	L14	die	pron	die/pron	die	True	L	15	0.30651462	2519801.0	521.0
geestig/adj/nrc_handelsblad_20040416_155/438/L15												
geestig/adj/nrc_handelsblad_20040416_155/438/R0	geestig/adj/nrc_handelsblad_20040416_155/438	R0	doe	verb	doe/verb	doet	True	R	1	-0.043804697999999996	731956.0	106.0
geestig/adj/nrc_handelsblad_20040416_155/438/R1	geestig/adj/nrc_handelsblad_20040416_155/438	R1	,	punct	,/punct	,	True	R	2			
geestig/adj/nrc_handelsblad_20040416_155/438/R2	geestig/adj/nrc_handelsblad_20040416_155/438	R2	kan	verb	kan/verb	kan	True	R	3	-0.25125238	1969534.0	232.0
geestig/adj/nrc_handelsblad_20040416_155/438/R3	geestig/adj/nrc_handelsblad_20040416_155/438	R3	de	det	de/det	de	True	R	4	-0.34015357	28074105.0	3021.0
geestig/adj/nrc_handelsblad_20040416_155/438/R4	geestig/adj/nrc_handelsblad_20040416_155/438	R4	Eurosceptische	adj	Eurosceptische/adj	Eurosceptische	True	R	5			
geestig/adj/nrc_handelsblad_20040416_155/438/R5	geestig/adj/nrc_handelsblad_20040416_155/438	R5	premier	noun	premier/noun	premier	True	R	6	-1.0042536	73125.0	4.0
geestig/adj/nrc_handelsblad_20040416_155/438/R6	geestig/adj/nrc_handelsblad_20040416_155/438	R6	het	det	het/det	het	True	R	7	-0.028987847	11650779.0	1712.0
geestig/adj/nrc_handelsblad_20040416_155/438/R7	geestig/adj/nrc_handelsblad_20040416_155/438	R7	uitstekend	adj	uitstekend/adj	uitstekend	True	R	8	0.8060313	29481.0	10.0
geestig/adj/nrc_handelsblad_20040416_155/438/R8	geestig/adj/nrc_handelsblad_20040416_155/438	R8	vind	verb	vind/verb	vinden	True	R	9	0.86631095	541702.0	195.0
geestig/adj/nrc_handelsblad_20040416_155/438/R9	geestig/adj/nrc_handelsblad_20040416_155/438	R9	.	punct	./punct	.	True	R	10			
geestig/adj/nrc_handelsblad_20040416_155/438/R10	geestig/adj/nrc_handelsblad_20040416_155/438	R10	sentence_delimiter	none	none	</sentence>	none	R	11			
geestig/adj/nrc_handelsblad_20040416_155/438/R11	geestig/adj/nrc_handelsblad_20040416_155/438	R11	sentence_delimiter	none	none	<sentence>	none	R	12			
geestig/adj/nrc_handelsblad_20040416_155/438/R12	geestig/adj/nrc_handelsblad_20040416_155/438	R12	al	adv	al/adv	Al	False	R	13	-0.16665892	1066466.0	137.0
geestig/adj/nrc_handelsblad_20040416_155/438/R13	geestig/adj/nrc_handelsblad_20040416_155/438	R13	met	adv	met/adv	met	False	R	14			
geestig/adj/nrc_handelsblad_20040416_155/438/R14	geestig/adj/nrc_handelsblad_20040416_155/438	R14	al	adv	al/adv	al	False	R	15	-0.16665892	1066466.0	137.0
geestig/adj/nrc_handelsblad_20040416_155/438/R15												
geestig/adj/nrc_handelsblad_20011229_242/10/L0	geestig/adj/nrc_handelsblad_20011229_242/10	L0	zeer	adj	zeer/adj	zeer	True	L	1	0.9579165999999999	2534.0	1.0
geestig/adj/nrc_handelsblad_20011229_242/10/L1	geestig/adj/nrc_handelsblad_20011229_242/10	L1	,	punct	,/punct	,	True	L	2			
geestig/adj/nrc_handelsblad_20011229_242/10/L2	geestig/adj/nrc_handelsblad_20011229_242/10	L2	intelligent	adj	intelligent/adj	intelligent	True	L	3	4.0100155	7181.0	60.0
geestig/adj/nrc_handelsblad_20011229_242/10/L3	geestig/adj/nrc_handelsblad_20011229_242/10	L3	zeer	adv	zeer/adv	zeer	True	L	4	1.8185037	130472.0	122.0
geestig/adj/nrc_handelsblad_20011229_242/10/L4	geestig/adj/nrc_handelsblad_20011229_242/10	L4	een	det	een/det	een	True	L	5	0.27271274	11075723.0	2204.0
geestig/adj/nrc_handelsblad_20011229_242/10/L5	geestig/adj/nrc_handelsblad_20011229_242/10	L5	ben	verb	ben/verb	is	True	L	6	0.38828874	9938754.0	2217.0
geestig/adj/nrc_handelsblad_20011229_242/10/L6	geestig/adj/nrc_handelsblad_20011229_242/10	L6	hij	pron	hij/pron	Hij	True	L	7	0.42110702	2403923.0	557.0
geestig/adj/nrc_handelsblad_20011229_242/10/L7	geestig/adj/nrc_handelsblad_20011229_242/10	L7	sentence_delimiter	none	none	<sentence>	none	L	8			
geestig/adj/nrc_handelsblad_20011229_242/10/L8	geestig/adj/nrc_handelsblad_20011229_242/10	L8	sentence_delimiter	none	none	"<artikel naam=""242"">"	none	L	9			
geestig/adj/nrc_handelsblad_20011229_242/10/L9												
geestig/adj/nrc_handelsblad_20011229_242/10/L10												
geestig/adj/nrc_handelsblad_20011229_242/10/L11												
geestig/adj/nrc_handelsblad_20011229_242/10/L12												
geestig/adj/nrc_handelsblad_20011229_242/10/L13												
geestig/adj/nrc_handelsblad_20011229_242/10/L14												
geestig/adj/nrc_handelsblad_20011229_242/10/L15												
geestig/adj/nrc_handelsblad_20011229_242/10/R0	geestig/adj/nrc_handelsblad_20011229_242/10	R0	type	noun	type/noun	type	True	R	1	-0.36799829999999994	19031.0	2.0
geestig/adj/nrc_handelsblad_20011229_242/10/R1	geestig/adj/nrc_handelsblad_20011229_242/10	R1	,	punct	,/punct	,	True	R	2			
geestig/adj/nrc_handelsblad_20011229_242/10/R2	geestig/adj/nrc_handelsblad_20011229_242/10	R2	maar	vg	maar/vg	maar	True	R	3			
geestig/adj/nrc_handelsblad_20011229_242/10/R3	geestig/adj/nrc_handelsblad_20011229_242/10	R3	ik	pron	ik/pron	ik	True	R	4	-0.09482406	2577275.0	356.0
geestig/adj/nrc_handelsblad_20011229_242/10/R4	geestig/adj/nrc_handelsblad_20011229_242/10	R4	laat	verb	laat/verb	laat	True	R	5	0.012683637	521724.0	80.0
geestig/adj/nrc_handelsblad_20011229_242/10/R5	geestig/adj/nrc_handelsblad_20011229_242/10	R5	mijn	det	mijn/det	mijn	True	R	6	-0.32394743	564919.0	62.0
geestig/adj/nrc_handelsblad_20011229_242/10/R6	geestig/adj/nrc_handelsblad_20011229_242/10	R6	waardering	noun	waardering/noun	waardering	True	R	7	0.8551815	8432.0	3.0
geestig/adj/nrc_handelsblad_20011229_242/10/R7	geestig/adj/nrc_handelsblad_20011229_242/10	R7	daarover	pp	daarover/pp	daarover	True	R	8			
geestig/adj/nrc_handelsblad_20011229_242/10/R8	geestig/adj/nrc_handelsblad_20011229_242/10	R8	te	adv	te/adv	te	True	R	9	0.27340686	407519.0	81.0
geestig/adj/nrc_handelsblad_20011229_242/10/R9	geestig/adj/nrc_handelsblad_20011229_242/10	R9	weinig	adj	weinig/adj	weinig	True	R	10	-0.28045679999999995	113581.0	13.0
geestig/adj/nrc_handelsblad_20011229_242/10/R10	geestig/adj/nrc_handelsblad_20011229_242/10	R10	blijk	verb	blijk/verb	blijken	True	R	11	0.12091248	279801.0	48.0
geestig/adj/nrc_handelsblad_20011229_242/10/R11	geestig/adj/nrc_handelsblad_20011229_242/10	R11	.	punct	./punct	.	True	R	12			
geestig/adj/nrc_handelsblad_20011229_242/10/R12	geestig/adj/nrc_handelsblad_20011229_242/10	R12	sentence_delimiter	none	none	</sentence>	none	R	13			
geestig/adj/nrc_handelsblad_20011229_242/10/R13	geestig/adj/nrc_handelsblad_20011229_242/10	R13	sentence_delimiter	none	none	</artikel>	none	R	14			
geestig/adj/nrc_handelsblad_20011229_242/10/R14												
geestig/adj/nrc_handelsblad_20011229_242/10/R15												
geestig/adj/nrc_handelsblad_20040504_70/10/L0	geestig/adj/nrc_handelsblad_20040504_70/10	L0	als	prep	als/prep	als	True	L	1	0.5876416	1263756.0	345.0
geestig/adj/nrc_handelsblad_20040504_70/10/L1	geestig/adj/nrc_handelsblad_20040504_70/10	L1	indruk	noun	indruk/noun	indruk	True	L	2	0.303653	48582.0	10.0
geestig/adj/nrc_handelsblad_20040504_70/10/L2	geestig/adj/nrc_handelsblad_20040504_70/10	L2	groot	adj	groot/adj	grote	True	L	3	-0.48684890000000003	774779.0	72.0
geestig/adj/nrc_handelsblad_20040504_70/10/L3	geestig/adj/nrc_handelsblad_20040504_70/10	L3	hij	pron	hij/pron	hij	True	L	4	0.42110702	2403923.0	557.0
geestig/adj/nrc_handelsblad_20040504_70/10/L4	geestig/adj/nrc_handelsblad_20040504_70/10	L4	maak	verb	maak/verb	maakte	True	L	5	0.39515500000000003	801559.0	180.0
geestig/adj/nrc_handelsblad_20040504_70/10/L5	geestig/adj/nrc_handelsblad_20040504_70/10	L5	1998	noun	1998/noun	1998	True	L	6	-0.95161134	51305.0	3.0
geestig/adj/nrc_handelsblad_20040504_70/10/L6	geestig/adj/nrc_handelsblad_20040504_70/10	L6	in	prep	in/prep	In	True	L	7	-0.17375587	9492181.0	1204.0
geestig/adj/nrc_handelsblad_20040504_70/10/L7	geestig/adj/nrc_handelsblad_20040504_70/10	L7	sentence_delimiter	none	none	<sentence>	none	L	8			
geestig/adj/nrc_handelsblad_20040504_70/10/L8	geestig/adj/nrc_handelsblad_20040504_70/10	L8	sentence_delimiter	none	none	<artikel>	none	L	9			
geestig/adj/nrc_handelsblad_20040504_70/10/L9												
geestig/adj/nrc_handelsblad_20040504_70/10/L10												
geestig/adj/nrc_handelsblad_20040504_70/10/L11												
geestig/adj/nrc_handelsblad_20040504_70/10/L12												
geestig/adj/nrc_handelsblad_20040504_70/10/L13												
geestig/adj/nrc_handelsblad_20040504_70/10/L14												
geestig/adj/nrc_handelsblad_20040504_70/10/L15												
geestig/adj/nrc_handelsblad_20040504_70/10/R0	geestig/adj/nrc_handelsblad_20040504_70/10	R0	laat_puber	noun	laat_puber/noun	laat-puber	True	R	1			
geestig/adj/nrc_handelsblad_20040504_70/10/R1	geestig/adj/nrc_handelsblad_20040504_70/10	R1	Hamlet	name	Hamlet/name	Hamlet	True	R	2			
geestig/adj/nrc_handelsblad_20040504_70/10/R2	geestig/adj/nrc_handelsblad_20040504_70/10	R2	met	prep	met/prep	met	True	R	3	0.19968848	4230163.0	782.0
geestig/adj/nrc_handelsblad_20040504_70/10/R3	geestig/adj/nrc_handelsblad_20040504_70/10	R3	fladder	adj	fladder/adj	fladderende	True	R	4			
geestig/adj/nrc_handelsblad_20040504_70/10/R4	geestig/adj/nrc_handelsblad_20040504_70/10	R4	hand	noun	hand/noun	handen	True	R	5	-0.22686504	132538.0	16.0
geestig/adj/nrc_handelsblad_20040504_70/10/R5	geestig/adj/nrc_handelsblad_20040504_70/10	R5	à	vg	à/vg	à	True	R	6			
geestig/adj/nrc_handelsblad_20040504_70/10/R6	geestig/adj/nrc_handelsblad_20040504_70/10	R6	la	name	la/name	la	True	R	7			
geestig/adj/nrc_handelsblad_20040504_70/10/R7	geestig/adj/nrc_handelsblad_20040504_70/10	R7	Brel	name	Brel/name	Brel	True	R	8			
