_id	_cws.hachelijk.foc10.nav.weight.bound	_count.hachelijk.foc10.nav.weight.bound	_cws.hachelijk.foc10.nav.selection.bound	_count.hachelijk.foc10.nav.selection.bound	_cws.hachelijk.foc10.nav.no.bound	_count.hachelijk.foc10.nav.no.bound	_cws.hachelijk.foc10.all.weight.bound	_count.hachelijk.foc10.all.weight.bound	_cws.hachelijk.foc10.all.selection.bound	_count.hachelijk.foc10.all.selection.bound	_cws.hachelijk.foc10.all.no.bound	_count.hachelijk.foc10.all.no.bound	_cws.hachelijk.foc5.nav.weight.bound	_count.hachelijk.foc5.nav.weight.bound	_cws.hachelijk.foc5.nav.selection.bound	_count.hachelijk.foc5.nav.selection.bound	_cws.hachelijk.foc5.nav.no.bound	_count.hachelijk.foc5.nav.no.bound	_cws.hachelijk.foc5.all.weight.bound	_count.hachelijk.foc5.all.weight.bound	_cws.hachelijk.foc5.all.selection.bound	_count.hachelijk.foc5.all.selection.bound	_cws.hachelijk.foc5.all.no.bound	_count.hachelijk.foc5.all.no.bound
hachelijk/adj/algemeen_dagblad_20030607_181/61	ben/verb;door_tocht/noun;draaikolk/noun;maak/verb;onderneming/noun;schipper/noun;voorziening/noun	7	ben/verb;door_tocht/noun;draaikolk/noun;maak/verb;onderneming/noun;schipper/noun;voorziening/noun	7	ben/verb;door_tocht/noun;draaikolk/noun;maak/verb;onderneming/noun;schipper/noun;voorziening/noun	7	ben/verb;de/det;door_tocht/noun;draaikolk/noun;een/det;maak/verb;onderneming/noun;schipper/noun;tot/prep;voor/prep;voorziening/noun	11	ben/verb;de/det;door_tocht/noun;draaikolk/noun;een/det;maak/verb;onderneming/noun;schipper/noun;tot/prep;voor/prep;voorziening/noun	11	ben/verb;de/det;door_tocht/noun;draaikolk/noun;een/det;maak/verb;onderneming/noun;schipper/noun;tot/prep;voor/prep;voorziening/noun	11	ben/verb;door_tocht/noun;onderneming/noun;schipper/noun	4	ben/verb;door_tocht/noun;onderneming/noun;schipper/noun	4	ben/verb;door_tocht/noun;onderneming/noun;schipper/noun	4	ben/verb;door_tocht/noun;een/det;onderneming/noun;schipper/noun;tot/prep;voor/prep	7	ben/verb;door_tocht/noun;een/det;onderneming/noun;schipper/noun;tot/prep;voor/prep	7	ben/verb;door_tocht/noun;een/det;onderneming/noun;schipper/noun;tot/prep;voor/prep	7
hachelijk/adj/algemeen_dagblad_20011208_180/1999	avontuur/noun;garandeer/verb;kan/verb;ouverture/noun;terugkeer/noun;veilig/adj;word/verb	7	avontuur/noun;garandeer/verb;kan/verb;ouverture/noun;terugkeer/noun;veilig/adj;word/verb	7	avontuur/noun;garandeer/verb;kan/verb;ouverture/noun;terugkeer/noun;veilig/adj;word/verb	7	avontuur/noun;de/det;een/det;garandeer/verb;kan/verb;ouverture/noun;terugkeer/noun;uit/prep;veelal/adv;veilig/adj;word/verb	11	avontuur/noun;de/det;een/det;garandeer/verb;kan/verb;ouverture/noun;terugkeer/noun;uit/prep;veelal/adv;veilig/adj;word/verb	11	avontuur/noun;de/det;een/det;garandeer/verb;kan/verb;ouverture/noun;terugkeer/noun;uit/prep;veelal/adv;veilig/adj;word/verb	11	avontuur/noun;kan/verb;ouverture/noun;veilig/adj	4	avontuur/noun;kan/verb;ouverture/noun;veilig/adj	4	avontuur/noun;kan/verb;ouverture/noun;veilig/adj	4	avontuur/noun;de/det;een/det;kan/verb;ouverture/noun;veelal/adv;veilig/adj	7	avontuur/noun;de/det;een/det;kan/verb;ouverture/noun;veelal/adv;veilig/adj	7	avontuur/noun;de/det;een/det;kan/verb;ouverture/noun;veelal/adv;veilig/adj	7
hachelijk/adj/algemeen_dagblad_20011027_167/945	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4	heel/adj;lijk/verb;onderneming/noun;plotseling/adj	4
hachelijk/adj/algemeen_dagblad_20000221_13/19	onderneming/noun	1	onderneming/noun	1	onderneming/noun	1	een/det;in/prep;onderneming/noun;voor/prep	4	een/det;in/prep;onderneming/noun;voor/prep	4	een/det;in/prep;onderneming/noun;voor/prep	4	onderneming/noun	1	onderneming/noun	1	onderneming/noun	1	een/det;in/prep;onderneming/noun;voor/prep	4	een/det;in/prep;onderneming/noun;voor/prep	4	een/det;in/prep;onderneming/noun;voor/prep	4
hachelijk/adj/algemeen_dagblad_20000212_1/882	avontuur/noun;ben/verb;denkbaar/adj;meerderheid/noun;samenwerking/noun;uiterst/adj	6	avontuur/noun;ben/verb;denkbaar/adj;meerderheid/noun;samenwerking/noun;uiterst/adj	6	avontuur/noun;ben/verb;denkbaar/adj;meerderheid/noun;samenwerking/noun;uiterst/adj	6	al/adv;avontuur/noun;ben/verb;denkbaar/adj;een/det;het/det;meerderheid/noun;nog/adv;samenwerking/noun;thans/adv;uiterst/adj	11	al/adv;avontuur/noun;ben/verb;denkbaar/adj;een/det;het/det;meerderheid/noun;nog/adv;samenwerking/noun;thans/adv;uiterst/adj	11	al/adv;avontuur/noun;ben/verb;denkbaar/adj;een/det;het/det;meerderheid/noun;nog/adv;samenwerking/noun;thans/adv;uiterst/adj	11	avontuur/noun;meerderheid/noun;samenwerking/noun;uiterst/adj	4	avontuur/noun;meerderheid/noun;samenwerking/noun;uiterst/adj	4	avontuur/noun;meerderheid/noun;samenwerking/noun;uiterst/adj	4	avontuur/noun;een/det;meerderheid/noun;nog/adv;samenwerking/noun;uiterst/adj	6	avontuur/noun;een/det;meerderheid/noun;nog/adv;samenwerking/noun;uiterst/adj	6	avontuur/noun;een/det;meerderheid/noun;nog/adv;samenwerking/noun;uiterst/adj	6
hachelijk/adj/algemeen_dagblad_20021015_99/245	ben/verb;stabiliteit/noun;zaak/noun	3	ben/verb;stabiliteit/noun;zaak/noun	3	ben/verb;stabiliteit/noun;zaak/noun	3	ben/verb;een/det;nog/adv;stabiliteit/noun;zaak/noun;zijn/det	6	ben/verb;een/det;nog/adv;stabiliteit/noun;zaak/noun;zijn/det	6	ben/verb;een/det;nog/adv;stabiliteit/noun;zaak/noun;zijn/det	6	ben/verb;zaak/noun	2	ben/verb;zaak/noun	2	ben/verb;zaak/noun	2	ben/verb;een/det;zaak/noun	3	ben/verb;een/det;zaak/noun	3	ben/verb;een/det;zaak/noun	3
hachelijk/adj/algemeen_dagblad_19990618_162/501	avontuur/noun;grond_oorlog/noun;knijp_dicht/verb;volk/noun	4	avontuur/noun;grond_oorlog/noun;knijp_dicht/verb;volk/noun	4	avontuur/noun;grond_oorlog/noun;knijp_dicht/verb;volk/noun	4	avontuur/noun;dus/adv;een/det;grond_oorlog/noun;het/det;knijp_dicht/verb;volk/noun	7	avontuur/noun;dus/adv;een/det;grond_oorlog/noun;het/det;knijp_dicht/verb;volk/noun	7	avontuur/noun;dus/adv;een/det;grond_oorlog/noun;het/det;knijp_dicht/verb;volk/noun	7	avontuur/noun;grond_oorlog/noun;knijp_dicht/verb	3	avontuur/noun;grond_oorlog/noun;knijp_dicht/verb	3	avontuur/noun;grond_oorlog/noun;knijp_dicht/verb	3	avontuur/noun;dus/adv;grond_oorlog/noun;het/det;knijp_dicht/verb	5	avontuur/noun;dus/adv;grond_oorlog/noun;het/det;knijp_dicht/verb	5	avontuur/noun;dus/adv;grond_oorlog/noun;het/det;knijp_dicht/verb	5
hachelijk/adj/algemeen_dagblad_20010330_20/1118	auteur/noun;avontuur/noun;bagage/noun;boek/noun;dergelijk/adj;maak/verb;ongewenst/adj;onmogelijk/adj;schrijven/noun	9	auteur/noun;avontuur/noun;bagage/noun;boek/noun;dergelijk/adj;maak/verb;ongewenst/adj;onmogelijk/adj;schrijven/noun	9	auteur/noun;avontuur/noun;bagage/noun;boek/noun;dergelijk/adj;maak/verb;ongewenst/adj;onmogelijk/adj;schrijven/noun	9	auteur/noun;avontuur/noun;bagage/noun;boek/noun;de/det;dergelijk/adj;een/det;het/det;maak/verb;ongewenst/adj;onmogelijk/adj;schrijven/noun;zichzelf/pron	13	auteur/noun;avontuur/noun;bagage/noun;boek/noun;de/det;dergelijk/adj;een/det;het/det;maak/verb;ongewenst/adj;onmogelijk/adj;schrijven/noun;zichzelf/pron	13	auteur/noun;avontuur/noun;bagage/noun;boek/noun;de/det;dergelijk/adj;een/det;het/det;maak/verb;ongewenst/adj;onmogelijk/adj;schrijven/noun;zichzelf/pron	13	auteur/noun;avontuur/noun;boek/noun;dergelijk/adj	4	auteur/noun;avontuur/noun;boek/noun;dergelijk/adj	4	auteur/noun;avontuur/noun;boek/noun;dergelijk/adj	4	auteur/noun;avontuur/noun;boek/noun;de/det;dergelijk/adj;een/det	6	auteur/noun;avontuur/noun;boek/noun;de/det;dergelijk/adj;een/det	6	auteur/noun;avontuur/noun;boek/noun;de/det;dergelijk/adj;een/det	6
hachelijk/adj/algemeen_dagblad_20010505_50/70	kolderieke/adj;lever_op/verb;moment/noun;post/noun;situatie/noun;twijfel/noun;uur_DIM/noun	7	kolderieke/adj;lever_op/verb;moment/noun;post/noun;situatie/noun;twijfel/noun;uur_DIM/noun	7	kolderieke/adj;lever_op/verb;moment/noun;post/noun;situatie/noun;twijfel/noun;uur_DIM/noun	7	een/det;kolderieke/adj;lever_op/verb;moment/noun;op/part;post/noun;situatie/noun;twijfel/noun;uur_DIM/noun	9	een/det;kolderieke/adj;lever_op/verb;moment/noun;op/part;post/noun;situatie/noun;twijfel/noun;uur_DIM/noun	9	een/det;kolderieke/adj;lever_op/verb;moment/noun;op/part;post/noun;situatie/noun;twijfel/noun;uur_DIM/noun	9	kolderieke/adj;lever_op/verb;post/noun;situatie/noun;uur_DIM/noun	5	kolderieke/adj;lever_op/verb;post/noun;situatie/noun;uur_DIM/noun	5	kolderieke/adj;lever_op/verb;post/noun;situatie/noun;uur_DIM/noun	5	een/det;kolderieke/adj;lever_op/verb;op/part;post/noun;situatie/noun;uur_DIM/noun	7	een/det;kolderieke/adj;lever_op/verb;op/part;post/noun;situatie/noun;uur_DIM/noun	7	een/det;kolderieke/adj;lever_op/verb;op/part;post/noun;situatie/noun;uur_DIM/noun	7
hachelijk/adj/algemeen_dagblad_20010721_120/105	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3	avontuur/noun;ben/verb;over/adj	3
hachelijk/adj/de_morgen_20020620_01_48/284	cent/noun;gros/noun;maak/verb;reis/noun	4	cent/noun;gros/noun;maak/verb;reis/noun	4	cent/noun;gros/noun;maak/verb;reis/noun	4	cent/noun;de/det;gros/noun;maak/verb;reis/noun	5	cent/noun;de/det;gros/noun;maak/verb;reis/noun	5	cent/noun;de/det;gros/noun;maak/verb;reis/noun	5	cent/noun;maak/verb;reis/noun	3	cent/noun;maak/verb;reis/noun	3	cent/noun;maak/verb;reis/noun	3	cent/noun;de/det;maak/verb;reis/noun	4	cent/noun;de/det;maak/verb;reis/noun	4	cent/noun;de/det;maak/verb;reis/noun	4
hachelijk/adj/de_morgen_20041123_01_111/111	ben/verb;cover/noun;kneep_DIM/noun;leer/verb;muzikant/noun;nieuweling/noun;professioneel/adj	7	ben/verb;cover/noun;kneep_DIM/noun;leer/verb;muzikant/noun;nieuweling/noun;professioneel/adj	7	ben/verb;cover/noun;kneep_DIM/noun;leer/verb;muzikant/noun;nieuweling/noun;professioneel/adj	7	ben/verb;cover/noun;de/det;elk/det;het/det;kneep_DIM/noun;leer/verb;muzikant/noun;nieuweling/noun;professioneel/adj;zowat/adv	11	ben/verb;cover/noun;de/det;elk/det;het/det;kneep_DIM/noun;leer/verb;muzikant/noun;nieuweling/noun;professioneel/adj;zowat/adv	11	ben/verb;cover/noun;de/det;elk/det;het/det;kneep_DIM/noun;leer/verb;muzikant/noun;nieuweling/noun;professioneel/adj;zowat/adv	11	ben/verb;cover/noun;leer/verb;muzikant/noun	4	ben/verb;cover/noun;leer/verb;muzikant/noun	4	ben/verb;cover/noun;leer/verb;muzikant/noun	4	ben/verb;cover/noun;elk/det;leer/verb;muzikant/noun;zowat/adv	6	ben/verb;cover/noun;elk/det;leer/verb;muzikant/noun;zowat/adv	6	ben/verb;cover/noun;elk/det;leer/verb;muzikant/noun;zowat/adv	6
hachelijk/adj/de_morgen_20010328_01_104/50	ben/verb;opdracht/noun;ramp/noun;teken/verb	4	ben/verb;opdracht/noun;ramp/noun;teken/verb	4	ben/verb;opdracht/noun;ramp/noun;teken/verb	4	altijd/adv;ben/verb;de/det;een/det;opdracht/noun;ramp/noun;teken/verb	7	altijd/adv;ben/verb;de/det;een/det;opdracht/noun;ramp/noun;teken/verb	7	altijd/adv;ben/verb;de/det;een/det;opdracht/noun;ramp/noun;teken/verb	7	ben/verb;opdracht/noun;ramp/noun	3	ben/verb;opdracht/noun;ramp/noun	3	ben/verb;opdracht/noun;ramp/noun	3	altijd/adv;ben/verb;een/det;opdracht/noun;ramp/noun	5	altijd/adv;ben/verb;een/det;opdracht/noun;ramp/noun	5	altijd/adv;ben/verb;een/det;opdracht/noun;ramp/noun	5
hachelijk/adj/de_morgen_19990308_01_103/421	figuurlijk/adj;kom/verb;neus/noun;positie/noun;rook/noun;word/verb	6	figuurlijk/adj;kom/verb;neus/noun;positie/noun;rook/noun;word/verb	6	figuurlijk/adj;kom/verb;neus/noun;positie/noun;rook/noun;word/verb	6	de/det;figuurlijk/adj;kom/verb;neus/noun;positie/noun;rook/noun;uit/prep;word/verb;zijn/det	9	de/det;figuurlijk/adj;kom/verb;neus/noun;positie/noun;rook/noun;uit/prep;word/verb;zijn/det	9	de/det;figuurlijk/adj;kom/verb;neus/noun;positie/noun;rook/noun;uit/prep;word/verb;zijn/det	9	kom/verb;positie/noun;word/verb	3	kom/verb;positie/noun;word/verb	3	kom/verb;positie/noun;word/verb	3	kom/verb;positie/noun;word/verb	3	kom/verb;positie/noun;word/verb	3	kom/verb;positie/noun;word/verb	3
hachelijk/adj/de_morgen_20000325_01_155/205	duidelijk/adj;ensemble/noun;koor/noun;koper_blazer/noun	4	duidelijk/adj;ensemble/noun;koor/noun;koper_blazer/noun	4	duidelijk/adj;ensemble/noun;koor/noun;koper_blazer/noun	4	de/det;duidelijk/adj;een/det;enkel/det;ensemble/noun;koor/noun;koper_blazer/noun;ondanks/prep;soms/adv	9	de/det;duidelijk/adj;een/det;enkel/det;ensemble/noun;koor/noun;koper_blazer/noun;ondanks/prep;soms/adv	9	de/det;duidelijk/adj;een/det;enkel/det;ensemble/noun;koor/noun;koper_blazer/noun;ondanks/prep;soms/adv	9	koor/noun	1	koor/noun	1	koor/noun	1	een/det;enkel/det;koor/noun;ondanks/prep;soms/adv	5	een/det;enkel/det;koor/noun;ondanks/prep;soms/adv	5	een/det;enkel/det;koor/noun;ondanks/prep;soms/adv	5
hachelijk/adj/de_morgen_20020814_01_61/27	blijf/verb;toestand/noun	2	blijf/verb;toestand/noun	2	blijf/verb;toestand/noun	2	blijf/verb;de/det;elders/adv;in/prep;toestand/noun	5	blijf/verb;de/det;elders/adv;in/prep;toestand/noun	5	blijf/verb;de/det;elders/adv;in/prep;toestand/noun	5	blijf/verb;toestand/noun	2	blijf/verb;toestand/noun	2	blijf/verb;toestand/noun	2	blijf/verb;de/det;in/prep;toestand/noun	4	blijf/verb;de/det;in/prep;toestand/noun	4	blijf/verb;de/det;in/prep;toestand/noun	4
hachelijk/adj/de_morgen_20040415_01_60/172	beproeving/noun;bevind/verb;boekdeel/noun;doorsta/verb;onverwacht/adj;situatie/noun	6	beproeving/noun;bevind/verb;boekdeel/noun;doorsta/verb;onverwacht/adj;situatie/noun	6	beproeving/noun;bevind/verb;boekdeel/noun;doorsta/verb;onverwacht/adj;situatie/noun	6	beproeving/noun;bevind/verb;boekdeel/noun;de/det;doorsta/verb;hij/pron;onverwacht/adj;situatie/noun;zich/pron	9	beproeving/noun;bevind/verb;boekdeel/noun;de/det;doorsta/verb;hij/pron;onverwacht/adj;situatie/noun;zich/pron	9	beproeving/noun;bevind/verb;boekdeel/noun;de/det;doorsta/verb;hij/pron;onverwacht/adj;situatie/noun;zich/pron	9	boekdeel/noun;onverwacht/adj;situatie/noun	3	boekdeel/noun;onverwacht/adj;situatie/noun	3	boekdeel/noun;onverwacht/adj;situatie/noun	3	boekdeel/noun;de/det;hij/pron;onverwacht/adj;situatie/noun;zich/pron	6	boekdeel/noun;de/det;hij/pron;onverwacht/adj;situatie/noun;zich/pron	6	boekdeel/noun;de/det;hij/pron;onverwacht/adj;situatie/noun;zich/pron	6
hachelijk/adj/de_morgen_20010328_01_65/53	ben/verb;opdracht/noun;ramp/noun;teken/verb	4	ben/verb;opdracht/noun;ramp/noun;teken/verb	4	ben/verb;opdracht/noun;ramp/noun;teken/verb	4	altijd/adv;ben/verb;de/det;een/det;opdracht/noun;ramp/noun;teken/verb	7	altijd/adv;ben/verb;de/det;een/det;opdracht/noun;ramp/noun;teken/verb	7	altijd/adv;ben/verb;de/det;een/det;opdracht/noun;ramp/noun;teken/verb	7	ben/verb;opdracht/noun;ramp/noun	3	ben/verb;opdracht/noun;ramp/noun	3	ben/verb;opdracht/noun;ramp/noun	3	altijd/adv;ben/verb;een/det;opdracht/noun;ramp/noun	5	altijd/adv;ben/verb;een/det;opdracht/noun;ramp/noun	5	altijd/adv;ben/verb;een/det;opdracht/noun;ramp/noun	5
hachelijk/adj/de_morgen_19990327_01_46/975	Kosovaar/noun;dreig/verb;lot/noun;word/verb	4	Kosovaar/noun;dreig/verb;lot/noun;word/verb	4	Kosovaar/noun;dreig/verb;lot/noun;word/verb	4	Kosovaar/noun;de/det;dreig/verb;het/det;lot/noun;nog/adv;word/verb	7	Kosovaar/noun;de/det;dreig/verb;het/det;lot/noun;nog/adv;word/verb	7	Kosovaar/noun;de/det;dreig/verb;het/det;lot/noun;nog/adv;word/verb	7	Kosovaar/noun;dreig/verb;word/verb	3	Kosovaar/noun;dreig/verb;word/verb	3	Kosovaar/noun;dreig/verb;word/verb	3	Kosovaar/noun;de/det;dreig/verb;nog/adv;word/verb	5	Kosovaar/noun;de/det;dreig/verb;nog/adv;word/verb	5	Kosovaar/noun;de/det;dreig/verb;nog/adv;word/verb	5
hachelijk/adj/de_morgen_20020821_01_45/337	overleef/verb;plant/verb;situatie/noun;stap/verb;talloos/adj;voed/verb	6	overleef/verb;plant/verb;situatie/noun;stap/verb;talloos/adj;voed/verb	6	overleef/verb;plant/verb;situatie/noun;stap/verb;talloos/adj;voed/verb	6	overleef/verb;plant/verb;situatie/noun;stap/verb;talloos/adj;voed/verb;zich/pron	7	overleef/verb;plant/verb;situatie/noun;stap/verb;talloos/adj;voed/verb;zich/pron	7	overleef/verb;plant/verb;situatie/noun;stap/verb;talloos/adj;voed/verb;zich/pron	7	overleef/verb;plant/verb;situatie/noun;talloos/adj;voed/verb	5	overleef/verb;plant/verb;situatie/noun;talloos/adj;voed/verb	5	overleef/verb;plant/verb;situatie/noun;talloos/adj;voed/verb	5	overleef/verb;plant/verb;situatie/noun;talloos/adj;voed/verb	5	overleef/verb;plant/verb;situatie/noun;talloos/adj;voed/verb	5	overleef/verb;plant/verb;situatie/noun;talloos/adj;voed/verb	5
hachelijk/adj/de_morgen_20011109_01_81/318	heb_over/verb;hek/noun;meter/noun;moet/verb;raak/verb;vlucht/noun	6	heb_over/verb;hek/noun;meter/noun;moet/verb;raak/verb;vlucht/noun	6	heb_over/verb;hek/noun;meter/noun;moet/verb;raak/verb;vlucht/noun	6	een/det;heb_over/verb;hek/noun;meter/noun;moet/verb;nog/adv;raak/verb;vlucht/noun;zijn/det	9	een/det;heb_over/verb;hek/noun;meter/noun;moet/verb;nog/adv;raak/verb;vlucht/noun;zijn/det	9	een/det;heb_over/verb;hek/noun;meter/noun;moet/verb;nog/adv;raak/verb;vlucht/noun;zijn/det	9	hek/noun;moet/verb;raak/verb	3	hek/noun;moet/verb;raak/verb	3	hek/noun;moet/verb;raak/verb	3	een/det;hek/noun;moet/verb;raak/verb	4	een/det;hek/noun;moet/verb;raak/verb	4	een/det;hek/noun;moet/verb;raak/verb	4
hachelijk/adj/de_morgen_20031202_01_6/324	betrokkenheid/noun;intelligent/adj;red/verb;situatie/noun	4	betrokkenheid/noun;intelligent/adj;red/verb;situatie/noun	4	betrokkenheid/noun;intelligent/adj;red/verb;situatie/noun	4	betrokkenheid/noun;dat/det;de/det;het/det;intelligent/adj;nog/adv;red/verb;situatie/noun;uit/prep	9	betrokkenheid/noun;dat/det;de/det;het/det;intelligent/adj;nog/adv;red/verb;situatie/noun;uit/prep	9	betrokkenheid/noun;dat/det;de/det;het/det;intelligent/adj;nog/adv;red/verb;situatie/noun;uit/prep	9	red/verb;situatie/noun	2	red/verb;situatie/noun	2	red/verb;situatie/noun	2	dat/det;red/verb;situatie/noun;uit/prep	4	dat/det;red/verb;situatie/noun;uit/prep	4	dat/det;red/verb;situatie/noun;uit/prep	4
hachelijk/adj/de_morgen_20000331_01_64/60	ben/verb;jongen/noun;moeder/noun;poging/noun;vlucht/verb;zesjarige/adj	6	ben/verb;jongen/noun;moeder/noun;poging/noun;vlucht/verb;zesjarige/adj	6	ben/verb;jongen/noun;moeder/noun;poging/noun;vlucht/verb;zesjarige/adj	6	ben/verb;de/det;een/det;jongen/noun;moeder/noun;naar/prep;poging/noun;vlucht/verb;zesjarige/adj;zijn/det	10	ben/verb;de/det;een/det;jongen/noun;moeder/noun;naar/prep;poging/noun;vlucht/verb;zesjarige/adj;zijn/det	10	ben/verb;de/det;een/det;jongen/noun;moeder/noun;naar/prep;poging/noun;vlucht/verb;zesjarige/adj;zijn/det	10	jongen/noun;poging/noun	2	jongen/noun;poging/noun	2	jongen/noun;poging/noun	2	een/det;jongen/noun;naar/prep;poging/noun	4	een/det;jongen/noun;naar/prep;poging/noun	4	een/det;jongen/noun;naar/prep;poging/noun	4
hachelijk/adj/de_morgen_19991224_01_149/497	ben/verb;iemand/noun;laat_na/verb;situatie/noun	4	ben/verb;iemand/noun;laat_na/verb;situatie/noun	4	ben/verb;iemand/noun;laat_na/verb;situatie/noun	4	ben/verb;een/det;hij/pron;iemand/noun;in/prep;laat_na/verb;situatie/noun	7	ben/verb;een/det;hij/pron;iemand/noun;in/prep;laat_na/verb;situatie/noun	7	ben/verb;een/det;hij/pron;iemand/noun;in/prep;laat_na/verb;situatie/noun	7	ben/verb;iemand/noun;situatie/noun	3	ben/verb;iemand/noun;situatie/noun	3	ben/verb;iemand/noun;situatie/noun	3	ben/verb;hij/pron;iemand/noun;in/prep;situatie/noun	5	ben/verb;hij/pron;iemand/noun;in/prep;situatie/noun	5	ben/verb;hij/pron;iemand/noun;in/prep;situatie/noun	5
hachelijk/adj/de_morgen_19991009_01_37/1542	betref/verb;rij_woning/noun;woon/verb	3	betref/verb;rij_woning/noun;woon/verb	3	betref/verb;rij_woning/noun;woon/verb	3	betref/verb;de/det;een/det;in/prep;rij_woning/noun;wat/adv;woon/verb	7	betref/verb;de/det;een/det;in/prep;rij_woning/noun;wat/adv;woon/verb	7	betref/verb;de/det;een/det;in/prep;rij_woning/noun;wat/adv;woon/verb	7	woon/verb	1	woon/verb	1	woon/verb	1	een/det;in/prep;wat/adv;woon/verb	4	een/det;in/prep;wat/adv;woon/verb	4	een/det;in/prep;wat/adv;woon/verb	4
hachelijk/adj/de_morgen_20020413_01_160/370	6/noun;ben/verb;blijk/verb;onderneming/noun;vervallen/adj	5	6/noun;ben/verb;blijk/verb;onderneming/noun;vervallen/adj	5	6/noun;ben/verb;blijk/verb;onderneming/noun;vervallen/adj	5	6/noun;ben/verb;blijk/verb;de/det;een/det;het/det;onderneming/noun;vervallen/adj	8	6/noun;ben/verb;blijk/verb;de/det;een/det;het/det;onderneming/noun;vervallen/adj	8	6/noun;ben/verb;blijk/verb;de/det;een/det;het/det;onderneming/noun;vervallen/adj	8	6/noun;ben/verb;onderneming/noun	3	6/noun;ben/verb;onderneming/noun	3	6/noun;ben/verb;onderneming/noun	3	6/noun;ben/verb;een/det;het/det;onderneming/noun	5	6/noun;ben/verb;een/det;het/det;onderneming/noun	5	6/noun;ben/verb;een/det;het/det;onderneming/noun	5
hachelijk/adj/de_morgen_20030830_01_35/1091	ben/verb;co./noun;duidelijk/adj;kom/adj;red/verb;situatie/noun	6	ben/verb;co./noun;duidelijk/adj;kom/adj;red/verb;situatie/noun	6	ben/verb;co./noun;duidelijk/adj;kom/adj;red/verb;situatie/noun	6	ben/verb;co./noun;de/det;deze/det;duidelijk/adj;kom/adj;red/verb;situatie/noun;uit/prep;zich/pron	10	ben/verb;co./noun;de/det;deze/det;duidelijk/adj;kom/adj;red/verb;situatie/noun;uit/prep;zich/pron	10	ben/verb;co./noun;de/det;deze/det;duidelijk/adj;kom/adj;red/verb;situatie/noun;uit/prep;zich/pron	10	ben/verb;kom/adj;red/verb;situatie/noun	4	ben/verb;kom/adj;red/verb;situatie/noun	4	ben/verb;kom/adj;red/verb;situatie/noun	4	ben/verb;de/det;deze/det;kom/adj;red/verb;situatie/noun;uit/prep	7	ben/verb;de/det;deze/det;kom/adj;red/verb;situatie/noun;uit/prep	7	ben/verb;de/det;deze/det;kom/adj;red/verb;situatie/noun;uit/prep	7
hachelijk/adj/de_morgen_20040513_01_21/284	ben/verb;leven/noun;onderneming/noun;oorsprong/noun;vaak/adj	5	ben/verb;leven/noun;onderneming/noun;oorsprong/noun;vaak/adj	5	ben/verb;leven/noun;onderneming/noun;oorsprong/noun;vaak/adj	5	ben/verb;de/det;het/det;hij/pron;in/prep;leven/noun;onderneming/noun;oorsprong/noun;vaak/adj;voor/prep;zijn/det	11	ben/verb;de/det;het/det;hij/pron;in/prep;leven/noun;onderneming/noun;oorsprong/noun;vaak/adj;voor/prep;zijn/det	11	ben/verb;de/det;het/det;hij/pron;in/prep;leven/noun;onderneming/noun;oorsprong/noun;vaak/adj;voor/prep;zijn/det	11	ben/verb;leven/noun;onderneming/noun	3	ben/verb;leven/noun;onderneming/noun	3	ben/verb;leven/noun;onderneming/noun	3	ben/verb;de/det;het/det;in/prep;leven/noun;onderneming/noun;voor/prep	7	ben/verb;de/det;het/det;in/prep;leven/noun;onderneming/noun;voor/prep	7	ben/verb;de/det;het/det;in/prep;leven/noun;onderneming/noun;voor/prep	7
