_id	_cws.heet.foc10.nav.weight.bound	_count.heet.foc10.nav.weight.bound	_cws.heet.foc10.nav.selection.bound	_count.heet.foc10.nav.selection.bound	_cws.heet.foc10.nav.no.bound	_count.heet.foc10.nav.no.bound	_cws.heet.foc10.all.weight.bound	_count.heet.foc10.all.weight.bound	_cws.heet.foc10.all.selection.bound	_count.heet.foc10.all.selection.bound	_cws.heet.foc10.all.no.bound	_count.heet.foc10.all.no.bound	_cws.heet.foc5.nav.weight.bound	_count.heet.foc5.nav.weight.bound	_cws.heet.foc5.nav.selection.bound	_count.heet.foc5.nav.selection.bound	_cws.heet.foc5.nav.no.bound	_count.heet.foc5.nav.no.bound	_cws.heet.foc5.all.weight.bound	_count.heet.foc5.all.weight.bound	_cws.heet.foc5.all.selection.bound	_count.heet.foc5.all.selection.bound	_cws.heet.foc5.all.no.bound	_count.heet.foc5.all.no.bound
heet/adj/de_standaard_20041030_01_51/575	3D/noun;adem/noun;paars/adj	3	3D/noun;adem/noun;paars/adj	3	3D/noun;adem/noun;moet/verb;paars/adj;wend_aan/verb;wereld/noun;zal/verb	7	3D/noun;adem/noun;de/det;door/prep;het/det;meermaals/adv;paars/adj	7	3D/noun;adem/noun;de/det;door/prep;het/det;meermaals/adv;paars/adj	7	3D/noun;adem/noun;de/det;door/prep;het/det;meermaals/adv;moet/verb;paars/adj;wend_aan/verb;wereld/noun;zal/verb;zijn/det	12	adem/noun;paars/adj	2	adem/noun;paars/adj	2	adem/noun;moet/verb;paars/adj;wend_aan/verb;zal/verb	5	adem/noun;meermaals/adv;paars/adj	3	adem/noun;meermaals/adv;paars/adj	3	adem/noun;meermaals/adv;moet/verb;paars/adj;wend_aan/verb;zal/verb;zijn/det	7
heet/adj/de_standaard_20040610_01_51/117	adem/noun;ben/verb;gedateerd/adj;moment/noun;vervlieg/verb	5	adem/noun;ben/verb;gedateerd/adj;moment/noun;vervlieg/verb	5	adem/noun;begrip/noun;ben/verb;gedateerd/adj;kunst/noun;moment/noun;revolutie/noun;vervlieg/verb;zal/verb	9	adem/noun;ben/verb;de/det;een/det;gedateerd/adj;het/det;in/prep;moment/noun;vervlieg/verb	9	adem/noun;ben/verb;de/det;een/det;gedateerd/adj;het/det;in/prep;moment/noun;vervlieg/verb	9	adem/noun;begrip/noun;ben/verb;de/det;een/det;gedateerd/adj;het/det;in/prep;kunst/noun;moment/noun;revolutie/noun;van/prep;vervlieg/verb;zal/verb	14	adem/noun;vervlieg/verb	2	adem/noun;vervlieg/verb	2	adem/noun;kunst/noun;revolutie/noun;vervlieg/verb;zal/verb	5	adem/noun;de/det;een/det;in/prep;vervlieg/verb	5	adem/noun;de/det;een/det;in/prep;vervlieg/verb	5	adem/noun;de/det;een/det;in/prep;kunst/noun;revolutie/noun;van/prep;vervlieg/verb;zal/verb	9
heet/adj/de_standaard_20001120_01_21/249	ben/verb;design/noun	2	ben/verb;design/noun	2	bedoel/verb;ben/verb;design/noun;interesseer/verb;web_site/noun	5	ben/verb;de/det;design/noun	3	ben/verb;de/det;design/noun	3	al/adv;bedoel/verb;ben/verb;de/det;design/noun;interesseer/verb;voor/prep;web_site/noun;wie/pron;zich/pron	10	ben/verb	1	ben/verb	1	bedoel/verb;ben/verb;web_site/noun	3	ben/verb;de/det	2	ben/verb;de/det	2	al/adv;bedoel/verb;ben/verb;de/det;web_site/noun	5
heet/adj/de_standaard_20000909_01_126/3301	ben/verb;heet/adj	2	ben/verb;heet/adj	2	ben/verb;heet/adj;veel/adj	3	ben/verb;heet/adj;het/det;te/adv	4	ben/verb;heet/adj;het/det;te/adv	4	ben/verb;heet/adj;het/det;te/adv;veel/adj	5	ben/verb;heet/adj	2	ben/verb;heet/adj	2	ben/verb;heet/adj;veel/adj	3	ben/verb;heet/adj;het/det;te/adv	4	ben/verb;heet/adj;het/det;te/adv	4	ben/verb;heet/adj;het/det;te/adv;veel/adj	5
heet/adj/de_standaard_20040225_01_10/297	arbeider/noun;ben/verb;vonk/noun	3	arbeider/noun;ben/verb;vonk/noun	3	arbeider/noun;ben/verb;geschiedenis/noun;sla_over/verb;verander/verb;vonk/noun;zal/verb	7	arbeider/noun;ben/verb;de/det;dus/adv;vonk/noun	5	arbeider/noun;ben/verb;de/det;dus/adv;vonk/noun	5	arbeider/noun;ben/verb;de/det;die/pron;dus/adv;geschiedenis/noun;sla_over/verb;van/prep;verander/verb;vonk/noun;zal/verb	11	vonk/noun	1	vonk/noun	1	geschiedenis/noun;vonk/noun;zal/verb	3	de/det;dus/adv;vonk/noun	3	de/det;dus/adv;vonk/noun	3	de/det;die/pron;dus/adv;geschiedenis/noun;van/prep;vonk/noun;zal/verb	7
heet/adj/de_standaard_20040529_01_3/650	brutaliteit/noun;word/verb;zon/noun	3	brutaliteit/noun;word/verb;zon/noun	3	brutaliteit/noun;word/verb;zon/noun	3	brutaliteit/noun;de/det;het/det;onder/prep;word/verb;zon/noun	6	brutaliteit/noun;de/det;het/det;onder/prep;word/verb;zon/noun	6	al/adv;brutaliteit/noun;de/det;het/det;onder/prep;van/prep;word/verb;zon/noun	8	brutaliteit/noun;word/verb	2	brutaliteit/noun;word/verb	2	brutaliteit/noun;word/verb	2	brutaliteit/noun;de/det;het/det;onder/prep;word/verb	5	brutaliteit/noun;de/det;het/det;onder/prep;word/verb	5	al/adv;brutaliteit/noun;de/det;het/det;onder/prep;word/verb	6
heet/adj/de_standaard_20000303_01_38/1072	aardappel/noun;blijf_af/verb	2	aardappel/noun;blijf_af/verb	2	aardappel/noun;blijf_af/verb	2	aardappel/noun;af/part;blijf_af/verb;die/det;men/pron	5	aardappel/noun;af/part;blijf_af/verb;die/det;men/pron	5	aardappel/noun;af/part;blijf_af/verb;die/det;men/pron;van/prep	6	aardappel/noun;blijf_af/verb	2	aardappel/noun;blijf_af/verb	2	aardappel/noun;blijf_af/verb	2	aardappel/noun;af/part;blijf_af/verb;die/det;men/pron	5	aardappel/noun;af/part;blijf_af/verb;die/det;men/pron	5	aardappel/noun;af/part;blijf_af/verb;die/det;men/pron;van/prep	6
heet/adj/de_standaard_19990109_01_91/347	bestand/adj;resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	5	bestand/adj;resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	5	aardbeving/noun;bestand/adj;goed/adj;resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	7	bestand/adj;resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun;zeer/adv	6	bestand/adj;resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun;zeer/adv	6	aardbeving/noun;bestand/adj;goed/adj;resistent/adj;tegen/prep;uitzonderlijk/adj;vochtig/adj;weer/noun;zeer/adv	9	resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	4	resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	4	aardbeving/noun;resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	5	resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	4	resistent/adj;uitzonderlijk/adj;vochtig/adj;weer/noun	4	aardbeving/noun;resistent/adj;tegen/prep;uitzonderlijk/adj;vochtig/adj;weer/noun	6
heet/adj/de_standaard_20001006_01_68/199	aardappel/noun;ben/verb;haven/noun;schuif_door/verb;voorbij/adj	5	aardappel/noun;ben/verb;haven/noun;schuif_door/verb;voorbij/adj	5	Gents/adj;aardappel/noun;anderhalf/adj;ben/verb;financieel/adj;haven/noun;hervorming/noun;jaar/noun;schuif_door/verb;voorbij/adj	10	aardappel/noun;almaar/adv;ben/verb;de/det;haven/noun;het/det;schuif_door/verb;voorbij/adj	8	aardappel/noun;almaar/adv;ben/verb;de/det;haven/noun;het/det;schuif_door/verb;voorbij/adj	8	Gents/adj;aardappel/noun;almaar/adv;anderhalf/adj;ben/verb;de/det;financieel/adj;haven/noun;hervorming/noun;het/det;jaar/noun;schuif_door/verb;van/prep;voorbij/adj	14	aardappel/noun;voorbij/adj	2	aardappel/noun;voorbij/adj	2	aardappel/noun;anderhalf/adj;financieel/adj;hervorming/noun;jaar/noun;voorbij/adj	6	aardappel/noun;de/det;voorbij/adj	3	aardappel/noun;de/det;voorbij/adj	3	aardappel/noun;anderhalf/adj;de/det;financieel/adj;hervorming/noun;jaar/noun;van/prep;voorbij/adj	8
heet/adj/de_standaard_20031023_01_4/650	ben/verb;hang_ijzer/noun;privé_sfeer/noun	3	ben/verb;hang_ijzer/noun;privé_sfeer/noun	3	ben/verb;hang_ijzer/noun;inbreuk/noun;privé_sfeer/noun	4	ben/verb;de/det;hang_ijzer/noun;het/det;op/prep;privé_sfeer/noun	6	ben/verb;de/det;hang_ijzer/noun;het/det;op/prep;privé_sfeer/noun	6	ben/verb;de/det;hang_ijzer/noun;het/det;inbreuk/noun;op/prep;privé_sfeer/noun	7	ben/verb;hang_ijzer/noun	2	ben/verb;hang_ijzer/noun	2	ben/verb;hang_ijzer/noun;inbreuk/noun	3	ben/verb;hang_ijzer/noun;het/det;op/prep	4	ben/verb;hang_ijzer/noun;het/det;op/prep	4	ben/verb;hang_ijzer/noun;het/det;inbreuk/noun;op/prep	5
heet/adj/de_standaard_20040601_01_8/840	saai/adj;word/verb;zomer/noun	3	saai/adj;word/verb;zomer/noun	3	begin/noun;saai/adj;word/verb;zomer/noun	4	dan/adv;een/det;het/det;saai/adj;vooral/adv;word/verb;zomer/noun	7	dan/adv;een/det;het/det;saai/adj;vooral/adv;word/verb;zomer/noun	7	begin/noun;dan/adv;een/det;het/det;saai/adj;van/prep;vooral/adv;word/verb;zomer/noun	9	saai/adj;zomer/noun	2	saai/adj;zomer/noun	2	begin/noun;saai/adj;zomer/noun	3	dan/adv;een/det;het/det;saai/adj;vooral/adv;zomer/noun	6	dan/adv;een/det;het/det;saai/adj;vooral/adv;zomer/noun	6	begin/noun;dan/adv;een/det;het/det;saai/adj;van/prep;vooral/adv;zomer/noun	8
heet/adj/de_standaard_20030812_01_24/498	dag/noun;dagelijks/adj;debiet/noun;kubiek/adj;loop_op/verb;normaal/adj	6	dag/noun;dagelijks/adj;debiet/noun;kubiek/adj;loop_op/verb;normaal/adj	6	dag/noun;dagelijks/adj;debiet/noun;kubiek/adj;loop_op/verb;meter/noun;normaal/adj	7	dag/noun;dagelijks/adj;de/det;debiet/noun;kubiek/adj;loop_op/verb;normaal/adj;op/part;tijdens/prep	9	dag/noun;dagelijks/adj;de/det;debiet/noun;kubiek/adj;loop_op/verb;normaal/adj;op/part;tijdens/prep	9	dag/noun;dagelijks/adj;de/det;debiet/noun;kubiek/adj;loop_op/verb;meter/noun;normaal/adj;op/part;tijdens/prep;tot/prep;van/prep	12	dag/noun;kubiek/adj;loop_op/verb	3	dag/noun;kubiek/adj;loop_op/verb	3	dag/noun;kubiek/adj;loop_op/verb;meter/noun	4	dag/noun;de/det;kubiek/adj;loop_op/verb;op/part;tijdens/prep	6	dag/noun;de/det;kubiek/adj;loop_op/verb;op/part;tijdens/prep	6	dag/noun;de/det;kubiek/adj;loop_op/verb;meter/noun;op/part;tijdens/prep;tot/prep	8
heet/adj/de_standaard_20000510_01_5/61	aardappel/noun;fel/adj;roep_over/verb;schuif_door/verb;verdeler/noun;word/verb	6	aardappel/noun;fel/adj;roep_over/verb;schuif_door/verb;verdeler/noun;word/verb	6	aardappel/noun;fel/adj;film/noun;roep_over/verb;schuif_door/verb;verdeler/noun;word/verb	7	aardappel/noun;de/det;een/det;fel/adj;roep_over/verb;schuif_door/verb;verdeler/noun;word/verb	8	aardappel/noun;de/det;een/det;fel/adj;roep_over/verb;schuif_door/verb;verdeler/noun;word/verb	8	aardappel/noun;als/prep;de/det;een/det;fel/adj;film/noun;naar/prep;roep_over/verb;schuif_door/verb;van/prep;verdeler/noun;word/verb	12	aardappel/noun;roep_over/verb;verdeler/noun;word/verb	4	aardappel/noun;roep_over/verb;verdeler/noun;word/verb	4	aardappel/noun;film/noun;roep_over/verb;verdeler/noun;word/verb	5	aardappel/noun;een/det;roep_over/verb;verdeler/noun;word/verb	5	aardappel/noun;een/det;roep_over/verb;verdeler/noun;word/verb	5	aardappel/noun;als/prep;een/det;film/noun;naar/prep;roep_over/verb;van/prep;verdeler/noun;word/verb	9
heet/adj/de_standaard_20021219_01_15/212	bak/verb;hoe/adj;lang/adj;vorm/verb;word/verb	5	bak/verb;hoe/adj;lang/adj;vorm/verb;word/verb	5	bak/verb;hoe/adj;lang/adj;meer/adj;vorm/verb;word/verb	6	bak/verb;hoe/adj;lang/adj;vorm/verb;word/verb;ze/pron	6	bak/verb;hoe/adj;lang/adj;vorm/verb;word/verb;ze/pron	6	bak/verb;er/adv;hoe/adj;lang/adj;meer/adj;vorm/verb;word/verb;ze/pron	8	bak/verb;hoe/adj;lang/adj	3	bak/verb;hoe/adj;lang/adj	3	bak/verb;hoe/adj;lang/adj	3	bak/verb;hoe/adj;lang/adj;ze/pron	4	bak/verb;hoe/adj;lang/adj;ze/pron	4	bak/verb;hoe/adj;lang/adj;ze/pron	4
heet/adj/het_laatste_nieuws_20020131_01_399/1145	aardappel/noun;aluminium_folie/noun;gevuld/adj;in/verb;olijfolie/noun;oven/noun;schil/noun	7	aardappel/noun;aluminium_folie/noun;gevuld/adj;in/verb;olijfolie/noun;oven/noun;schil/noun	7	aardappel/noun;aluminium_folie/noun;gevuld/adj;groot/adj;in/verb;olijfolie/noun;oven/noun;schil/noun	8	aardappel/noun;aluminium_folie/noun;de/det;een/det;gevuld/adj;in/prep;in/verb;met/prep;olijfolie/noun;oven/noun;schil/noun	11	aardappel/noun;aluminium_folie/noun;de/det;een/det;gevuld/adj;in/prep;in/verb;met/prep;olijfolie/noun;oven/noun;schil/noun	11	aardappel/noun;aluminium_folie/noun;de/det;een/det;gevuld/adj;groot/adj;in/prep;in/verb;met/prep;olijfolie/noun;oven/noun;schil/noun	12	aluminium_folie/noun;in/verb;oven/noun	3	aluminium_folie/noun;in/verb;oven/noun	3	aluminium_folie/noun;in/verb;oven/noun	3	aluminium_folie/noun;in/prep;in/verb;oven/noun	4	aluminium_folie/noun;in/prep;in/verb;oven/noun	4	aluminium_folie/noun;in/prep;in/verb;oven/noun	4
heet/adj/het_laatste_nieuws_20041130_02_367/376	ene/adj;patat/noun;schuif_door/verb	3	ene/adj;patat/noun;schuif_door/verb	3	ander/adj;ene/adj;gemeente/noun;gewoon/adj;patat/noun;schuif_door/verb	6	de/det;door/part;ene/adj;patat/noun;schuif_door/verb	5	de/det;door/part;ene/adj;patat/noun;schuif_door/verb	5	ander/adj;de/det;door/part;ene/adj;gemeente/noun;gewoon/adj;mij/pron;naar/prep;patat/noun;schuif_door/verb;volgens/prep	11	ene/adj;patat/noun;schuif_door/verb	3	ene/adj;patat/noun;schuif_door/verb	3	ander/adj;ene/adj;gemeente/noun;gewoon/adj;patat/noun;schuif_door/verb	6	de/det;ene/adj;patat/noun;schuif_door/verb	4	de/det;ene/adj;patat/noun;schuif_door/verb	4	ander/adj;de/det;ene/adj;gemeente/noun;gewoon/adj;naar/prep;patat/noun;schuif_door/verb	8
heet/adj/het_laatste_nieuws_20020820_01_208/355	alles/noun;ben/verb;lijk/verb;weer/noun	4	alles/noun;ben/verb;lijk/verb;weer/noun	4	alles/noun;ben/verb;daar/noun;lijk/verb;verhuis/verb;weer/noun	6	alles/noun;ben/verb;in/prep;lijk/verb;niet/adv;weer/noun	6	alles/noun;ben/verb;in/prep;lijk/verb;niet/adv;weer/noun	6	alles/noun;ben/verb;daar/noun;in/prep;lijk/verb;niet/adv;verhuis/verb;weer/noun	8	alles/noun;ben/verb;weer/noun	3	alles/noun;ben/verb;weer/noun	3	alles/noun;ben/verb;verhuis/verb;weer/noun	4	alles/noun;ben/verb;in/prep;niet/adv;weer/noun	5	alles/noun;ben/verb;in/prep;niet/adv;weer/noun	5	alles/noun;ben/verb;in/prep;niet/adv;verhuis/verb;weer/noun	6
heet/adj/het_laatste_nieuws_20030107_01_339/143	geheugen_verlies/noun;grijp_aan/verb;moment/noun;voet/noun;word/verb	5	geheugen_verlies/noun;grijp_aan/verb;moment/noun;voet/noun;word/verb	5	geheugen_verlies/noun;grijp_aan/verb;man/noun;moment/noun;voet/noun;weet/verb;word/verb	7	de/det;geheugen_verlies/noun;grijp_aan/verb;hem/pron;het/det;moment/noun;onder/prep;op/prep;te/adv;voet/noun;word/verb	11	de/det;geheugen_verlies/noun;grijp_aan/verb;hem/pron;het/det;moment/noun;onder/prep;op/prep;te/adv;voet/noun;word/verb	11	aan/part;de/det;geheugen_verlies/noun;grijp_aan/verb;hem/pron;het/det;man/noun;moment/noun;onder/prep;op/prep;te/adv;voet/noun;weet/verb;word/verb	14	voet/noun;word/verb	2	voet/noun;word/verb	2	voet/noun;word/verb	2	de/det;hem/pron;onder/prep;te/adv;voet/noun;word/verb	6	de/det;hem/pron;onder/prep;te/adv;voet/noun;word/verb	6	aan/part;de/det;hem/pron;onder/prep;te/adv;voet/noun;word/verb	7
heet/adj/het_laatste_nieuws_20011201_01_560/49	fusie_ploeg/noun;voet/noun;word/verb	3	fusie_ploeg/noun;voet/noun;word/verb	3	fusie_ploeg/noun;nederlaag/noun;voet/noun;word/verb	4	de/det;fusie_ploeg/noun;het/det;onder/prep;stilaan/adv;voet/noun;word/verb	7	de/det;fusie_ploeg/noun;het/det;onder/prep;stilaan/adv;voet/noun;word/verb	7	bij/prep;de/det;fusie_ploeg/noun;het/det;nederlaag/noun;onder/prep;stilaan/adv;voet/noun;word/verb	9	fusie_ploeg/noun;voet/noun;word/verb	3	fusie_ploeg/noun;voet/noun;word/verb	3	fusie_ploeg/noun;voet/noun;word/verb	3	de/det;fusie_ploeg/noun;het/det;onder/prep;stilaan/adv;voet/noun;word/verb	7	de/det;fusie_ploeg/noun;het/det;onder/prep;stilaan/adv;voet/noun;word/verb	7	de/det;fusie_ploeg/noun;het/det;onder/prep;stilaan/adv;voet/noun;word/verb	7
heet/adj/het_laatste_nieuws_20010418_01_402/10	kus/noun	1	kus/noun	1	kus/noun	1	in/prep;kus/noun	2	in/prep;kus/noun	2	geen/det;in/prep;kus/noun	3	kus/noun	1	kus/noun	1	kus/noun	1	in/prep;kus/noun	2	in/prep;kus/noun	2	geen/det;in/prep;kus/noun	3
heet/adj/het_laatste_nieuws_20040802_01_204/270	ben/verb;groen/adj;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	5	ben/verb;groen/adj;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	5	ben/verb;groen/adj;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	5	ben/verb;de/det;groen/adj;het/det;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	7	ben/verb;de/det;groen/adj;het/det;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	7	ben/verb;de/det;groen/adj;het/det;neus_hoorn/noun;van/prep;verschrikkelijk/adj;zweet/verb	8	ben/verb;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	4	ben/verb;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	4	ben/verb;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	4	ben/verb;het/det;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	5	ben/verb;het/det;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	5	ben/verb;het/det;neus_hoorn/noun;verschrikkelijk/adj;zweet/verb	5
heet/adj/het_laatste_nieuws_19990309_01_475/69	adem/noun;nek/noun;voel/verb	3	adem/noun;nek/noun;voel/verb	3	adem/noun;goed/adj;nek/noun;voel/verb	4	adem/noun;de/det;in/prep;nek/noun;steeds/adv;voel/verb	6	adem/noun;de/det;in/prep;nek/noun;steeds/adv;voel/verb	6	adem/noun;de/det;goed/adj;in/prep;nek/noun;steeds/adv;van/prep;voel/verb	8	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;voel/verb	2	adem/noun;van/prep;voel/verb	3
heet/adj/het_laatste_nieuws_20030404_01_622/254	ben/verb;er/noun;ijzer/noun;smeed/verb	4	ben/verb;er/noun;ijzer/noun;smeed/verb	4	ben/verb;doe/verb;er/noun;goed/adj;ijzer/noun;smeed/verb	6	ben/verb;er/noun;het/det;ijzer/noun;smeed/verb	5	ben/verb;er/noun;het/det;ijzer/noun;smeed/verb	5	aan/prep;ben/verb;doe/verb;er/noun;goed/adj;het/det;ijzer/noun;smeed/verb	8	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4
heet/adj/het_laatste_nieuws_20030208_01_133/80	dossier/noun;lig/verb;wacht/verb	3	dossier/noun;lig/verb;wacht/verb	3	dossier/noun;lig/verb;wacht/verb	3	dossier/noun;enkel/det;lig/verb;op/prep;wacht/verb	5	dossier/noun;enkel/det;lig/verb;op/prep;wacht/verb	5	al/adv;dossier/noun;enkel/det;er/adv;lig/verb;op/prep;wacht/verb	7	dossier/noun;lig/verb;wacht/verb	3	dossier/noun;lig/verb;wacht/verb	3	dossier/noun;lig/verb;wacht/verb	3	dossier/noun;enkel/det;lig/verb;op/prep;wacht/verb	5	dossier/noun;enkel/det;lig/verb;op/prep;wacht/verb	5	al/adv;dossier/noun;enkel/det;er/adv;lig/verb;op/prep;wacht/verb	7
heet/adj/het_laatste_nieuws_20040413_01_538/10	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;zo/adv	2	ben/verb;zo/adv	2	ben/verb;zo/adv	2	ben/verb	1	ben/verb	1	ben/verb	1	ben/verb;zo/adv	2	ben/verb;zo/adv	2	ben/verb;zo/adv	2
heet/adj/het_laatste_nieuws_20030908_01_184/323	evolueer/verb;herfst/noun;lijk/verb;snel/adj	4	evolueer/verb;herfst/noun;lijk/verb;snel/adj	4	evolueer/verb;herfst/noun;lijk/verb;snel/adj	4	een/det;evolueer/verb;herfst/noun;lijk/verb;snel/adj;zeer/adv	6	een/det;evolueer/verb;herfst/noun;lijk/verb;snel/adj;zeer/adv	6	een/det;evolueer/verb;herfst/noun;lijk/verb;naar/prep;snel/adj;we/pron;zeer/adv	8	evolueer/verb;herfst/noun;snel/adj	3	evolueer/verb;herfst/noun;snel/adj	3	evolueer/verb;herfst/noun;snel/adj	3	een/det;evolueer/verb;herfst/noun;snel/adj	4	een/det;evolueer/verb;herfst/noun;snel/adj	4	een/det;evolueer/verb;herfst/noun;naar/prep;snel/adj	5
heet/adj/het_laatste_nieuws_20041029_01_1034/157	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;moet/verb;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;moet/verb;smeed/verb;we/pron	6	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4
heet/adj/het_laatste_nieuws_20020605_01_330/123	ben/verb;heet/adj;stoom/adj	3	ben/verb;heet/adj;stoom/adj	3	ben/verb;heet/adj;stoom/adj	3	ben/verb;binnen/adv;heet/adj;het/det;stoom/adj	5	ben/verb;binnen/adv;heet/adj;het/det;stoom/adj	5	ben/verb;binnen/adv;heet/adj;het/det;stoom/adj	5	ben/verb;heet/adj;stoom/adj	3	ben/verb;heet/adj;stoom/adj	3	ben/verb;heet/adj;stoom/adj	3	ben/verb;binnen/adv;heet/adj;het/det;stoom/adj	5	ben/verb;binnen/adv;heet/adj;het/det;stoom/adj	5	ben/verb;binnen/adv;heet/adj;het/det;stoom/adj	5
heet/adj/het_laatste_nieuws_20031010_01_693/552	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb;wil/verb;zal/verb;zeker/adj	6	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb;toch/adv;wil/verb;zal/verb;zeker/adj	8	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb	3	ben/verb;ijzer/noun;smeed/verb;wil/verb;zeker/adj	5	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb	4	ben/verb;het/det;ijzer/noun;smeed/verb;wil/verb;zeker/adj	6
heet/adj/het_laatste_nieuws_20020412_01_343/767	dicht/adj;pan/noun;smelt/verb;stuk/noun;vlees/noun;vuur/noun	6	dicht/adj;pan/noun;smelt/verb;stuk/noun;vlees/noun;vuur/noun	6	dicht/adj;goed/adj;pan/noun;smelt/verb;stuk/noun;vlees/noun;vuur/noun	7	dicht/adj;een/det;het/det;op/prep;pan/noun;smelt/verb;stuk/noun;vlees/noun;vuur/noun	9	dicht/adj;een/det;het/det;op/prep;pan/noun;smelt/verb;stuk/noun;vlees/noun;vuur/noun	9	dicht/adj;een/det;goed/adj;het/det;op/prep;pan/noun;smelt/verb;stuk/noun;vlees/noun;vuur/noun	10	dicht/adj;stuk/noun;vlees/noun;vuur/noun	4	dicht/adj;stuk/noun;vlees/noun;vuur/noun	4	dicht/adj;goed/adj;stuk/noun;vlees/noun;vuur/noun	5	dicht/adj;een/det;het/det;op/prep;stuk/noun;vlees/noun;vuur/noun	7	dicht/adj;een/det;het/det;op/prep;stuk/noun;vlees/noun;vuur/noun	7	dicht/adj;een/det;goed/adj;het/det;op/prep;stuk/noun;vlees/noun;vuur/noun	8
heet/adj/het_laatste_nieuws_20040405_01_244/692	doel/noun;doelman/noun;stand_DIM/noun	3	doel/noun;doelman/noun;stand_DIM/noun	3	doel/noun;doelman/noun;stand_DIM/noun	3	de/det;doel/noun;doelman/noun;het/det;stand_DIM/noun	5	de/det;doel/noun;doelman/noun;het/det;stand_DIM/noun	5	de/det;doel/noun;doelman/noun;het/det;stand_DIM/noun;van/prep;voor/prep	7	doel/noun;stand_DIM/noun	2	doel/noun;stand_DIM/noun	2	doel/noun;stand_DIM/noun	2	doel/noun;het/det;stand_DIM/noun	3	doel/noun;het/det;stand_DIM/noun	3	doel/noun;het/det;stand_DIM/noun;van/prep;voor/prep	5
heet/adj/het_laatste_nieuws_20040619_01_675/2141	ben/verb;rood/adj;wijn/noun;wit/adj	4	ben/verb;rood/adj;wijn/noun;wit/adj	4	bekend/adj;ben/verb;rood/adj;wijn/noun;wit/adj	5	ben/verb;de/det;rood/adj;wijn/noun;wit/adj	5	ben/verb;de/det;rood/adj;wijn/noun;wit/adj	5	bekend/adj;ben/verb;de/det;rood/adj;wijn/noun;wit/adj	6	rood/adj	1	rood/adj	1	bekend/adj;rood/adj	2	de/det;rood/adj	2	de/det;rood/adj	2	bekend/adj;de/det;rood/adj	3
